src	gpt_3_5_trans	gpt_4o_trans	ollama_trans
Madras has received a grant of ₹242 crore to do research on laboratory-grown diamonds.	మద్రాసులో ప్రయోగశాల తోటి వాడిన హిరాల పరిశోధన కోసం ₹242 కోట్ల అనుదానం పొందింది.	మద్రాస్‌కు ప్రయోగశాలలో పెంచిన వజ్రాలపై పరిశోధన చేయడానికి ₹242 కోట్ల మంజూరు అందింది.	మద్రాస్ వారు ₹242 కోట్ల గ్రాంట్ ను లాబొరేటరీ-పెంచిన వజ్రాల పరిశోధనకు పొందారు.
Before Rao took leave after the meeting, MGR gently reminded him of the Cauvery water.	సభ నిరవచించిన తరువాతు, ఎమ్జీఆర్ రావునికి కావేరి నీరు గురించి స్నేహముగా అనుగ్రహంగా జెండారా చెప్పాడు.	రావు గారు సమావేశం తరువాత సెలవు తీసుకోవడానికి ముందుగా, ఎంజీఆర్ గారు వారికి కావేరీ నీటి గురించి సున్నితంగా గుర్తుచేశారు.	రావు సమావేశం తర్వాత సెలవు తీసుకునే ముందు, మీ గౌరవాలు కావేరి నీటి గురించి మీరు అతనికి మెల్లగా గుర్తు చేశారు.
It is because of this initiative that Tamil Nadu became the centre of higher learning.	ఇది కారణం ఉచ్చ విద్య కేంద్రంగా తమిళనాడు అయింది.	ఈ కార్యక్రమం వల్లే తమిళనాడు ఉన్నత విద్యాకేంద్రంగా మారింది.	ఈ ఉద్యమం వల్ల తమిళనాడు ఉన్నత విద్యా కేంద్రంగా అయింది.
However, within minutes after the then Prime Minister intervened.	ఇది కాని నిమిషాలు నియంత్రించిన తరువాత పూర్వ ప్రధాని పలువురి సహాయం తో.	అయితే, అప్పటి ప్రధాన మంత్రి జోక్యం చేసుకున్న కొద్దిసేపట్లో.	అయితే, అప్పటి ప్రధాన మంత్రులు వారు పరిపాలించిన కొద్ది నిమిషాల్లోనే.
The initial shock following the Taliban’s seizure of power in Kabul is waning.	కాబుల్‌లో టాలిబాన్ శక్తి తీసుకొన్న తరువాత ప్రారంభ షాక్ తగ్గుతోంది.	కాబూల్‌లో తాలిబాన్ అధికారాన్ని స్వాధీనం చేసుకున్న తరవాత వచ్చిన ప్రారంభ దెబ్బ తగ్గిపోతోంది.	కాబుల్లో తాలిబాన్ల అధికారం స్వీకరణ తరువాత మొదటి ఆఘాతం తగ్గిపోతోంది.
The greatest impact of denial of rights for women in the workforce would be a sharp contraction in the economy.	స్త్రీలకు హక్కుల తప్పులో అనుమానించిన పరిణామం వ్యవసాయంలో తీవ్ర క్రమేణ మందులు ఉండతాయి.	కార్యక్షేత్రంలో మహిళల హక్కుల నిరాకరణ వల్ల కలిగే అత్యంత ప్రభావం ఆర్థిక వ్యవస్థలో తీవ్రమైన సంకోచం కావచ్చు.	స్త్రీలకు ఉద్యోగ రంగంలో హక్కుల నిరాకరణ యొక్క అత్యధిక ప్రభావం ఆర్థిక వ్యవస్థలో తీవ్రమైన సంకోచం అవుతుంది.
The Taliban do not shy from leveraging the issue to gain international attention.	టాలిబాన్ అంతర్జాతీయ గమ్యాన్ని పొందడానికి విషయాన్ని ఉపయోగించడం నుండి తిమిరము కాదు.	తాలిబాన్ అంతర్జాతీయ దృష్టిని ఆకర్షించడానికి ఈ సమస్యను ఉపయోగించడంలో వెనుకడుగు వేయరు.	తాలిబాన్ వారు అంతర్జాతీయ శ్రద్ధను పొందడానికి ఈ సమస్యను ఉపయోగించుకోవడానికి సంకోచించరు.
In Jammu and Kashmir, the enrolment dropped sharply from 1.78 lakh in 2019-20 to 1.31 lakh in 2020-21.	జమ్ము మరియు కాశ్మీర్లో, 2019-20 లో 1.78 లక్షల నుండి 2020-21 లో 1.31 లక్షలకు నమోదు తగినది.	జమ్మూ మరియు కాశ్మీర్‌లో, 2019-20లో 1.78 లక్షలుగా ఉన్న నమోదు 2020-21లో 1.31 లక్షలకు గణనీయంగా తగ్గింది.	జమ్ము కాశ్మీర్ లో, వారు 2019-20 లో 1.78 లక్షలకు నుండి 2020-21 లో 1.31 లక్షలకు నమోదు తీవ్రంగా తగ్గింది.
Senior advocate Meenakshi Arora made the oral mentioning for early hearing.	ప్రముఖ ఆడ్వొకేట్ మీనాక్షి అరోరా త్వరలో విచారణ కోసం వాక్యాన్ని చేసినారు.	జ్యేష్ఠ న్యాయవాది మీనాక్షి అరోరా గారు త్వరితగతిన విచారణ జరపాలని నోటిమాటల ద్వారా ప్రస్తావించారు.	సీనియర్ అడ్వొకేట్లు మీనాక్షి ఆరోరా వారు ఆరంభ విన్నపం కోసం మౌఖిక ప్రస్తావన చేశారు.
The State had never forced students out of State schools by restricting hijab.	రాష్ట్రం హిజాబ్ పరిమితం చేసి విద్యార్థులను రాష్ట్ర పాఠశాలలో నుండి బహిష్కరించలేదు.	రాష్ట్రం హిజాబ్ పరిమితం చేయడం ద్వారా విద్యార్థులను రాష్ట్ర పాఠశాలల నుండి బలవంతంగా బయటకు పంపలేదు.	రాష్ట్రాలు ఎప్పుడూ హిజాబ్ పరిమితులను ఆంశికంగా రాష్ట్ర పాఠశాలల నుండి విద్యార్థులను బహిష్కరించలేదు.
The patient has the right to refuse to participate in such research projects.	రోగికి అంతర్జాల ప్రాజెక్టులలో పాల్గొనడం అధికారం ఉంది.	ఆరోగ్యం పొందుతున్నవారు అలాంటి పరిశోధన ప్రాజెక్టులలో పాల్గొనడానికి నిరాకరించే హక్కును కలిగి ఉంటారు.	రోగులు ఆ ప్రాజెక్టుల్లో పాల్గొనడానికి నిరాకరించే హక్కు కలిగి ఉన్నారు.
The field officials should remember it while implementing projects. 	పదిహేనుల అధికారులు పద్దతులు కార్యకలాపాలు అమలు చేస్తూ ఇదన్ను గుర్తుంచేందుకు గమనించాలి.	ప్రాజెక్టులు అమలు చేస్తూ ఉన్నప్పుడు, మీరు, ఫీల్డ్ అధికారులు, దానిని గుర్తుంచుకోవాలి.	ప్రాంతీయ అధికారులు ప్రాజెక్టులను అమలు చేసేటప్పుడు దీన్ని గుర్తుంచుకోవాలి.
Senior officials in the Ministry of Tribal Affairs said a change in the structure had already been approved.	జనాదిపతులు ప్రజాసంబంధ శాఖలో ప్రధాన అధికారులు మార్గంలో ఒక మార్పు అనుమోదించబడిందని ప్రకటించారు.	గిరిజన వ్యవహారాల మంత్రిత్వ శాఖలో సీనియర్ అధికారులు చెప్పారు, నిర్మాణంలో మార్పు ఇప్పటికే ఆమోదించబడిందని.	మీ గిరిజన వ్యవహారాల మంత్రిత్వ శాఖలోని ఉన్నతాధికారులు ఒక సంస్థానిక మార్పును ఇప్పటికే ఆమోదించారు.
The Bhagwan Mahaveer Foundation has called for applications for the Mahaveer awards.	భగవాన్ మహావీర్ ఫౌండేషను మహావీర్ పురస్కారాలకు అప్లికేషన్లను అభ్యర్థన కోసం పెట్టింది.	భగవాన్ మహావీర్ ఫౌండేషన్ మహావీర్ అవార్డుల కోసం దరఖాస్తులను ఆహ్వానిస్తున్నారు.	భగవాన్ మహావీర్ ఫౌండేషన్ వారు మహావీర్ అవార్డులకు దరఖాస్తులను ఆహ్వానించారు.
Mr. Yediyurappa resigned as Chief Minister and was succeeded by Basavaraj Bommai in 2020.	శ్రీ యేదియూరప్ప ముఖ్యమంత్రిగా రాజీనామా చేసి, 2020లో బసవరాజ్ బొమ్మయ్ విజయవంతంగా ప్రతిష్ఠా చేసాడు.	యేడియూరప్ప గారు ముఖ్యమంత్రిగా రాజీనామా చేసి, 2020లో ఆయన స్థానాన్ని బసవరాజ్ బొమ్మాయి గారు భర్తీ చేశారు.	శ్రీ యేడియూరప్పగారు ముఖ్యమంత్రులుగా రాజీనామా చేసి, 2020లో బసవరాజ్ బొమ్మైగారు వారి స్థానంలో వచ్చారు.
The rescuers had to cut the roof of the lift to bring them out, and nobody was hurt.	రక్షకులు వాల్టు మీద ఛాయలు కోపించడానికి అవిని బయటకు తీయాలని వచ్చారు, మరియు ఎవరూ గాయం కలిగలేదు.	రక్షకులు వారిని బయటకు తీసుకురావడానికి లిఫ్ట్ పైకప్పును కత్తిరించవలసి వచ్చింది, మరియు ఎవరూ గాయపడలేదు.	రక్షకులు వారిని బయటకు తీసుకురావడానికి ఎలివేటర్ పైకప్పు కోసి వేశారు, ఎవరూ గాయపడలేదు.
The group claimed another police station attack in Rask that killed one officer on January 10.	గుండు నకారాత్మక ఆక్రమణం ఘోరం అయినప్పుడు జనాభా జనాభానికి విలంబించిన రాస్క్ లో జనవారి 10 న ఒక పోలీసు అధికారిని చాటించింది అని ప్రకటించారు.	రాస్క్‌లో జనవరి 10న ఒక అధికారిని చంపిన మరో పోలీస్ స్టేషన్ దాడిని ఆ గుంపు తమదిగా ప్రకటించారు.	ఆ సంస్థ రాస్క్ లో జనవరి 10 న ఒక అధికారిని చంపిన మరో పోలీస్ స్టేషన్ దాడిని ప్రకటించింది.
Based on the complaint, an FIR has been registered against Constable Shailendra Singh and three other policemen.	ప్రకరణం ఆధారితమైనది, కాన్స్టేబుల్ షైలేంద్ర్ సింగ్ మరియు మూడు ఇతర పోలీసుల వరకు FIR నమోదు చేయబడింది.	ఫిర్యాదు ఆధారంగా కానిస్టేబుల్ శైలేంద్ర సింగ్ మరియు ఇతర ముగ్గురు పోలీసులపై ఎఫ్‌ఐఆర్ నమోదు చేయబడినది.	ఫిర్యాదు ఆధారంగా, కానిస్టేబుల్ శైలేంద్ర సింగ్ మరియు ఇతర పోలీసుల మీద ఒక ఎఫ్ఐఆర్ నమోదు చేయబడింది.
Financial institutions also play a crucial role in tracking the money trails sustaining these networks.	ఆర్థిక సంస్థలు ఈ నెట్వర్కులను ఉంచుకునే డబ్బు కొలవానికి ముఖ్యమైన పాత్ర ప్రదర్శిస్తున్నాయి.	ఆర్థిక సంస్థలు ఈ నెట్‌వర్క్‌లను కొనసాగిస్తున్న డబ్బు మార్గాలను ట్రాక్ చేయడంలో కూడా కీలక పాత్ర పోషిస్తారు.	ఆర్థిక సంస్థలు కూడా ఈ నెట్వర్కులను సమర్థించే డబ్బు మార్గాలను ట్రాకింగ్ చేయడంలో కీలక పాత్ర పోషిస్తున్నాయి.
It is laudable that customs duties have been waived on three anti-cancer drugs.	మూడు వ్యాధి నివారించాల్సిన విరుధ్వాంకార ఔషధాల పేర్కొనుముదున చాటుపరికరాలు విరామించబడినది స్తుత్యముగా ఉంటుంది.	మూడు క్యాన్సర్‌ నిరోధక ఔషధాలపై సుంకాలను మాఫీ చేయడం ప్రశంసనీయమైన విషయం.	ఆయా అధికారులు మూడు కేన్సర్ వ్యాధి నివారణ మందులపై సరుకు సుంకాలను రద్దు చేసినందుకు అభినందనీయం.
Inside the final sprint in the biggest battleground state on the map.	మ్యాపులో అతి పెద్ద యుద్ధభూమిలో చివరి స్ప్రింట్లో ఉండేది.	పటంలో అతిపెద్ద పోరాట రంగంలో చివరిది స్ప్రింట్‌లో.	మ్యాప్‌లోని అతిపెద్ద యుద్ధరంగంలో చివరి స్ప్రింట్ లోపల.
All eyes are on America as an uncertain world awaits election result.	అమెరికా ప్రత్యక్షాలు ఎలాంటి కొత్తిగా ప్రపంచాన్ని కాదుకూడదు ఎంతో సందేహంగా ముందుకుంటున్నాయి.	అనిశ్చిత ప్రపంచం ఎన్నికల ఫలితాల కోసం వేచి ఉండగా, అన్ని కళ్లూ అమెరికాపై ఉన్నాయి.	అన్ని కళ్ళు అమెరికాపై ఉన్నాయి, అనిశ్చిత ప్రపంచం ఎన్నికల ఫలితాన్ని ఎదురుచున్నది.
Twitch faces criticism over Israel-Gaza war content on platform.	ప్లాట్ఫారంలో ఇస్రాయెల్-గాజా యుద్ధ కంటెంట్ పై ట్విచ్ క్రిటిసిజం చేస్తోంది.	Twitch ప్లాట్‌ఫారమ్‌పై ఇజ్రాయెల్-గాజా యుద్ధ కంటెంట్‌కు సంబంధించిన విమర్శలు ఎదుర్కొంటున్నారు.	ట్విచ్ వేదికపై ఇజ్రాయెల్-గాజా యుద్ధ సంబంధిత కంటెంట్ పై విమర్శలను ఎదుర్కొంటున్నది.
North Korea fires multiple ballistic missiles toward the sea ahead of U.S. election.	ఉత్తర కొరియా యు.ఎస్. ఎన్నికల ముందు సముద్రంకు ముల్టీపుల్ బాలిస్టిక్ మిసైలులు ప్రయోగించింది.	ఉత్తర కొరియా, అమెరికా ఎన్నికల ముందు సముద్రం వైపు అనేక బాలిస్టిక్ క్షిపణులను ప్రయోగించారు.	ఉత్తర కొరియా అధికారులు అమెరికా ఎన్నికల ముందు సముద్రం వైపు బహుళ బాలిస్టిక్ క్షిపణులను ప్రయోగించారు.
Singapore Airlines will add first class, revamp cabins for longest flights.	సింగపూర్ ఎయిర్లైన్స్ అత్యవసర వారానికి ఫస్ట్ క్లాస్ చేర్చడానికి, దీర్ఘమైన ప్రయాణాలకు క్యాబిన్లను రీవాంప్ చేస్తుంది.	సింగపూర్ ఎయిర్‌లైన్స్ వారు ఫస్ట్ క్లాస్‌ని జోడించి, అత్యంత పొడవైన ప్రయాణాల కోసం కేబిన్లను పునరుద్ధరించనున్నారు.	సింగపూర్ ఎయిర్లైన్స్ వారు ఫర్స్ట్ క్లాస్ ను జోడించి, అత్యంత పొడవైన ప్రయాణాల కొరకు కేబిన్లను పునర్వ్యవస్థీకరిస్తారు.
Priyanka Chopra Jonas and Nick Jonas celebrate 'Diwaloween,' Diwali and Halloween mashup.	ప్రియాంకా చోప్రా జోనస్ మరియు నిక్ జోనస్ 'దివాలోవీన్' జరుపుకున్నారు, దీపావళి మరియు హాలోవీన్ మిశ్రణం జరుపుకున్నారు.	ప్రియాంక చోప్రా జోనాస్ గార్లు మరియు నిక్ జోనాస్ గార్లు 'దివాలోవీన్,' దీపావళి మరియు హాలోవీన్ మిళితాన్ని జరుపుకుంటున్నారు.	ప్రియాంకా చోప్రా జోనాస్ మరియు నిక్ జోనాస్ వారు 'దీవాలోవీన్' ను జరుపుకుంటున్నారు, దీపావళి మరియు హాలోవీన్ మిశ్రమం.
Pennsylvania officials denounce Halloween float appearing to depict Harris tied to golf cart.	పెన్సిల్వేనియా అధికారులు గాల్ఫ్ కార్ట్కు కట్టుకునిపించినంతగా కనిపించే హ్యాలోవీన్ ఫ్లోట్ను ఖండనించారు.	పెన్సిల్వేనియా అధికారులు హాలోవీన్ ఫ్లోట్ హారిస్‌ను గోల్ఫ్ కార్ట్‌కు కట్టినట్లు చూపించడాన్ని ఖండించారు.	పెన్సిల్వేనియా అధికారులు హాలోవీన్ ఫ్లోట్ హారిస్ గోల్ఫ్ కార్ట్‌కు బంధించబడినట్లు కనిపిస్తున్నది ఖండిస్తున్నారు.
Elon Musk's election-doubting posts shared 9 times more than his less extreme election content.	ఎలాన్ మస్క్ నిర్వాహణ సందేహాన్ని ప్రకటించడానికి అంతా విలినమైన నిర్వాహణ కాంటెంట్ కంటే 9 సార్లు ఎక్కువగా భాగం చేసినప్పుడు షేర్ చేయబడింది.	ఎలాన్ మస్క్ గారి ఎన్నికలపై సందేహించే పోస్టులు ఆయన తక్కువ తీవ్రత కలిగిన ఎన్నికల కంటెంట్ కంటే 9 రెట్లు ఎక్కువగా పంచబడ్డాయి.	ఎలాన్ మస్క్ గారు ఎన్నికల సందేహాలు వ్యక్తం చేసిన పోస్టులు వారి తక్కువ ప్రతికూల ఎన్నిక సంబంధిత కంటెంట్ కన్నా 9 సార్లు ఎక్కువగా పంచుకున్నాయి.
Americans eye the economy from kitchen tables and hourly jobs as they plan their votes.	అమెరికన్లు తమ ఓటులను ప్రణాళిక చేస్తున్న వివిధ ఉద్యోగాల నుండి ఇంటి మంజి టేబుల్స్ ను చూస్తున్నారు.	అమెరికన్లు తమ ఓటు ప్రణాళికలు రూపొందించేటప్పుడు వంటగదుల టేబుళ్ల నుంచి మరియు గంటసమయ ఉద్యోగాల నుంచి ఆర్థిక వ్యవస్థను పరిశీలిస్తున్నారు.	అమెరికన్లు వారి ఓట్లను ప్లాన్ చేసేటప్పుడు వారు కిచెన్ టేబుల్స్ నుండి ఆర్థిక వ్యవస్థను చూస్తున్నారు, వారు తమ టైమ్ ఉద్యోగాలను నుండి చూస్తున్నారు.
Quincy Jones, musical maestro and entertainment industry titan, dies at 91.	క్విన్సీ జోన్స్, సంగీత మహామాహారత్నం మరియు వినోద పరిశ్రమ శాస్త్రవేత్త, 91 వయసులో మృతి పొందారు.	క్విన్సీ జోన్స్, సంగీత మేధావి మరియు వినోద పరిశ్రమ దిగ్గజులు, 91 ఏళ్ల వయసులో మరణించారు.	క్విన్సీ జోన్స్, సంగీత మహారాజులు మరియు వినోద పరిశ్రమ దిగ్గజాలు, 91 ఏళ్ళ వయస్సులో మరణించారు.
Proud Boys claim they'll be at polling places as Trump ups violent rhetoric and fraud claims	గర్వితమైన స్నేహితులు ట్రంప్ బలహీన భాషా మరియు పనేలు దానిని పెండించాలని దావతులు ముందుకు వస్తున్నారని కోసం ప్రతిపాదించారు.	గౌరవనీయులు, మీకు తెలియజేయదగినది ఏమనగా, ట్రంప్ గారు హింసాత్మక వ్యాఖ్యలు మరియు మోసం ఆరోపణలను పెంచుకుంటున్నప్పుడు, ప్రౌడ్ బాయ్స్ వారు పోలింగ్ కేంద్రాల్లో ఉంటామని వారు ప్రకటించారు.	ప్రౌడ్ బాయ్స్ వారు ట్రంప్ హింసాత్మక భాషణను పెంచుతున్నప్పుడు, వారు ఓటింగ్ స్థలాలలో ఉంటారని చెబుతున్నారు.
One of the police officers stumbled to the ground when the driver applied brakes and attempted to strike him.	పోలీసులు ఒకరు డ్రైవరు బ్రేకులను వాడితే భూమికి పడ్డారు మరియు అవని ఆక్రమించడానికి ప్రయత్నించాడు.	ఒకరు డ్రైవర్ బ్రేకులు వేస్తూ అతనిని ఢీకొట్టేందుకు ప్రయత్నించినప్పుడు, పోలీసు అధికారులలో ఒకరు నేలపై కూలిపోయారు.	ఒక పోలీస్ అధికారులు డ్రైవర్ బ్రేక్స్ అప్లై చేసి వారిని కొట్టడానికి ప్రయత్నించినప్పుడు నేల క్రింద పడిపోయారు.
The authorities confirmed they have identified the vehicle's owner and expect to make an arrest shortly.	అధికారులు వాహనం యజమానిని గుర్తించారు మరియు తక్కువ సమయంలో అరెస్టు చేయడానికి ఆశిస్తున్నారు.	అధికారులు వాహనం యజమాని గుర్తించినట్లు మరియు త్వరలోనే అరెస్ట్ చేస్తామని ధృవీకరించారు.	అధికారులు వాహనం యజమానిని గుర్తించారు, త్వరలో అరెస్టు చేయడానికి ఆశిస్తున్నారు.
The Chhatrapati Shivaji statue in the Arabian Sea off the Mumbai coast is referred to as a precedent for the proposed pen memorial.	ముంబయి తీరంలోని అరబియన్ సముద్రలో ఉన్న ఛత్రపతి శివాజీ ప్రతిమ ప్రస్తావిత కాళ్లను ప్రతిమా స్మారకం కోసం మూలకాని చరిత్రంగా పిలుపుతున్నది.	ముంబై తీరానికి సమీపంలో అరేబియా సముద్రంలో ఉన్న ఛత్రపతి శివాజీ విగ్రహాన్ని ప్రతిపాదిత కలమ్పం స్మారక చిహ్నానికి ఒక పూర్వ ఉదాహరణగా సూచించబడుతుంది.	ముంబై తీరం నుండి అరబ్బీ సముద్రంలో ఉన్న ఛత్రపతి శివాజీ విగ్రహం ప్రతిపాదిత కలం స్మారకానికి ముందుమార్గంగా పేర్కొనబడుతుంది.
Several political parties have opposed the pen memorial in the proposed location.	సంస్థలు చెబువారు ప్రస్తావిత స్థలంలో పెన్ స్మారకానికి విరోధం చేసాయి.	కొన్ని రాజకీయ పార్టీలు సూచించిన ప్రదేశంలో కలమ్ స్మారక చిహ్నానికి వ్యతిరేకం ప్రకటించారు.	అనేక రాజకీయ పార్టీలు ప్రతిపాదిత స్థలంలో కలం స్మారకానికి వ్యతిరేకించాయి.
They have not taken into consideration the rainfall data of 2015 or years thereafter. 	వారు 2015 లో లేదా తరువాత ఏ సంవత్సరాల వరకు వర్షాల డేటాను పరిగణించలేదు.	వారు 2015 లేదా ఆ తరవాత సంవత్సరాల వర్షపాతం డేటాను పరిగణనలోకి తీసుకోలేదు.	వారు 2015 లోను తరువాతి సంవత్సరాల్లోను వర్షపాత డేటాను పరిగణలోకి తీసుకోలేదు.
The museum has been equipped with multimedia content, QR codes and holograms.	దాదాపులు, మ్యూజియంను మల్టీమీడియా కంటెంట్, క్యూఆర్ కోడులు మరియు హోలోగ్రామ్‌లతో సజీవీకరించబడింది.	సంగ్రహాలయం మల్టీమీడియా కంటెంట్, QR కోడ్లు మరియు హోలోగ్రామ్‌లతో సుసజ్జితం చేయబడింది.	వారు మ్యూజియం ను మల్టీమీడియా కంటెంట్, క్యూఆర్ కోడ్లు, హోలోగ్రామ్స్ తో సమకూర్చారు.
The ninth phase of the excavations would begin later this month, said officials.	అధికారులు చెప్పారు, ఈ నెల పాదరి తొలి వివరణ యాత్రకారులు ప్రారంభించబోతున్నట్లు.	తవ్వకాల తొమ్మిదవ దశ ఈ నెలలో చివర్లో ప్రారంభమవుతుందని అధికారులు తెలిపారు.	ఈ నెలలో తరువాత ఉత్ఖననాల తొమ్మిదవ దశ ప్రారంభం కానుంది, అధికారులు చెప్పారు.
Mr. Reddy is a close relative of Taraka Ratna's wife Alekya Reddy.	రెడ్డి గారు తారక రత్న భార్య అలేఖ్య రెడ్డి యొక్క సన్నివేశిక బంధువు.	శ్రీ రెడ్డి గారు తారకరత్న గారి భార్య అలేఖ్య రెడ్డి గారి సన్నిహిత బంధువులు.	రెడ్డి గారు తారక రత్న గారి భార్య ఆలేఖ్యా రెడ్డి గారికి సన్నిహితులు.
This betrays an inexplicable hostility towards knowledge creation of all kinds. 	ఇది అన్ని రకాల జ్ఞాన సృష్టికి ఒక అసాధారణ శతృత్వంతో పాటు దాటుతుంది.	ఇది అన్ని రకాల జ్ఞాన సృష్టి పట్ల ఒక అర్ధం కాని శత్రుత్వాన్ని వెల్లడిస్తుంది.	ఇది అన్ని రకాల జ్ఞాన సృష్టికి విచారణీయమైన వైరుధ్యాన్ని బహిర్గతం చేస్తుంది.
The second is what he calls alienation from the process of labour.	రెండవ వస్తువు అతను కార్య ప్రక్రియలో నుండి విముక్తిని అంగీకరించేది అని అతను అందరికి చెబుతుంది.	రెండవది, ఆయన శ్రామిక ప్రక్రియ నుండి దూరమవుతానని పిలుస్తారు.	రెండవది వారు కార్మిక ప్రక్రియ నుండి పరాయణత్వాన్ని అని పిలుస్తారు.
In the process, Marx argued, workers become miserable.	ప్రక్రియ నడుపుతూ, మార్క్స్ అభిప్రాయపడ్డారు, కార్మికులు దుఃఖపడుతారు.	ఆ ప్రక్రియలో, మార్క్స్ వాదించారు, కార్మికులు దయనీయ స్థితికి చేరుకుంటారు.	ఈ ప్రక్రియలో, మార్క్స్ వాదించారు, కార్మికులు దుఃఖితులైనారు.
He asked the people to compare the scale of development in the adjoining Assam during eight years of BJP rule.	అంతర్వర్తిత అసాం లో బిజెపి ప్రభుత్వ ఎనిమిది సంవత్సరాల కాలంలో ప్రగతి యొక్క పైమాను తీసుకువారిగా ప్రజలు అడిగారు.	ఆయన ఆమధ్య అస్సాంలో ఎనిమిది సంవత్సరాలుగా బీజేపీ పాలనలో అభివృద్ధి స్థాయిని పోల్చుకోవాలని ప్రజలను కోరారు.	వారు ఆరు సంవత్సరాల బిజెపి పాలనలో సమీపంలోని అస్సాంలో అభివృద్ధి స్థాయిని పోల్చమని ప్రజలను కోరారు.
The DMK MP also said that the Budget presented by Union Finance Minister Nirmala Sitharaman had neglected sectors such as education, health and agriculture.	డిఎంకే ఎంపీని కూడా జాతీయ ఆర్థరాజ్య మంత్రి నిర్మల శితారమన్ ద్వారా ప్రస్తుతం చేసిన బడ్జెట్ విద్య, ఆరోగ్య మరియు వ్యవసాయ వంటి ఖాళీలను అలపైంది అంటూ కూడా చెప్పింది.	DMK ఎంపీ కూడా కేంద్ర ఆర్థిక మంత్రి నిర్మలా సీతారామన్ గారు సమర్పించిన బడ్జెట్ విద్య, ఆరోగ్యం మరియు వ్యవసాయ వంటి రంగాలను నిర్లక్ష్యం చేశారని అన్నారు.	డీఎంకే ఎంపీలు కూడా యూనియన్ ఫైనాన్స్ మంత్రులు నిర్మలా సీతారామన్ ప్రాతినిధ్యం వహించిన బడ్జెట్ విద్య, ఆరోగ్యం, వ్యవసాయం వంటి రంగాలను విస్మరించిందని చెప్పారు.
The accident took place around 3 p.m. on a State highway close to Korar village.	అపఘాతం కోరర్ గ్రామం సమీపం స్థితించిన రాష్ట్ర రహదారి ప్రకారం 3 గంటల సమయంలో జరిగింది.	ఆ ప్రమాదం మధ్యాహ్నం 3 గంటల సమయంలో కొరార్ గ్రామం సమీపంలోని రాష్ట్ర రహదారిపై జరిగింది.	ఆ ప్రమాదం కొరారు గ్రామం దగ్గర రాష్ట్ర రహదారిపై 3 గంటల సమయంలో జరిగింది.
Both the survivors are being treated at a hospital in Raipur.	రాయపురలో ఆస్తివారులవరిలో రోగిణులు చికిత్స పొందుతున్నారు.	బాధితులు ఇద్దరూ రాయపూర్‌లోని ఒక ఆసుపత్రిలో చికిత్స పొందుతున్నారు.	రెండు బతికినవారు రాయపూర్ లోని ఒక ఆసుపత్రిలో చికిత్స పొందుతున్నారు.
Chief Minister Bhupesh Baghel took to Twitter to express grief over the accident.	ముఖ్యమంత్రి భూపేష్ బాఘేల్ అపఘాతం పై దు:ఖాన్ని వ్యక్తం చేయడానికి ట్విట్టర్ లో వెళ్ళాడు.	ముఖ్యమంత్రి భూపేష్ బఘేల్ గారు ప్రమాదంపై విచారం వ్యక్తం చేయడానికి ట్విట్టర్‌ను ఆశ్రయించారు.	ముఖ్యమంత్రులు భూపేష్ బాఘేల్ ఆకస్మికం పట్ల సంతాపం వ్యక్తీకరించడానికి ట్విట్టర్‌ను ఉపయోగించారు.
The Indian Institute of Technology Madras (IIT-M) Research Park hosted a competition for children.	భారతీయ ఇంజనీరింగ్ సంస్థ (ఐఐటి) మద్రాస్ రిసర్చ్ పార్క్ కనుమ ఒక పోటీకి బాలుల కోసం ఆయోజించింది.	భారతీయ సాంకేతిక సంస్థ మద్రాస్ (ఐఐటీ-ఎం) పరిశోధనా పార్క్ వారు పిల్లల కోసం ఒక పోటీని నిర్వహించారు.	భారతీయ సాంకేతిక విశ్వవిద్యాలయం మద్రాస్ (ఐఐటి-ఎం) పరిశోధనా పార్క్ పిల్లల కొరకు పోటీని నిర్వహించింది.
"External affairs minister S Jaishankar on Tuesday expressed concern over the attack on a Hindu temple in Canada, describing the incident as ""deeply concerning."	"బహిరాగామి కార్యాలయ మంత్రి ఎస్ జయశంకర్ మంగళవారం కెనడాలో ఒక హిందూ దేవాలయంపై దాడి జరిగినందుకు భారతీయ ప్రతినిధులు ఆందోళన వ్యక్తం చేశారు, ఈ ఘటనను ""ఆళ్లింగా ఉంది"" అని వివరించారు."	"విదేశాంగ మంత్రులు ఎస్. జైశంకర్ మంగళవారం కెనడాలోని హిందూ దేవాలయంపై జరిగిన దాడికి గాను ఆందోళన వ్యక్తం చేస్తూ, ఈ ఘటనను ""గంభీరమైన ఆందోళనకరమైనది""గా పేర్కొన్నారు."	"విదేశీ వ్యవహారాల మంత్రులు ఎస్ జైశంకర్ మంగళవారం కెనడాలో హిందూ దేవాలయంపై జరిగిన దాడిపై ఆందోళన వ్యక్తం చేసి, ఈ సంఘటనను ""చాలా ఆందోళనకరం"" అని వర్ణించారు."
Modi condemns violence after Canada temple inciden.	మోడీ కెనెడా ఆలయ ఘటనతో సంతాపం వ్యక్తం చేసారు.	మోదీ గారు కెనడా ఆలయం ఘటన అనంతరం హింసను ఖండించారు.	మోదీ గారు కెనడా ఆలయ సంఘటన తర్వాత హింసను ఖండిస్తున్నారు.
