src	gpt_3_5_trans	gpt_4o_trans	ollama_trans
The State had never forced students out of State schools by restricting hijab.	राज्याने कधीही हिजाब वर प्रतिबंध लागू करून राज्यशालेय मुलांना बाहेर काढायला मजबूर केलं नाही.	राज्याने कधीही विद्यार्थ्यांना राज्य शाळांमधून हिजाबवर निर्बंध लावून बाहेर काढले नाही.	त्यांनी कधीही राज्य शाळांमधून विद्यार्थ्यांना हिजाबच्या मर्यादेमुळे बाहेर केले नाही.
The patient has the right to refuse to participate in such research projects.	रुग्णांना इतर संशोधन प्रकल्पांमध्ये सहभागी होण्याचा अधिकार नाही, तो त्याच्याकडून नकार देण्याचा हक्क आहे.	रुग्णांना अशा संशोधन प्रकल्पांमध्ये सहभागी होण्यास नकार देण्याचा अधिकार आहे.	ते रुग्णाला अशा संशोधन प्रकल्पात भाग घेण्यास नकार देण्याचा अधिकार आहे.
The field officials should remember it while implementing projects. 	क्षेत्रीय अधिकारींनी कार्यक्रमे कार्यान्वित करताना ह्याचा लक्ष ठेवावा.	प्रकल्प राबविताना क्षेत्रीय अधिकारी याची आठवण ठेवा.	क्षेत्र अधिकारी त्यांनी प्रकल्प राबविताना ते लक्षात ठेवावे.
Senior officials in the Ministry of Tribal Affairs said a change in the structure had already been approved.	माननीय आदिवासी कल्याण मंत्रालयातील ज्येष्ठ अधिकारींनी सांगितलं की संरचनेत काही बदल केलं जातं आहे आधीच मान्यता मिळाली आहे.	आदिवासी कार्य मंत्रालयातील वरिष्ठ अधिकाऱ्यांनी सांगितले की, संरचनेत बदल करण्यास आधीच मंजुरी देण्यात आली आहे.	महामंडळाच्या आदिवासी कार्य मंत्रालयातील वरिष्ठ अधिकारी म्हणाले की संरचनेतील बदल त्यांनी आधीच मंजूर केला आहे.
The Bhagwan Mahaveer Foundation has called for applications for the Mahaveer awards.	भगवान महावीर निधि ने महावीर पुरस्कारांसाठी अर्जांसाठी आहात.	भगवान महावीर फाउंडेशन यांनी महावीर पुरस्कारांसाठी अर्ज मागवले आहेत.	भागवान महावीर फाउंडेशनने महावीर पुरस्कारांसाठी अर्ज मागितले आहेत.
Mr. Yediyurappa resigned as Chief Minister and was succeeded by Basavaraj Bommai in 2020.	येदियुरप्पा मुख्यमंत्री पदाचा राजीनामा दिला आणि २०२० मध्ये त्यांच्या स्थानी बासवराज बोम्मईंने स्वतः दरबारी ग्रहण केलं.	श्री येडियुरप्पा यांनी मुख्यमंत्री पदाचा राजीनामा दिला आणि २०२० मध्ये बसवराज बोम्मई यांनी त्यांची जागा घेतली.	त्यांनी मुख्यमंत्री पदाचा राजीनामा दिला आणि २०२० मध्ये त्यांच्यानंतर बसवराज बोम्मई यांनी त्या पदाची धुरा स्वीकारली.
The rescuers had to cut the roof of the lift to bring them out, and nobody was hurt.	उद्धारकारकांनी त्यांना बाहेर निकालण्यासाठी लिफ्टच्या छत्रावर कापणे आवश्यक होते, आणि कोणीही जखमी झालेले नव्हते.	रक्षकांना त्यांना बाहेर आणण्यासाठी लिफ्टचे छत कापावे लागले, आणि कोणीही जखमी झाले नाही.	त्यांनी लिफ्टच्या छपराचे तुकडे काढून त्यांना बाहेर काढले, आणि कोणालाही इजा झाली नाही.
The group claimed another police station attack in Rask that killed one officer on January 10.	जन समर्थन मिळवणारे एका पोलीस ठाण्याच्या हल्ल्याच्या घटनेत दिनांक १० जानेवारीला रास्कमध्ये एक अधिकाऱ्याला मारुन मृत्यू होण्याची दावा केली.	समूहाने १० जानेवारी रोजी रास्क येथील एका पोलीस स्टेशनवरील हल्ल्याची जबाबदारी घेतली, ज्यात एक अधिकारी ठार झाला.	त्या गटाने रास्क येथे १० जानेवारीला एका अधिकाऱ्याचा मृत्यू झालेला आणि पोलीस स्टेशनवरील दुसरा हल्ला केल्याचा दावा केला.
Based on the complaint, an FIR has been registered against Constable Shailendra Singh and three other policemen.	दुसरे पोलिस अधिकाऱ्यांवर आधारित शिकायतीनुसार, एफआयआर शैलेंद्र सिंग आणि तीन इतर पोलिसांवर दाखल केल्या गेलेल्या आहे.	तक्रारीच्या आधारे हवालदार शैलेन्द्र सिंह आणि इतर तीन पोलिसांविरुद्ध एफआयआर नोंदवली गेली आहे.	त्या तक्रारीवरून, कॉन्स्टेबल शैलेंद्र सिंह यांच्या विरोधात आणि तीन इतर पोलीस अधिकाऱ्यांच्या विरोधात एफआयआर नोंदविण्यात आला आहे.
Financial institutions also play a crucial role in tracking the money trails sustaining these networks.	वित्तीय संस्थांनी ही नेटवर्क्स संचालित करणार्‍या पैसाच्या ट्रेल्सचे ट्रॅकिंग करण्यात महत्वाची भूमिका बजावू लागतात.	आर्थिक संस्थांकडून या जाळ्यांना आधार मिळवून देणाऱ्या आर्थिक मार्गांचा मागोवा घेण्यात देखील महत्त्वपूर्ण भूमिका बजावली जाते.	आर्थिक संस्थाने देखील या नेटवर्क्सच्या पैसा ट्रेल्सच्या निरीक्षणात महत्त्वाची भूमिका बजावतात.
It is laudable that customs duties have been waived on three anti-cancer drugs.	तिन्ही गर्वनीय आंटी-कॅन्सर औषधींवर शुल्क माफ केलं जाण्याचं अद्भुत आहे.	तीन कर्करोगविरोधी औषधांवरील सीमाशुल्क माफ केल्याबद्दल आपल्या (आपण) कौतुकास पात्र आहात.	त्यांनी तीन कर्करोग विरोधी औषधांवरील सीमा शुल्क माफ केले असे प्रशंसनीय आहे.
Inside the final sprint in the biggest battleground state on the map.	मानचित्रावरील सर्वात मोठ्या युद्धस्थळावर शेवटच्या स्प्रिंटमध्ये.	नकाशावरील सर्वात मोठ्या रणांगण राज्यातील अंतिम धावपटूत आत.	आखरीच्या स्प्रिंटच्या आत, नकाशावरील सर्वात मोठ्या लढाईच्या राज्यात.
All eyes are on America as an uncertain world awaits election result.	सर्व दृष्टी अमेरिकेवर आहे जस अनिश्चित जगात निवडणूकच्या निकालाचा वाट पाहत आहे.	संपूर्ण जगाचे लक्ष अमेरिकेकडे लागले आहे कारण एक अनिश्चित जग निवडणुकीच्या निकालाची प्रतीक्षा करत आहे.	अमेरिकेच्या निवडणुकीच्या निकालाची वाट पाहत आहेत त्या अनिश्चित जगाची सर्व डोळे.
Twitch faces criticism over Israel-Gaza war content on platform.	त्विचला मंचावर इजरायल-गाझा युद्धाबद्दल आलोचना भोगावी.	Twitch प्लॅटफॉर्मवरील इस्रायल-गाझा युद्धाच्या विषयावरच्या सामग्रीबद्दल टीकेला सामोरे जात आहे.	ट्विचला इस्रायल-गाजा युद्ध संबंधी प्लॅटफॉर्मवरील सामग्रीवर टीका होत आहे.
North Korea fires multiple ballistic missiles toward the sea ahead of U.S. election.	उत्तर कोरिया अमेरिकन निवडणुकीच्या आगामी दिवशी समुद्रावर अनेक बॉलिस्टिक मिसाईल्स कसरत करते.	उत्तर कोरियाने अमेरिकेच्या निवडणुकीच्या पूर्वी समुद्राकडे अनेक क्षेपणास्त्रे डागली आहेत.	उत्तर कोरियाने समुद्राकडे अमेरिकेच्या निवडणुकीच्या पूर्वी अनेक बॅलिस्टिक मिसाइल्स सोडल्या.
Singapore Airlines will add first class, revamp cabins for longest flights.	सिंगापूर एअरलाईंसने सर्वात मोठ्या उड्डाणांसाठी पहिल्याच वर्गाची भरपूरता करण्यात येणार आहे, दीर्घतम फ्लाय्ट्ससाठी केबिन्स दुरुस्तीकरण करणार आहे.	सिंगापूर एअरलाइन्स त्यांच्या सर्वात लांब उड्डाणांसाठी प्रथम श्रेणी जोडतील आणि केबिनचे नूतनीकरण करतील.	सिंगापूर एरलाइन्स त्यांचे प्रथम श्रेणी जोडतील, लांब प्रवासासाठी केबिन्सचा नवीनीकरण करणार आहेत.
Priyanka Chopra Jonas and Nick Jonas celebrate 'Diwaloween,' Diwali and Halloween mashup.	प्रियंका चोप्रा जोनस आणि निक जोनस 'डिव्हालोव्हीन', दिवाळी आणि हॅलोवीनचं मॅशअप साजरा करतात.	प्रियंका चोप्रा जोनास आणि निक जोनास 'दिवालोवीन', दिवाळी आणि हॅलोवीन यांचा एकत्र सण साजरा करतात.	प्रियांका चोप्रा जोनास आणि निक जोनास त्यांचे 'डिवालोवीन' साजरे करतात, दिवाळी आणि हॅलोवीनचा मिलाफ.
Pennsylvania officials denounce Halloween float appearing to depict Harris tied to golf cart.	पेन्सिल्व्हेनिया अधिकाऱ्यांनी हॅलोविन फ्लोटवर हॅरिसची गोल्फ कार्टवर बांधून दिसणारी व्यंग्यपूर्ण चित्रपटे निनादित केल्याची निंदा केली.	पेनसिल्व्हेनियाचे अधिकारी हॅलोविन फ्लोटवर हरिस यांना गोल्फ कार्टला बांधलेल्या स्वरूपात दर्शविण्याचा निषेध करतात.	पेन्सिल्व्हानिया अधिकारी हॅरिसला गोल्फ कार्टला बांधलेले दिसणारे हॅलोवीन फ्लोटची निंदा करतात.
Elon Musk's election-doubting posts shared 9 times more than his less extreme election content.	इलॉन मस्कच्या निवडणूकविषयी शंका करणार्या पोस्ट्सचा वाटप 9 पटकाही त्याच्या कमी प्रमाणातील निवडणूक सामग्रीपेक्षा अधिक केला गेला.	एलोन मस्क यांचे निवडणुकीबद्दल शंका घेणारे पोस्ट्स त्यांच्या कमी तीव्र निवडणूक विषयक सामग्रीपेक्षा ९ पट अधिक वेळा शेअर करण्यात आले आहेत.	एलोन मस्क यांच्या निवडणुकीच्या शंका व्यक्त करणार्या पोस्ट्स त्यांच्या कमी अति निवडणुकीच्या सामग्रीवर ९ पट जास्त विभागल्या गेल्या.
Americans eye the economy from kitchen tables and hourly jobs as they plan their votes.	आमेरिकन लोक त्यांच्या मतदानाची योजना करताना रसोईच्या मेजवरून आणि तासांच्या कामांपासून अर्थव्यवस्थेवर दृष्टी ठेवतात.	अमेरिकन लोक त्यांच्या स्वयंपाकघरातील टेबलांवरून आणि तासागणिक नोकऱ्यांमधून अर्थव्यवस्थेकडे पाहतात, कारण ते त्यांच्या मतांची योजना आखतात.	अमेरिकन त्यांच्या अर्थव्यवस्थेकडे घरगुती मेजवरून आणि तासिक नोकर्यांमधून त्यांची मते ठरवतात.
Quincy Jones, musical maestro and entertainment industry titan, dies at 91.	क्विंसी जोन्स, संगीत कलावंत आणि मनोरंजन उद्योगातील विशालकाय, ९१ वर्षांच्या वयाने मुंबईत मृत्यू झाले.	संगीत क्षेत्रातील महान व्यक्तिमत्व आणि मनोरंजन उद्योगाचे दिग्गज, क्विन्सी जोन्स, वयाच्या ९१व्या वर्षी दिवंगत झाले.	क्विंसी जोन्स, संगीताचे महारथी आणि मनोरंजन उद्योगाचे दिग्गज, ९१ वर्षांचे वयात निधन पावले.
Proud Boys claim they'll be at polling places as Trump ups violent rhetoric and fraud claims	गर्वित मुली दावेदारी करतात की ते मतदान केंद्रात उपस्थित असणार असून ट्रम्पची हिंसात्मक भाषण आणि धोखाधडी दावे वाढत आहेत.	"""प्राउड बॉयज म्हणतात की ते मतदान केंद्रांवर असतील, कारण ट्रम्प हिंसक भाषा आणि फसवणुकीच्या दाव्यांना प्रोत्साहन देत आहेत."""	त्या प्राउड बॉयज सांगतात की ते मतदान केंद्रांवर असतील जेव्हा ट्रंप हिंसक भाषण व फ्रॉडचे दावे वाढवतात.
One of the police officers stumbled to the ground when the driver applied brakes and attempted to strike him.	पोलीस अधिकाऱ्यांमध्ये एक अधिकाऱ्या जब ड्रायव्हर ब्रेक लावताना गाडी चालवली आणि त्याला मारण्याचा प्रयत्न केला तेव्हा जमिनीवर टिकला.	जेव्हा चालकाने ब्रेक लावले आणि त्यांना धक्का देण्याचा प्रयत्न केला, तेव्हा पोलिस अधिकाऱ्यांपैकी एकजण जमिनीवर पडला.	एक पोलीस अधिकारी त्यांना जमिनीवर कोसळले जेव्हा चालकाने ब्रेक लावले आणि त्यांच्यावर हल्ला करण्याचा प्रयत्न केला.
The authorities confirmed they have identified the vehicle's owner and expect to make an arrest shortly.	प्राधिकरणांनी सापडलं की वाहनाच्या मालकाची ओळख केली आहे आणि लवकरात लवक अटक करण्याची अपेक्षा आहे.	अधिकार्‍यांनी पुष्टी दिली आहे की त्यांनी वाहनाच्या मालकाची ओळख पटवली आहे आणि लवकरच अटक करण्याची अपेक्षा आहे.	त्या अधिकार्‍यांनी त्यांनी वाहनाच्या मालकाची ओळख पटविली असून लवकरच अटक करण्याची अपेक्षा आहे.
The Chhatrapati Shivaji statue in the Arabian Sea off the Mumbai coast is referred to as a precedent for the proposed pen memorial.	मुंबई तटावरील अरब समुद्रातील छत्रपती शिवाजी अटकावणारं मूर्तीला प्रस्तावित कल्ला सादर करण्याच्या साठी आधार म्हणून स्त्रोत आहे.	मुंबई किनाऱ्याच्या अरबी समुद्रातील छत्रपती शिवाजींचा पुतळा हा प्रस्तावित पेन स्मारकासाठी एक आदर्श मानला जातो.	छत्रपती शिवाजी Maharajांचा अरबी समुद्रात मुंबई किनारपट्टीवरील पुतळा प्रस्तावित पेन स्मारकासाठी आदर्श म्हणून ओळखला जातो.
Several political parties have opposed the pen memorial in the proposed location.	काही राजकीय पक्ष अनुमित ठिकाणावर लेखन आदराच्या स्मारकाविरुद्ध विरोध केले आहे.	प्रस्तावित ठिकाणी असलेल्या पेन स्मारकाला अनेक राजकीय पक्षांनी विरोध केला आहे.	अनेक राजकीय पक्षांनी प्रस्तावित स्थानावरील कalam Smarakाला विरोध केला आहे.
They have not taken into consideration the rainfall data of 2015 or years thereafter. 	त्यांनी २०१५ वर्षाच्या किव्हा त्यानंतरच्या वर्षांची पाऊस तथ्यांची ध्यान न घेतलं.	त्यांनी 2015 किंवा त्यानंतरच्या वर्षांचा पर्जन्यमान डेटा विचारात घेतलेला नाही.	त्यांनी २०१५ च्या किंवा त्यानंतरच्या वर्षांचे पावसाचे आकडे विचारात घेतले नाहीत.
The museum has been equipped with multimedia content, QR codes and holograms.	संग्रहणालयात मल्टिमिडिया सामग्री, QR कोड आणि होलोग्राम लागू केले आहे.	संग्रहालयाची बहुप्रतिमा सामग्री, QR कोड आणि होलोग्रामसह सजावट करण्यात आली आहे.	त्यांनी संग्रहालयाला मल्टिमीडिया सामग्री, क्यूआर कोड आणि होलोग्राम्सनी सुसज्जित केले आहे.
The ninth phase of the excavations would begin later this month, said officials.	अधिकाऱ्यांनी म्हणाले की उत्तराणाच्या नव्या टप्प्याची नवीन पाळणी या महिन्यात आरंभ होईल.	अधिकाऱ्यांनी सांगितले की, उत्खननाचा नववा टप्पा या महिन्याच्या शेवटी सुरू होईल.	नवव्या टप्प्यातील उत्खनने या महिन्यात नंतर सुरू होतील, असे अधिकारी म्हणतात.
Mr. Reddy is a close relative of Taraka Ratna's wife Alekya Reddy.	रेड्डी सर, तारका रत्नांच्या पत्नी अलेक्या रेड्डीचा एक जवळजवळी संबंधी आहे.	श्री. रेड्डी हे तारक रत्न यांच्या पत्नी आलेख्या रेड्डी यांच्या जवळच्या नातेवाईक आहेत.	श्री. रेड्डी हे तारका रत्नाच्या पत्नी अलेक्या रेड्डी यांचे नातेवाईक आहेत.
This betrays an inexplicable hostility towards knowledge creation of all kinds. 	हे सर्व प्रकारच्या ज्ञान सृष्टीच्या दिशेने अव्याख्यात शत्रुता दाखवते.	हे सर्व प्रकारच्या ज्ञान निर्मितीबद्दल एक अनाकलनीय वैरभाव दर्शवते.	हे सर्व प्रकारच्या ज्ञान निर्मितीच्या प्रति अस्पष्ट वैर व्यक्त करते.
The second is what he calls alienation from the process of labour.	दुसरा तो तोंडाला कामची प्रक्रियेतून परतणार असे ते वाचतो.	दुसरे म्हणजे ते कामाच्या प्रक्रियेपासून疏ंवेदनशीलतेला म्हणतात.	दुसरे म्हणजे त्यांना कामाच्या प्रक्रियेपासून परकीयकरण म्हणतात.
In the process, Marx argued, workers become miserable.	प्रक्रियेत, मार्क्स त्यांच्या अभिप्रायानुसार, कामगार दुर्दैवी होतात.	या प्रक्रियेत, मार्क्सनी मांडले की कामगार दु:खी होतात.	त्या प्रक्रियेत, मार्क्स यांनी तर्क केला की कामगार यांची दयनीय स्थिती होते.
He asked the people to compare the scale of development in the adjoining Assam during eight years of BJP rule.	त्यांनी लोकांना विनंती केली की बीजेपीच्या आठ वर्षांच्या शासनात आसाममध्ये विकासाचे मापदंड तुलनात्मक करावे.	त्यांनी लोकांना आठ वर्षांच्या भाजप राजवटीदरम्यान शेजारच्या आसाममधील विकासाच्या प्रमाणाची तुलना करण्यास सांगितले.	त्यांनी लोकांना आसाममधील आठ वर्षांच्या भाजप सरकारच्या कालावधीतील विकासाच्या प्रमाणाची तुलना करण्यास सांगितले.
The DMK MP also said that the Budget presented by Union Finance Minister Nirmala Sitharaman had neglected sectors such as education, health and agriculture.	DMK चे सांसदही खालीलप्रमाणे सांगितलं की केंद्रीय वित्त मंत्री निर्मला सीतारमण यांनी पेश केलेलं बजेट शिक्षण, आरोग्य आणि कृषी इत्यादी क्षेत्रांना उपेक्षित केलं होतं.	डीएमके खासदारांनी असेही म्हटले की केंद्रीय अर्थमंत्री निर्मला सीतारामन यांनी सादर केलेल्या बजेटमध्ये शिक्षण, आरोग्य आणि कृषी अशा क्षेत्रांकडे दुर्लक्ष करण्यात आले आहे.	डीएमके संसद सदस्यांनीही म्हटले की केंद्रीय अर्थमंत्री निर्मला सीतारामन यांनी सादर केलेल्या अर्थसंकल्पात शिक्षण, आरोग्य आणि कृषी या क्षेत्रांना दुर्लक्ष केले आहे.
The accident took place around 3 p.m. on a State highway close to Korar village.	दुर्घटना सरकारी हायवेवरील कोरार गावासमोर उद्या दुपारी ३ वाजता घडली.	अपघात दुपारी ३ वाजण्याच्या सुमारास कोरार गावाजवळील राज्य महामार्गावर झाला.	आपणाला ३ वाजता स्टेट हायवे वर कोरार गावाजवळ एक अपघात घडला.
Both the survivors are being treated at a hospital in Raipur.	दोन्ही उर्वरांची रायपुरातील एक रुग्णालयात उपचार घेत आहेत.	रायपूर येथील रुग्णालयात दोन्ही बचावलेल्यांवर उपचार केले जात आहेत.	ते दोन जखमी रायपूरमधील एका रुग्णालयात उपचार घेत आहेत.
Chief Minister Bhupesh Baghel took to Twitter to express grief over the accident.	मुख्यमंत्री भूपेश बघेल ने दुर्घटनेबद्दल दु:ख व्यक्त करण्यासाठी ट्विटरवर गेले.	मुख्यमंत्री भूपेश बघेल यांनी अपघाताबद्दल दु:ख व्यक्त करण्यासाठी ट्विटरचा वापर केला.	मुख्यमंत्री भूपेश बघेल यांनी ट्विटरवर दुर्घटनेवर शोक व्यक्त केला.
The Indian Institute of Technology Madras (IIT-M) Research Park hosted a competition for children.	भारतीय प्रौद्योगिकी संस्थान मद्रास (आईआईटी-एम) अनुसंधान पार्कने मुलांसाठी एक प्रतियोगिता आयोजित केली.	भारतीय तंत्रज्ञान संस्था मद्रास (IIT-M) संशोधन उद्यानाने मुलांसाठी एक स्पर्धा आयोजित केली.	भारतीय तंत्रज्ञान संस्था, मद्रास (आयआयटी-एम) संशोधन उद्यानाने बालांसाठी स्पर्धा आयोजित केली.
"External affairs minister S Jaishankar on Tuesday expressed concern over the attack on a Hindu temple in Canada, describing the incident as ""deeply concerning."	"मंत्रिमंडळाने बुधवारी हिंदू मंदिरावरील हल्ल्यावर चिंता व्यक्त केली, घटनेचा नाव ""गंभीर चिंता"" म्हणून वर्णन केला."	"मंगळवारी परराष्ट्र मंत्री एस. जयशंकर यांनी कॅनडामधील हिंदू मंदिरावरील हल्ल्याबद्दल चिंता व्यक्त केली आणि त्या घटनेला ""खूपच चिंताजनक"" असे वर्णन केले."	"विदेश मंत्र्यांनी मंगळवारी कॅनडातील हिंदू मंदिरावरील हल्ल्याबद्दल चिंता व्यक्त केली, ही घटना ""अत्यंत चिंताजनक"" असल्याचे सांगितले."
Modi condemns violence after Canada temple inciden.	मोदीजी कॅनडा मंदिर हल्ल्याचे नंदाद निंदा करतात.	मोडी यांनी कॅनडा मंदिर घटनेनंतर हिंसाचाराचा निषेध केला आहे.	मोदी त्यांनी कॅनडा मंदिर प्रकरणानंतर हिंसाचाराची निंदा केली.
Mr Nijjar had been a vocal supporter of the Khalistan movement and publicly campaigned for it.	निज्जर सरदार आंदोलनाचे एक उच्च समर्थक होते आणि त्याने सार्वजनिकपणे त्याचा प्रचार केला होता.	श्री निज्जर हे खलिस्तान चळवळीचे सक्रिय समर्थक होते आणि त्यांनी त्यासाठी सार्वजनिकरित्या प्रचार केला होता.	श्री निज्जार साहेबांनी खालिस्तान चळवळीचे प्रबल समर्थक होते आणि त्यासाठी सार्वजनिकपणे प्रचार केला होता.
Bangladesh steps up repayments to Adani to avoid power supply cu.	बांग्लादेश अदानीला विद्युत आपूर्ती कट्टा टाळण्यासाठी कर्जाची चुकवणी वाढवत आहे.	बांगलादेश वीज पुरवठ्यातील कपातीला टाळण्यासाठी अदानींना परतफेडीची रक्कम वाढवतात.	बांगलादेश आदानीला कर्ज फेडण्यासाठी वीज पुरवठा कात टाळण्यासाठी पावले वाढवत आहेत.
The country is already suffering from increased power shortages in rural areas.	देशात आधीच ग्रामीण क्षेत्रात विद्युत अभावाची समस्या वाढत आहे.	देशातील ग्रामीण भागात वाढत्या वीजटंचाईमुळे देश आधीच त्रस्त आहे.	देशाला ग्रामीण भागात वीज पुरवठ्यात वाढती कमतरता आलेली आहे.
Officials said 44 people were on board when the driver lost control and the bus fell into a 50m-deep ditch in Marchula, located in the state’s Almora district.	अधिकाऱ्यांनी सांगितलं की, ड्रायव्हरने नियंत्रण गमवल्यावर बसामध्ये 44 लोक असताना बस मार्चुला, जिल्हा आल्मोरा, राज्यातील ठिकाणी 50 मीटर गहिरा खोद गेला.	अधिकाऱ्यांनी सांगितले की, जेव्हा चालकाचा ताबा सुटला तेव्हा बसमध्ये ४४ लोक होते आणि बस राज्याच्या अल्मोडा जिल्ह्यातील मार्चुला येथे ५० मीटर खोल दरीत कोसळली.	अधिकारी म्हणाले की बसमध्ये ४४ जण चालले होते जेव्हा चालकाने नियंत्रण गमावले आणि बस मार्चुला येथील अल्मोरा जिल्ह्यातील ५० मीटर खोल गटारात पडली.
Uttarakhand's Chief Minister Pushkar Singh Dhami has also announced financial assistance for the victims and their families.	उत्तराखंडचे मुख्यमंत्री पुष्कर सिंह धामीने पीडितांच्या आणि त्यांच्या कुटुंबांसाठी आर्थिक सहाय्य घोषित केलं आहे.	उत्तराखंडचे मुख्यमंत्री मा. पुष्कर सिंह धामी यांनी पीडित आणि त्यांच्या कुटुंबीयांसाठी आर्थिक सहाय्य देण्याची घोषणा केली आहे.	उत्तराखंडचे मुख्यमंत्री पुष्कर सिंह धामी यांनीही पीडितांच्या व त्यांच्या कुटुंबीयांसाठी आर्थिक मदत जाहीर केली आहे.
Our scientists used it as an incentive to develop their own technology.	आमच्या वैज्ञानिकांनी ते प्रेरणादायक म्हणून आपल्या स्वत:च्या प्रौद्योगिकी विकसित करण्याचा वापर केला.	आमच्या वैज्ञानिकांनी त्यांचा स्वतःचा तंत्रज्ञान विकसित करण्यासाठी त्याचा प्रोत्साहन म्हणून वापर केला.	त्यांचे वैज्ञानिकांनी त्याचा उपयोग स्वकीय तंत्रज्ञान विकसित करण्यासाठी प्रोत्साहन म्हणून केला.
Mylswamy Annadurai, chief of India’s first and second Moon missions and Mars mission, told the BBC that Isro employs far fewer people and pays lower salaries, which makes Indian projects competitive.	माझ्या भारताच्या पहिल्या आणि दुसऱ्या चंद्रयान मिशन्स आणि मंगळ मिशनचे मुख्य, मायल्स्वामी अन्नादुरै, बीबीसीला सांगितलं की इसरोने खूप कमी लोकांचा नियोग केला आहे आणि कमी वेतन देतं ज्यामुळे भारतीय प्रकल्प दरवाजा दिलेल्या आहेत.	भारताच्या पहिल्या आणि दुसऱ्या चंद्र मोहिमांच्या आणि मंगळ मोहिमेच्या प्रमुख, मायल्स्वामी अण्णादुराई यांनी बीबीसीला सांगितले की, इस्रो कमी लोकांना नोकरी देते आणि कमी वेतन देते, ज्यामुळे भारतीय प्रकल्प अधिक स्पर्धात्मक ठरतात.	मीलस्वामी अन्नादुरई, भारताच्या प्रथम आणि द्वितीय चंद्रमissionचे प्रमुख आणि मंगळ मिशनचे प्रमुख, त्यांनी बीबीसीला सांगितले की इस्रो कमी लोकांना रोजगार देते आणि कमी पगार देते, ज्यामुळे भारतीय प्रकल्प स्पर्धात्मक होतात.
Ex-district president of Bajrang Dal Gurgaon held for shooting at Gurgaon man.	बाजरंग दल गुरुगांवच्या जिल्हाध्यक्षांनी गुरुगांवतील एखाद्या व्यक्तीला गोली मारून अटक केलं.	बजरंग दल गुरगावच्या माजी जिल्हाध्यक्षांना गुरगावमधील व्यक्तीवर गोळीबार केल्याप्रकरणी अटक करण्यात आली आहे.	बजरंग दलाचे माजी जिल्हा अध्यक्ष गुरगांवचे पकडले गेले गुरगांवच्या नागरिकावर गोळीबार करण्यासाठी.
The legendary Bob Khathing led the expedition to peacefully integrate Tawang into India.	महान बॉब खाथिंग यांनी भारतात शांततेने तावांगच्या एकीकरणासाठी अभियान नेत्याने.	प्रसिद्ध बॉब खाथिंग यांनी तवांगला शांततेने भारतात समाविष्ट करण्यासाठी मोहिमेचे नेतृत्व केले.	खाथिंग साहेबांनी तवांगचे शांततापूर्ण भारतात विलीनीकरणासाठी मोहिम केली.
In 1939, after the Second World War broke out, Khathing joined the Indian Army and got an Emergency Commission as an officer.	१९३९ मध्ये, दुसरे विश्वयुद्ध प्रारंभ झाल्यानंतर, खातिंग भारतीय सेनेमध्ये सामी तरी कमीशन मिळवून नवीन ओळख मिळवितले.	१९३९ मध्ये, दुसऱ्या महायुद्धाला सुरुवात झाल्यानंतर, खाथिंग भारतीय सैन्यात सामील झाले आणि अधिकाऱ्यांच्या रूपात आपत्कालीन आयोग मिळवला.	१९३९ मध्ये, दुसऱ्या महायुद्धाचा प्रारंभ झाल्यानंतर, खाथिंग त्यांनी भारतीय सेनेत सामील झाले आणि त्यांना ऑफिसर म्हणून एक आपत्कालीन आयोग मिळाला.
At the end of the Second World War, the Emergency Commissioned officers in the Army were demobilised.	दुसर्या विश्व युद्धाच्या शेवटी, सैन्यातील आपत्कालीन अधिकारी नियुक्त केले गेले.	दुसऱ्या महायुद्धाच्या शेवटी, लष्करातील आपत्कालीन नियुक्त अधिकारी मुक्त करण्यात आले.	दुसऱ्या महायुद्धाच्या शेवटी, सेनेतील त्या आणि त्यांचे आपत्कालीन अधिकारी सोडले गेले.
Most of the senior cricketers were far from their best, especially against New Zealand.	अधिकांश मुकादमवाले खेळाडू आपल्या सर्वोत्तमपर्यंत दूर होते, विशेषतः न्यूझीलंडविरुद्ध.	बहुतेक वरिष्ठ क्रिकेटपटू त्यांच्या सर्वोत्तम प्रदर्शनापासून दूर होते, विशेषतः न्यूझीलंडविरुद्ध.	महत्त्वाचे सगळे ज्येष्ठ क्रिकेटपटू त्यांच्या सर्वोत्तमपासून दूर होते, विशेषतः न्यू झीलंडविरुद्ध.
