src	gpt_3_5_trans	gpt_4o_trans	ollama_trans
Before Rao took leave after the meeting, MGR gently reminded him of the Cauvery water.	మీరు సభలో భేటీ తరువాత విముక్తి తీసుకున్న ముంగిసి రావులు, ఎమ్జీఆర్ అతనిని కావేరి నీరు గురించి మృదువుగా గుర్తుంది.	రావు గారు సమావేశం తర్వాత సెలవు తీసుకునే ముందు, ఎం.జి.ఆర్ గారు కృష్ణా నీటి గురించి సున్నితంగా గుర్తు చేశారు.	రావు సమావేశం తర్వాత సెలవు తీసుకునే ముందు, ఎంజీఆర్ వారు ఆయనకు కావేరి నీటి గురించి మెల్లగా గుర్తు చేశారు.
It is because of this initiative that Tamil Nadu became the centre of higher learning.	ఇది ఈ ప్రయత్నం వలన తమిళనాడు అధ్యయనాల కేంద్రం అయ్యింది.	ఈ కార్యక్రమం వల్లే తమిళనాడు ఉన్నత విద్యా కేంద్రంగా మారింది.	ఈ ఉద్యమం వల్ల తమిళనాడు ఉన్నత విద్యా కేంద్రంగా అయింది.
However, within minutes after the then Prime Minister intervened.	కానీ, అంతక్కు స్థాయి ప్రధాని పడిన తరువాత క్షణాల్లో అవాక్కాయి.	అయితే, అప్పటి ప్రధాన మంత్రులు జోక్యం చేసుకున్న కొద్ది నిమిషాల తరువాత.	అయితే, అప్పటి ప్రధాన మంత్రులు హస్తక్షేపం చేసిన కొద్ది నిమిషాల్లోనే.
The initial shock following the Taliban’s seizure of power in Kabul is waning.	కాబుల్‌లో టాలిబాన్ శక్తి కొరకు తదుపరితాపం క్రిందకు పడుతోంది.	కాబూల్‌లో తాలిబాన్ అధికారం చేజిక్కించుకున్న తర్వాత వచ్చిన ప్రాథమిక షాక్ తగ్గిపోతుంది.	కాబుల్లో తాలిబాన్ల అధికారం స్వీకరణ తరువాత మొదటి ఆఘాతం తగ్గిపోతోంది.
The greatest impact of denial of rights for women in the workforce would be a sharp contraction in the economy.	స్త్రీలకు హక్కుల నిరాకరణ ప్రభావం వర్క్ ఫోర్స్లో స్త్రీలకు విరుద్ధంగా కలిగిన ప్రభావం అత్యంత ముఖ్యం.	ఉద్యోగ రంగంలో మహిళలకు హక్కుల నిరాకరణ యొక్క భారీ ప్రభావం ఆర్థిక వ్యవస్థలో తీవ్రమైన క్షీణతగా ఉంటుంది.	స్త్రీలకు ఉద్యోగ రంగంలో హక్కుల నిరాకరణ యొక్క అత్యధిక ప్రభావం ఆర్థిక వ్యవస్థలో తీవ్రమైన సంకోచం అవుతుంది.
The Taliban do not shy from leveraging the issue to gain international attention.	టాలిబాన్ అంతర్జాతీయ ప్రముఖతని పొందడానికి విషయాన్ని ఉపయోగించడంలో థలిబాన్ విముఖంగా ఉంటారు.	తాలిబాన్ అంతర్జాతీయ దృష్టిని పొందడానికి ఈ విషయంలో ప్రయోజనం పొందడానికి వెనుకాడరు.	తాలిబాన్ వారు అంతర్జాతీయ శ్రద్ధను పొందడానికి ఈ సమస్యను ఉపయోగించుకోవడానికి సిగ్గుపడరు.
In Jammu and Kashmir, the enrolment dropped sharply from 1.78 lakh in 2019-20 to 1.31 lakh in 2020-21.	జమ్ము మరియు కాశ్మీర్ లో, 2019-20 లో 1.78 లక్షల నుండి 2020-21 లో 1.31 లక్షల వరకు ఏకదేశం తగిన చేసింది.	జమ్మూ మరియు కశ్మీర్‌లో, నమోదు 2019-20 లో 1.78 లక్షల నుండి 2020-21 లో 1.31 లక్షల వరకు గణనీయంగా తగ్గింది.	జమ్ము కాశ్మీర్ లో, వారు 2019-20 లో 1.78 లక్షలకు నుండి 2020-21 లో 1.31 లక్షలకు నమోదు తీవ్రంగా తగ్గింది.
Senior advocate Meenakshi Arora made the oral mentioning for early hearing.	వరిష్ఠ సలహాదారుడు మీనాక్షి అరోరా త్వరలో విచారణ కోసం వాక్య చేయడానికి మోసంచేసింది.	సీనియర్ అడ్వకేట్ మీనాక్షి అరోరా గారు ముందస్తు విచారణ కోసం మౌఖికంగా ప్రస్తావించారు.	సీనియర్ అడ్వొకేట్లు మీనాక్షి ఆరోరా గారు ఆరంభ విన్నపం కోసం మౌఖిక ప్రస్తావన చేశారు.
The State had never forced students out of State schools by restricting hijab.	రాష్ట్రం ఎవరినీ హిజాబ్ పరిమితం చేసినట్లు రాష్ట్ర పాఠశాలలు నుంచి విద్యార్థులను బహిష్కరించలేదు.	రాష్ట్ర ప్రభుత్వం హిజాబ్ పరిమితం చేయడం ద్వారా విద్యార్థులను ప్రభుత్వ పాఠశాలల నుంచి బయటికి పంపించిన సందర్భం ఎప్పుడూ లేదు.	రాష్ట్రాలు ఎప్పుడూ హిజాబ్ పరిమితులను ఆంశికంగా రాష్ట్ర పాఠశాలల నుండి విద్యార్థులను బహిష్కరించలేదు.
The patient has the right to refuse to participate in such research projects.	రోగికి అందరూ ఆ సంశోధన ప్రాజెక్టులలో పాల్గొనడానికి హక్కు ఉంది.	రోగి అలాంటి పరిశోధన ప్రాజెక్టులలో పాల్గొనడానికి నిరాకరించే హక్కును కలిగి ఉంటారు.	రోగులు ఆ విధమైన పరిశోధనా ప్రాజెక్టుల్లో పాల్గొనడానికి నిరాకరించే హక్కు కలిగి ఉన్నారు.
The field officials should remember it while implementing projects. 	కార్యకలాపాలను అమలు చేస్తూ క్షేత్ర అధికారులు దానిని గుర్తుపడాలి.	ప్రాజెక్టులను అమలు చేస్తూ ఉన్నప్పుడు ఈ విషయాన్ని గుర్తుంచుకోవాలని మీరందరూ క్షేత్రాధికారులు గౌరవపూర్వకంగా దయచేసి గుర్తించాలి.	ప్రాంతీయ అధికారులు ప్రాజెక్టులను అమలు చేసేటప్పుడు దీన్ని గుర్తుంచుకోవాలి.
Senior officials in the Ministry of Tribal Affairs said a change in the structure had already been approved.	జాతీయ ప్రభుత్వ కార్యాలయంలో ప్రధాన అధికారులు ఒక నిర్ధారణ అనుమోదించబడిందని ప్రధానాధికారులు చెప్పారు.	గిరిజన విషయాల మంత్రిత్వ శాఖలోని సీనియర్ అధికారులు చెప్పినది ఏమిటంటే, నిర్మాణంలో మార్పు ఇప్పటికే ఆమోదించబడింది.	ఆదివాసీ వ్యవహారాల మంత్రిత్వ శాఖలోని ఉన్నతాధికారులు ఒక నిర్మాణ మార్పును ఇప్పటికే ఆమోదించారు.
The Bhagwan Mahaveer Foundation has called for applications for the Mahaveer awards.	భగవాన్ మహావీర్ ఫౌండేషన్ మహావీర్ పురస్కారాలకు దరఖాస్తులు కోసం పిలుస్తోంది.	భగవాన్ మహావీర్ ఫౌండేషన్ మహావీర్ అవార్డుల కోసం దరఖాస్తులను ఆహ్వానించారు.	భగవాన్ మహావీర్ ఫౌండేషన్ వారు మహావీర్ అవార్డులకు దరఖాస్తులు కోరుతున్నారు.
Mr. Yediyurappa resigned as Chief Minister and was succeeded by Basavaraj Bommai in 2020.	శ్రీ యెడియూరప్ప ముఖ్యమంత్రిగా రాజీనామా చేసి, 2020లో బసవరాజ్ బొమ్మయి అధికారం ప్రాప్తి చేసాడు.	యెడియూరప్ప గారు ముఖ్యమంత్రిగా రాజీనామా చేసి, 2020 లో బసవరాజ్ బొమ్మై గారు వారిని అనుసరించారు.	శ్రీ యేడియూరప్ప గారు ముఖ్యమంత్రులుగా రాజీనామా చేసి, బసవరాజ్ బొమ్మాయి గారు వారి స్థానంలో వచ్చారు 2020లో.
The rescuers had to cut the roof of the lift to bring them out, and nobody was hurt.	రక్షకులు వాహనం నుండి వాల్టుని తొడిపారు, మరియు ఎవరూ గుర్తుపడలేదు.	రక్షకులు వారిని బయటకు తీసుకురావడానికి లిఫ్ట్ పైకప్పును కత్తిరించవలసి వచ్చింది, మరియు ఎవరికీ గాయాలు కాలేదు.	రక్షకులు వారిని బయటకు తీసుకురావడానికి ఎలివేటర్ పైకప్పు కోయడానికి వారు నిర్భయంగా ఉన్నారు.
The group claimed another police station attack in Rask that killed one officer on January 10.	జనాభివృద్ధి జనం ఒక పోలీసు స్టేషన్ దాడిని దాదాపోయిన, జనవరి 10న రాస్క్లో మరో పోలీసు స్టేషన్ దాడి వారిని చంపించింది.	రాస్క్‌లో జనవరి 10న ఒక అధికారి మరణించిన పోలీస్‌స్టేషన్‌ దాడిని ఆ గుంపు మరోసారి ప్రకటించుకున్నారు.	ఆ సమూహం జనవరి 10న రాస్క్ లో మరో పోలీస్ స్టేషన్ దాడిని ప్రకటించింది, దాంతో ఒక అధికారి మరణించారు.
Based on the complaint, an FIR has been registered against Constable Shailendra Singh and three other policemen.	ప్రమాణం ప్రకటన ప్రకారం, కాన్స్టేబుల్ షైలేంద్ర్ సింగ్ మరియు మూడు ఇతర పోలీసులకు వేదిక నమోదు చేయబడింది.	ఫిర్యాదు ఆధారంగా, కానిస్టేబుల్ శైలేంద్ర సింగ్ మరియు మరి మూడు మంది పోలీసులపై ఎఫ్ఐఆర్ నమోదు చేయబడింది.	ఫిర్యాదు ఆధారంగా, కానిస్టేబుల్ శైలేంద్ర సింగ్ మరియు ఇతర పోలీసులకు వ్యాజాలు నమోదు చేయబడ్డాయి.
Financial institutions also play a crucial role in tracking the money trails sustaining these networks.	ఆర్థిక సంస్థలు ఈ నెట్వర్కులను భద్రతగా ఉంచే డబ్బు పథాలను ట్రాక్ చేయడంలో కూడా ప్రముఖ పాత్రం ప్లే చేస్తాయి.	ఆర్థిక సంస్థలు ఈ నెట్‌వర్క్‌లను కొనసాగిస్తున్న డబ్బు మార్గాలను గుర్తించడంలో కూడా ముఖ్యమైన పాత్ర పోషిస్తారు.	ఆర్థిక సంస్థలు కూడా ఈ నెట్వర్కులను సమర్థిస్తున్న డబ్బు మార్గాలను పరిశీలించడంలో కీలక పాత్ర పోషిస్తున్నాయి.
It is laudable that customs duties have been waived on three anti-cancer drugs.	మూడు వ్యాధినివారక ఔషధాలకు కస్టమ్స్ ఛందాలు విడ్డండినట్లు గౌరవాన్వితంగా ఉంది.	మూడు క్యాన్సర్ నిరోధక ఔషధాలపై కస్టమ్స్ సుంకాలు రద్దు చేయబడినందుకు మీకు అభినందనలు.	ఆయా అధికారులు మూడు కేన్సర్ వ్యాధి నివారణ మందులపై సరుకు సుంకాలను రద్దు చేసినందుకు అభినందనీయం.
Inside the final sprint in the biggest battleground state on the map.	నక్షాలో అత్యంత ప్రధాన యుద్ధ రాజ్యంలో చివరకు ఉన్న చివరలో లోపల ఉండి.	పటం మీద అత్యంత పెద్ద పోరాట రంగ రాష్ట్రంలో చివరి దశలో ఉన్నారు.	అతిపెద్ద యుద్ధరంగంలో చివరి స్ప్రింట్ లోపల.
All eyes are on America as an uncertain world awaits election result.	ప్రతిష్ఠాత్మకులు అమెరికా పై అక్షరాలే ఉన్నాయి, అనిశ్చితంగా ఉద్యానం ఎక్కువగా ఎదురుచూస్తున్నది.	అస్పష్ట ప్రపంచం ఎన్నికల ఫలితాల కోసం వేచిచూస్తుండగా, అన్ని కళ్ళు అమెరికాపై ఉన్నాయి.	అన్ని కళ్ళు అమెరికాపై ఉండగా, అనిశ్చిత ప్రపంచం ఎన్నికల ఫలితాన్ని ఎదురుచున్నది.
Twitch faces criticism over Israel-Gaza war content on platform.	ప్రదేశం మీద ఇస్రాయెల్-గాజా యుద్ధ కాంటెంట్ పై ట్విచ్ నుండి తీవ్రంగా విమర్శ చేస్తున్నారు.	ట్విచ్ ప్లాట్‌ఫారమ్‌పై ఇజ్రాయిల్-గాజా యుద్ధ కంటెంట్‌కు సంబంధించి విమర్శలు ఎదుర్కొంటున్నారు.	ట్విచ్ వ్యవస్థ ఇస్రాయెల్-గాజా యుద్ధ సంబంధిత విషయాలపై విమర్శలను ఎదుర్కొంటున్నది.
North Korea fires multiple ballistic missiles toward the sea ahead of U.S. election.	ఉత్తర కొరియా యు.ఎస్. ఎన్నికల ముందు సముద్రంకు వేరు బాలిస్టిక్ మిసైల్లు చేపట్టుతుంది.	ఉత్తర కొరియా యుఎస్ ఎన్నికల ముందు సముద్రం వైపుగా అనేక బ్యాలిస్టిక్ క్షిపణులను ప్రయోగించుచున్నారు.	ఉత్తర కొరియా అధికారులు అమెరికా ఎన్నికల ముందు సముద్రం వైపు బహుళ బాలిస్టిక్ క్షిపణులను ప్రయోగించారు.
Singapore Airlines will add first class, revamp cabins for longest flights.	సింగపూరు ఎయిర్లైన్స్ అత్యంత దీర్ఘమైన ప్రయాణాలకు మొదటి క్లాస్ చేర్చి, క్యాబిన్లను రీవాంప్ చేస్తుంది.	సింగపూర్ ఎయిర్‌లైన్స్ గౌరవనీయులైన మీకు తెలియజేయగోరుతున్నాము, వారు తమ అతి దీర్ఘ ప్రయాణాలకు ఫస్ట్ క్లాస్‌ను జోడించడం మరియు కేబిన్లను పునర్నిర్మించడం చేయనున్నారు.	సింగపూర్ ఎయిర్లైన్స్ వారు ఫర్స్ట్ క్లాస్ ను జోడించి, అత్యంత పొడవైన ప్రయాణాల కొరకు కేబిన్లను పునర్వ్యవస్థీకరిస్తారు.
Priyanka Chopra Jonas and Nick Jonas celebrate 'Diwaloween,' Diwali and Halloween mashup.	ప్రియంకా చోప్రా జోనాస్ మరియు నిక్ జోనాస్ 'దివాలోవీన్' జరుపుకుందాం, దీపావళి మరియు హాలోవీన్ మాషప్.	ప్రియాంకా చోప్రా జోనాస్ మరియు నిక్ జోనాస్ 'దివాలోయీన్,' దీపావళి మరియు హాలోవీన్ మిళితోత్సవాన్ని జరుపుకుంటున్నారు.	ప్రియాంక చోప్రా జోనాస్ మరియు నిక్ జోనాస్ వారు 'దీవాలోవీన్' జరుపుకుంటున్నారు, దీపావళి మరియు హాలోవీన్ మిశ్రమం.
Pennsylvania officials denounce Halloween float appearing to depict Harris tied to golf cart.	పెన్సిల్వేనియా అధికారులు హ్యాలోవీన్ ప్రమాణానికి దారిలో ఉన్న హ్యారిస్ను గోల్ఫ్ కార్ట్లో బంధించడం అనుకరించుకుంది.	పెన్సిల్వేనియా అధికారులు హారిస్‌ను గోల్ఫ్ కార్ట్‌కు కట్టినట్లు చూపించే హాలోవీన్ ఫ్లోట్‌ను ఖండించారు.	పెన్సిల్వేనియా అధికారులు హాలోవీన్ ఫ్లోట్ హారిస్ గోల్ఫ్ కార్ట్లో బంధించబడినట్లు కనిపిస్తున్నదాన్ని ఖండిస్తున్నారు.
Elon Musk's election-doubting posts shared 9 times more than his less extreme election content.	ఎలాన్ మస్క్ చేసిన అంచనా దృఢ పోస్టులు తన తక్కువ అంచనా విషయాలను మీరు పంచుకున్నారు.	ఎలాన్ మస్క్ గారి ఎన్నికలపై సందేహం వ్యక్తం చేసే పోస్టులు, ఆయన తక్కువ తీవ్రత కలిగిన ఎన్నికల విషయక కంటెంట్ కంటే 9 రెట్లు ఎక్కువగా పంచుకున్నారు.	ఎలాన్ మస్క్ గారు ఎన్నికలపై సందేహాలు వ్యక్తీకరించే పోస్టులు వారి తక్కువ అతివాద ఎన్నిక సంబంధ విషయాలకు 9 రెట్లు ఎక్కువగా పంచుకున్నాయి.
Americans eye the economy from kitchen tables and hourly jobs as they plan their votes.	అమెరికావాసులు తమ ఓటులను నియోజకాలను ప్రణాళీ కట్టబోతున్నారు. వ్యవసాయాలు నుండి, కార్యకలాపాలు నుండి అమెరికావాసులు ఆర్థిక స్థితిని అందించే విధంగా చూస్తున్నారు.	అమెరికన్లు తమ ఓట్లను ప్లాన్ చేసుకుంటూ, వంటగదుల పట్టికల దగ్గర నుండి మరియు గంటకొకసారి చేసే ఉద్యోగాల నుండి ఆర్థిక వ్యవస్థను పరిశీలిస్తున్నారు.	అమెరికన్లు వారి ఓట్లను ప్లాన్ చేసేటప్పుడు వారు కిచెన్ టేబుల్స్ నుండి ఆర్థిక వ్యవస్థను పరిశీలిస్తున్నారు మరియు ప్రతి గంట ఉద్యోగాల నుండి.
Quincy Jones, musical maestro and entertainment industry titan, dies at 91.	క్విన్సీ జోన్స్, సంగీత మహామాహితి మరియు వినోద పరిశ్రమ మహాసమ్రాటు, 91 ఏళ్ళున మృతి పొందారు.	క్విన్సీ జోన్స్, సంగీత మాంత్రికుడు మరియు వినోద పరిశ్రమ దిగ్గజం, 91 సంవత్సరాల వయస్సులో మృతి చెందారు.	క్విన్సీ జోన్స్, సంగీత విద్వాంసులు మరియు వినోద పరిశ్రమ దిగ్గజాలు, 91 వ ఏట మరణించారు.
Proud Boys claim they'll be at polling places as Trump ups violent rhetoric and fraud claims	ప్రౌడ్ బాయ్స్ అభిమానిస్తున్నారు మరియు ట్రంప్ సహసాంగమ ప్రవాదానికి మరియు ఫ్రడ్ దావాలను ఎదుగుదారు అంటున్నారు ఎందుకంటే పోలింగ్ ప్లేస్‌లలో ఉంటారని ప్రమాణిస్తున్నారు.	"గౌరవనీయులైన అధికారులకు సంబోధించే సందర్భంలో, తెలుగు భాషలో సమ్మానార్థక plurals ఉపయోగించి ఈ వాక్యం అనువదించండి: ""ప్రౌడ్ బాయ్స్ తమను పోలింగ్ కేంద్రాలలో ఉంటామని చెప్పుకుంటున్నారు, అటువంటి సమయంలో ట్రంప్ గారు హింసాత్మక భాషను మరియు మోసపు ఆరోపణలను పెంచుతున్నారు."""	ప్రౌడ్ బాయ్స్ అధికారులు వారు పోలింగ్ ప్లేసెస్ వద్ద ఉంటారని చెబుతున్నారు, ట్రంప్ హింసాత్మక భాషణను పెంచుతున్నారు, మోసం ఆరోపణలను చేస్తున్నారు.
One of the police officers stumbled to the ground when the driver applied brakes and attempted to strike him.	డ్రైవర్ బ్రేక్స్ చేసినప్పుడు పోలీసులలో ఒకరు గుర్తు పెట్టి భూమికి పడిపోయాడు.	ఒకరు డ్రైవర్ బ్రేకులు వేయగా, అతన్ని దాడి చేయడానికి ప్రయత్నించగా, పోలీసు అధికారులలో ఒకరు నేలపై పడిపోయారు.	ఒక పోలీసు అధికారులు డ్రైవరు బ్రేక్స్ అప్లై చేసి వారిని కొట్టడానికి ప్రయత్నించినప్పుడు నేలకు కూలిపోయారు.
The authorities confirmed they have identified the vehicle's owner and expect to make an arrest shortly.	ప్రభుత్వములు వాహనం యొక్క యజమానిని అంచనా చేసినట్లు మరియు తక్షణముగా ఒక గ్రహణం చేస్తున్నట్లు ఆశిస్తున్నారు.	అధికారులు వాహన యజమానిని గుర్తించినట్లు నిర్ధారించారు మరియు త్వరలో అరెస్టు చేస్తామని ఆశిస్తున్నారు.	అధికారులు వాహనం యజమానిని గుర్తించారు, త్వరలో అరెస్టు చేయడానికి ఆశిస్తున్నారు.
The Chhatrapati Shivaji statue in the Arabian Sea off the Mumbai coast is referred to as a precedent for the proposed pen memorial.	ముంబయి తీరంలో ఆరబియన్ సముద్రంలో ఉన్న ఛత్రపతి శివాజీ ప్రతిమ ప్రస్తావిత కల్పిత కలులు కోసం ఒక మూలానుభవంగా సూచిస్తున్నారు.	ముంబై తీరానికి సమీపంలోని అరేబియా సముద్రంలో ఉన్న ఛత్రపతి శివాజీ విగ్రహం ప్రతిపాదిత కలం స్మారక చిహ్నానికి ఒక మునుపటివారి ఉదాహరణగా పేర్కొనబడుతోంది.	ముంబై తీరం నుండి అరబ్బీ సముద్రంలో ఉన్న ఛత్రపతి శివాజీ విగ్రహం ప్రతిపాదిత కలం స్మారకానికి ముందుమార్గంగా పేర్కొనబడుతుంది.
Several political parties have opposed the pen memorial in the proposed location.	కొన్ని రాజకీయ పక్షాలు సూచించిన స్థలంలో పెన్ స్మారకాన్ని విరోధించాయి.	కొన్ని రాజకీయ పార్టీలు ప్రతిపాదిత ప్రాంతంలో కలము స్మారకాన్ని వ్యతిరేకించాయి.	అనేక రాజకీయ పార్టీలు ప్రతిపాదిత స్థలంలో కలం స్మారకాన్ని వ్యతిరేకించాయి.
They have not taken into consideration the rainfall data of 2015 or years thereafter. 	వారు 2015 లో లేదా అలాంకారం చేసే సంవత్సరాల వరకు వర్షాల డేటాను పరిగణించలేదు.	2015 లేదా ఆ తర్వాతి సంవత్సరాల వర్షపాతం డేటాను వారు పరిగణలోకి తీసుకోలేదు.	వారు 2015 లేదా ఆ తరువాతి సంవత్సరాల వర్షపాత డేటాను పరిగణనలోకి తీసుకోలేదు.
The museum has been equipped with multimedia content, QR codes and holograms.	ప్రాధమిక ఉపకరణాలతో, క్యూఆర్ కోడ్స్ మరియు హోలోగ్రామ్‌లతో మ్యూజియం సజీవగొచినది.	మ్యూజియం మల్టీమీడియా కంటెంట్, QR కోడ్స్ మరియు హోలోగ్రామ్లతో సజ్జమైంది.	వారు మ్యూజియం ను మల్టీమీడియా కంటెంట్, క్యూఆర్ కోడ్లు, హోలోగ్రామ్స్ తో సజ్జీకరించారు.
The ninth phase of the excavations would begin later this month, said officials.	అధికారులు చెప్పారు, ఈ నెల పారాయణ అభ్యాసాల తొస్స గుర్తించబోతుంది.	"""తవ్వకాల తొమ్మిదవ దశ ఈ నెల చివరిలో ప్రారంభం కానుందని అధికారులు తెలిపారు."""	ఈ నెలలో తరువాత ఉత్కావణాల తొమ్మిదవ దశ ప్రారంభం కానుంది, అధికారులు చెప్పారు.
Mr. Reddy is a close relative of Taraka Ratna's wife Alekya Reddy.	రెడ్డి సాహోదరులలో ఒకరు తారక రత్నా భార్య అలేఖ్య రెడ్డి సంబంధించిన సన్ని సంబంధమైనవాడు.	శ్రీ రెడ్డి గారు తరక రత్న గారి భార్య అలేఖ్య రెడ్డి గారి సన్నిహిత బంధువు.	రెడ్డి గారు తారక రత్న గారి భార్య ఆలేఖ్యా రెడ్డి గారికి సన్నిహితులు.
This betrays an inexplicable hostility towards knowledge creation of all kinds. 	ఇది అన్యాయాన్ని తెలియజేసే ప్రతి ప్రకారంలో జ్ఞాన సృష్టికి అసహ్యమైన వెనుకకు పోగొచ్చు.	ఇది అన్ని రకాల జ్ఞాన సృష్టి పట్ల ఒక అర్థం చేసుకోలేని వైరం చూపుతుంది.	ఇది అన్ని రకాల జ్ఞాన సృష్టికి విచారణీయమైన వైరుధ్యాన్ని ప్రదర్శిస్తుంది.
The second is what he calls alienation from the process of labour.	రెండవ వస్తువు అది అవను కూర్చే కార్య ప్రక్రియతో పరదార్థతనం అంటూ పిలువుతున్నాడు.	రెండవది ఆయన కూలీ ప్రక్రియ నుండి వేరుపాటు అని పిలుస్తారు.	రెండవది వారు కార్మిక ప్రక్రియ నుండి పరోపకారం అని పిలుస్తారు.
In the process, Marx argued, workers become miserable.	ప్రక్రియలో, మార్క్స్ వాదించినట్లు, కార్మికులు దుఃఖంగా భావిస్తారు.	దాని ప్రక్రియలో, మార్క్స్ వాదించినట్లు, కార్మికులు దయనీయ స్థితికి చేరుకుంటారు.	ఈ ప్రక్రియలో, మార్క్స్ వాదించారు, కార్మికులు దుఃఖితులైనారు.
He asked the people to compare the scale of development in the adjoining Assam during eight years of BJP rule.	ఆతను ప్రజలకు బీజేపీ ప్రభుత్వంలో ఎనిమిది సంవత్సరాల వరకు అసామ్లో ప్రగతి మీద తీసుకుని పరికల్పించాడు.	ఆయన ప్రజలను, ఎనిమిది సంవత్సరాల బీజేపీ పాలనలో పక్కనున్న అస్సాంలోని అభివృద్ధి పరిమాణాన్ని పోల్చమని కోరారు.	ఆయన వారు తొమ్మిది సంవత్సరాల భాజపా పాలనలో సమీప అస్సాంలో అభివృద్ధి స్థాయిని పోల్చమని ప్రజలను కోరారు.
The DMK MP also said that the Budget presented by Union Finance Minister Nirmala Sitharaman had neglected sectors such as education, health and agriculture.	డిఎంకే ఎంపీగా కూడా యూనియన్ ఫైనాన్స్ మంత్రి నిర్మల సీతారామన్ అంతర్జాతీయ బజెట్ ప్రారంభించడంలో పాఠశాల, ఆరోగ్య మరియు వ్యవసాయ విభాగాలను లేక నిలకలేదని కూడా చెబుతూ ఉండాడు.	DMK ఎంపీలు కూడా కేంద్ర ఆర్థిక మంత్రి నిర్మలా సీతారామన్ గారు సమర్పించిన బడ్జెట్ విద్య, ఆరోగ్యం, వ్యవసాయం వంటి రంగాలను నిర్లక్ష్యం చేశారని అన్నారు.	డీఎంకే ఎంపీ కూడా కేంద్ర ఆర్థిక మంత్రులు నిర్మలా సీతారామన్ వారు ప్రసాదించిన బడ్జెట్ విద్య, ఆరోగ్యం, వ్యవసాయం వంటి రంగాలను విస్మరించిందని చెప్పారు.
The accident took place around 3 p.m. on a State highway close to Korar village.	అపఘాతం ఉదయం 3 గంటలకు సమీపంలో ఒక రాష్ట్ర రహదారి మరియు కోరర్ గ్రామం సమీపంలో జరిగింది.	దుర్ఘటన సుమారు మూడింటికి రాష్ట్ర హైవేపై కొరార్ గ్రామం సమీపంలో చోటు చేసుకుంది.	ఆనుఘటన రాష్ట్ర రహదారిపై కొరారు గ్రామం సమీపంలో 3 గంటల సమయంలో జరిగింది.
Both the survivors are being treated at a hospital in Raipur.	రాయపురలో అమ్ముడులు రోగించినవి రాయపురలో ఒక ఆస్పత్రిలో చికిత్స పొందుతున్నారు.	రాయపూర్‌లోని ఒక ఆసుపత్రిలో ఆ ఇద్దరు సజీవంగా ఉన్నవారిని చికిత్స అందిస్తున్నారు.	రెండు బతికున్న వారు రాయపూర్ లోని ఒక ఆస్పత్రిలో చికిత్స పొందుతున్నారు.
Chief Minister Bhupesh Baghel took to Twitter to express grief over the accident.	ముఖ్యమంత్రి భూపేష్ బాఘేల్ ట్విట్టర్‌లో ప్రమాదం పై దు: ఖేదానికి వ్యక్తం చేసినారు.	ముఖ్యమంత్రి భూపేష్ బఘేల్ గారు ప్రమాదం పట్ల తన దుఃఖాన్ని వ్యక్తం చేయడానికి ట్విట్టర్‌ను ఆశ్రయించారు.	ముఖ్యమంత్రులు భూపేష్ బగేల్ ఆకస్మికం పట్ల సంతాపం వ్యక్తం చేయడానికి ట్విట్టర్‌ను ఉపయోగించారు.
The Indian Institute of Technology Madras (IIT-M) Research Park hosted a competition for children.	భారతీయ ఇన్స్టిట్యూట్ ఆఫ్ టెక్నాలజీ మద్రాస్ (IIT-M) రిసర్చ్ పార్క్ వారికి కూటుపోటు నిర్వహించింది.	ఇండియన్ ఇన్‌స్టిట్యూట్ ఆఫ్ టెక్నాలజీ మద్రాస్ (ఐఐటీ-ఎం) పరిశోధన పార్క్ వారు పిల్లల కోసం ఒక పోటీ నిర్వహించారు.	భారతీయ సాంకేతిక విశ్వవిద్యాలయం మద్రాస్ (ఐఐటి-ఎం) పరిశోధనా పార్క్ పిల్లల కొరకు పోటీని నిర్వహించింది.
"External affairs minister S Jaishankar on Tuesday expressed concern over the attack on a Hindu temple in Canada, describing the incident as ""deeply concerning."	"బహిరామాయణ మామిడి ఎస్ జయశంకర్ గారు మంగళవారం కెనడాలో ఒక హిందూ దేవాలయంపై దాడి జరిగిందని ఆక్షేపించారు, ఈ ఘటనను ""గంభీరంగా చింతిస్తున్నట్లు చెప్పారు."	"మంగళవారం విదేశీ వ్యవహారాల మంత్రులు ఎస్. జైశంకర్ కెనడాలోని హిందూ దేవాలయంపై జరిగిన దాడిని గూర్చి ఆవేదన వ్యక్తం చేస్తూ, ఈ ఘటనను ""అత్యంత ఆందోళనకరమైనది""గా వర్ణించారు."	"విదేశీ వ్యవహారాల మంత్రులు ఎస్ జైశంకర్ మంగళవారం కెనడాలో హిందూ దేవాలయంపై జరిగిన దాడిపై ఆందోళన వ్యక్తం చేసి, ఈ సంఘటనను ""చాలా ఆందోళనకరమైనది"" అని వర్ణించారు."
Modi condemns violence after Canada temple inciden.	మోడీ క్యానడా గుడి ఘటన తర్వాత హింసలను ఖండిస్తున్నారు.	మోడీ గారు కెనడా దేవాలయ సంఘటన తర్వాత హింసను ఖండించారు.	మోదీ గారు కెనడా ఆలయ సంఘటన తరువాత హింసను ఖండిస్తున్నారు.
