src	gpt_3_5_trans	gpt_4o_trans	ollama_trans
The rescuers had to cut the roof of the lift to bring them out, and nobody was hurt.	बचावकर्ताओं को उन्हें बाहर लाने के लिए लिफ्ट की छत काटनी पड़ी और किसी को चोट नहीं आई।	बचावकर्मियों को उन्हें बाहर निकालने के लिए लिफ्ट की छत काटनी पड़ी, और कोई भी घायल नहीं हुआ।	बचाव दल को लिफ्ट की छत काटनी पड़ी ताकि उन्हें बाहर निकाला जा सके, और किसी को चोट नहीं आई।
The group claimed another police station attack in Rask that killed one officer on January 10.	समूह ने 10 जनवरी को रास्क में एक पुलिस थाने पर हमला करने का दावा किया जिसमें एक ऑफिसर की मौत हो गई।	समूह ने 10 जनवरी को रास्क में एक और पुलिस स्टेशन हमले की ज़िम्मेदारी ली, जिसमें एक अधिकारी की मौत हो गई।	रास्क में 10 जनवरी को एक पुलिस अधिकारी की मौत हुई, जिसमें समूह ने दावा किया कि पुलिस स्टेशन पर हमला किया था।
Based on the complaint, an FIR has been registered against Constable Shailendra Singh and three other policemen.	शिकायत के आधार पर, कॉन्स्टेबल शैलेंद्र सिंह और तीन अन्य पुलिस अधिकारियों के खिलाफ एफआईआर दर्ज की गई है।	शिकायत के आधार पर कांस्टेबल शैलेंद्र सिंह और तीन अन्य पुलिसकर्मियों के खिलाफ एक एफआईआर दर्ज की गई है।	शिकायत के आधार पर, कॉन्स्टेबल शैलेंद्र सिंह और तीन अन्य पुलिसकर्मियों के खिलाफ एफआईआर दर्ज की गई है।
Financial institutions also play a crucial role in tracking the money trails sustaining these networks.	वित्तीय संस्थान भी इन नेटवर्कों को स्थायी रूप से संभालने वाले पैसे के नियमों का पता लगाने में महत्वपूर्ण भूमिका निभाते हैं।	वित्तीय संस्थाएँ इन नेटवर्क को बनाए रखने वाले धन के प्रवाह का पता लगाने में भी महत्वपूर्ण भूमिका निभाती हैं।	वित्तीय संस्थान भी इन नेटवर्क्स का समर्थन करने वाले धन के निशान का पता लगाने में एक महत्वपूर्ण भूमिका निभाते हैं।
It is laudable that customs duties have been waived on three anti-cancer drugs.	तारीफ़नीय है कि तीन एंटी-कैंसर दवाओं पर सामान्य करों की छूट दे दी गई है।	यह सराहनीय है कि तीन एंटी-कैंसर दवाओं पर सीमा शुल्क माफ कर दिया गया है।	तीन एंटी-कैंसर दवाओं पर सीमा शुल्क माफ किए जाने की प्रशंसा की जानी चाहिए।
Inside the final sprint in the biggest battleground state on the map.	नक्शे पर सबसे बड़े युद्धभूमि राज्य में अंतिम स्प्रिंट के भीतर।	नक्शे पर सबसे बड़े युद्धभूमि राज्य में अंतिम दौड़ के अंदर।	नक्शे पर सबसे बड़े युद्धक्षेत्र राज्य में अंतिम स्प्रिंट के अंदर।
All eyes are on America as an uncertain world awaits election result.	सभी नजरें अमेरिका पर हैं जैसे कि एक अनिश्चित दुनिया चुनाव परिणाम की प्रतीक्षा में है।	एक अनिश्चित दुनिया चुनाव परिणाम की प्रतीक्षा कर रही है और सभी की निगाहें अमेरिका पर टिकी हैं।	अमेरिका के चुनाव परिणाम की प्रतीक्षा में अनिश्चित दुनिया की सभी आंखें अमेरिका पर टिकी हुई हैं।
Twitch faces criticism over Israel-Gaza war content on platform.	ट्विच प्लेटफ़ॉर्म पर इज़राइल-गाज़ा युद्ध सामग्री के ऊपर आलोचना का सामना कर रहा है।	ट्विच को प्लेटफॉर्म पर इज़राइल-गाज़ा युद्ध संबंधी सामग्री के कारण आलोचना का सामना करना पड़ रहा है।	ट्विच प्लेटफॉर्म पर इस्राइल-गाजा युद्ध सामग्री को लेकर आलोचना का सामना कर रहा है.
North Korea fires multiple ballistic missiles toward the sea ahead of U.S. election.	उत्तर कोरिया ने संयुक्त राज्य चुनाव के पहले समुद्र की ओर कई बैलिस्टिक मिसाइल चलाए।	उत्तरी कोरिया ने अमेरिका के चुनाव से पहले समुद्र की ओर कई बैलिस्टिक मिसाइलें दागीं।	उत्तर कोरिया ने अमेरिकी चुनाव से पहले समुद्र की ओर कई बैलिस्टिक मिसाइलें दागीं।
Singapore Airlines will add first class, revamp cabins for longest flights.	सिंगापुर एयरलाइंस सबसे लंबी उड़ानों के लिए पहली क्लास जोड़ेगी, केबिन को नया रूप देगी।	सिंगापुर एयरलाइंस अपनी सबसे लंबी उड़ानों के लिए प्रथम श्रेणी जोड़ेगी और केबिनों को नया रूप देगी।	सिंगापुर एयरलाइन्स अपनी सबसे लंबी उड़ानों के लिए फर्स्ट क्लास जोड़ेगी और केबिनों का नवीनीकरण करेगी।
Priyanka Chopra Jonas and Nick Jonas celebrate 'Diwaloween,' Diwali and Halloween mashup.	प्रियंका चोपड़ा जोनस और निक जोनस 'डिवालोवीन' मनाते हैं, दिवाली और हैलोवीन का मैशअप।	प्रियंका चोपड़ा जोनास और निक जोनास ने 'दिवालोवीन,' दिवाली और हैलोवीन के मिश्रण का जश्न मनाया।	प्रियंका चोपड़ा जोनस और निक जोनस 'डिवालोवीन' मनाते हैं, दिवाली और हैलोवीन का मिश्रण।
Pennsylvania officials denounce Halloween float appearing to depict Harris tied to golf cart.	पेन्सिल्वेनिया के अधिकारी हैलोवीन फ्लोट की कठिनाइयों की नकल करने की निंदा करते हैं, जो हैरिस को गोल्फ कार्ट से जोड़ने की तरह दिखाई देता है।	पेंसिल्वेनिया के अधिकारियों ने हैलोवीन फ्लोट की निंदा की, जो हैरिस को गोल्फ कार्ट से बंधा हुआ दिखाते हुए प्रतीत होता है।	पेंसिलवेनिया के अधिकारियों ने हैलोवीन फ्लोट की निंदा की जिसमें हैरिस को गोल्फ कार्ट से बंधा हुआ दिखाया गया था।
Elon Musk's election-doubting posts shared 9 times more than his less extreme election content.	इलॉन मस्क के चुनाव से संबंधित संदेशों को उसके कम उत्कृष्ट चुनाव सामग्री की तुलना में 9 गुना ज्यादा शेयर किया गया।	एलन मस्क की चुनाव पर सवाल उठाने वाली पोस्टें उनकी कम चरम चुनावी सामग्री की तुलना में 9 गुना अधिक साझा की गईं।	एलोन मस्क के चुनाव-संदेह वाले पोस्ट उनके कम चरम चुनाव सामग्री से 9 गुना अधिक साझा किए गए।
Americans eye the economy from kitchen tables and hourly jobs as they plan their votes.	अमेरिकी लोग अपने मतदान की योजना बनाते समय अपने रसोई मेजों और प्रति-घंटे के नौकरियों से अर्थव्यवस्था पर ध्यान देते हैं।	अमेरिकी अपनी रसोई की मेजों और प्रति घंटा नौकरियों से अर्थव्यवस्था को देखते हैं जब वे अपने वोट की योजना बनाते हैं।	अमेरिकी रसोई की मेज और प्रति घंटा नौकरियों से अर्थव्यवस्था को देखते हुए अपने वोट की योजना बना रहे हैं।
Quincy Jones, musical maestro and entertainment industry titan, dies at 91.	क्विंसी जोन्स, संगीत के माहिर और मनोरंजन उद्योग का शासक, 91 साल की उम्र में मर गए।	क्विंसी जोन्स, संगीत के माएस्ट्रो और मनोरंजन उद्योग के दिग्गज, का 91 वर्ष की आयु में निधन हो गया।	क्विंसी जोन्स, संगीत के महानायक और मनोरंजन उद्योग के दिग्गज, 91 पर निधन हो गया.
Proud Boys claim they'll be at polling places as Trump ups violent rhetoric and fraud claims	गर्वित लड़के दावा करते हैं कि ट्रंप हिंसक भाषण और धोखाधड़ी के दावे बढ़ाते हैं तो वो मतदान स्थानों पर होंगे।	प्राउड बॉयज का दावा है कि वे मतदान स्थलों पर मौजूद रहेंगे, जबकि ट्रंप ने हिंसक बयानबाजी और धोखाधड़ी के दावों को बढ़ा दिया है।	प्राउड बॉयज़ दावा करते हैं कि वे मतदान स्थलों पर होंगे क्योंकि ट्रंप हिंसक भाषण और धोखाधड़ी के दावे बढ़ाते हैं।
One of the police officers stumbled to the ground when the driver applied brakes and attempted to strike him.	ड्राइवर ने ब्रेक लगाया जब एक पुलिस अधिकारी ज़मीन पर गिर गया और उसे मारने की कोशिश की।	जब ड्राइवर ने ब्रेक लगाए और उसे मारने की कोशिश की, तो पुलिस अधिकारियों में से एक जमीन पर गिर पड़ा।	पुलिस अधिकारियों में से एक जमीन पर गिर पड़ा जब ड्राइवर ने ब्रेक लगाया और उसे मारने की कोशिश की।
The authorities confirmed they have identified the vehicle's owner and expect to make an arrest shortly.	प्राधिकरणों ने पुष्टि की कि उन्होंने वाहन के मालिक की पहचान की है और जल्द ही गिरफ्तारी करने की उम्मीद है।	अधिकारियों ने पुष्टि की कि उन्होंने वाहन के मालिक की पहचान कर ली है और जल्द ही गिरफ्तारी की उम्मीद है।	प्राधिकारियों ने पुष्टि की है कि वे वाहन के मालिक की पहचान कर चुके हैं और शीघ्र ही गिरफ्तारी की उम्मीद है.
The Chhatrapati Shivaji statue in the Arabian Sea off the Mumbai coast is referred to as a precedent for the proposed pen memorial.	मुंबई के तट पर अरब सागर में स्थित छत्रपति शिवाजी की मूर्ति को प्रस्तावित कलम स्मारक के लिए एक पूर्वाग्रह के रूप में संदर्भित किया जाता है।	मुंबई तट के पास अरब सागर में स्थित छत्रपति शिवाजी की प्रतिमा को प्रस्तावित पेन स्मारक के लिए एक मिसाल के रूप में देखा जाता है।	मुंबई तट से अरब सागर में स्थित छत्रपति शिवाजी की प्रतिमा प्रस्तावित पेन स्मारक के लिए एक पूर्वाधिकार के रूप में उल्लेख की जाती है।
Several political parties have opposed the pen memorial in the proposed location.	कई राजनीतिक पार्टियों ने प्रस्तावित स्थान पर पेन स्मारक का विरोध किया है।	कई राजनीतिक दलों ने प्रस्तावित स्थान पर पेन स्मारक का विरोध किया है।	कई राजनीतिक दलों ने प्रस्तावित स्थान पर कलम स्मारक का विरोध किया है.
They have not taken into consideration the rainfall data of 2015 or years thereafter. 	उन्होंने 2015 के मौसम की जानकारी या उसके बाद के सालों को ध्यान में नहीं रखा है।	उन्होंने 2015 की वर्षा के आंकड़ों या उसके बाद के वर्षों को ध्यान में नहीं लिया है।	वे 2015 या उसके बाद के वर्षों के वर्षा डेटा को विचार में नहीं लिया है।
The museum has been equipped with multimedia content, QR codes and holograms.	संग्रहालय को मल्टीमीडिया सामग्री, क्यूआर कोड्स और होलोग्राम के साथ सुसज्जित किया गया है।	संग्रहालय को मल्टीमीडिया सामग्री, क्यूआर कोड और होलोग्राम से सुसज्जित किया गया है।	संग्रहालय को मल्टीमीडिया सामग्री, क्यूआर कोड और होलोग्राम से सुसज्जित किया गया है।
The ninth phase of the excavations would begin later this month, said officials.	अधिकारी ने कहा कि खुदाई की नौवीं चरण इस महीने के बाद शुरू होगी।	अधिकारियों ने कहा कि खुदाई का नौवां चरण इस महीने के अंत में शुरू होगा।	इस महीने के बाद आधिकारियों ने कहा कि खुदाई का नौवां चरण शुरू होगा।
Mr. Reddy is a close relative of Taraka Ratna's wife Alekya Reddy.	मिस्टर रेड्डी तारका रत्ना की पत्नी अलेख्या रेड्डी के नजदीकी रिश्तेदार हैं।	श्री रेड्डी, तारक रत्न की पत्नी आलेक्या रेड्डी के करीबी रिश्तेदार हैं।	श्री रेड्डी टाराका रत्ना की पत्नी अलेक्या रेड्डी के एक करीबी रिश्तेदार हैं।
This betrays an inexplicable hostility towards knowledge creation of all kinds. 	यह सभी प्रकार के ज्ञान सृजन के प्रति एक अकथनीय दुश्मनी का प्रकटीकरण करता है।	यह सभी प्रकार के ज्ञान सृजन के प्रति एक अव्याख्येय शत्रुता को प्रकट करता है।	यह सभी प्रकार के ज्ञान सृजन के प्रति अकल्पनीय शत्रुता को प्रकट करता है।
The second is what he calls alienation from the process of labour.	दूसरा वह है जिसे वह श्रम की प्रक्रिया से पराया कहता है।	दूसरा वह है जिसे वह श्रम की प्रक्रिया से अलगाव कहते हैं।	श्रम प्रक्रिया से विदेशीकरण वह कहता है कि दूसरा है।
In the process, Marx argued, workers become miserable.	प्रक्रिया में, मार्क्स ने दावा किया कि श्रमिक दुखी हो जाते हैं।	इस प्रक्रिया में, मार्क्स ने तर्क दिया, श्रमिक दुखी हो जाते हैं।	इस प्रक्रिया में, मार्क्स ने तर्क दिया कि मजदूर दुखी हो जाते हैं।
He asked the people to compare the scale of development in the adjoining Assam during eight years of BJP rule.	उन्होंने लोगों से अपने आसपास के असम में भाजपा की सरकार के आठ सालों के दौरान विकास के माप का तुलना करने के लिए कहा।	उन्होंने लोगों से अनुरोध किया कि वे बीजेपी के आठ साल के शासन के दौरान पड़ोसी असम में विकास के स्तर की तुलना करें।	वह लोगों से आठ साल के भाजपा शासन के दौरान आसाम में विकास के पैमाने की तुलना करने के लिए कहा।
The DMK MP also said that the Budget presented by Union Finance Minister Nirmala Sitharaman had neglected sectors such as education, health and agriculture.	डीएमके सांसद ने भी कहा कि केंद्रीय वित्त मंत्री निर्मला सीतारमण द्वारा पेश किया गया बजट शिक्षा, स्वास्थ्य और कृषि जैसे क्षेत्रों को ध्यान में नहीं रखता था।	डीएमके सांसद ने यह भी कहा कि केंद्रीय वित्त मंत्री निर्मला सीतारमण द्वारा प्रस्तुत बजट ने शिक्षा, स्वास्थ्य और कृषि जैसे क्षेत्रों की उपेक्षा की है।	डीएमके सांसद ने यह भी कहा कि केंद्रीय वित्त मंत्री निर्मला सीतारमण द्वारा प्रस्तुत बजट ने शिक्षा, स्वास्थ्य और कृषि जैसे क्षेत्रों की उपेक्षा की है।
The accident took place around 3 p.m. on a State highway close to Korar village.	हादसा लगभग 3 बजे दिन में हुआ था एक राज्य हाईवे पर कोरर गांव के पास।	दुर्घटना दोपहर लगभग 3 बजे राज्य राजमार्ग पर कोरार गाँव के पास हुई।	दुर्घटना करीब 3 बजे कोरार गांव के निकट राज्य राजमार्ग पर हुई।
Both the survivors are being treated at a hospital in Raipur.	दोनों सर्विवोर्स को रायपुर में एक अस्पताल में इलाज किया जा रहा है।	दोनों बचे हुए व्यक्तियों का रायपुर के एक अस्पताल में इलाज किया जा रहा है।	रायपुर में एक अस्पताल में दोनों सर्वाइवर्स का इलाज किया जा रहा है.
Chief Minister Bhupesh Baghel took to Twitter to express grief over the accident.	मुख्यमंत्री भूपेश बघेल ने दुर्घटना पर दुःख व्यक्त करने के लिए ट्विटर पर उतरा।	मुख्यमंत्री भूपेश बघेल ने दुर्घटना पर दुख व्यक्त करने के लिए ट्विटर का सहारा लिया।	मुख्यमंत्री भूपेश बघेल ने दुर्घटना पर शोक व्यक्त करने के लिए ट्विटर का सहारा लिया।
The Indian Institute of Technology Madras (IIT-M) Research Park hosted a competition for children.	भारतीय प्रौद्योगिकी संस्थान मद्रास (आईआईटी-एम) रिसर्च पार्क में बच्चों के लिए एक प्रतियोगिता आयोजित की गई।	भारतीय प्रौद्योगिकी संस्थान मद्रास (आईआईटी-एम) अनुसंधान पार्क ने बच्चों के लिए एक प्रतियोगिता का आयोजन किया।	भारतीय प्रौद्योगिकी संस्थान मद्रास (आईआईटी-एम) रिसर्च पार्क ने बच्चों के लिए एक प्रतियोगिता की मेजबानी की।
"External affairs minister S Jaishankar on Tuesday expressed concern over the attack on a Hindu temple in Canada, describing the incident as ""deeply concerning."	"मंत्री एस जयशंकर ने मंगलवार को कनाडा में एक हिंदू मंदिर पर हमले पर चिंता व्यक्त की, घटना को ""गहरी चिंता का विषय"" बताते हुए।"	"विदेश मंत्री एस जयशंकर ने मंगलवार को कनाडा में एक हिंदू मंदिर पर हुए हमले पर चिंता व्यक्त की और इस घटना को ""गहन चिंता का विषय"" बताया।"	"कनाडा में हिन्दू मंदिर पर हमले को लेकर मंगलवार को विदेश मंत्री एस जयशंकर ने गहरी चिंता व्यक्त की, इस घटना को ""अत्यंत चिंताजनक"" बताया।"
Modi condemns violence after Canada temple inciden.	मोदी कनाडा मंदिर हमले के बाद हिंसा की निंदा करते हैं।	मोदी ने कनाडा मंदिर घटना के बाद हिंसा की निंदा की।	मोदी ने कनाडा मंदिर घटना के बाद हिंसा की निंदा की।
Mr Nijjar had been a vocal supporter of the Khalistan movement and publicly campaigned for it.	मिस्टर निज्जर ने खालिस्तान आंदोलन के एक धीरज समर्थक रहे थे और इसके लिए सार्वजनिक रूप से प्रचार किया।	निज्जर जी खालिस्तान आंदोलन के प्रबल समर्थक थे और इसके लिए सार्वजनिक रूप से प्रचार किया करते थे।	श्री निज्जर खालिस्तान आंदोलन के मुखर समर्थक थे और इसके लिए सार्वजनिक अभियान चलाते थे।
Bangladesh steps up repayments to Adani to avoid power supply cu.	बांग्लादेश अदानी को चुकाने की गति बढ़ाते हैं ताकि वे बिजली आपूर्ति कटौती से बच सकें।	बांग्लादेश बिजली आपूर्ति में कटौती से बचने के लिए अडानी को भुगतान बढ़ा रहा है।	बांग्लादेश अदानी को चुकौती बढ़ाता है ताकि बिजली आपूर्ति कटौती से बचा जा सके।
The country is already suffering from increased power shortages in rural areas.	देश अब ग्रामीण क्षेत्रों में बढ़ी हुई ऊर्जा की कमी से पीड़ित है।	देश पहले से ही ग्रामीण क्षेत्रों में बढ़ती बिजली की कमी से जूझ रहा है।	ग्रामीण क्षेत्रों में बढ़ती बिजली की कमी से देश पहले से ही पीड़ित है।
Officials said 44 people were on board when the driver lost control and the bus fell into a 50m-deep ditch in Marchula, located in the state’s Almora district.	अधिकारी ने कहा कि जब ड्राइवर नियंत्रण खो दिया और बस मार्चुला में गिरने के लिए एक 50 मीटर गहरे खाई में गिर गई थी, तो बोर्ड पर 44 लोग थे, जो राज्य के अल्मोरा जिले में स्थित है।	अधिकारियों के अनुसार, जब चालक ने नियंत्रण खो दिया और बस राज्य के अल्मोड़ा जिले के मार्चुला में 50 मीटर गहरी खाई में गिर गई, तो बस में 44 लोग सवार थे।	अधिकारियों ने कहा कि मार्चुला में 50 मीटर गहरी खाई में बस गिरने से पहले चालक ने नियंत्रण खो दिया था और उस समय बस में 44 लोग सवार थे, जो अल्मोड़ा जिले में स्थित है.
Uttarakhand's Chief Minister Pushkar Singh Dhami has also announced financial assistance for the victims and their families.	उत्तराखंड के मुख्यमंत्री पुष्कर सिंह धामी ने पीड़ितों और उनके परिवारों के लिए वित्तीय सहायता की भी घोषणा की है।	उत्तराखंड के मुख्यमंत्री पुष्कर सिंह धामी ने पीड़ितों और उनके परिवारों के लिए वित्तीय सहायता की भी घोषणा की है।	उत्तराखंड के मुख्यमंत्री पुष्कर सिंह धामी ने पीड़ितों और उनके परिवारों के लिए आर्थिक सहायता की भी घोषणा की है।
Our scientists used it as an incentive to develop their own technology.	हमारे वैज्ञानिकों ने इसे अपनी तकनीक विकसित करने के लिए प्रोत्साहन के रूप में उपयोग किया।	हमारे वैज्ञानिकों ने इसे अपनी तकनीक विकसित करने के लिए एक प्रेरणा के रूप में उपयोग किया।	हमारे वैज्ञानिकों ने अपनी खुद की प्रौद्योगिकी विकसित करने के लिए इसे प्रोत्साहन के रूप में इस्तेमाल किया।
Mylswamy Annadurai, chief of India’s first and second Moon missions and Mars mission, told the BBC that Isro employs far fewer people and pays lower salaries, which makes Indian projects competitive.	मायलस्वामी अन्नादुराई, भारत की पहली और दूसरी चंद्रमा मिशन और मंगल मिशन के मुख्य हैं, ने बीबीसी को बताया कि इसरो में कम लोग काम करते हैं और कम वेतन मिलता है, जिससे भारतीय परियोजनाएं प्रतिस्पर्धी होती हैं।	माइलस्वामी अन्नादुरई, भारत के पहले और दूसरे चंद्रमा मिशन और मंगल मिशन के प्रमुख, ने बीबीसी को बताया कि इसरो कम कर्मचारियों को नियुक्त करता है और कम वेतन देता है, जिससे भारतीय परियोजनाएँ प्रतिस्पर्धात्मक बनती हैं।	मायलस्वामी अन्नादुरई, भारत के पहले और दूसरे चंद्र मिशन और मंगल मिशन के प्रमुख, ने बीबीसी को बताया कि इसरो में कम लोग काम करते हैं और कम वेतन दिया जाता है, जिससे भारतीय परियोजनाएं प्रतिस्पर्धी हो जाती हैं।
Ex-district president of Bajrang Dal Gurgaon held for shooting at Gurgaon man.	बजरंग दल गुड़गांव के पूर्व जिला अध्यक्ष को गुड़गांव में एक आदमी पर गोली चलाने के लिए गिरफ्तार किया।	बजरंग दल गुरुग्राम के पूर्व जिला अध्यक्ष को गुरुग्राम के व्यक्ति पर गोली चलाने के आरोप में गिरफ्तार किया गया।	बजरंग दल के पूर्व जिला अध्यक्ष गुरुग्राम के एक व्यक्ति पर गोली चलाने के आरोप में गिरफ्तार किया गया है.
The legendary Bob Khathing led the expedition to peacefully integrate Tawang into India.	भारत में तवांग को शांतिपूर्वक एकीकृत करने की अभियान में प्रसिद्ध बॉब खाथिंग ने अगुआ दिखाया।	दिग्गज बॉब खाथिंग ने तवांग को शांति से भारत में शामिल करने के अभियान का नेतृत्व किया।	महान बоб खातिंग ने भारत में तवांग के शांतिपूर्ण एकीकरण के लिए अभियान का नेतृत्व किया।
In 1939, after the Second World War broke out, Khathing joined the Indian Army and got an Emergency Commission as an officer.	1939 में, जब द्वितीय विश्व युद्ध शुरू हुआ, खाथिंग ने भारतीय सेना में शामिल होकर एक आपातकालीन कमीशन प्राप्त किया जैसे एक अधिकारी।	1939 में, जब द्वितीय विश्व युद्ध शुरू हुआ, खाथिंग भारतीय सेना में शामिल हो गए और उन्हें एक आपातकालीन कमीशन के रूप में अधिकारी नियुक्त किया गया।	१९३९ में, द्वितीय विश्व युद्ध के फूट पड़ने के बाद, खाथिंग ने भारतीय सेना में शामिल हो गए और एक अधिकारी के रूप में आपातकालीन आयोग प्राप्त किया।
At the end of the Second World War, the Emergency Commissioned officers in the Army were demobilised.	द्वितीय विश्व युद्ध के अंत में, सेना में आपत्कालीन आधिकारिकों को कार्यरत से निकाल दिया गया था।	द्वितीय विश्व युद्ध के अंत में, सेना में आपातकालीन नियुक्त अधिकारी निष्क्रिय कर दिए गए थे।	द्वितीय विश्व युद्ध के अंत में, सेना में आपातकालीन आयुक्त अधिकारियों को विसर्जित कर दिया गया।
Most of the senior cricketers were far from their best, especially against New Zealand.	अधिकांश वरिष्ठ क्रिकेट खिलाड़ी अपने सर्वोत्तम से दूर थे, खासकर न्यूजीलैंड के खिलाफ।	अधिकांश वरिष्ठ क्रिकेटर अपने सर्वश्रेष्ठ से काफी दूर थे, विशेष रूप से न्यूज़ीलैंड के खिलाफ।	अधिकांश वरिष्ठ क्रिकेटर अपने सर्वश्रेष्ठ से काफी दूर थे, विशेष रूप से न्यूजीलैंड के खिलाफ।
