src	gpt_3_5_trans	gpt_4o_trans	ollama_trans
The field officials should remember it while implementing projects. 	कार्यक्रमे कायम करताना क्षेत्रीय अधिकारींना ह्या गोष्टीला लक्षात ठेवाव्यात.	प्रकल्प अंमलबजावणी करताना क्षेत्रीय अधिकाऱ्यांनी हे लक्षात ठेवले पाहिजे.	प्रकल्प राबविताना क्षेत्र अधिकारी हे लक्षात ठेवावे.
Senior officials in the Ministry of Tribal Affairs said a change in the structure had already been approved.	आदिवासी कार्यमंत्रालयातील वरिष्ठ अधिकारी म्हणाले की संरचनेत बदल अद्यात already मंजूर झालेलं आहे.	आदिवासी कार्य मंत्रालयातील वरिष्ठ अधिकाऱ्यांनी सांगितले की, संरचनेत बदल करण्यास आधीच मान्यता देण्यात आली आहे.	आदिवासी कार्य मंत्रालयातील वरिष्ठ अधिकारी म्हणाले की संरचनेतील बदलाला आधीच मंजुरी मिळाली आहे.
The Bhagwan Mahaveer Foundation has called for applications for the Mahaveer awards.	भगवान महावीर फाउंडेशनने महावीर पुरस्कारांसाठी अर्जांची मागणी केली आहे.	भगवान महावीर फाउंडेशनने महावीर पुरस्कारांसाठी अर्ज मागवले आहेत.	भागवान महावीर फाउंडेशनने महावीर पुरस्कारांसाठी अर्ज मागितले आहेत.
Mr. Yediyurappa resigned as Chief Minister and was succeeded by Basavaraj Bommai in 2020.	श्री. येदियुरप्पा २०२० मध्ये मुख्यमंत्रीपदी पदस्थापित झाले आणि त्यांनी बासवराज बोम्मईवर पात्रतें केले.	श्री येडियुरप्पा यांनी मुख्यमंत्रिपदाचा राजीनामा दिला आणि 2020 मध्ये बसवराज बोम्मई यांनी त्यांची जागा घेतली.	श्री येडियुरप्पा यांनी मुख्यमंत्रीपदाचा राजीनामा दिला आणि २०२० मध्ये बसवराज बोम्मई यांनी त्यांची जागा घेतली.
The rescuers had to cut the roof of the lift to bring them out, and nobody was hurt.	उद्धारकारकांनी त्यांना बाहेर काढण्यासाठी लिफ्टच्या छत्रीवर कापणं करावं लागलं आणि कोणतेही जखमी झालेले नव्हते.	बचावकारांना त्यांना बाहेर आणण्यासाठी लिफ्टचे छत कापावे लागले, आणि कोणीही जखमी झाले नाही.	लिफ्टचा छत कापून त्यांना बाहेर काढावे लागले आणि कोणालाही इजा झाली नाही.
The group claimed another police station attack in Rask that killed one officer on January 10.	गटाने जानेवारी १० रोजी रास्कमध्ये एक पोलिस ठाण्यावर हल्ला केला आणि एक पोलिस अधिकारीला मारून टाकले असा दावा केला.	या गटाने रास्कमधील आणखी एका पोलिस ठाण्यावर केलेल्या हल्ल्याची जबाबदारी स्वीकारली ज्यामध्ये १० जानेवारी रोजी एक अधिकारी ठार झाला.	रास्क येथे १० जानेवारीला एका अधिकाऱ्याचा मृत्यू झालेला पोलीस स्टेशनवरील हल्ला देखील त्या गटाने कबूल केला.
Based on the complaint, an FIR has been registered against Constable Shailendra Singh and three other policemen.	दंडाधिकारी शैलेंद्र सिंग आणि तिने अडकलेल्या तिन्ही पोलीसांविरुद्ध एफआयआर दाखल केली आहे यावर आधारित.	तक्रारीच्या आधारे, हवालदार शैलेंद्र सिंग आणि इतर तीन पोलिसांविरुद्ध गुन्हा दाखल करण्यात आला आहे.	आपत्तीवरून, कॉन्स्टेबल शैलेंद्र सिंह आणि इतर तीन पोलीसांविरुद्ध एफआयआर नोंदवला आहे.
Financial institutions also play a crucial role in tracking the money trails sustaining these networks.	आर्थिक संस्थांनीही या नेटवर्कच्या चालू ठेवणार्या पैसाच्या ट्रेल्सची ट्रॅकिंग करण्यात महत्वाची भूमिका भाजतात.	वित्तीय संस्था देखील या नेटवर्क्सना टिकवून ठेवणाऱ्या पैशाच्या मागोवाचा मागोवा घेण्यात महत्त्वपूर्ण भूमिका बजावतात.	आर्थिक संस्थाने देखील या नेटवर्कच्या पोषणासाठी पैसा ट्रेल्स ट्रॅकिंगमध्ये महत्त्वाची भूमिका बजावतात.
It is laudable that customs duties have been waived on three anti-cancer drugs.	तीन एंटी-कॅन्सर औषधांवर वस्त्रापट्टी मोफत केल्याचं प्रशंसनीय आहे.	तीन कर्करोगविरोधी औषधांवरील सीमाशुल्क रद्द करण्यात आले आहे, हे प्रशंसनीय आहे.	तीन कर्करोग विरोधी औषधींवरील सीमा शुल्क माफ केले जाणे हे स्तुत्य आहे.
Inside the final sprint in the biggest battleground state on the map.	नक्कीच्या फायनल स्प्रिंटमध्ये नक्कीच्या भू-नक्षेत्रातील सर्वात मोठ्या मायदानात.	नकाशावरील सर्वात मोठ्या रणांगण राज्यातील अंतिम शर्यतीत.	नकाशावरील सर्वात मोठ्या लढाईच्या राज्यातील अंतिम स्प्रिंटच्या आत.
All eyes are on America as an uncertain world awaits election result.	सर्व दृष्टी अयमेरिकेला अदृश्य विश्व निवडणूकचा परिणाम वाटतो.	संपूर्ण जगाचे लक्ष अमेरिकेकडे आहे कारण एक अनिश्चित जग निवडणुकीच्या निकालाची वाट पाहत आहे.	अमेरिकेच्या निवडणुकीच्या निकालाची वाट पाहत अंशतः जगाचे सर्व डोळे अमेरिकेकडे लागले आहेत.
Twitch faces criticism over Israel-Gaza war content on platform.	ट्विचला त्यांच्या प्लॅटफॉर्मवर इस्राएल-गाझा युद्धाबद्दल टीका मिळते.	ट्विचला प्लॅटफॉर्मवरील इस्रायल-गाझा युद्धाच्या सामग्रीवर टीका केली जात आहे.	ट्विचवर इस्रायल-गाझा युद्ध संबंधित सामग्रीवर टीका स्वीकारली जात आहे.
North Korea fires multiple ballistic missiles toward the sea ahead of U.S. election.	उत्तर कोरिया यू.एस. निवडणुक्याच्या पूर्वी जलवायूक दिशेला कोल्हापाण्यात अनेक बॉलिस्टिक मिसाईल्स फोडते.	उत्तर कोरियाने अमेरिकेच्या निवडणुकीच्या आधी समुद्राकडे अनेक बॅलिस्टिक क्षेपणास्त्रे डागली.	उत्तर कोरियाने अमेरिकेच्या निवडणुकीच्या आधी समुद्राकडे अनेक बॅलिस्टिक मिसाइल्स फायर केल्या.
Singapore Airlines will add first class, revamp cabins for longest flights.	सिंगापूर एअरलाइंसने सर्वात सुप्रथम वर्ग जोडणार, दीर्घतम उड्डानांसाठी केबिनस सुधारणार.	सिंगापूर एअरलाइन्स सर्वात लांब उड्डाणांसाठी फर्स्ट क्लासची भर घालेल आणि केबिन्सचे नूतनीकरण करेल.	सिंगापूर एरलाइन्स लांबच्या प्रवासासाठी प्रथम वर्ग जोडेल आणि केबिन्सचा नवीनीकरण करेल.
Priyanka Chopra Jonas and Nick Jonas celebrate 'Diwaloween,' Diwali and Halloween mashup.	प्रियांका चोपडा जोनस आणि निक जोनस 'दिवालोवीन,' दिवाळी आणि हॅलोवीनचा मॅशअप साजरा करतात.	प्रियंका चोप्रा जोनास आणि निक जोनास 'दिवाळोवीन' साजरा करतात, जो दिवाळी आणि हॅलोवीन यांचा मिश्रण आहे.	प्रियांका चोप्रा जोनास आणि निक जोनास 'डिवालोवीन' साजरा करतात, दिवाळी आणि हॅलोवीनचा मिलाफ.
Pennsylvania officials denounce Halloween float appearing to depict Harris tied to golf cart.	पेन्सिल्व्हेनिया अधिकारी हॅलोव्हीन फ्लोटला हॅरिसला गोल्फ कार्टशी जोडून दर्शवणाऱ्या नक्कलीने खंडन केले.	पेन्सिल्व्हेनियातील अधिकाऱ्यांनी हॅलोविन फ्लोटवर हॅरिसला गोल्फ कार्टला बांधलेले दिसल्याचा निषेध केला.	पेन्सिल्व्हेनिया अधिकारी हॅलोवीन फ्लोटवर हॅरिसला गोल्फ कार्टशी बांधलेले दाखविणारे चित्र निषेध करतात.
Elon Musk's election-doubting posts shared 9 times more than his less extreme election content.	इलॉन मस्कच्या निवडणूकांच्या विश्वास संदेहाच्या पोस्ट्सने त्यांच्या कमी अतिरेकी निवडणूक सामग्रीपेक्षा ९ वेळा जास्त सामायिक केले.	इलॉन मस्क यांच्या निवडणुकीबाबत शंका उपस्थित करणाऱ्या पोस्ट्स त्यांच्या कमी तीव्र निवडणूक विषयक सामग्रीपेक्षा 9 पट अधिक वेळा शेअर केल्या गेल्या.	एलोन मस्कच्या निवडणूक-शंका पोस्ट्स त्याच्या कमी अति निवडणूक सामग्रीवर ९ पट जास्त सामायिक केल्या गेल्या.
Americans eye the economy from kitchen tables and hourly jobs as they plan their votes.	अमेरिकन लोक त्यांच्या मतदानाची योजना करताना रोजगाराच्या टेबलवरून आणि तासानुसार कामांपासून आक्षेप देतात.	अमेरिकन लोक अर्थव्यवस्थेकडे त्यांच्या स्वयंपाकघराच्या टेबलांवरून आणि तासिक नोकऱ्यांमधून पाहतात, जेव्हा ते त्यांच्या मतांची योजना करतात.	अमेरिकन्स किचन टेबल्स आणि तासिक नोकर्यांपासून अर्थव्यवस्थेकडे नजर ठेवतात जेव्हा ते मतदानाची योजना करतात.
Quincy Jones, musical maestro and entertainment industry titan, dies at 91.	क्विंसी जोन्स, संगीतकलाविद आणि मनोरंजन उद्योगाचे महानायक, 91 वर्षांच्या वयाने मराठी झाले.	क्विन्सी जोन्स, संगीत माहीर आणि मनोरंजन उद्योगातील दिग्गज, यांचे ९१ व्या वर्षी निधन.	क्विंसी जोन्स, संगीताचा मास्टरो आणि मनोरंजन उद्योगाचा दिग्गज, ९१ वर्षांचे वयात मृत्यू पावला.
Proud Boys claim they'll be at polling places as Trump ups violent rhetoric and fraud claims	गर्वित पुरुषांनी अभिमान दावा केला की ते मतदान स्थळांत उपस्थित राहतील, ज्यामुळे ट्रंप क्रुर भाषण आणि धोखाधडीच्या दाव्यांमध्ये वाढ होण्याचा दावा करतो.	प्राऊड बॉईज म्हणतात की ते मतदान केंद्रांवर असतील कारण ट्रम्प हिंसक वक्तृत्व आणि फसवणुकीच्या दाव्यांना चालना देत आहेत.	ट्रंपच्या हिंसक भाषणांचा व फ्रॉडच्या आरोपांचा वाढता प्रमाण प्राउड बॉयज पोलिंग ठिकाणी असण्याचा दावा करतात.
One of the police officers stumbled to the ground when the driver applied brakes and attempted to strike him.	ड्रायव्हरने ब्रेक लागू केल्यावर एका पोलिस अधिकारीला धक्का लागून जमिनीवर पडला.	जेव्हा चालकाने ब्रेक लावले आणि त्याला धडक देण्याचा प्रयत्न केला, तेव्हा पोलीस अधिकाऱ्यांपैकी एक जमिनीवर पडला.	एक पोलीस अधिकारी जमिनीवर कोसळला जेव्हा चालकाने ब्रेक लावले आणि त्याला मारण्याचा प्रयत्न केला.
The authorities confirmed they have identified the vehicle's owner and expect to make an arrest shortly.	प्राधिकरण म्हणाले की त्यांनी वाहनाच्या मालकाची ओळख केली आहे आणि लवकरात लवक ग्रहण करण्याची अपेक्षा आहे.	अधिकाऱ्यांनी पुष्टी केली आहे की त्यांनी वाहनाच्या मालकाची ओळख पटवली आहे आणि लवकरच अटक होईल अशी अपेक्षा आहे.	प्राधिकरणांनी त्यांनी वाहनाच्या मालकाची ओळख पटविली असून लवकरच अटक होण्याची अपेक्षा आहे.
The Chhatrapati Shivaji statue in the Arabian Sea off the Mumbai coast is referred to as a precedent for the proposed pen memorial.	मुंबईच्या तटावरील अरबी समुद्रातील छत्रपती शिवाजींची मूर्तीला 'प्रस्तावित कलम स्मारक'साठी एक उदाहरण म्हणून संदर्भित केले जाते.	मुंबई किनाऱ्याच्या अरबी समुद्रातील छत्रपती शिवाजी पुतळ्याचा संदर्भ प्रस्तावित पेन स्मारकासाठी एक उदाहरण म्हणून दिला जातो.	मुंबई किनारपट्टीवर अरबी समुद्रातील छत्रपती शिवाजी पुतळा प्रस्तावित पेन स्मारकासाठी एक उदाहरण म्हणून संदर्भित केला जातो.
Several political parties have opposed the pen memorial in the proposed location.	काही राजकीय पक्षांनी सुचवलेल्या स्थळावरच्या कलामालाच्या विरोधात आहेत.	प्रस्तावित ठिकाणी पेन स्मारकाला अनेक राजकीय पक्षांनी विरोध केला आहे.	अनेक राजकीय पक्षांनी प्रस्तावित स्थानावरील कलम स्मारकाला विरोध केला आहे.
They have not taken into consideration the rainfall data of 2015 or years thereafter. 	त्यांनी २०१५ वर्षाच्या वर्षाची माहिती किंवा उत्तरवर्षाची काळजी घेतली नाही.	त्यांनी २०१५ किंवा त्यानंतरच्या वर्षांचा पावसाचा डेटा विचारात घेतलेला नाही.	त्यांनी २०१५ किंवा त्यानंतरच्या वर्षांचा पावसाचा डेटा विचारात घेतला नाही.
The museum has been equipped with multimedia content, QR codes and holograms.	संग्रहालयाला मल्टिमिडिया सामग्री, क्यूआर कोड आणि होलोग्राम्स लागू केले गेले आहे.	संग्रहालयात मल्टिमीडिया सामग्री, QR कोड्स आणि होलोग्राम्ससह सुसज्ज केले गेले आहे.	संग्रहालयात मल्टिमीडिया सामग्री, क्यूआर कोड आणि होलोग्राम्सनी सुसज्जित केले आहे.
The ninth phase of the excavations would begin later this month, said officials.	अधिकाऱ्यांनी म्हणाले की उत्तमन्याची नव्या खडकाव्याची नवीन पाच आवृत्ती हा महिन्याच्या नंतर सुरु होईल.	अधिकाऱ्यांनी सांगितले की उत्खननाच्या नवव्या टप्प्याला या महिन्याच्या शेवटी सुरुवात होईल.	आज्ञाधिकाऱ्यांनी सांगितले की खननाची नववी टप्पा या महिन्याच्या उत्तरार्धात सुरू होईल.
Mr. Reddy is a close relative of Taraka Ratna's wife Alekya Reddy.	मि. रेड्डी तारक रत्नाच्या पत्नी अलेक्या रेड्डीचे निकट संबंधी आहेत.	श्री रेड्डी हे तारका रत्न यांच्या पत्नी आलेख्या रेड्डी यांचे जवळचे नातेवाईक आहेत.	टाराका रत्नाच्या पत्नी अलेक्या रेड्डी यांचा निकट संबंधी श्री रेड्डी आहे.
This betrays an inexplicable hostility towards knowledge creation of all kinds. 	हे सर्व प्रकारच्या ज्ञान सृजनावर अकारणात शत्रूता दर्शवते.	हे सर्व प्रकारच्या ज्ञान निर्मितीविषयी एका अव्याख्येय वैरभावाचे प्रदर्शन करते.	सर्व प्रकारच्या ज्ञान निर्मितीला अस्पष्टीवरोध दर्शवते.
The second is what he calls alienation from the process of labour.	दुसरं हे तो कामाच्या प्रक्रियेतून विच्छेदन त्यांचं म्हणजे काय.	दुसरे म्हणजे तो ज्याला श्रम प्रक्रियेपासून疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱疱	कामाच्या प्रक्रियेपासून वेगळेपणा हे त्याचे म्हणणे आहे.
In the process, Marx argued, workers become miserable.	कामकाजाच्या प्रक्रियेत, मार्क्सने वाढवलं कि कामगार दु:खी होतात.	या प्रक्रियेत, मार्क्स म्हणाला, कामगार दु:खी होतात.	या प्रक्रियेत, मार्क्सने तर्क केला की, कामगार दुःखी होतात.
He asked the people to compare the scale of development in the adjoining Assam during eight years of BJP rule.	त्यांनी मानवांना म्हणावं की बीजेपीच्या आठ वर्षांच्या शासनातील समीप असणार्या आसाममधील विकासाचे मापदंड तुलना करून पहा.	त्यांनी लोकांना भाजपच्या आठ वर्षांच्या सत्ताकाळात शेजारील आसाममधील विकासाच्या स्तराची तुलना करण्यास सांगितले.	त्याने लोकांना भाजपच्या आठ वर्षांच्या कार्यकाळात आसाममधील विकासाच्या प्रमाणाची तुलना करण्यास सांगितले.
The DMK MP also said that the Budget presented by Union Finance Minister Nirmala Sitharaman had neglected sectors such as education, health and agriculture.	डीएमके सासंद नेते आणि संघीय वित्त मंत्री निर्मला सीतारमण यांनी पेश केलेला बजेट शिक्षण, आरोग्य आणि कृषि यांसारख्या क्षेत्रांच्या उपेक्षित केल्याचं म्हणालं.	डीएमके खासदारांनी देखील सांगितले की केंद्रीय अर्थमंत्री निर्मला सीतारामन यांनी सादर केलेल्या बजेटमध्ये शिक्षण, आरोग्य आणि शेती सारख्या क्षेत्रांकडे दुर्लक्ष करण्यात आले आहे.	डीएमके सांसदाने हे सुद्धा म्हटले की केंद्रीय अर्थमंत्री निर्मला सीतारामन यांनी सादर केलेल्या अर्थसंकल्पात शिक्षण, आरोग्य आणि शेती या क्षेत्रांना दुर्लक्षित केले आहे.
The accident took place around 3 p.m. on a State highway close to Korar village.	दुर्घटना सकाळी ३ वाजता कोरार गावासमोरील राज्यीय मार्गावर घडली.	अपघात दुपारी ३ वाजण्याच्या सुमारास कोरार गावाजवळील राज्य महामार्गावर झाला.	कोरार गावाच्या जवळच्या राज्य महामार्गावर साधारण ३ पी.एम. च्या सुमारास हा अपघात घडला.
Both the survivors are being treated at a hospital in Raipur.	दोन्ही बचेले रायपुरातील एक रुग्णालयात उपचारात आहेत.	दोन्ही बचावलेल्यांवर रायपूरमधील रुग्णालयात उपचार केले जात आहेत.	रायपूरच्या एका रुग्णालयात दोन्ही बचावलेले व्यक्ती उपचार घेत आहेत.
Chief Minister Bhupesh Baghel took to Twitter to express grief over the accident.	मुख्यमंत्री भूपेश बघेल दुर्घटनेविषयी दु:ख व्यक्त करण्यासाठी ट्विटरवर गेले.	मुख्यमंत्री भूपेश बघेल यांनी अपघाताबद्दल दु:ख व्यक्त करण्यासाठी ट्विटरचा वापर केला.	मुख्यमंत्री भूपेश बघेल यांनी अपघाताबद्दल दुःख व्यक्त करण्यासाठी ट्विटरवर प्रतिक्रिया दिली.
The Indian Institute of Technology Madras (IIT-M) Research Park hosted a competition for children.	भारतीय प्रौद्योगिकी संस्थान मद्रास (आयआयटी-एम) रिसर्च पार्कने मुलांसाठी एक प्रतिस्पर्धा आयोजित केली.	इंडियन इन्स्टिट्यूट ऑफ टेक्नॉलॉजी मद्रास (IIT-M) रिसर्च पार्कने मुलांसाठी एक स्पर्धेचे आयोजन केले.	भारतीय तंत्रज्ञान संस्था मद्रास (आयआयटी-एम) संशोधन उद्यानाने मुलांसाठी स्पर्धा आयोजित केली.
"External affairs minister S Jaishankar on Tuesday expressed concern over the attack on a Hindu temple in Canada, describing the incident as ""deeply concerning."	"बाह्य कार्य मंत्री एस जयशंकर आज शुक्रवारी इंडियातील हिंदू मंदिरावर हमला झाल्याच्या विषयी चिंता व्यक्त केली, घटनेचा वर्णन करून ""गंभीरतेने चिंताजनक"" म्हणाले."	"मंगळवारी परराष्ट्र व्यवहार मंत्री एस. जयशंकर यांनी कॅनडातील हिंदू मंदिरावर झालेल्या हल्ल्याबद्दल चिंता व्यक्त केली आणि या घटनेला ""खूप चिंताजनक"" असे वर्णन केले."	"कॅनडामधील हिंदू मंदिरावरील हल्ल्याबद्दल मंगलवारी परराष्ट्र मंत्री एस जयशंकर यांनी चिंता व्यक्त केली, ही घटना ""अत्यंत चिंताजनक"" असल्याचे त्यांनी सांगितले."
Modi condemns violence after Canada temple inciden.	मोदीने कॅनडा मंदिर घटनेनंतर हिंसेचे दोषारोपण केले.	कॅनडातील मंदिर घटनेनंतर मोदींनी हिंसाचाराचा निषेध केला.	मोदी कॅनडातील मंदिर प्रकरणानंतर हिंसाचाराला निषेध करतात.
Mr Nijjar had been a vocal supporter of the Khalistan movement and publicly campaigned for it.	श्री निज्जर खालिस्तान आंदोलनचा ध्वनीय समर्थक होते आणि त्यासाठी सार्वजनिकपणे प्रचार केले.	श्री निज्जर खलिस्तान चळवळीचे खुले समर्थक होते आणि त्यांनी त्यासाठी सार्वजनिक प्रचार केला होता.	श्री निज्जर Khalistan चळवळीचे स्पष्ट समर्थक होते आणि त्यासाठी सार्वजनिकपणे प्रचार करत होते.
Bangladesh steps up repayments to Adani to avoid power supply cu.	बांग्लादेशाने विद्युत आपूर्ती व्यवस्थापन टाकण्यासाठी आदानीला परतफेड करण्याचा प्रयत्न केला.	बांगलादेश वीज पुरवठा टाळण्यासाठी अदानीला परतफेड वाढवतो.	बांगलादेश अदानीला कर्ज फेडण्यास वाढवीत आहे जेणेकरून विज पुरवठा काटकटी टाळू शकेल.
The country is already suffering from increased power shortages in rural areas.	देशात आधुनिकीकरण क्षेत्रात विचारार्थांच्या क्षेत्रांमध्ये विद्युत कमी पडलेले आहे.	देश आधीच ग्रामीण भागांतील वाढत्या वीज टंचाईचा सामना करत आहे.	ग्रामीण भागात वीज पुरवठ्यात वाढती कमतरता देशाला आधीच भोगावी लागत आहे.
Officials said 44 people were on board when the driver lost control and the bus fell into a 50m-deep ditch in Marchula, located in the state’s Almora district.	अधिकाऱ्यांनी सांगितलं की चालकाला नियंत्रण गमवून अशी ४४ लोक जोरात बसमध्ये होती आणि मार्चुला, ज्यातील अल्मोरा जिल्ह्यात आहे, येथील ५० मीटरांच्या गहर्या खड्ड्यात बस काढुन पडली.	अधिकाऱ्यांनी सांगितले की, अल्मोरा जिल्ह्यातील मार्चुला येथे चालकाचा ताबा सुटल्याने बस 50 मीटर खोल खड्ड्यात कोसळली तेव्हा बसमध्ये 44 लोक होते.	अधिकार्‍यांनी सांगितले की मार्चुला येथे अल्मोडा जिल्ह्यात असलेल्या ५० मीटर खोल गटारात बस खाली पडली जेव्हा चालकाने नियंत्रण गमावले आणि तेव्हा बसमध्ये ४४ प्रवासी होते.
Uttarakhand's Chief Minister Pushkar Singh Dhami has also announced financial assistance for the victims and their families.	उत्तराखंडचे मुख्यमंत्री पुष्कर सिंग धामीने पीडितांच्या आणि त्यांच्या कुटुंबांसाठी आर्थिक सहाय्य घोषित केले आहे.	उत्तराखंडचे मुख्यमंत्री पुष्कर सिंह धामी यांनी देखील पीडित आणि त्यांच्या कुटुंबीयांना आर्थिक मदतीची घोषणा केली आहे.	उत्तराखंडचे मुख्यमंत्री पुष्कर सिंह धामी यांनीही पीडितांना व त्यांच्या कुटुंबियांना आर्थिक मदत जाहीर केली आहे.
Our scientists used it as an incentive to develop their own technology.	आमच्या वैज्ञानिकांनी त्याला स्वतःच्या तंत्रज्ञानाचा विकास करण्यासाठी प्रेरित केलं.	आमच्या शास्त्रज्ञांनी त्यांचा स्वतःचा तंत्रज्ञान विकसित करण्यासाठी प्रोत्साहन म्हणून याचा वापर केला.	आमचे वैज्ञानिक त्याला स्वतःची तंत्रज्ञान विकसित करण्यासाठी प्रेरणा म्हणून वापरले.
Mylswamy Annadurai, chief of India’s first and second Moon missions and Mars mission, told the BBC that Isro employs far fewer people and pays lower salaries, which makes Indian projects competitive.	माझ्या भारताच्या पहिल्या आणि दुसऱ्या चंद्रयान मिशन्स आणि मंगल मिशनचे मुख्य, मायल्स्वामी अन्नादुरै, बीबीसीला सांगितलं की इसरोला खूप कमी लोक कामी आणि कमी वेतन देतं, ज्यामुळे भारतीय प्रकल्प स्पर्धात्मक असतात.	भारताच्या पहिल्या आणि दुसऱ्या चंद्र मोहिमेचे आणि मंगळ मोहिमेचे प्रमुख मायस्वामी अन्नादुराई यांनी बीबीसीला सांगितले की इस्रो कमी लोकांना कामावर ठेवते आणि कमी पगार देते, ज्यामुळे भारतीय प्रकल्प स्पर्धात्मक ठरतात.	मायल्स्वामी अन्नादुरई, भारताच्या पहिल्या आणि दुसऱ्या चंद्रमission आणि मंगळ मिशनचे प्रमुख, बीबीसीला सांगितले की इस्रो कमी लोकांना रोजगार देते आणि कमी पगार देते, ज्यामुळे भारतीय प्रकल्प स्पर्धात्मक होतात.
Ex-district president of Bajrang Dal Gurgaon held for shooting at Gurgaon man.	बजरंग दल गुडगावच्या पूर्व जिल्हाध्यक्षाने गुडगावच्या एका व्यक्तीवर गोली मारण्याचा आरोपी झाला.	बजरंग दल गुरगांवचे माजी जिल्हाध्यक्ष गुरगांवमधील व्यक्तीवर गोळीबार केल्याच्या आरोपाखाली अटकेत.	बजरंग दलाचे माजी जिल्हा अध्यक्ष गुरगावच्या व्यक्तीवर गोळीबार करण्यासाठी अटक.
The legendary Bob Khathing led the expedition to peacefully integrate Tawang into India.	दुर्मिळ बॉब खाथिंग ने तावंग को भारत में शांतिपूर्वक एकीकृत करने के लिए अभियान का नेतृत्व किया।	पौराणिक बॉब खाथिंग यांनी तवांगला शांततेने भारतात समाकलित करण्यासाठी मोहिमेचे नेतृत्व केले.	किंवादंती बॉब खातिंग यांनी भारतात तवांगचे शांततापूर्ण एकीकरणासाठी मोहिम केली.
In 1939, after the Second World War broke out, Khathing joined the Indian Army and got an Emergency Commission as an officer.	१९३९ मध्ये, दुसर्या विश्व युद्धानंतर, खाथिंग भारतीय सेनेत सामील झाला आणि अधिकारी म्हणून एक आपत्कालीन कमिशन मिळालं.	1939 मध्ये, दुसरे महायुद्ध सुरू झाल्यानंतर, खाथिंग भारतीय सैन्यात सामील झाले आणि त्यांना अधिकारी म्हणून तातडीचा आयोग मिळाला.	१९३९ मध्ये, दुसरे महायुद्धाचा प्रारंभ झाल्यानंतर, खाथिंगने भारतीय सेनेत प्रवेश केला आणि ऑफिसर म्हणून एमर्जन्सी कमिशन मिळवले.
At the end of the Second World War, the Emergency Commissioned officers in the Army were demobilised.	दुसरे विश्व युद्धाच्या शेवटी, सेनेतील आपत्कालीन कमीशनदार अधिकाऱ्यांना नीचावले गेले.	द्वितीय महायुद्धाच्या समाप्तीनंतर, सैन्यातील आपत्कालीन नियुक्त अधिकाऱ्यांना सेवामुक्त करण्यात आले.	दुसऱ्या महायुद्धाच्या शेवटी, सेनेतील आणीबाणी अधिकारी निवृत्त झाले.
Most of the senior cricketers were far from their best, especially against New Zealand.	अधिकांश वरिष्ठ क्रिकेटर त्यांच्या सर्वोत्तमावरून अधिक आवारा होते, विशेषत: न्यूझीलंडविरुद्ध.	बहुतेक वरिष्ठ क्रिकेटपटू त्यांच्या सर्वोत्तम खेळापासून दूर होते, विशेषतः न्यूझीलंडविरुद्ध.	अधिकांश वरिष्ठ क्रिकेटपटू न्यू झीलंड विरुद्ध विशेषतः त्यांच्या सर्वोत्तम प्रदर्शनापासून दूर होते.
