idx	las	src	tgt	las_score_dbl	src_gt_8_words	tgt_gt_8_words	gpt_3_5_trans	gpt_4o_trans	ollama_trans
5546	[[0.9101193]]	Color target files are needed to convert the image to a color profile.	ছবিটোক এটা ৰঙৰ আলেখ্যলে পৰিবৰ্তন কৰিবলে ৰঙৰ লক্ষ্য ফাইলসমূহৰ প্ৰয়োজন।	0.9101193	True	True	ছবিৰ এটা রং প্ৰফাইললৈ প্ৰকাৰৰ হোৱাটো নামব লাগিব যেন রং লক্ষ্য ফাইলসমূহ থাকে।	ৰঙৰ প্ৰফাইলত ছবিখন ৰূপান্তৰ কৰিবলৈ ৰঙৰ লক্ষ্য ফাইলসমূহৰ প্ৰয়োজন।	ৰং লক্ষ্য ফাইলসমূহ এটা চিত্ৰকে ৰং প্ৰফাইললৈ সংৱৰ্তন কৰিবলৈ প্ৰয়োজন।
5686	[[0.9103563]]	Following the war, researchers became interested in a variety of social problems, including issues of gender and racial prejudice.	যুদ্ধৰ পিছত, গৱেষকসকলে বিভিন্ন সামাজিক সমস্যাৰ প্ৰতি আগ্ৰহী হ'ব ধৰিলে, যাৰ ভিতৰত আছে লিঙ্গ আৰু জাতিগত বৈষম্যৰ বিষয়।	0.9103563	True	True	যুদ্ধৰ পাছত গবেষকসকলে লিংগৰ আৰু নৃশংসতা বৈষম্যৰ সমস্যাবোৰ বিষয়ে আগ্ৰহী হৈছিল।	যুদ্ধৰ পাছত, গৱেষকসকলে লিংগ আৰু জাতিগত গাঁঠিৰ সমস্যাসহ বিভিন্ন সমাজগত সমস্যাত আগ্ৰহী হৈ পৰিছিল।	যুদ্ধৰ পিছত, গৱেষকসকলে লিঙ্গ আৰু জাতিগত পক্ষপাতৰ সমস্যাসমূহৰ ভিতৰত বিভিন্ন সামাজিক সমস্যাত আগ্রহী হ'ল।
5881	[[0.95043457]]	The actual cause of the fire is still not known.	বৰ্তমানেও জানিব পৰা হোৱা নাই অগ্নিকাণ্ডৰ প্ৰকৃত কাৰণ ৷	0.95043457	True	True	অসলৰ কাৰণৰ বাবেত আৰুও জানে নাই।	আগ্নি সংযোগৰ প্ৰকৃত কাৰণটো এতিয়াও অজ্ঞাত।	আগ্নিৰ সঁচা কাৰণটো এতিয়াও জনা নাই।
5938	[[0.90463233]]	You can rename the file by changing this field. You can also rename a file outside the properties window. See .	আপুনি এই ফিল্ড পৰিবৰ্তন কৰি ফাইলক পুনৰ নামকৰণ কৰিব পাৰিব। আপুনি এটা ফাইলক বৈশিষ্ট্যসমূহ উইন্ডোৰ বাহিৰতো পুনৰ নামকৰণ কৰিব পাৰিব। চাওক।	0.90463233	True	True	আপুনি এই ক্ষেত্ৰটো সলনি কৰি ফাইলটো পুনৰ নামকৰণ কৰিব পাৰিব। আপুনি প্ৰপার্টীজ উইণ্ডোত বাহিৰে ফাইল পুনৰ নামকৰণ কৰিব পাৰে। চাওক।	আপুনি এই ক্ষেত্ৰটো সলনি কৰি ফাইলটোৰ নাম সলনি কৰিব পাৰে। আপুনি সম্পত্তিৰ সজুলি বাহিৰেও ফাইলৰ নাম সলনি কৰিব পাৰে। চাওক ।	এই ফিল্ডটো সলনি কৰি আপুনি ফাইলটোৰ নাম সলনি কৰিব পাৰে। আপুনি প্ৰপাৰ্টিজ ৱিণ্ডোৰ বাহিৰতো ফাইলটোৰ নাম সলনি কৰিব পাৰে। চাওক।
6007	[[0.929319]]	No data was received (please try again)	কোনো তথ্য পোৱা নগল (অনুগ্ৰহ কৰি আকৌ চেষ্টা কৰক)	0.929319	False	True	কোনো ডেটা প্ৰাপ্ত হৈ নাই (অনুগ্ৰহ কৰি পুনঃ চেষ্টা কৰক)।	কোনো তথ্য লাভ কৰা হোৱা নাই (অনুগ্ৰহ কৰি পুনৰ চেষ্টা কৰক)	কোনো ডাটা প্ৰাপ্ত হোৱা নাই (আকৌ চেষ্টা কৰক)
6022	[[0.9070435]]	"""""""Select the search option """"""""Show hidden files and folders"""""""""""""""	"""""""অনুসন্ধান কৰ্মৰ """"""""আড়াল কৰা নথিপত্ৰ আৰু ফোল্ডাৰ প্ৰদৰ্শন কৰা হ'ব"""""""" বিকল্প নিৰ্বাচন কৰক"""""""	0.9070435	True	True	"""গোপনীয় ফাইল আৰু ফ’ল্ডাৰ দেখুৱা বিকল্প বাছনি কৰক"""	"বিছনি বিকল্প ""লুকোৱা নথি আৰু ফ'ল্ডাৰসমূহ দেখুৱাওক"" চয়ন কৰক।"	"""চয়ন কৰক অনুসন্ধান বিকল্প """"লুকাই থকা ফাইল আৰু ফোল্ডাৰ"""""""""
6283	[[0.9188322]]	Unable to get the '%s' key inside the dictionary source definition file: %s	অভিধান উৎসেৰ সংজ্ঞাৰ নথিপত্ৰত '%s' চাবি প্ৰাপ্ত কৰিবলৈ ব্যৰ্থ: %s	0.9188322	True	True	ডিকশনাৰীৰ উৰ্দ্ধে সাৰ্চ ডেফিনিটন ফাইলত '%s' কী পাব নাই: %s	ডিক্‌শ্যনাৰী উৎস সংজ্ঞান ফাইলত '%s' চাবি পোৱা নাযায়: %s	ডিক্শনারি সোৰ্স ডেফিনিশন ফাইলত '%s' কি ভিতৰত পাব নোৱাৰি: %s
6350	[[0.9145678]]	The cause of the fire has not yet been known.	কি কাৰণত এই অগ্নিকাণ্ড সংঘটিত হ’ল সেয়া এই পৰ্যন্ত জানিব পৰা হোৱা নাই।	0.9145678	True	True	জ৬ৰাগৰ কাৰণটো ইতিমধ্যে জানা হৈ নাই।	আগনৰ কাৰণ এতিয়ালৈকে জানিব পৰা হোৱা নাই।	আগলৈ কাৰণ এতিয়ালৈ জনা নাই।
6828	[[0.93551934]]	He had no opportunity to get formal training.	তেওঁ কোনো আনুষ্ঠানিক শিক্ষা লাভ কৰাৰ সুযোগ পোৱা নাছিল।	0.93551934	False	True	ইয়াৰ কোনো সুযোগ নাই প্ৰয়োজন প্ৰশিক্ষণ লাভ কৰিবলৈ।	তাক আনুষ্ঠানিক প্ৰশিক্ষণ লাভ কৰাৰ কোনো সুযোগেই নাছিল।	তেওঁ আনুষ্ঠানিক প্ৰশিক্ষণ লাভ কৰাৰ সুযোগ নাছিল।
6881	[[0.91115254]]	This computer has only %s disk space remaining.	এই কম্পিউটাৰত অকল %s স্থান ডিস্কত অৱশিষ্ট আছে ।	0.91115254	False	True	এই কম্পিউটাৰত আৰুণ %s ডিস্ক স্থান বাকি আছে।	এই কম্পিউটাৰত কেৱল %s ডিছ্ক স্থান বাকী আছে।	এই কম্পিউটাৰত %s ডিস্ক স্থান মাত্ৰ বাকী আছে।
6923	[[0.9091602]]	Subjects such as Governance, Corruption, Public Enterprises, Government e-Marketplace, Health, Education, Skill Development, Agriculture, Transportation, National Integration, Water Resources, Swachh Bharat, Culture, Communication, and Tourism came up for discussion during the interactions.	বাৰ্তালাপ সময়ত আলোচিত হোৱা বিষয়সমূহৰ ভিতৰত প্ৰশাসন, দুৰ্নীতি, ৰাজহুৱা প্ৰতিষ্ঠান, চৰকাৰী ই-বজাৰ, স্বাস্থ্য, শিক্ষা, দক্ষতা বিকাশ, কৃষি, পৰিবহণ, ৰাষ্ট্ৰীয় সংহতি, জল সম্পদ, স্বচ্চ ভাৰত, সংস্কৃতি, যোগাযোগ আৰু পৰ্যটন উল্লেখযোগ্য।	0.9091602	True	True	শাসন, ভ্রষ্টাচার, সার্বজনীন উদ্যোগ, সরকারী ই-মার্কেটপ্লেস, স্বাস্থ্য, শিক্ষা, দক্ষতা উন্নয়ন, কৃষি, পরিবহন, জাতীয় ঐক্য, জলসম্পদ, স্বচ্ছ ভাৰত, সংস্কৃতি, যোগাযোগ, আৰু পৰ্যটনৰ বিষয়ে আলোচনাৰ বাবে উত্থান প্ৰাপ্ত হৈছিল।	আলোচনাৰ সময়ত শাসন, দুৰ্নীতি, ৰাজহুৱা উদ্যোগ, চৰকাৰী ই-মাৰ্কেটপ্লেচ, স্বাস্থ্য, শিক্ষা, কৌশল উন্নয়ন, কৃষি, পৰিবহণ, ৰাষ্ট্ৰীয় একতা, জল সম্পদ, স্বচ্ছ ভাৰত, সংস্কৃতি, যোগাযোগ আৰু পৰ্যটন যেনে বিষয়সমূহ আলোচনা কৰা হৈছিল।	সমাজ শাসন, দুর্নীতি, সাৰ্বজনীন উদ্যোগ, চৰকাৰী ই-মাৰ্কেটপ্লেচ, স্বাস্থ্য, শিক্ষা, দক্ষতা উন্নয়ন, কৃষি, পৰিবহণ, ৰাষ্ট্ৰীয় ঐক্য, জল সম্পদ, স্বচ্ছ ভাৰত, সংস্কৃতি, যোগাযোগ আৰু পৰ্যটন আলোচনাৰ সময়ত উত্থাপিত হৈছিল।
6950	[[0.94032824]]	Connection timed out. Please try again.	সংযোগৰ সময়সীমা উত্তীৰ্ণ হৈছে। অনুগ্ৰহ কৰি পুনঃ চেষ্টা কৰক।	0.94032824	False	True	সংযোগ সময় ওউট হৈছে। অনুগ্ৰহ কৰি পুনৰ চেষ্টা কৰক।	সংযোগৰ সময় শেষ। অনুগ্ৰহ কৰি পুনৰ চেষ্টা কৰক।	সংযোগ সময় শেষ হৈছে। আকৌ চেষ্টা কৰক।
7203	[[0.9105525]]	Your financial position will get strengthened and you will feel more secure.	আপোনাৰ বিত্তীয় অৱস্থা শক্তিশালী হব আৰু আপুনি অধিক সুৰক্ষিত অনুভৱ কৰিব।	0.9105525	True	True	আপোনাৰ আৰ্থিক অৱস্থা শক্তিশালী হ'ব আৰু আপুনি অধিক নিৰাপদ মন কৰিব।	আপোনাৰ আৰ্থিক অৱস্থান শক্তিশালী হ'ব আৰু আপুনি অধিক সুৰক্ষিত অনুভৱ কৰিব।	আপোনাৰ আৰ্থিক অৱস্থা সদৃঢ় হ'ব আৰু আপুনি অধিক নিৰাপদ অনুভৱ কৰিব।
7269	[[0.9258893]]	It is not known as to how the fire broke out.	অৱশ্যে কিদৰে অগ্নিকাণ্ড সংঘটিত হ’ল সেয়া ভালদৰে জানিব পৰা হোৱা নাই।	0.9258893	True	True	যেনে নাই ক’ কিমানে আগলৈ উদ্ধৃত হ’ল।	আগুন কেনেকৈ লাগিল সেয়া জনা হোৱা নাই।	আগনি কেনে লাগিল সে জনা নাই।
7429	[[0.92121005]]	The driver and conductor of the truck fled from the spot after the accident.	দুৰ্ঘটনা সংঘটিত কৰিয়েই ট্ৰাকখনৰ চালক আৰু পৰিচালকজন ঘটনাস্থলীৰ পৰা পলায়ন কৰে।	0.92121005	True	True	দুৰ্ঘটনাৰ পিছত ট্ৰাকৰ ড্ৰাইভাৰ আৰু কনডাক্টৰ ঠিকানাৰ পৰা পলাই গৈছিল।	দুৰ্ঘটনাৰ পাছত ট্ৰাকৰ চালক আৰু কণ্ডাক্টৰজনে সেই স্থানৰ পৰা পলাই গ'ল।	ড্ৰাইভাৰ আৰু কন্ডাক্টৰে দুৰ্ঘটনাৰ পিছত ঠাইৰ পৰা পলাই গ'ল।
7445	[[0.9090999]]	To add a such as a new phone number or email address, press and select the field that you want to add.	এটা যেনে এটা নতুন ফোন নম্বৰ অথবা ইমেইল ঠিকনা যোগ কৰিবলৈ টিপক আৰু আপুনি যোগ কৰিব খোজা ফিল্ড বাছক।	0.9090999	True	True	যেনেকৈ নতুন ফোন নম্বৰ অথবা ইমেইল ঠিকনা যোগ কৰিব লাগিলে, টিপি আৰু যোগ কৰিব বিচাৰা কৰক যেনে আপুনি যোগ কৰিব বিচাৰে।	এড কৰিবৰ বাবে নতুন ফোন নম্বৰ বা ইমেইল ঠিকনা, টিপক আৰু সেই ক্ষেত্ৰটো বাছনি কৰক যি আপুনি যোগ কৰিবলৈ বিচাৰে।	নতুন ফোন নম্বৰ বা ইমেইল ঠিকনা যোগ কৰিবলৈ, যি ক্ষেত্ৰ যোগ কৰিব বিচাৰিছে সেই ক্ষেত্ৰটো চাপি নিৰ্বাচন কৰক।
7463	[[0.9562539]]	Her mother was the granddaughter of Mahatma Gandhi and the oldest daughter of Manilal Gandhi.	তেওঁৰ মাতৃ মহাত্মা গান্ধীৰ নাতিনী আৰু মণিলাল গান্ধীৰ জ্যেষ্ঠ কন্যা আছিল।	0.9562539	True	True	তেওৰ মায়া মহাত্মা গান্ধীৰ পোৱা কুমাৰী আৰু মণিলাল গান্ধীৰ প্ৰথম কন্যা হৈছিল।	তেওঁৰ মাতৃ আছিল মহাত্মা গান্ধীৰ নাতিনী আৰু মণিলাল গান্ধীৰ জেষ্ঠা কন্যা।	তাইৰ মাক মহাত্মা গান্ধীৰ নাতিনী আৰু মনীলাল গান্ধীৰ জ্যেষ্ঠ কন্যা আছিল।
7618	[[0.9116762]]	He was a dancer, actor, singer, film director, producer and choreographer.	তেখেত আছিল একেধাৰে এগৰাকী চলচ্চিত্ৰ প্ৰযোজক, পৰিচালক, সঙ্গীত পৰিচালক, কণ্ঠশিল্পী, অভিনেতা আৰু চিত্ৰনাট্যকাৰ।	0.9116762	True	True	ইয়াৰে নৃত্যশিল্পী, অভিনেতা, গায়ক, চিত্ৰ প্ৰদৰ্শনকাৰী, উৎপাদক আৰু নৃত্যশিল্পী হিচাপ কৰা হৈছিল।	সিয়ে এজন নৃত্যশিল্পী, অভিনেতা, গায়ক, চলচ্চিত্ৰ পৰিচালক, প্ৰযোজক আৰু নৃত্য পৰিচালক আছিল।	সে এক নৃত্যশিল্পী, অভিনেতা, গায়ক, চলচ্চিত্র পরিচালক, প্ৰযোজক আৰু নৃত্য প্ৰশিক্ষক আছিল।
7660	[[0.9043698]]	Today a farmer can sell his produce online to any market in the country.	আজি কোনো এজন কৃষকে তেওঁৰ উৎপাদিত সামগ্ৰী দেশৰ যিকোনো এখন বজাৰতে বিক্ৰী কৰিব পাৰে।	0.9043698	True	True	আজি এটা কিষানে তৰবাৰ তথ্য অনলাইন তে দেওৱা যায় এবা দেশৰ কোনো বজাৰলৈ।	আজিকালি এগৰাকী কৃষকে তেঁওৰ উৎপন্ন সামগ্ৰী অনলাইনযোগে দেশৰ যিকোনো বজাৰত বিক্ৰী কৰিব পাৰে।	আজি এক খেতিয়াল দেশৰ যিকোনো বজাৰত তেওঁৰ উৎপাদন অনলাইনত বিক্ৰী কৰিব পাৰে।
7666	[[0.92747533]]	As a member of ICDP, scientists/engineers from India would have right to submit proposals, to participate in all ICDP co-funded workshops and drilling projects and have access to all data results from ICDP projects.	আইচিডিপিৰ সদস্য হিচাপে ভাৰতৰ বৈজ্ঞানিক/অভিযান্ত্ৰিকসকলে আইচিডিপিৰ সকলো বিত্ত সাহায্যপ্ৰাপ্ত কৰ্মশালা আৰু খনন প্ৰকল্পত অংশগ্ৰহণৰ বাবে নিজৰ প্ৰস্তাৱ দাখিল কৰাৰ আধিকাৰ লাভ কৰিব আৰু তেওঁলোকে আইচিডিপি প্ৰকল্পৰ পৰা পাবলগীয়া সকলো তথ্যৰ ফলাফল লাভ কৰিব পাৰিব।	0.92747533	True	True	ICDP এৰ এটা সদস্য হিচাপে, ভাৰতৰ বৈজ্ঞানিক/ইঞ্জিনিয়াৰছক প্ৰস্তাব জমা দিবলৈ অধিকাৰ থাকিব, সকলো ICDP এৰ সহ-অনুদানিত কাৰ্যশালা আৰু বৰষ্ট প্ৰকল্পত সম্মিলন কৰিব লৈ অধিকাৰ থাকিব আৰু ICDP প্ৰকল্পৰ সকলো ডাটা ফলাফলত প্ৰাপ্ত কৰিব লৈ অধিকাৰ থাকিব।	ICDP ৰ সদস্য হিচাপে ভাৰতৰ বিজ্ঞানী/অভিয়ন্তাসকলৰ প্ৰস্তাৱ দাখিল কৰাৰ, সকলো ICDP সহযোগিতাপ্ৰাপ্ত কৰ্মশালা আৰু খনন প্ৰকল্পত অংশগ্ৰহণ কৰাৰ আৰু ICDP প্ৰকল্পৰ পৰা লাভ কৰা সকলো তথ্যৰ ফলাফলত প্ৰৱেশাধিকাৰ থাকিব।	আইচিডিপিৰ সদস্য হিচাপে, ভাৰতৰ বিজ্ঞানী/অভিযন্তাৰ প্ৰস্তাৱ দাখিল কৰা, আইচিডিপিৰ সকলো সহ-অনুদান প্ৰাপ্ত কাৰ্যশালা আৰু ড্ৰিলিং প্ৰকল্পত অংশগ্ৰহণ কৰা আৰু আইচিডিপিৰ প্ৰকল্পসমূহৰ সকলো তথ্য ফলাফলৰ প্ৰৱেশাধিকাৰ থাকিব।
7737	[[0.90274966]]	Momtaz has performed concerts across Bangladesh, in Britain and in the United States.	মমতাজে সমগ্ৰ বাংলাদেশ, যুক্তৰাজ্য আৰু আমেৰিকা যুক্তৰাষ্ট্ৰত সংগীতানুষ্ঠান প্ৰদৰ্শন কৰিছে।	0.90274966	True	True	মমতাজ বাংলাদেশ, ব্ৰিটেন আৰু যুনাইটেড ষ্টেটছত সংগীত কন্সাৰ্ট কৰিছে।	মমতাজে বাংলাদেশৰ বিভিন্ন স্থানত, ব্ৰিটেইনত আৰু যুক্তৰাষ্ট্ৰত সংগীতানুষ্ঠানত প্ৰদৰ্শন কৰিছে।	মমতাজ বাংলাদেশ, ব্রিটেন আৰু আমেৰিকা যুক্তৰাষ্ট্ৰত সংগীত অনুষ্ঠান প্ৰদৰ্শন কৰিছে।
7791	[[0.9104676]]	Print on both sides of the paper, or multiple pages per sheet.	পৃষ্ঠাৰ দুয়ো কাষত, অথবা প্ৰতি পাত একাধিক পৃষ্ঠাসমূহ প্ৰিন্ট কৰক।	0.9104676	True	True	কাগজৰ দুৰ পৰা প্ৰিণ্ট কৰক, অথবা এটাৰ ওপৰত একাধিক পৃষ্ঠা থকা প্ৰিণ্ট কৰক।	কাগজৰ দুয়োফালে মুদ্ৰণ কৰক, অথবা এটা শ্বীটত একাধিক পৃষ্ঠা মুদ্ৰণ কৰক।	কাগজৰ উভয় ফালে মুদ্ৰণ কৰক, বা এক শীটত বহু পাত।
8184	[[0.90655845]]	MoC between Ministry of Electronics and Information Technology and Ministry of Economy, Trade & Industry on Japan-India Digital Partnership	জাপান–ভাৰত ডিজিটেল সহযোগিতাৰ ওপৰত বৈদ্যুতিক আৰু তথ্য প্ৰযুক্তি মন্ত্ৰালয় আৰু অৰ্থনীতি, বাণিজ্য তথা উদ্যোগ মন্ত্ৰালয়ৰ মাজত এমঅ’চি	0.90655845	True	True	ইলেক্ট্রনিক্স আৰু তথ্য প্ৰযুক্তি মন্ত্ৰণালয় আৰু অৰ্থ, বাণিজ্য আৰু উদ্যোগ মন্ত্ৰণালয় আপত জাপান-ভাৰত ডিজিটেল সহযোগীতাৰ বাবে MoC৷	ইলেকট্ৰনিকছ আৰু তথ্য প্ৰযুক্তি মন্ত্ৰালয় আৰু আৰ্থনীতি, বাণিজ্য আৰু উদ্যোগ মন্ত্ৰালয়ৰ মাজত ভাৰত-জাপান ডিজিটেল অংশীদাৰিত্বৰ বিষয়ে হোৱা MoC।	ইলেক্ট্ৰনিক্স আৰু তথ্য প্ৰযুক্তি মন্ত্ৰালয় আৰু জাপান-ভাৰত ডিজিটেল অংশীদাৰিত্বৰ ওপৰত অৰ্থনীতি, বাণিজ্য আৰু শিল্প মন্ত্ৰালয়ৰ মধ্যস্থ চুক্তি
8306	[[0.9116615]]	The most recent date this add-on was updated (previous information about an uninstalled add-on is not kept).	এই এড-অন আপডেইট কৰা শেহতীয়া তাৰিখ (এটা ইনস্টল নকৰা এড-অনৰ বিষয়ে পূৰ্বৰ তথ্য ৰখা নহয়)।	0.9116615	True	True	এই অ্যাড-অনটা হৈছে সর্বাধিক হালনাকী কৰা তাৰিখ (প্ৰাক্তন অ্যাড-অনৰ সম্পৰ্কত যোগ উপাদানলৈ সংৰক্ষিত নহয়।)	এই এড-অনৰ সকলোতকৈ সাম্প্ৰতিক আপডেট কৰা তাৰিখ (এটা আনইনষ্টল কৰা এড-অনৰ পূৰ্বৰ তথ্য সংৰক্ষণ কৰা নহয়)।	এই এড-অনটো আপডেট কৰা হৈছে আটাইতকৈ সাম্প্রতিক তাৰিখ (এটা অইনষ্টল কৰা নোহোৱা এড-অনৰ পূৰ্বৰ তথ্য সংৰক্ষণ কৰা নহয়)
8341	[[0.9127737]]	Both our societies share deep rooted historical ties and civilizational linkages.	আমাৰ দুয়োখন সমাজ গভীৰ ঐতিহাসিক সম্পৰ্ক আৰু সভ্যতাগত সংযোগেৰে বান্ধ খাই আছে।	0.9127737	True	True	আমাৰ দুৰ্দান্তিক সম্প্ৰদায়ী সম্পৰ্ক আৰু সভ্যতাৰ জৰুৰী সংযোগ ভাগ কৰে।	আমাৰ উভয় সমাজে গভীৰ শিকড় থকা ঐতিহাসিক সম্পৰ্ক আৰু সভ্যতাৰ সংযোগ শেয়াৰ কৰে।	আমাৰ দুয়োটা সমাজে গভীৰ ঐতিহাসিক সম্পৰ্ক আৰু সভ্যতাৰ সংযোগ আছে।
8388	[[0.9134476]]	A file or folder can be copied or moved to a new location by dragging and dropping with the mouse, using the copy and paste commands, or by using keyboard shortcuts.	এটা ফাইল অথবা ফোল্ডাৰক এটা নতুন অৱস্থানলৈ মাউছ ব্যৱহাৰ কৰি ড্ৰেগ আৰু ড্ৰপ, কপি আৰু পেইস্ট কমান্ড ব্যৱহাৰ কৰি, অথবা কিবৰ্ড চৰ্টকাটসমূহ ব্যৱহাৰ কৰি কপি অথবা স্থানান্তৰ কৰিব পৰা যাব।	0.9134476	True	True	এটা ফাইল অথবা ফোল্ডাৰটো মাউস ব্যৱহাৰ কৰি নতুন অৱস্থানলৈ ড্ৰেগ আৰু ড্ৰপ কৰি কপি আৰু পেষ্ট কমাণ্ড ব্যৱহাৰ কৰি অথবা কীব'ৰ্ড শৰ্টকাট ব্যৱহাৰ কৰি কপি অথবা মুভ কৰা যাব।	একটা ফাইল বা ফ'ল্ডাৰ মাউছৰ সহায়ত টানি আৰু পেলাই, কপি আৰু পেষ্ট কৰ্মসূচী ব্যৱহাৰ কৰি বা কীব'ৰ্ড চ'ৰ্টকাট ব্যৱহাৰ কৰি নতুন স্থানলৈ কপি বা স্থানান্তৰ কৰা কৰিব পাৰে।	এক ফাইল বা ফোল্ডাৰক মাউচৰ সহায়ত ড্ৰাগ আৰু ড্ৰপ কৰি, কপি আৰু পেষ্ট আদেশ ব্যৱহাৰ কৰি বা কীবোৰ্ড চটকপ ব্যৱহাৰ কৰি নতুন স্থানলৈ স্থানান্তৰ কৰিব পাৰি।
8432	[[0.90208143]]	No organisation has claimed responsibility for the blast yet.	আনহাতে বিস্ফোৰণৰ দায়িত্ব বৰ্তমানলৈকে কোনো সংগঠনে বহন কৰা নাই ।	0.90208143	True	True	এতিয়া কেতিয়া সংস্থা পুৰোপূৰি বিস্তাৰ কৰা নাই।	এই পৰ্যন্ত বিস্ফোৰণটোৰ বাবে কোনো সংগঠনে দায়িত্ব স্বীকাৰ কৰা নাই।	বিস্ফোরণৰ দায়িত্ব এতিয়ালৈ কোনো সংগঠনে স্বীকাৰ কৰা নাই।
8799	[[0.90561867]]	The winners are provided cash prize and certificates.	বঁটা বিজয়ীসকলক পুৰস্কাৰ হিচাপে নগদ ধন আৰু একোখনকৈ প্ৰমাণ পত্ৰ প্ৰদান কৰা হয়।	0.90561867	False	True	বিজযীবোৰলৈ নগদ পৰিমাণ আৰু প্ৰমাণনামা দিয়া হয়।	জয়ীসকলক নগদ পুৰস্কাৰ আৰু প্ৰমাণপত্ৰ প্ৰদান কৰা হয়।	বিজয়ীসকলক নগদ পুৰস্কাৰ আৰু প্ৰমাণপত্ৰ প্ৰদান কৰা হয়।
8816	[[0.9365788]]	The is the bar at the very bottom of the screen, which shows buttons for all your open windows.	হল পৰ্দাৰ একদম তলত থকা বাৰ, যি আপোনাৰ সকলো খোলা উইন্ডোৰ বাবে বুটামসমূহ দেখুৱায়।	0.9365788	True	True	স্ক্ৰীনৰ সেৱাৰ পিছত বাৰটো আছে, যি আপোনাৰ খোলা সকলৰ বাবে বুটামসমূহ দেখোৱা হয়।	এইটো হৈছে পর্দাৰ একেবাৰে তলৰ অংশত থকা বাৰ, যি আপোনাৰ মুকলি থকা সকলো উইণ্ডোৰ বাবে বুটামসমূহ দেখুৱায়।	এই স্ক্ৰীনৰ তলত থকা বাৰটো হল য'ত আপোনাৰ সকলো খোলা উইণ্ডোৰ বাটন দেখুৱাই।
9533	[[0.90745187]]	Apart from film making he was a sportsman and cultural activist.	চলচ্চিত্ৰ নিৰ্মাণৰ বাহিৰে তেওঁ এগৰাকী খেলুৱৈ আৰু সাংস্কৃতিক কৰ্মী আছিল।	0.90745187	True	True	চিত্ৰনিৰ্মাণৰ বাবে সলনি থাকিবলৈ তেওঁ এটা খেলাঢ়ী আৰু সাংস্কৃতিক কাৰ্যকলাপক হৈছিল।	চলচিত্ৰ নিৰ্মাণৰ লগতে, তেওঁ এজন ক্ৰীড়াবিদ আৰু সাংস্কৃতিক কৰ্মী আছিল।	চলচ্চিত্ৰ নিৰ্মাণৰ বাহিৰে তেওঁ এজন ক্ৰীড়াবিদ আৰু সাংস্কৃতিক কৰ্মী আছিল।
9706	[[0.902139]]	Judge hearing Delhi violence case transferred	দিল্লীৰ হিংসাত্মক ঘটনাৰ শুনানি গ্ৰহণ কৰা ন্যায়াধীশ এছ মুৰুলীধৰণৰ বদলিকৰণ	0.902139	False	True	ডেলহি সন্ত্রাসী ঘটনাৰ মামিলা শুনানী কৰি চুকা দিয়া হৈছে।	দিল্লী হিংসাৰ গোচৰৰ ন্যায়াধীশক স্থানান্তৰ কৰা হ'ল।	দিল্লী হিংসা কেছৰ শুনানি কৰা বিচাৰকক স্থানান্তৰ কৰা হৈছে
9779	[[0.9480883]]	In this incident, two people were killed and three were injured.	এই সমগ্ৰ ঘটনাক্ৰমত দুজন ব্যক্তিৰ মৃত্যু হয় আৰু তিনিজন লোক আহত হয়।	0.9480883	True	True	এই ঘটনাত, দুইজনক মৰা হৈছিল আৰু তিনিজনক আহত হৈছিল।	এই ঘটনাত, দুজন মানুহ নিহত আৰু তিনি জন আহত হৈছিল।	এই ঘটনাত দুজন নিহত হ'ল আৰু তিনিজন আহত হ'ল।
9854	[[0.9392437]]	No one was reportedly injured in the fire.	অগ্নিকাণ্ডটোত কোনো লোক হতাহত হোৱা নাই বুলি খবৰ আহিছে।	0.9392437	False	True	দাঙৰ বাবে কেও জখম হৈ নাই বলা হৈছিল।	আগুনত কোনো লোক আঘাটপ্ৰাপ্ত হোৱা বুলি বাতৰিত জনা পৰা নাই।	আগ্নিতে কোনো আহত হোৱাৰ খবৰ নাই।
9971	[[0.90158576]]	English rendering of excerpts of the PM's inaugural address in eleventh Inter-State Council Meeting at New Delhi	নতুন দিল্লীত একাদশ আন্তঃৰাজ্যিক পৰিষদীয় বৈঠকত প্ৰধানমন্ত্ৰীৰ উদ্বোধনী ভাষণৰ উদ্ধৃতিৰ ইংৰাজী সংস্কৰণ	0.90158576	True	True	এলাভেনত ইণ্টাৰ-ষ্টেট সম্মেলনৰ প্ৰথম ভাষণৰ অংশসমূহৰ ইংৰাজী অনুবাদ নিদেশৰ প্ৰথম ভাষণৰ অংশসমূহৰ ইংৰাজী অনুবাদ।	প্ৰধানমন্ত্ৰীৰ নতুন দিল্লীত অনুষ্ঠিত একাদশ আন্তঃৰাজ্য পৰিষদ বৈঠকত কৰা উদ্বোধনী ভাষণৰ অংশৰ ইংৰাজী অনুবাদ।	নয়ডা দিল্লীত একাদশ আন্তঃৰাজ্যিক পৰিষদৰ উদ্বোধনী অধিবেশনত প্রধানমন্ত্ৰীৰ ভাষণৰ উদ্ধৃতিৰ ইংৰাজী অনুবাদ
