idx	las	src	tgt	las_score_dbl	src_gt_8_words	tgt_gt_8_words
14443	[[0.90280795]]	In some cases we can the device output by altering the data we send to it, but in other cases where that's not possible (you can't print electric blue) we need to show the user what the result is going to look like.	কিছুমান ক্ষেত্ৰত আমি ডিভাইচত পঠোৱা তথ্য পৰিবৰ্তন কৰি ডিভাইচ আউটপুট কৰিব পাৰো, কিন্তু অন্য ক্ষেত্ৰত য'ত ই সম্ভব নহয় (আপুনি ইলেকট্ৰিক নীলা প্ৰিন্ট কৰিব নোৱাৰিব) আপুনি ব্যৱহাৰকাৰীক দেখুৱাব লাগিব ফলাফল দেখাত কেনেকুৱা হব।	0.90280795	True	True
14485	[[0.9233065]]	Educational Qualification: A candidate must be Class VIII passed.	শিক্ষাগত অৰ্হতা : প্ৰাৰ্থী অষ্টম শ্ৰেণী উৰ্ত্তীৰ্ণ হ’ব লাগিব ।	0.9233065	True	True
14511	[[0.9233794]]	After you have selected a website, press to visit it.	আপুনি এটা ৱেবছাইট নিৰ্বাচন কৰাৰ পিছত, ইয়াক ভ্ৰমণ কৰিবলে টিপক।_	0.9233794	True	True
14725	[[0.91297126]]	Before that he was heading the Eastern Command of the force, which takes care of Indias nearly 4,000-km border with China.	ইয়াৰ পূৰ্বে তেওঁ চীনৰ সৈতে ভাৰতৰ প্ৰায় ৪,০০০ কিলোমিটাৰ জোৰা সীমান্তৰ চোৱাচিতাৰ দায়িত্বত থকা ভাৰতীয় সেনাৰ ইষ্টাৰ্ণ কমাণ্ডক নেতৃত্ব দিছিল।	0.91297126	True	True
14858	[[0.9144278]]	Make windows and buttons on the screen more (or less) vivid, so they're easier to see.	পৰ্দাত থকা উইন্ডেোসমূহ আৰু বুটামসমূহ অধিক (অথবা কম) জীৱন্ত কৰক, যাতে সিহতক দেখাত সহজ হয়।	0.9144278	True	True
15200	[[0.9292092]]	Indira Gandhi was the first female Prime Minister of India.	ইন্দিৰা গান্ধীয়ে দেশৰ প্ৰথমগৰাকী মহিলা প্ৰধানমন্ত্ৰী হৈ দেশ চলাইছিল।	0.9292092	True	True
15810	[[0.9363649]]	"""A file named """"%s"""" already exists. Do you want to replace it?"""	"""""""%s"""" নামৰ এটা নথিপত্ৰ ইতিমধ্য অস্তিত্ববান। আপুনি ইয়াক প্ৰতিস্থাপন কৰিব বিচাৰে নেকি?"""	0.9363649	True	True
16295	[[0.9271523]]	Researchers believe that the causes of this sex ratio imbalance are increased female infant mortality, underreporting of female births and sex-selective abortion.	গৱেষকসকলে বিশ্বাস কৰে যে এই লিঙ্গ অনুপাতৰ ভাৰসাম্যহীনতাৰ কাৰণ হৈছে ছোৱালী শিশুৰ মৃত্যুৰ হাৰ বৃদ্ধি, ছোৱালী জন্মৰ কম প্ৰতিবেদন আৰু লিঙ্গ নিৰ্বাচিত গৰ্ভপাত।	0.9271523	True	True
17048	[[0.90496784]]	Add new users so that other people can log in to the computer.	নতুন ব্যৱহাৰকাৰীসকল যোগ কৰক যাতে অন্য মানুহে কমপিউটাৰত লগ ইন কৰিব পাৰে।	0.90496784	True	True
17149	[[0.9080944]]	Most likely, the website does not support HTTPS, but it is also possible that an attacker is blocking the HTTPS version.	সম্ভৱতঃ ৱেবছাইটটোৱে HTTPS সমৰ্থন নকৰে কিন্তু কোনো আক্ৰমণকাৰীয়ে HTTPS সংস্কৰণ অৱৰোধ কৰি থকাটোও সম্ভৱ।	0.9080944	True	True
17175	[[0.9474464]]	"""This allows you to set the mode for sending DTMFs. The values can be """"RFC2833"""" (0), """"INFO"""" (1)"""	"""এৰ সাহায্যে DTMF প্ৰেৰণেৰ মোড নিৰ্ধাৰণ কৰা যাবে । সম্ভাব্য মান হল """"RFC2833"""" (0), """"INFO"""" (1)"""	0.9474464	True	True
17189	[[0.91189367]]	No casualties have been reported in this incident.	অৱশ্যে এই ঘটনাত কোনো লোক হতাহত হোৱাৰ খবৰ পোৱা হোৱা নাই।	0.91189367	False	True
17234	[[0.9129538]]	She is currently Chairperson of Teach For India.	বৰ্তমান তেখেত ভাৰতৰ কাৰণে শিকোৱা(Teach For India) অনুষ্ঠানটোৰ অধ্যক্ষা।	0.9129538	False	True
17551	[[0.9289328]]	Post name: Assistant Professor (Economics, Education, Geography, History, Mathematics)	পদৰ নাম: সহকাৰী অধ্যাপক (শিক্ষাতত্ব, গণিত, ভূগোল, অৰ্থনিতী, বুৰঞ্জী)	0.9289328	True	True
17902	[[0.90852284]]	To set the length of time before your screen locks automatically:	আপোনাৰ পৰ্দা স্বচালিতভাৱে লক হোৱাৰ আগৰ সময়ৰ দৈৰ্ঘ্য সংহতি কৰিবলৈ:	0.90852284	True	True
17941	[[0.90874505]]	If you don't remember where you saved the file, but you have some idea of how you named it, you can search for the file by name. See to learn how.	যদি আপুনি ফাইল ক'ত সংৰক্ষণ কৰিছে মনত পৰা নাই, কিন্তু আপুনি তাক কি নাম দিছিল তাৰ সম্ভেদ আছে, তেন্তে আপুনি ফাইলক তাৰ নামৰে সন্ধান কৰিব পাৰিব। কেনেকৈ কৰিব জানিবলৈ চাওক।	0.90874505	True	True
17990	[[0.94140166]]	%1$S could not be verified for use in %2$S and has been disabled.	%2$S-ত ব্যৱহাৰ কৰিবলৈ %1$S সত্যাপন কৰিব পৰা নগ'ল আৰু নিষ্ক্ৰিয় কৰা হৈছে।	0.94140166	True	True
18024	[[0.90279377]]	The buffer passed to decodeAudioData contains invalid content which cannot be decoded successfully.	decodeAudioData লে প্ৰেৰণ কৰা বাফাৰে অবৈধ সমল অন্তৰ্ভুক্ত কৰে যাক সফলভাৱে ডিক'ড কৰিব নোৱাৰি।	0.90279377	True	True
18106	[[0.912272]]	This key is deprecated as it cannot be used to implement proper lockdown. The /desktop/gnome/lockdown/disable_lock_screen key should be used instead.	সঠিক লক-ডাউন কাৰ্যকৰী কৰাৰ উদ্দেশ্যে এই চাবি ব্যৱহাৰ কৰা নায়াব । ইয়াৰ ফলত এইটো অবচিত হৈছে । ইয়াৰ পৰিবৰ্তে /desktop/gnome/lockdown/disable_lock_screen চাবি ব্যৱহাৰ কৰা হ'ব ।	0.912272	True	True
18186	[[0.91825306]]	Two others were injured in the accident.	আনহাতে এই দুৰ্ঘটনাতে গুৰতৰভাৱে আহত হয় আন দুজন লোকো।	0.91825306	False	True
18203	[[0.90693986]]	The Prime Minister said that Pakistan now knows fully well what the Indian Army is capable of.	প্ৰধান মন্ত্ৰীগৰাকীয়ে কয় যে, পাকিস্তানে এতিয়া ভাৰতৰ সৈন্য বাহিনীৰ সামৰ্থৰ বিষয়ে ভালদৰেই জানে।	0.90693986	True	True
18379	[[0.9255525]]	According to Mahatma Gandhi, the overall impact of the state on the people is harmful.	মহাত্মা গান্ধীৰ মতে, মানুহৰ ওপৰত ৰাষ্ট্ৰৰ সামগ্ৰিক প্ৰভাৱ ক্ষতিকাৰক।	0.9255525	True	True
18498	[[0.908893]]	"""Maximum number of actions that gedit will be able to undo or redo. Use """"-1"""" for unlimited number of actions. Deprecated since 2.12.0"""	"""gedit ৰ দ্বাৰা সৰ্বাধিক যি সংখ্যক কৰ্ম বাতিল বা পুনঃ কৰা সম্ভৱ হ'ব। অসীমিত কৰ্ম বাতিল কৰাৰ উদ্দেশ্যি """"-1"""" মান প্ৰয়োগ কৰক। 2.12.0 সংস্কৰণৰ পৰা হ্ৰাস কৰা হৈছে"""	0.908893	True	True
18519	[[0.9132627]]	After years of spiritual darkness, Jesus disciples could finally understand Gods purpose for mankind and the hope of the Kingdom.	বহু বছৰ ধৰি আধ্যাত্মিক অন্ধকাৰময় পৰিস্থিতিত থকাৰ পাছত, অৱশেষত যীচুৰ শিষ্যসকলে মানৱজাতিৰ প্ৰতি থকা ঈশ্বৰৰ উদ্দেশ্য আৰু ৰাজ্যৰ আশাৰ বিষয়ে বুজাত সক্ষম হ’ল ।	0.9132627	True	True
18584	[[0.902714]]	The Doppler effect (or the Doppler shift) is the change in frequency of a wave in relation to an observer who is moving relative to the wave source.	ড'পলাৰ প্ৰভাৱ (Doppler effect বা Doppler shift) বুলিলে এক তৰংগৰ উৎসৰ সাপেক্ষে গতি কৰি থকা এগৰাকী পৰ্যবেক্ষকৰ বাবে তৰংগৰ কম্পনাংক সলনি হোৱা পৰিঘটনাক বুজায়।	0.902714	True	True
18586	[[0.9440963]]	"""Save changes to image """"%s"""" before closing?"""	"""বন্ধ কৰাৰ আগতে পৰিৱৰ্তনসমূহ """"%s"""" ছবিলে সংৰক্ষণ কৰিব নে?"""	0.9440963	False	True
18720	[[0.92138076]]	"""Select the mode for DTMFs transmission. The values can be 'rfc2833' (for """"RFC2833"""") and 'info' (for """"SIP INFO"""")"""	"""DTMFs পৰিবহনৰ অৱস্থা নিৰ্ধাৰণ কৰক। সম্ভাব্য মান হল 'rfc2833' ( """"RFC2833"""" ৰ বাবে) আৰু 'info' (""""SIP INFO"""" ৰ বাবে)"""	0.92138076	True	True
18966	[[0.90772223]]	If your computer loses power and does not have an alternative power supply (such as a working battery), it will switch off.	যদি আপোনাৰ কমপিউটাৰে শক্তি হেৰুৱায় আৰু ইয়াৰ কোনো বৈকল্পিক শক্তি যোগান নাথাকে (যেনে এটা কাৰ্য্যকৰী বেটাৰি), ই বন্ধ হব।	0.90772223	True	True
18969	[[0.91689736]]	All the political parties are preparing for the elections.	সকলো ৰাজনৈতিক দল নিৰ্বাচনী ৰণডঙ্কাৰে সাজু হৈ পৰিছে নিৰ্বাচনী প্ৰস্তুতিত ।	0.91689736	True	True
19006	[[0.9020608]]	"""You don't have the right permissions to read files from folder """"%s"""""""	"""""""%s"""" ফোল্ডাৰৰ পৰা ফাইল পঢ়াৰ পৰ্যাপ্ত অনুমতি আপোনাৰ নাই"""	0.9020608	True	True
19328	[[0.9337066]]	Google Maps is a web mapping service developed by Google.	গুগল মেপ (ইংৰাজী: Google Maps) হৈছে গুগলে বিকশিত এক ৱেব মেপিং সেৱা।	0.9337066	True	True
19394	[[0.90554667]]	Workspaces are a way of grouping windows on your desktop.	কাৰ্য্যস্থানসমূহ হল আপোনাৰ ডেস্কটপত উইন্ডোসমূহ দলবদ্ধ কৰাৰ এটা পদ্ধতি।	0.90554667	True	True
19511	[[0.9080562]]	He is being monitored by a team of doctors.	সম্প্ৰতি এটা চিকিৎসকৰ দলে তেওঁক নিৰীক্ষণ কৰি আছে ৷	0.9080562	True	True
19523	[[0.9108086]]	His father died when he was studying in class VIII.	তেওঁ সপ্তম শ্ৰেণীত অধ্যয়ন কৰি থাকোতেই মৃত্যু হৈছিল পিতৃৰ।	0.9108086	True	True
19525	[[0.93073]]	Most displays should be calibrated to a CIE D65 illuminant for general usage.	বেছিৰভাগ প্ৰদৰ্শনক সাধাৰণ ব্যৱহাৰৰ বাবে এটা CIE D65 প্ৰদীপকলে মানাংকন কৰিব লাগিব।	0.93073	True	True
19567	[[0.90648276]]	This key disables DirectX (on win32) and XVideo (on Linux) video hardware acceleration	এই কি-ৰ ফলে, DirectX (win32-ৰ ক্ষেত্ৰত) ও XVideo (Linux-ৰ ক্ষেত্ৰত) ভিডিও হাৰ্ডওয়্যাৰ গতিবৰ্ধন ব্যবস্থা নিষ্ক্ৰিয় কৰা হ'ব	0.90648276	True	True
19704	[[0.90974617]]	Indian Air Force announces Rs 5 lakh reward for information on missing AN-32 aircraft	সন্ধানহীন AN-32 বিমানৰ সন্ধান দিওতালৈ ৫ লাখ টকাৰ পুৰস্কাৰ ঘোষণা ভাৰতীয় বায়ুসেনাৰ	0.90974617	True	True
19736	[[0.92567503]]	More than #1 account from #2 was compromised in #3. Check #4 to see if yours is at risk..More than #1 accounts from #2 were compromised in #3. Check #4 to see if yours is at risk.	3-ত #2-ৰ #1-ৰো অধিক একাউণ্ট আপোচ কৰা হৈছিল। আপুনি বিপদত পৰিছে নেকি চাবলৈ #4 পৰীক্ষা কৰক।.#3-ত #2-ৰ #1-ৰো অধিক একাউণ্ট আপোচ কৰা হৈছিল। আপুনি বিপদত পৰিছে নেকি চাবলৈ #4 পৰীক্ষা কৰক।	0.92567503	True	True
19818	[[0.94702595]]	Use of window.showModalDialog() is deprecated. Use window.open() instead. For more help https://developer.mozilla.org/en-US/docs/Web/API/Window.open	window.showModalDialog() ৰ ব্যৱহাৰ স্খলিত হৈছে। ইয়াৰ পৰিৱৰ্তে window.open() ব্যৱহাৰ কৰক। অধিক সহায়ৰ বাবে https://developer.mozilla.org/en-US/docs/Web/API/Window.open চাওক	0.94702595	True	True
19975	[[0.9277226]]	But it could not succeed in that market.	কিন্তু চকুত লগাকৈ সেই বজাৰখনত কোনো সফল হ’ব পৰা নাই।	0.9277226	False	True
20108	[[0.90372825]]	In the Tenth Plan the focus is on quality education at all levels.	দশম পৰিকল্পনাত সকলো পৰ্যায়তে গুণগত শিক্ষাৰ ওপৰত গুৰুত্ব আৰোপ কৰা হৈছে।	0.90372825	True	True
20134	[[0.9266983]]	He said, if India is unique, Indianness is universal.	তেওঁ কয় যে ভাৰত যদি অনন্য হয়, তবে ভাৰতীয়ত্ব সার্বজনীন।	0.9266983	True	True
20154	[[0.91784674]]	VoxForge was set up to collect transcribed speech for use with Free and Open Source Speech Recognition Engines.	VoxForge বিনামূলীয়া আৰু মুকলি উৎসৰ কথন চিনাক্তকৰণ ইঞ্জিনবোৰৰ সৈতে ব্যৱহাৰ কৰাৰ বাবে পাঠান্তৰিত কথন সংগ্ৰহ কৰিবলৈ ছেট আপ কৰা হৈছিল।	0.91784674	True	True
20209	[[0.9190453]]	In some parts of India, Pakistan, Bangladesh, and Nepal, men wear a sehra on their wedding day.	ভাৰত, পাকিস্তান, বাংলাদেশ, আৰু নেপালৰ কিছুমান অংশত, পুৰুষসকলে তেওঁলোকৰ বিবাহৰ দিনত মুখ ঢাকিবলৈ 'ছেহৰা' পিন্ধে।	0.9190453	True	True
20470	[[0.93010557]]	If you don't save, your changes will be lost.	আপুনি যদি সংৰক্ষণ নকৰে, আপুনি কৰা পৰিৱৰ্তনসমূহ হেৰাই যাব।	0.93010557	True	True
20583	[[0.91421664]]	China is always opposed to India's inclusion of the Chinese territory in the western sector of the China-India boundary into its administrative jurisdiction.	চীনে সদায়ে পশ্চিম প্ৰান্তৰ চীন-ভাৰত সীমান্তৰ চীনৰ ভূখণ্ড ভাৰতৰ প্ৰশাসনিক যন্ত্ৰৰ অন্তৰ্ভূক্ত কৰাৰ বিৰোধিতা কৰি আহিছে।	0.91421664	True	True
20763	[[0.9034898]]	Open in a single window, if multiple windows are open the first one is used	এটা উইন্ডোত খোলক, যদি কেইবাটাও উইন্ডো খোলা থাকে প্ৰথম উইন্ডো ব্যৱহাৰ কৰা হয়	0.9034898	True	True
20821	[[0.90011257]]	Run '%s --help' to see a full list of available command line options.	আদেশ-শাৰীৰ পৰা ব্যৱহাৰযোগ্য সকলো বিকল্পৰ সম্পূৰ্ণ তালিকা চোৱাৰ বাবে '%s --help' প্ৰয়োগ কৰক ।	0.90011257	True	True
21119	[[0.93136823]]	This computer is now connected with a new device.	এই কম্পিউটাৰটো এতিয়া এটা নতুন ডিভাইচৰ সৈতে সংযোজিত হৈ আছে।	0.93136823	True	True
21141	[[0.90457404]]	Go to the top bar and click to display the app menu.	ওপৰ বাৰত যাওক আৰু এপ্লিকেচন মেনু প্ৰদৰ্শন কৰিবলৈ ক্লিক কৰক।	0.90457404	True	True
21142	[[0.9024611]]	Please try a different file extension like .png or .jpg.	অনুগ্ৰহ কৰি .png বা .jpg ৰ দৰে এটা অন্য নথিপত্ৰৰ সম্প্ৰসাৰণ বাচি লওক ।	0.9024611	True	True
21206	[[0.94078046]]	You may notify the websites administrator about this problem.	আপুনি ৱেবছাইটৰ প্ৰশাসকক এই সমস্যাৰ বিষয়ে জাননী দিব পাৰে।	0.94078046	True	True
21255	[[0.9054856]]	Configures how the windows are shown in the switcher. Valid possibilities are 'thumbnail-only' (shows a thumbnail of the window), 'app-icon-only' (shows only the application icon) or 'both'.	চুইচাৰত উইন্ডোসমূহ কেনেধৰণে দেখুৱা হয় সংৰূপণ কৰে। বৈধ সম্ভাবনাসমূহ হল 'thumbnail-only' (উইন্ডোৰ এটা থাম্বনেইল দেখুৱায়), 'app-icon-only' (কেৱল এপ্লিকেচন আইকন দেখুৱায়) অথবা 'both'।	0.9054856	True	True
21299	[[0.90280795]]	"""Name of the font to use for the line numbers (e.g. """"Monospace 10"""")"""	"""শাৰীৰ সংখ্যা প্ৰদৰ্শনেৰ বাবে ব্যবহাৰযোগ্য ফন্টৰ নাম (যেনে """"Monospace 10"""")"""	0.90280795	True	True
21354	[[0.9349892]]	These rules will remain in force until the area is declared safe under the regulations of the Ministry of Health and Family Welfare, Government of India.	ভাৰত চৰকাৰৰ স্বাস্থ্য আৰু পৰিয়াল কল্যাণ মন্ত্ৰ্যালয়ৰ নিয়মাৱলীৰ আধাৰত এই এলেকা সুৰক্ষিত বুলি ঘোষণা নোহোৱা পৰ্যন্ত এই নিয়ম সমূহ বাহাল থাকিব৷	0.9349892	True	True
21568	[[0.9018117]]	BJP working president JP Nadda is also present at the meeting.	বৈঠকত উপস্থিত হৈছেহি বিজেপিৰ কাৰ্যকৰী সভাপতি জে পি নাড্ডা।	0.9018117	True	True
21634	[[0.9198041]]	Failed to install a package to provide a file	ফাইল উপলব্ধ কৰাৰ বাবে এটা পেকেইজ ইনস্টল কৰিবলৈ ব্যৰ্থ	0.9198041	True	True
21680	[[0.9014136]]	Wikispecies is available under the GNU Free Documentation License and CC BY-SA 3.0.	ৱিকিস্পিচিজ জি. এন. ইউ. ফ্ৰী ডকুমেণ্টেশ্যন লাইচেন্স আৰু CC-BY-SA 3.0ৰ অধীনত উপলব্ধ।	0.9014136	True	True
21937	[[0.92537]]	A network name (SSID) and security key are automatically generated. The network name will be based on the name of your computer. Other devices will need this information to connect to the hotspot you've just created.	এটা নেটৱাৰ্ক নাম (SSID) আৰু সুৰক্ষা কি স্বচালিতভাৱে সৃজন কৰা হয়। নেটৱাৰ্ক নাম আপোনাৰ কমপিউটাৰ নামৰ ওপৰত ভিত্তিয় হব। আপুনি সৃষ্টি কৰা হটস্পটৰ সৈতে সংযোগ কৰিবলৈ অন্য ডিভাইচসমূহৰ এই তথ্যৰ প্ৰয়োজন হব।	0.92537	True	True
22066	[[0.90777266]]	Execution of the Python command (%s) exceeds the maximum time, execution aborted.	Python কমান্ড(%s) সঞ্চালনৰ বাবে সৰ্বাধিক অনুমোদিত সময়সীমা উলঙ্ঘন কৰিছে, কৰ্ম সঞ্চালন পৰিত্যাগ কৰা হ'ল।	0.90777266	True	True
22234	[[0.910507]]	You also need to wait for the songs to finish copying to the iPod before you unplug it. Before unplugging the iPod, make sure you choose to . This will make sure that all of the songs have been copied across properly.	আপুনি iPod আনপ্লাগ কৰাৰ আগত গানবোৰৰ কপি সম্পূৰ্ণ হবলৈ অপেক্ষা কৰিব লাগিব। iPod আনপ্লাগ কৰাৰ আগত, আপুনি নিৰ্বাচন কৰাটো সুনিশ্চিত কৰক। ই সকলো গান সঠিকভাৱে কপি হোৱাটো সুনিশ্চিত কৰিব।	0.910507	True	True
22262	[[0.9484782]]	He always was interested in rockets and space technology.	তেওঁ সদায় ৰকেট আৰু মহাকাশ প্ৰযুক্তিৰ প্ৰতি আকৰ্ষিত আছিল।	0.9484782	True	True
22267	[[0.9171227]]	Could not stat private per-user gnome configuration directory `%s': %s	প্ৰত্যেক ব্যৱহাৰকৰ্তাৰ বাবে ব্যক্তিগত gnome বিন্যাস পঞ্জিকা `%s' stat কৰিবলৈ ব্যৰ্থ: %s	0.9171227	True	True
22289	[[0.9101147]]	Click to expand or collapse the list of available options.	উপলব্ধ বিকল্পসমূহৰ তালিকা প্ৰসাৰণ বা সংকোচন কৰিবলে ক্লিক কৰক।	0.9101147	True	True
22291	[[0.9025186]]	The group members use collective wisdom and peer pressure to ensure proper end-use of credit and timely repayment.	গোটৰ সদস্যসকলে ঋণৰ সঠিক অন্তিম ব্যৱহাৰ আৰু সময়োচিত পৰিশোধ নিশ্চিত কৰিবলৈ সামূহিক জ্ঞান আৰু দলগত চাপৰ ব্যৱহাৰ কৰে।	0.9025186	True	True
22332	[[0.92351395]]	We tried to change this situation, this work culture.	আমি এই পৰিৱেশ, এই কৰ্ম সংস্কৃতিৰ সলনি কৰাৰ প্ৰচেষ্টা কৰিলোঁ।	0.92351395	True	True
22371	[[0.9181825]]	Thousands of people gathered at the accident spot.	দুৰ্ঘটনা সংঘটিত হোৱা স্থানত হাজাৰ হাজাৰ লোক সমবেত হৈছে।	0.9181825	False	True
22480	[[0.90928936]]	Several Israeli companies have joined hands with Indian companies for Making in India.	ইজৰাইলৰ বহু সংখ্যক কোম্পানীয়ে মেকিং ইন ইণ্ডিয়াৰ বাবে ভাৰতীয় কোম্পানীৰ সৈতে হাত মিলাইছে।	0.90928936	True	True
22498	[[0.9017266]]	PV Sindhu on becoming India's first badminton world champion	প্ৰথম ভাৰতীয় বেডমিণ্টন বিশ্ব চেম্পিয়ন হোৱাৰ অভিলেখ গঢ়িলে পি ভি সিন্ধুয়ে	0.9017266	True	True
22670	[[0.92061186]]	If true, newly created terminal windows will have custom size specified by default_size_columns and default_size_rows.	যদি সত্য, নতুনকে সৃষ্টি কৰা টাৰ্মিনেল উইন্ডোসমূহৰ default_size_columns and default_size_rows -ৰে ধাৰ্য্য কৰা স্বনিৰ্বাচিত আকাৰ থাকিব।	0.92061186	True	True
22698	[[0.92259777]]	The cause of the fire is not known as yet.	অগ্নিকাণ্ডৰ সূত্ৰপাত কিদৰে ঘটে তাৰ কাৰণ এতিয়ালৈকে জানিব পৰা নাই।	0.92259777	True	True
22805	[[0.90650177]]	The incident took place during a marriage function.	এক বিবাহ অনুষ্ঠানলৈ যোৱাৰ সময়তে এই ঘটনা সংঘটিত হৈছে।	0.90650177	False	True
22859	[[0.9113233]]	The number of recordings and which languages you contribute to will be public.	ৰেকৰ্ডিঙৰ সংখ্যা আৰু আপুনি কোন ভাষাত অৱদান দিয়া সেয়া ৰাজহুৱা হ'ব।	0.9113233	True	True
22874	[[0.91226554]]	"""Sets what code the backspace key generates. Possible values are """"ascii-del"""" for the ASCII DEL character, """"control-h"""" for Control-H (AKA the ASCII BS character), """"escape-sequence"""" for the escape sequence typically bound to backspace or delete. """"ascii-del"""" is normally considered the correct setting for the Backspace key."""	"""backspace কি দ্বাৰা উৎপন্ন ক'ড নিৰ্ধাৰণ কৰে। সম্ভাব্য মান হ'ল ASCII DEL আখৰসমূহৰ ক্ষেত্ৰত """"ascii-del"""", Control-H ৰ (অৰ্থাৎ‌ ASCII BS আখৰসমূহ) ক্ষেত্ৰত """"control-h"""" আৰু backspace বা delete কিৰ সৈতে যুক্ত এস্কেইপ ক্ৰমৰ বাবে """"escape-sequence""""। backspace কি'ৰ সঠিক সংহতি হিচাপে """"ascii-del"""" ধাৰ্য্য কৰা হয়।"""	0.91226554	True	True
23084	[[0.9254379]]	The truck driver was killed in the mishap.	বাহন খনৰ দুৰ্ঘটনাত থিতাতে নিহত হয় বাহন খনৰ চালক জন।	0.9254379	False	True
23218	[[0.90766454]]	If the website is found in the history or bookmarks, a drop-down list is shown below the address bar.	যদি ৱেবছাইট ইতিহাস অথবা পত্ৰচিহ্নসমূহত পোৱা যায়, ঠিকনা বাৰৰ তলত এটা ড্ৰপ-ডাউন তালিকা দেখুৱা হয়।	0.90766454	True	True
23391	[[0.92323554]]	Please confirm whether the PIN '%s' matches the one on the device.	অনুগ্ৰহ কৰি সুনিশ্চিত কৰক যে PIN '%s' ডিভাইচত থকাটোৰ সৈতে মিল খায়।	0.92323554	True	True
23684	[[0.9077295]]	It is suspected that the fire took place due to electric short circuit.	বৈদ্যুতিক বিজুতিৰ বাবে এই অগ্নিকাণ্ড সংঘটিত হোৱা বুলি সন্দেহ কৰা হৈছে।	0.9077295	True	True
23777	[[0.9200026]]	Most hidden files will have a at the beginning of their name, but others might have a at the end of their name instead. These files are backup files. See for more information.	বেছিৰভাগ লুকুৱা ফাইলৰ সিহতৰ নামৰ আৰম্ভণিত এটা থাকিব কিন্তু অন্যৰ সিহতৰ নামৰ শেষত এটা থাকিব পাৰে। এই ফাইলসমূহ বেকআপ ফাইল। অধিক তথ্যৰ বাবে চাওক।	0.9200026	True	True
23810	[[0.9095268]]	Candidates will be selected after a written examination.	প্ৰাৰ্থীক লিখিত পৰীক্ষাৰ পিছত সাক্ষাৎকাৰৰ জৰিয়তে নিৰ্বাচন কৰা হ’ব ।	0.9095268	False	True
24013	[[0.9276115]]	The BJP is already in power in three northeastern states--Assam, Manipur and Arunachal Pradesh.	উত্তৰ পূৰ্বাঞ্চলত অসম, অৰুণাচল প্ৰদেশ আৰু মণিপুৰকে ধৰি তিনিখন ৰাজ্যত বিজেপি ইতিমধ্যে ক্ষমতাত আছে।	0.9276115	True	True
24074	[[0.9178107]]	"""Imported file """"%s"""" is not a valid snippets file"""	"""ইমপোৰ্ট কৰা ফাইল """"%s"""" এটা বৈধ স্নিপেট ফাইল নহয়"""	0.9178107	True	True
24082	[[0.9271602]]	Create or sign in to your { -fxaccount-brand-name } on the device where your logins are saved	সেই ডিভাইচত আপোনাৰ { -fxaccount-brand-name } সৃষ্টি বা ছাইন ইন কৰক য'ত আপোনাৰ লগইনবোৰ সাঁচি থোৱা কৰি থোৱা আছে।	0.9271602	True	True
24237	[[0.94353485]]	The history of politics spans human history and is not limited to modern institutions of government.	ৰাজনীতিৰ ইতিহাস মানৱ ইতিহাসৰ পৰিসৰ লৈছে আৰু চৰকাৰৰ আধুনিক প্ৰতিষ্ঠানসমূহতে সীমাবদ্ধ নহয়।	0.94353485	True	True
24348	[[0.9193965]]	This site makes use of a SHA-1 Certificate. its recommended you use certificates with signature algorithms that use hash functions stronger than SHA-1.	এই ছাইটে এটা SHA-1 প্ৰমাণপত্ৰ ব্যৱহাৰ কৰে. আপুনি SHA-1 তকৈ অধিক শক্তিশালী হেশ্ব ফলন ব্যৱহাৰ কৰা স্বাক্ষৰ এলগৰিথমসমূহৰ সৈতে প্ৰমাণপত্ৰসমূহ ব্যৱহাৰ কৰাটো উপদেশিত।	0.9193965	True	True
24391	[[0.93865347]]	{ NUMBER($totalHours) } hours is achievable in just over { NUMBER($periodMonths) } months if { NUMBER($people) } people record { NUMBER($clipsPerDay) } clips a day.	{ NUMBER($totalHours) } ঘণ্টা প্ৰায় { NUMBER($periodMonths) } মাহৰ ভিতৰতে লাভ কৰিব পাৰি যদি { NUMBER($people) } গৰাকী ব্যক্তিয়ে এদিনত { NUMBER($clipsPerDay) }টা কৈ ক্লিপ ৰেকৰ্ড কৰে।	0.93865347	True	True
24619	[[0.9225511]]	Print folded booklets (like a book or pamphlet) using normal A4/Letter-size paper.	সাধাৰণ A4/Letter-size পৃষ্ঠা ব্যৱহাৰ কৰি মেৰিওৱা পুস্তিকা (যেনে এটা কিতাপ অথবা ইস্থাহাৰ) প্ৰিন্ট কৰক।	0.9225511	True	True
24808	[[0.92077553]]	Run 'vino-server --help' to see a full list of available command line options	কমান্ড-লাইনৰ পৰা ব্যৱহাৰযোগ্য বিকল্পসমূহৰ সম্পূৰ্ণ তালিকা চোৱাৰ বাবে 'vino-server --help' কমান্ড প্ৰয়োগ কৰক	0.92077553	True	True
24939	[[0.9004331]]	Nature, in the broadest sense, is the natural, physical, material world or universe.	ব্যাপক অৰ্থত প্ৰকৃতি (ইংৰাজী: Nature) বুলিলে প্ৰাকৃতিক, ভৌতিক বা বস্তুতাত্বিক পৃথিৱী বা বিশ্বব্ৰহ্মাণ্ডক বুজায়।	0.9004331	True	True
25016	[[0.92026544]]	Help us build a high quality, publicly open dataset	উচ্চ গুণমানৰ, ৰাজহুৱাভাৱে মুকলি ডেটাছেট নিৰ্মাণ কৰাত আমাক সহায় কৰক	0.92026544	True	True
