src	gpt_3_5_trans	gpt_4o_trans	ollama_trans
Mr. Yediyurappa resigned as Chief Minister and was succeeded by Basavaraj Bommai in 2020.	श्री येदियुरप्पा ने २०२० में मुख्यमंत्री के पद से इस्तीफा देकर उनके स्थान पर बासवराज बोम्मई की नियुक्ति हुई।	श्री येदियुरप्पा ने मुख्यमंत्री के रूप में इस्तीफा दे दिया और 2020 में उनकी जगह बसवराज बोम्मई ने ले ली।	श्री येदियुरप्पा जी ने मुख्यमंत्री पद से इस्तीफा दे दिया और 2020 में उनके स्थान पर बसवराज बोम्मई जी ने पदभार संभाला।
The rescuers had to cut the roof of the lift to bring them out, and nobody was hurt.	उन्हें बाहर लाने के लिए बचावकर्ताओं को लिफ्ट की छत काटनी पड़ी, और किसी को चोट नहीं आई।	"The rescuers had to cut the roof of the lift to bring them out, and nobody was hurt.

उद्धारकर्ताओं को उन्हें बाहर निकालने के लिए लिफ्ट की छत काटनी पड़ी, और कोई भी घायल नहीं हुआ।"	बचाव दल ने लिफ्ट की छत काटनी पड़ी ताकि उन्हें बाहर निकाला जा सके, और किसी को चोट नहीं आई।
The group claimed another police station attack in Rask that killed one officer on January 10.	समूह ने 10 जनवरी को रास्क में एक पुलिस थाने पर हमला किया जिसमें एक ऑफिसर की मौत हो गई।	समूह ने यह दावा किया कि रस्क में 10 जनवरी को एक और पुलिस थाने पर हुए हमले में एक अधिकारी की मृत्यु हो गई।	उन्होंने रास्क में जनवरी 10 को एक अधिकारी की मौत के साथ एक और पुलिस स्टेशन हमले का दावा किया।
Based on the complaint, an FIR has been registered against Constable Shailendra Singh and three other policemen.	शिकायत के आधार पर, थानेदार शैलेंद्र सिंह और तीन अन्य पुलिसवालों के खिलाफ एफआईआर दर्ज किया गया है।	शिकायत के आधार पर कांस्टेबल शैलेन्द्र सिंह और तीन अन्य पुलिसकर्मियों के खिलाफ एक प्राथमिकी दर्ज की गई है।	शिकायत के आधार पर, कॉन्स्टेबल शैलेंद्र सिंह और तीन अन्य पुलिस अधिकारियों के विरुद्ध एक प्राथमिकी दर्ज की गई है।
Financial institutions also play a crucial role in tracking the money trails sustaining these networks.	वित्तीय संस्थान भी इन नेटवर्क्स को संभालने वाली धन की पथों का पता लगाने में महत्वपूर्ण भूमिका निभाते हैं।	वित्तीय संस्थाएँ भी इन नेटवर्कों को बनाए रखने वाले धन के प्रवाह का पता लगाने में महत्वपूर्ण भूमिका निभाती हैं।	वित्तीय संस्थानों की भी इन नेटवर्क्स का धन प्रवाह ट्रैक करने में महत्वपूर्ण भूमिका होती है।
It is laudable that customs duties have been waived on three anti-cancer drugs.	यह प्रशंसनीय है कि तीन एंटी-कैंसर दवाओं पर सीमा शुल्क माफ किए गए हैं।	यह सराहनीय है कि तीन कैंसर-रोधी दवाओं पर सीमा शुल्क माफ कर दिए गए हैं।	यह प्रशंसनीय है कि तीन एंटी-कैंसर दवाओं पर सीमा शुल्क माफ कर दिए गए हैं।
Inside the final sprint in the biggest battleground state on the map.	माननीय पुलिस अधिकारियों, सबसे बड़े युद्धभूमि राज्य के अंतिम स्प्रिंट के अंदर।	नक्शे पर सबसे बड़े युद्धक्षेत्र राज्य में अंतिम दौड़ के अंदर।	अंतिम स्प्रिंट के अंदर सबसे बड़े युद्धक्षेत्र राज्य के मानचित्र पर।
All eyes are on America as an uncertain world awaits election result.	सभी नजरें अमेरिका पर हैं जब एक अनिश्चित दुनिया चुनाव परिणाम की प्रतीक्षा कर रही है।	सभी की निगाहें अमेरिका पर लगी हैं क्योंकि एक अनिश्चित दुनिया चुनाव परिणाम की प्रतीक्षा कर रही है।	अमेरिका पर सभी की नज़रें हैं क्योंकि अनिश्चित दुनिया चुनाव परिणाम की प्रतीक्षा कर रही हैं।
Twitch faces criticism over Israel-Gaza war content on platform.	हमें प्लेटफ़ॉर्म पर इजराइल-गाज़ा युद्ध सामग्री पर आलोचना हो रही है।	Twitch को अपने मंच पर इज़राइल-गाज़ा युद्ध की सामग्री को लेकर आलोचना का सामना करना पड़ रहा है।	ट्विच को मंच पर इस्राइल-गाजा युद्ध सामग्री के लिए आलोचना का सामना करना पड़ता है।
North Korea fires multiple ballistic missiles toward the sea ahead of U.S. election.	उत्तर कोरिया ने संयुक्त राज्य चुनाव के पहले समुद्र की ओर कई बॉलिस्टिक मिसाइल चलाए।	उत्तर कोरिया ने अमेरिका के चुनाव से पहले समुद्र की ओर कई बैलिस्टिक मिसाइलें दागी हैं।	उत्तर कोरिया ने अमेरिकी चुनाव से पहले समुद्र की ओर कई बैलिस्टिक मिसाइलें दागीं।
Singapore Airlines will add first class, revamp cabins for longest flights.	सिंगापुर एयरलाइंस ने सबसे लंबी उड़ानों के लिए पहली क्लास जोड़ने और केबिन को नया रूप देने का निश्चय किया है।	सिंगापुर एयरलाइंस अपने सबसे लंबे उड़ानों के लिए प्रथम श्रेणी जोड़ेंगी और केबिनों का नवीनीकरण करेंगी।	सिंगापुर एयरलाइन्स पहली श्रेणी जोड़ेंगे और लंबी उड़ानों के लिए केबिनों का पुनर्निर्माण करेंगे।
Priyanka Chopra Jonas and Nick Jonas celebrate 'Diwaloween,' Diwali and Halloween mashup.	प्रियंका चोपड़ा जोनस और निक जोनस 'दिवालोवीन' मनाते हैं, दिवाली और हैलोवीन का मिश्रण।	प्रियंका चोपड़ा जोनस और निक जोनस 'दिवालोवीन,' दीवाली और हैलोवीन के मिश्रण का उत्सव मनाते हैं।	प्रियंका चोपड़ा जोनस और निक जोनस 'डिवालोवीन' मनाते हैं, दिवाली और हैलोवीन का मिश्रण।
Pennsylvania officials denounce Halloween float appearing to depict Harris tied to golf cart.	पेन्सिल्वेनिया के अधिकारियों ने हैलोवीन फ्लोट की निंदा की, जिसमें हैरिस को गोल्फ कार्ट से बांधा गया दिखाई दिया।	पेंसिल्वेनिया के अधिकारी उस हैलोवीन फ्लोट की निंदा करते हैं जो ऐसा प्रतीत होता है कि हेरिस को गोल्फ कार्ट से बांधा गया है।	पेंसिल्वेनिया के अधिकारीगण हैरिस को गोल्फ कार्ट से बंधा हुआ दिखाने वाले हैलोवीन फ्लोट की निंदा करते हैं।
Elon Musk's election-doubting posts shared 9 times more than his less extreme election content.	एलन मस्क के चुनाव संदेह जताने वाले पोस्ट को उनके कम उत्तेजक चुनाव सामग्री से 9 गुना अधिक शेयर किया गया।	एलन मस्क की चुनाव-संदेह वाली पोस्टें उनकी कम उग्र चुनाव सामग्री की तुलना में 9 गुना अधिक बार साझा की गईं।	एलोन मस्क के चुनाव-संदेह वाले पोस्ट उनके कम अतिवादी चुनाव सामग्री से 9 गुना अधिक साझा किए गए।
Americans eye the economy from kitchen tables and hourly jobs as they plan their votes.	अमेरिकन लोग अपने वोट की योजना बनाते समय रसोई के मेज पर और घंटेवार नौकरियों से अर्थव्यवस्था को ध्यान से देख रहे हैं।	अमेरिकी लोग रसोई की मेजों और प्रति घंटा नौकरियों से अर्थव्यवस्था को देखते हैं जब वे अपने वोट की योजना बनाते हैं।	अमेरिकी अपने मतदान की योजना बनाते हुए रसोई की मेज़ों से और प्रति घंटा नौकरियों से अर्थव्यवस्था को देख रहे हैं।
Quincy Jones, musical maestro and entertainment industry titan, dies at 91.	क्विंसी जोन्स, संगीत महानायक और मनोरंजन उद्योग के महाशक्ति, 91 वर्ष की आयु में निधन हो जाते हैं।	क्विंसी जोन्स, संगीत के माएस्ट्रो और मनोरंजन उद्योग के दिग्गज, 91 वर्ष की आयु में निधन कर गए।	क्विंसी जोन्स, संगीत के महारथी और मनोरंजन उद्योग के दिग्गज, 91 पर उनकी देहांत हो गई।
Proud Boys claim they'll be at polling places as Trump ups violent rhetoric and fraud claims	गर्वित लड़के दावा करते हैं कि वे मतदान स्थानों पर होंगे जबकि ट्रंप हिंसक भाषण और धोखाधड़ी के दावे बढ़ाते हैं।	Proud Boys दावा करते हैं कि वे मतदान स्थलों पर मौजूद रहेंगे, जबकि ट्रम्प हिंसक बयानबाज़ी और धोखाधड़ी के दावों को बढ़ावा दे रहे हैं।	प्राउड बॉयज़ दावा करते हैं कि वे मतदान स्थलों पर होंगे क्योंकि ट्रंप हिंसक भाषण और धोखाधड़ी के दावे बढ़ाते हैं।
One of the police officers stumbled to the ground when the driver applied brakes and attempted to strike him.	गाड़ी चालक ने ब्रेक लगाया और उसको मारने की कोशिश की जब एक पुलिस अधिकारी में से एक भूमि पर गिर गया।	पुलिस अधिकारियों में से एक ज़मीन पर गिर पड़ी जब चालक ने अचानक ब्रेक लगाई और उन्हें मारने का प्रयास किया।	पुलिस अधिकारियों में से एक जमीन पर गिर पड़े जब ड्राइवर ने ब्रेक लगाया और उन्हें मारने की कोशिश की।
The authorities confirmed they have identified the vehicle's owner and expect to make an arrest shortly.	प्राधिकरणों ने पुष्टि की है कि उन्होंने वाहन के मालिक की पहचान की है और शीघ्र ही गिरफ्तारी करने की उम्मीद है।	प्राधिकारियों ने पुष्टि की है कि उन्होंने वाहन के मालिक की पहचान कर ली है और वे शीघ्र ही गिरफ्तारी की उम्मीद कर रहे हैं।	अधिकारीगण ने पुष्टि की है कि वे वाहन के मालिक की पहचान कर चुके हैं और शीघ्र ही गिरफ्तारी की उम्मीद है.
The Chhatrapati Shivaji statue in the Arabian Sea off the Mumbai coast is referred to as a precedent for the proposed pen memorial.	मुंबई के किनारे अरब सागर में स्थित छत्रपति शिवाजी की मूर्ति को प्रस्तावित कलम स्मारक के लिए एक प्रमाण के रूप में संदर्भित किया जाता है।	मुंबई के तट से दूर अरब सागर में स्थित छत्रपति शिवाजी की प्रतिमा को प्रस्तावित पेन स्मारक के लिए एक उदाहरण के रूप में संदर्भित किया जाता है।	चhatrapati Shivaji की अरब सागर में मुम्बई तट से दूर स्थित प्रतिमा प्रस्तावित कलम स्मारक के लिए एक पूर्वाधिकार के रूप में उल्लेख की जाती है.
Several political parties have opposed the pen memorial in the proposed location.	कई राजनीतिक पार्टियों ने प्रस्तावित स्थान पर कलम स्मारक का विरोध किया है।	कई राजनीतिक दलों ने प्रस्तावित स्थान पर पेन स्मारक का विरोध किया है।	अनेक राजनैतिक दलों ने प्रस्तावित स्थान पर कलम स्मारक का विरोध किया है।
They have not taken into consideration the rainfall data of 2015 or years thereafter. 	उन्होंने 2015 की वर्षाकाल के डेटा या उसके बाद के वर्षों को ध्यान में नहीं रखा है।	उन्होंने 2015 या उसके बाद के वर्षों के वर्षा डेटा पर विचार नहीं किया है।	उन्होंने 2015 या उसके बाद के वर्षों के वर्षा डेटा को विचार में नहीं लिया है।
The museum has been equipped with multimedia content, QR codes and holograms.	संग्रहालय को मल्टीमीडिया सामग्री, क्यूआर कोड और होलोग्राम के साथ सुसज्जित किया गया है।	संग्रहालय को मल्टीमीडिया सामग्री, QR कोड और होलोग्राम से सुसज्जित किया गया है।	संग्रहालय को मल्टीमीडिया सामग्री, क्यूआर कोड और होलोग्राम से सुसज्जित किया गया है।
The ninth phase of the excavations would begin later this month, said officials.	अधिकारी ने कहा कि उत्खनन की नौवीं चरण इस महीने के बाद शुरू होगा।	अधिकारियों ने कहा कि खुदाई का नौवां चरण इस महीने के अंत में शुरू होगा।	नinth चरण की खुदाई का काम इस महीने के बाद शुरू होगा, अधिकारियों ने कहा।
Mr. Reddy is a close relative of Taraka Ratna's wife Alekya Reddy.	रेड्डी साहब तारका रत्ना की पत्नी अलेख्या रेड्डी के निकट संबंधी हैं।	श्री रेड्डी, तारक रत्न की पत्नी अलेक्या रेड्डी के करीबी संबंधी हैं।	श्री रेड्डी टाराका रत्ना की पत्नी अलेक्या रेड्डी के निकट संबंधी हैं।
This betrays an inexplicable hostility towards knowledge creation of all kinds. 	यह सभी प्रकार की ज्ञान सृष्टि के प्रति एक अकाठपूर्ण दुश्मनी का प्रमाण है।	यह सभी प्रकार के ज्ञान सृजन के प्रति एक अज्ञेय शत्रुता को प्रकट करता है।	यह सभी प्रकार के ज्ञान सृजन के प्रति अकल्पनीय शत्रुता को प्रकट करता है।
The second is what he calls alienation from the process of labour.	दूसरा यह है जिसे उन्होंने श्रम की प्रक्रिया से अलगवाद कहा है।	दूसरा वह है जिसे वे श्रम की प्रक्रिया से अलगाव कहते हैं।	दूसरा वह श्रम प्रक्रिया से उनकी विदेशीकरण कहते हैं।
In the process, Marx argued, workers become miserable.	इस प्रक्रिया में, मार्क्स ने दावा किया कि श्रमिक दुखी हो जाते हैं।	इस प्रक्रिया में, मार्क्स ने तर्क दिया, श्रमिक दुखी हो जाते हैं।	इस प्रक्रिया में, मार्क्स ने तर्क दिया कि श्रमिक दुखी हो जाते हैं।
He asked the people to compare the scale of development in the adjoining Assam during eight years of BJP rule.	उन्होंने लोगों से अज़माने के लिए कहा कि अटीक्ष करें जम्बू सत्रालों में विकास के मापदंड को आसाम के समीप बीजेपी की शासन के आठ सालों में।	उन्होंने लोगों से अनुरोध किया कि वे आठ वर्षों के भाजपा शासन के दौरान आस-पास के असम में विकास के पैमाने की तुलना करें।	उन्होंने लोगों से आठ साल के भाजपा शासन के दौरान सटे असम में विकास के पैमाने की तुलना करने का अनुरोध किया।
The DMK MP also said that the Budget presented by Union Finance Minister Nirmala Sitharaman had neglected sectors such as education, health and agriculture.	DMK सांसदों ने भी कहा कि केंद्रीय वित्त मंत्री निर्मला सीतारमण द्वारा पेश की गई बजट ने शिक्षा, स्वास्थ्य और कृषि जैसे क्षेत्रों को ध्यान में नहीं रखा था।	DMK के सांसदों ने यह भी कहा कि केंद्रीय वित्त मंत्री निर्मला सीतारमण द्वारा प्रस्तुत बजट ने शिक्षा, स्वास्थ्य और कृषि जैसे क्षेत्रों की अनदेखी की है।	डीएमके सांसद ने यह भी कहा कि केंद्रीय वित्त मंत्रियों ने निर्मला सीतारमण द्वारा प्रस्तुत बजट ने शिक्षा, स्वास्थ्य और कृषि जैसे क्षेत्रों की उपेक्षा की है।
The accident took place around 3 p.m. on a State highway close to Korar village.	दुर्घटना लगभग 3 बजे के आसपास घटित हुई थी एक राज्य हाईवे पर कोरर गांव के पास।	दुर्घटना दोपहर लगभग 3 बजे राज्य राजमार्ग पर कोरार गांव के पास हुई।	दुर्घटना करीब ३ बजे राज्य राजमार्ग पर कोरार गांव के निकट हुई थी।
Both the survivors are being treated at a hospital in Raipur.	दोनों संभागियों को रायपुर में एक अस्पताल में इलाज दिया जा रहा है।	रायपुर के एक अस्पताल में दोनों जीवित बचे लोगों का इलाज किया जा रहा है।	दोनों पीड़ितों का इलाज रायपुर के एक अस्पताल में किया जा रहा है।
Chief Minister Bhupesh Baghel took to Twitter to express grief over the accident.	मुख्यमंत्री भूपेश बघेल ने ट्विटर पर दुख व्यक्त करने के लिए कदम उठाया।	मुख्यमंत्री भूपेश बघेल ने ट्विटर का सहारा लेकर दुर्घटना पर शोक व्यक्त किया।	मुख्यमंत्री भूपेश बघेल ने ट्विटर पर दुर्घटना पर शोक व्यक्त किया।
The Indian Institute of Technology Madras (IIT-M) Research Park hosted a competition for children.	भारतीय प्रौद्योगिकी संस्थान मद्रास (आईआईटी-एम) रिसर्च पार्क ने बच्चों के लिए एक प्रतियोगिता आयोजित की।	भारतीय प्रौद्योगिकी संस्थान मद्रास (आईआईटी-मद्रास) अनुसंधान पार्क ने बच्चों के लिए एक प्रतियोगिता का आयोजन किया।	भारतीय प्रौद्योगिकी संस्थान मद्रास (आईआईटी-एम) अनुसंधान पार्क ने बच्चों के लिए एक प्रतियोगिता की मेजबानी की।
"External affairs minister S Jaishankar on Tuesday expressed concern over the attack on a Hindu temple in Canada, describing the incident as ""deeply concerning."	"विदेश मामले मंत्री एस जयशंकर ने मंगलवार को कनाडा में हिन्दू मंदिर पर हमले पर चिंता व्यक्त की, घटना को ""गहरी चिंता की बात"" बताते हुए।"	"विदेश मंत्री एस जयशंकर ने मंगलवार को कनाडा में एक हिंदू मंदिर पर हुए हमले पर चिंता व्यक्त की, और इस घटना को ""गंभीर रूप से चिंताजनक"" बताया।"	"विदेश मंत्री श्री जयशंकर ने मंगलवार को कनाडा में एक हिन्दू मंदिर पर हुए हमले पर चिंता व्यक्त की, इस घटना को ""गंभीर रूप से चिंताजनक"" बताया।"
Modi condemns violence after Canada temple inciden.	मोदी ने कनाडा मंदिर हमले के बाद हिंसा की निंदा की।	मोदी जी कनाडा मंदिर घटना के बाद हिंसा की निंदा करते हैं।	मोदी जी ने कनाडा मंदिर घटना के बाद हिंसा की निंदा की है।
Mr Nijjar had been a vocal supporter of the Khalistan movement and publicly campaigned for it.	निज्जर साहब खालिस्तान आंदोलन के एक उच्चारक समर्थक रहे और उसके लिए सार्वजनिक रूप से अभियान चलाया।	श्री निज्जर खालिस्तान आंदोलन के मुखर समर्थक थे और उन्होंने इसके लिए सार्वजनिक रूप से प्रचार किया था।	श्री निज्जर जी Khalistan आंदोलन के मुखर समर्थक रहे हैं और उसके लिए सार्वजनिक रूप से प्रचार करते थे।
Bangladesh steps up repayments to Adani to avoid power supply cu.	बांग्लादेश अदानी को भुगतान बढ़ाने के लिए कदम उठा रहा है ताकि वह विद्युत आपूर्ति कटौती से बच सके।	बांग्लादेश बिजली आपूर्ति में कटौती से बचने के लिए अदानी को भुगतान बढ़ा रहे हैं।	बांग्लादेश आदानी को पुनर्भुगतान बढ़ाता है ताकि बिजली आपूर्ति कटौती से बचा जा सके।
The country is already suffering from increased power shortages in rural areas.	हमारे देश के ग्रामीण क्षेत्रों में पहले से ही बढ़ती हुई बिजली की कमी का सामना है।	देश पहले से ही ग्रामीण क्षेत्रों में बढ़ती बिजली की कमी से जूझ रहा है।	देश को पहले से ही ग्रामीण क्षेत्रों में बढ़ती बिजली की कमी का सामना करना पड़ रहा है.
Officials said 44 people were on board when the driver lost control and the bus fell into a 50m-deep ditch in Marchula, located in the state’s Almora district.	अधिकारीज़ ने कहा कि जब चालक ने नियंत्रण खो दिया और बस 50 मीटर गहरे खाई में गिर गई थी, तब मार्चुला में, राज्य के अल्मोरा जिले में 44 लोग बोर्ड पर थे।	अधिकारियों ने कहा कि 44 लोग उस समय बस में सवार थे जब ड्राइवर ने नियंत्रण खो दिया और बस राज्य के अल्मोड़ा जिले में स्थित मर्चुला में 50 मीटर गहरी खाई में गिर गई।	अधिकारियों ने कहा कि मार्चुला में स्थित अल्मोड़ा जिले में 50 मीटर गहरी खाई में बस गिरने से पहले चालक ने नियंत्रण खो दिया था और उस समय बस में 44 लोग सवार थे।
Uttarakhand's Chief Minister Pushkar Singh Dhami has also announced financial assistance for the victims and their families.	उत्तराखंड के मुख्यमंत्री पुष्कर सिंह धामी ने भी पीड़ितों और उनके परिवारों के लिए वित्तीय सहायता की घोषणा की है।	उत्तराखंड के मुख्यमंत्री पुष्कर सिंह धामी जी ने पीड़ितों और उनके परिवारों के लिए आर्थिक सहायता की घोषणा भी की है।	उत्तराखंड के मुख्यमंत्री पुष्कर सिंह धामी ने भी पीड़ितों और उनके परिवारों के लिए आर्थिक सहायता की घोषणा की है.
Our scientists used it as an incentive to develop their own technology.	हमारे वैज्ञानिकों ने इसे अपनी प्रौद्योगिकी विकसित करने के लिए प्रोत्साहन के रूप में उपयोग किया।	हमारे वैज्ञानिकों ने इसे अपनी तकनीक विकसित करने के लिए एक प्रोत्साहन के रूप में उपयोग किया।	उनके वैज्ञानिकों ने इसे अपनी स्वयं की प्रौद्योगिकी विकसित करने के लिए प्रोत्साहन के रूप में इसका उपयोग किया।
Mylswamy Annadurai, chief of India’s first and second Moon missions and Mars mission, told the BBC that Isro employs far fewer people and pays lower salaries, which makes Indian projects competitive.	मायल्स्वामी अन्नादुरै, भारत की पहली और दूसरी चंद्रमा मिशन और मंगल मिशन के मुख्य, ने बीबीसी को बताया कि इसरो बहुत कम लोगों को रखता है और कम वेतन देता है, जिससे भारतीय परियोजनाएं प्रतिस्पर्धात्मक हो जाती हैं।	भारत के पहले और दूसरे चंद्र मिशन और मंगल मिशन के प्रमुख, माइलस्वामी अन्नादुरई ने बीबीसी को बताया कि इसरो कम लोगों को नियुक्त करता है और कम वेतन देता है, जिससे भारतीय परियोजनाएँ प्रतिस्पर्धात्मक बनती हैं।	मीलस्वामी अन्नादुरई, भारत के पहले और दूसरे चंद्र मिशन तथा मंगल मिशन के प्रमुख, बीबीसी को बताया कि इसरो में काफी कम लोग कार्यरत हैं और वे निम्न वेतन देते हैं, जिससे भारतीय परियोजनाएं प्रतिस्पर्धी हो जाती हैं।
Ex-district president of Bajrang Dal Gurgaon held for shooting at Gurgaon man.	बजरंग दल गुड़गाँव के पूर्व जिलाध्यक्ष को गुड़गाँव के एक व्यक्ति पर गोली चलाने के लिए गिरफ्तार किया गया।	बजरंग दल गुड़गांव के पूर्व जिला अध्यक्ष को गुड़गांव के व्यक्ति पर गोली चलाने के आरोप में गिरफ्तार किया गया है।	पूर्व जिला अध्यक्ष बजरंग दल गुरुग्राम के उनको गुरुग्राम के एक व्यक्ति पर गोली चलाने के आरोप में हिरासत में लिया गया है.
The legendary Bob Khathing led the expedition to peacefully integrate Tawang into India.	महान बॉब खाथिंग ने टावांग को भारत में शांतिपूर्वक एकीकृत करने के लिए अभियान का नेतृत्व किया।	महान बॉब खाथिंग ने तवांग को शांति से भारत में सम्मिलित करने के अभियान का नेतृत्व किया।	वे महान बоб खाथिंग ने तवांग को भारत में शांतिपूर्ण एकीकरण के लिए अभियान का नेतृत्व किया।
In 1939, after the Second World War broke out, Khathing joined the Indian Army and got an Emergency Commission as an officer.	1939 में, दूसरे विश्व युद्ध के बाद, खातिंग ने भारतीय सेना में शामिल होकर एक आपत्कालीन कमीशन प्राप्त किया जैसे एक अधिकारी।	1939 में, जब द्वितीय विश्व युद्ध छिड़ गया, तब खाथिंग भारतीय सेना में शामिल हो गए और उन्हें एक अधिकारी के रूप में एक आपातकालीन कमीशन मिला।	१९३९ में, द्वितीय विश्व युद्ध के प्रारंभ होने के बाद, खाथिंग ने भारतीय सेना में शामिल हुए और उनको एक आपातकालीन आयोग के रूप में एक अधिकारी के रूप में मिला।
At the end of the Second World War, the Emergency Commissioned officers in the Army were demobilised.	द्वितीय विश्व युद्ध के अंत में, सेना में आपातकालीन पदों पर नियुक्त अधिकारियों को सैन्य सेवा से समाप्त किया गया था।	द्वितीय विश्व युद्ध के अंत में, सेना में आपातकालीन नियुक्त अधिकारीगण हटा दिए गए थे।	द्वितीय विश्व युद्ध के अंत में, सेना में आपातकालीन आयुक्त अधिकारी महोदय उनकी सेवा से मुक्त किए गए थे।
Most of the senior cricketers were far from their best, especially against New Zealand.	अधिकांश वरिष्ठ क्रिकेटर अपने सर्वोत्तम स्तर से दूर थे, खासकर न्यूजीलैंड के खिलाफ।	अधिकांश वरिष्ठ क्रिकेटर अपने सर्वोत्तम प्रदर्शन से दूर थे, विशेष रूप से न्यूज़ीलैंड के खिलाफ।	अधिकांश वरिष्ठ क्रिकेटर उनके सर्वश्रेष्ठ से काफी दूर थे, विशेषकर न्यूजीलैंड के विरुद्ध।
