src	gpt_3_5_trans	gpt_4o_trans	ollama_trans
Before Rao took leave after the meeting, MGR gently reminded him of the Cauvery water.	సభ నంతరం రావు లీవు తీసుకొన్న ముందు, MGR ఆతనిని కావేరి నీరు గుర్తుంచాడు.	రావు సమావేశం తర్వాత సెలవు తీసుకునే ముందు, ఎంజీఆర్ అతనికి కావేరీ నీటి గురించి సున్నితంగా గుర్తు చేశారు.	సమావేశం తర్వాత రావు సెలవు పెట్టే ముందు, ఎంజీఆర్ కావేరి నీటి గురించి అతనికి మెత్తగా గుర్తు చేశారు.
It is because of this initiative that Tamil Nadu became the centre of higher learning.	ఈ మూలక ప్రారంభం మించినందు తమిళనాడు అధ్యయనం కేంద్రం అయ్యింది.	అదే కారణంగా తమిళనాడు ఉన్నత విద్యాకేంద్రముగా మారింది.	ఈ ఉద్యమం కారణంగా తమిళనాడు ఉన్నత విద్యా కేంద్రంగా మారింది.
However, within minutes after the then Prime Minister intervened.	కానీ, అతను ప్రధానిగా ఉన్న తరువాత నిమిషాల్లో చదవడం తరువాత.	అయితే, అప్పటి ప్రధాన మంత్రి జోక్యం చేసుకున్న కొన్ని నిమిషాల తర్వాత.	అయితే, అప్పటి ప్రధాన మంత్రి జోక్యం చేసిన కొద్ది నిమిషాల్లో.
The initial shock following the Taliban’s seizure of power in Kabul is waning.	కాబుల్లో తాలిబాన్ శక్తి పొందిన తర్వాత మొదటి షాక్ తొందరగా తగ్గిపోతోంది.	కాబూల్‌లో తాలిబాన్ అధికారం స్వాధీనం చేసుకున్న తర్వాత ప్రారంభమైన షాక్ తగ్గుతోంది.	కాబుల్లో తాలిబాన్ అధికారం చేజిక్కిన తరువాత మొదటి షాక్ తగ్గిపోతోంది.
The greatest impact of denial of rights for women in the workforce would be a sharp contraction in the economy.	విముక్తి ఇచ్చని అధికారాలను స్త్రీలకు ఉద్యోగస్థలంలో నిరాకరణ చేస్తే, ఆర్థిక ప్రశాంతత తీవ్రముగా తగ్గిపడుతుంది.	కార్యరంగంలో మహిళల హక్కుల నిరాకరణకు గల అత్యంత ఘనమైన ప్రభావం ఆర్థిక వ్యవస్థలో తీవ్రమైన క్షీణత ఉండటం.	మహిళలకు ఉద్యోగ రంగంలో హక్కుల నిరాకరణ ఆర్థిక వ్యవస్థపై తీవ్రమైన సంకోచానికి దారితీస్తుంది.
The Taliban do not shy from leveraging the issue to gain international attention.	తాలిబాన్ అంతర్జాతీయ గమ్యతను పొందేందుకు ఈ సమస్యను ఉపయోగించడంలో ఆతాగా లేరు.	తాలిబాన్ ఆ సమస్యను అంతర్జాతీయ దృష్టిని ఆకర్షించేందుకు ఉపయోగించుకోవడంలో వెనుకడుగు వేయరు.	తాలిబాన్ అంతర్జాతీయ శ్రద్ధను పొందేందుకు ఈ సమస్యను ఉపయోగించుకునే భయపడటం లేదు.
In Jammu and Kashmir, the enrolment dropped sharply from 1.78 lakh in 2019-20 to 1.31 lakh in 2020-21.	జమ్ము మరియు కాశ్మీర్‌లో, 2019-20 లో 1.78 లక్షల నుండి 2020-21 లో 1.31 లక్షలకు నమోదు తగినది.	జమ్మూ మరియు కాశ్మీర్‌లో, నమోదు సంఖ్య 2019-20లో 1.78 లక్షల నుండి 2020-21లో 1.31 లక్షలకు గణనీయంగా తగ్గింది.	జమ్ము కాశ్మీర్ లో, 2019-20 లో 1.78 లక్షలకు 2020-21 లో 1.31 లక్షలకు నమోదు తీవ్రంగా పడిపోయింది.
Senior advocate Meenakshi Arora made the oral mentioning for early hearing.	సీనియర్ సలాహకారు మీనాక్షి ఆరోరా త్వరలో వినియోగం కోసం మౌఖిక ఉల్లేఖనం చేసారు.	సీనియర్ న్యాయవాది మీనాక్షి అరోరా త్వరితగతిన విచారణ కోసం మౌఖికంగా ప్రస్తావించారు.	సీనియర్ అడ్వొకేట్ మీనాక్షి అరోరా ఆరంభ విన్నపం కోసం మౌఖిక ప్రస్తావన చేసింది.
The State had never forced students out of State schools by restricting hijab.	రాష్ట్రం హిజాబ్ ప్రతిబంధించి విద్యార్థులను రాష్ట్ర పాఠశాలలో నుండి బహిష్కరించలేదు.	రాష్ట్రం హిజాబ్ పరిమితి ద్వారా విద్యార్థులను రాష్ట్ర పాఠశాలల నుంచి బలవంతంగా బయటకు పంపలేదు.	రాష్ట్రం ఎప్పుడూ హిజాబ్ పరిమితులను విధించి విద్యార్థులను రాష్ట్ర పాఠశాలల నుండి బహిష్కరించలేదు.
The patient has the right to refuse to participate in such research projects.	రోగికి అంతా ప్రయోగాలలో పాల్పడం నిరాకరించడానికి హక్కు ఉంది.	ఆ తర్వాత శోధన ప్రాజెక్టుల్లో పాల్గొనడానికి రోగికి తిరస్కరించే హక్కు ఉంది.	ఆ రోగికి ఆయా పరిశోధనా ప్రాజెక్టుల్లో పాల్గొనడానికి నిరాకరించే హక్కు ఉంది.
The field officials should remember it while implementing projects. 	పదాల అధికారులు ప్రాజెక్టులను అమలు చేస్తూ అదనపు గమనాన్ని నెమ్మదించాలి.	ప్రాజెక్టులను అమలు చేసేటప్పుడు ఫీల్డ్ అధికారులు దీన్ని గుర్తుంచుకోవాలి.	ప్రాజెక్టులను అమలు చేసేటప్పుడు ఫీల్డ్ అధికారులు దీన్ని గుర్తుంచుకోవాలి.
Senior officials in the Ministry of Tribal Affairs said a change in the structure had already been approved.	జనాదుల విషయంలో శాఖ ఉన్న ముఖ్య అధికారులు చెప్పారు కొత్త రూపంలో మార్పు అంగీకరించబడింది.	గిరిజన వ్యవహారాల మంత్రిత్వ శాఖలోని సీనియర్ అధికారులు నిర్మాణంలో మార్పు ఇప్పటికే ఆమోదించబడిందని తెలిపారు.	ఆదివాసీ వ్యవహారాల మంత్రిత్వ శాఖలోని సీనియర్ అధికారులు నిర్మాణంలో మార్పు ఇప్పటికే ఆమోదించబడిందని చెప్పారు.
The Bhagwan Mahaveer Foundation has called for applications for the Mahaveer awards.	భగవాన్ మహావీర్ ఫౌండేషన్ మహావీర్ అవార్డుల కోసం అప్లికేషన్లను ప్రకటించింది.	భగవాన్ మహావీర్ ఫౌండేషన్ మహావీర్ అవార్డుల కోసం దరఖాస్తులను ఆహ్వానించింది.	భగవాన్ మహావీర్ ఫౌండేషన్ మహావీర్ అవార్డుల కోసం దరఖాస్తులను కోరుతోంది.
Mr. Yediyurappa resigned as Chief Minister and was succeeded by Basavaraj Bommai in 2020.	శ్రీ యెడియూరప్ప ముఖ్యమంత్రిగా రాజీనామా ఇచ్చారు మరియు 2020లో బసవరాజ్ బొమ్మయికి విలీనం చేశారు.	యడియూరప్ప ముఖ్యమంత్రిగా రాజీనామా చేసి, 2020లో ఆయన స్థానంలో బసవరాజ్ బొమ్మాయి ముఖ్యమంత్రిగా అయ్యారు.	శ్రీ యెడియూరప్ప 2020లో ముఖ్యమంత్రి పదవికి రాజీనామా చేసి, బసవరాజ్ బొమ్మాయి ఆయన స్థానంలో వచ్చారు.
The rescuers had to cut the roof of the lift to bring them out, and nobody was hurt.	రక్షకులు వాల్ట్ నుండి వాచాడానికి మీకు బహిరంగంగా తీయడానికి లిఫ్ట్ యొక్క మేర కట్ చేయాలిగా, మరియు యారు గుర్తుండలేదు.	రక్షకులు వారిని బయటకు తీయడానికి లిఫ్ట్ పైకప్పును కోయాల్సి వచ్చింది, మరియు ఎవరికి కూడా హాని జరగలేదు.	రక్షకులు వారిని బయటకు తీసుకురావడానికి ఎలివేటర్ పైకప్పును కోయాల్సి వచ్చింది, ఎవరూ గాయపడలేదు.
The group claimed another police station attack in Rask that killed one officer on January 10.	గుండు జనాలు జనవరి 10న రాస్క్లో ఒక పోలీసు స్టేషన్ హల్చారి చేశారు.	ఆ గుంపు జనవరి 10న ఒక అధికారి మరణించిన రస్క్‌లో మరో పోలీస్ స్టేషన్ దాడిని తమదిగా ప్రకటించింది.	రాస్క్ లో జనవరి 10 న ఒక అధికారిని చంపిన మరో పోలీస్ స్టేషన్ దాడిని ఆ బృందం పేర్కొంది.
Based on the complaint, an FIR has been registered against Constable Shailendra Singh and three other policemen.	ఫిరు దాఖలా ప్రధానం కామిషనరు షెయిలెంద్ర సింగ్ మరియు మూడు ఇతర పోలీసుల వ్యాధిగారి వ్యతిరేకంగా నమోదు చేయబడింది.	ఫిర్యాదు ఆధారంగా కాన్‌స్టేబుల్ శైలేంద్ర సింగ్ మరియు మరో ముగ్గురు పోలీసులపై ఎఫ్‌ఐఆర్ నమోదు చేయబడింది.	ఫిర్యాదు ఆధారంగా కానిస్టేబుల్ శైలేంద్ర సింగ్, మరో ముగ్గురు పోలీసులపై ఎఫ్ఐఆర్ నమోదు చేయబడింది.
Financial institutions also play a crucial role in tracking the money trails sustaining these networks.	ఆర్థిక సంస్థలు ఈ నెట్వర్కులను ఉపరితల చేయుటకు మార్గదర్శక పాత్రం అదనపు చేస్తున్నాయి.	ఆర్థిక సంస్థలు ఈ నెట్వర్క్‌లను నిలబెట్టే డబ్బు మార్గాలను అన్వేషించడంలో కూడా కీలక పాత్ర పోషిస్తాయి.	ఆర్థిక సంస్థలు కూడా ఈ నెట్‌వర్క్‌లను సమర్థిస్తున్న డబ్బు మార్గాలను ట్రాక్ చేయడంలో కీలక పాత్ర పోషిస్తున్నాయి.
It is laudable that customs duties have been waived on three anti-cancer drugs.	మూడు క్యాన్సర్ రోగనివారణ ఔషధాల మేల్కులు తీసుకున్నట్లు అచ్చని ప్రసంగం కాదు.	మూడు కేన్సర్ నిరోధక ఔషధాలపై ముట్టుసూటి రుసుములను రద్దు చేయడం ప్రశంసనీయమైన విషయం.	మూడు కేన్సర్ వ్యాధి నివారణ మందులపై సరుకు సుంకాలు రద్దు చేయబడినది అభినందనీయం.
Inside the final sprint in the biggest battleground state on the map.	పటంలో అతిపెద్ద యుద్ధభూమిలో అంతిమ స్ప్రింట్లో ఉంది.	నక్షత్రంపై అతి పెద్ద యుద్ధభూమి రాష్ట్రంలో చివరి ఉత్సాహంలో.	మ్యాప్‌లో అతిపెద్ద యుద్ధరంగం రాష్ట్రంలో చివరి స్ప్రింట్ లో లోపల.
All eyes are on America as an uncertain world awaits election result.	అమెరికా పై అన్ని కనులు చూస్తున్నాయి అని అనిశ్చితమైన ప్రపంచము ఎన్నికల ఫలితానికి ఎదురుచూస్తున్నది.	అనిశ్చితమైన ప్రపంచం ఎన్నికల ఫలితాలను ఎదురు చూస్తున్నప్పుడు, అమెరికాపై అందరి చూపులు ఉన్నాయి.	అమెరికా ఎన్నికల ఫలితాన్ని అనిశ్చిత ప్రపంచం ఆసక్తిగా ఎదురుచున్నది.
Twitch faces criticism over Israel-Gaza war content on platform.	ట్విచ్ వినితంగా ఇస్రాయెల్-గాజా యుద్ధ విషయం ప్లాట్ఫారంలో విమర్శ చేస్తుంది.	ట్విచ్ ప్లాట్‌ఫారమ్‌పై ఇజ్రాయిల్-గాజా యుద్ధ కంటెంట్‌కు సంబంధించిన విమర్శలు ఎదుర్కొంటోంది.	ట్విచ్ ఇజ్రాయెల్-గాజా యుద్ధ కంటెంట్ ప్లాట్‌ఫారంలో విమర్శలను ఎదుర్కొంటున్నది.
North Korea fires multiple ballistic missiles toward the sea ahead of U.S. election.	ఉత్తర కొరియా యు.ఎస్. ఎన్నికల ముందు సముద్రంకు విరుచున్న అనేక బాలిస్టిక్ మిసైల్స్ పెట్టుతుంది.	ఉత్తర కొరియా యుఎస్ ఎన్నికలకు ముందు సముద్రం వైపు పలువురు బాలిస్టిక్ క్షిపణులను ప్రయోగించింది.	యుఎస్ ఎన్నికల ముందు ఉత్తర కొరియా సముద్రం వైపు బహుళ బాలిస్టిక్ క్షిపణులను ప్రయోగించింది.
Singapore Airlines will add first class, revamp cabins for longest flights.	సింగపూర్ ఎయర్లైన్స్ లొంగ్ ఫ్లైట్స్కు ఫస్ట్ క్లాస్ నమోదు చేస్తుంది, క్యాబిన్స్ నవీకరణ చేస్తుంది.	సింగపూర్ ఎయిర్‌లైన్స్ దీర్ఘకాలిక ప్రయాణాల కోసం ఫస్ట్ క్లాస్‌ను చేర్చును, కేబిన్లను పునర్నిర్మించును.	సింగపూర్ ఎయిర్లైన్స్ తన అతి పొడవైన ప్రయాణాలకు మొదటి తరగతిని జోడించనున్నది, కేబిన్లను పునర్నిర్మించనున్నది.
Priyanka Chopra Jonas and Nick Jonas celebrate 'Diwaloween,' Diwali and Halloween mashup.	ప్రియాంకా చోప్రా జోనాస్ మరియు నిక్ జోనాస్ 'దివాలోవీన్' పండుగను ఆచరించారు, దీపావళి మరియు హాలోవీన్ మ్యాషప్.	ప్రియాంక చోప్రా జోనాస్ మరియు నిక్ జోనాస్ 'దివాలోవీన్,' దివాళి మరియు హాలోవీన్ మిక్స్‌ను జరుపుకుంటున్నారు.	ప్రియాంక చోప్రా జోనాస్ మరియు నిక్ జోనాస్ 'దీవాలోవీన్' జరుపుకుంటున్నారు, దీపావళి మరియు హాలోవీన్ మిశ్రమం.
Pennsylvania officials denounce Halloween float appearing to depict Harris tied to golf cart.	పెన్సిల్వేనియా అధికారులు హాలోవీన్ పరికరంతో హ్యారిస్ను గాల్ఫ్ కార్టుకు కట్టినట్టు వ్యక్తిగా చూపించేందుకు ఖండనా చేస్తున్నారు.	పెన్సిల్వేనియా అధికారులు హ్యాలొవీన్ ఫ్లోట్‌పై హారిస్‌ను గాల్ఫ్ కార్ట్‌కు కట్టివేసినట్లు కనిపించడాన్ని ఖండించారు.	పెన్సిల్వేనియా అధికారులు హాలోవీన్ ఫ్లోట్ హారిస్ గోల్ఫ్ కార్ట్ కు కట్టివేయబడినట్లు కనిపిస్తున్నది అని ఖండిస్తున్నారు.
Elon Musk's election-doubting posts shared 9 times more than his less extreme election content.	ఎలాన్ మస్క్ ఎన్నికలను సందేహపడింది పోస్టులు కన్నా అతిక్రమాత్మకంగా ఉన్నవి కనుగులు తక్కువగా 9 సార్లు భాగం చేశారు.	ఎలాన్ మస్క్‌ ఎన్నికలపై అనుమానం వ్యక్తం చేసిన పోస్ట్‌లు ఇతర సాధారణ ఎన్నికల కంటెంట్‌తో పోలిస్తే 9 రెట్లు ఎక్కువగా షేర్ చేయబడ్డాయి.	ఎలాన్ మస్క్ యొక్క ఎన్నికల సందేహాలు ఆయన తక్కువ అతివాద ఎన్నికల విషయాలను 9 సార్లు పంచుకున్నాయి.
Americans eye the economy from kitchen tables and hourly jobs as they plan their votes.	అమెరికన్స్ తమ ఓటులను నియోజిస్తున్నప్పుడు అమరావరి అరమానికి ముఖ్యంగా కిచన్ టేబులు మరియు అవధు ఉద్యోగాలి నుండి పేర్కొని ప్లాన్ చేస్తున్నారు.	అమెరికన్లు తమ ఓటు ప్రణాళికలను సిద్ధం చేసుకుంటూ, వంటగదుల టేబుల్స్ మరియు గంట వారీ ఉద్యోగాల నుండి ఆర్థిక వ్యవస్థను పరిశీలిస్తున్నారు.	అమెరికన్స్ వారు తమ ఓట్లను ప్లాన్ చేసేటప్పుడు వారు కిచెన్ టేబుల్స్ నుండి ఆర్థిక వ్యవస్థను చూస్తున్నారు, అవరు తమ సగటు ఉద్యోగాలను ప్లాన్ చేస్తున్నారు.
Quincy Jones, musical maestro and entertainment industry titan, dies at 91.	క్విన్సీ జోన్స్, సంగీత మహాసాగరం మరియు వినోద పరిశ్రమ ముఖ్యస్థుడు, 91 సంవత్సరాల వయసుతో మృతి పొందడం.	సంగీత మాస్ట్రో మరియు వినోద పరిశ్రమ దిగ్గజం క్విన్‌సీ జోన్స్ 91 ఏళ్ల వయసులో మరణించారు.	క్విన్సీ జోన్స్, సంగీత మేస్ట్రో మరియు వినోద పరిశ్రమ భీముడు, 91 వ ఏట మరణించాడు.
Proud Boys claim they'll be at polling places as Trump ups violent rhetoric and fraud claims	ప్రౌడ్ బాయ్స్ అభిమానం తో ట్రంప్ ఉగ్రంగా మాట్లాడని మరియు ఫ్రాడ్ ప్రమాణాలను పెరిగినందుకు పోలింగ్ ప్లేసుల్లో ఉన్నారని ప్రకటిస్తున్నారు.	గర్వపడే అబ్బాయిలు ట్రంప్ హింసాత్మక ప్రస్తావనలు మరియు మోసం ఆరోపణలను పెంచినప్పుడు, ఎన్నికల కేంద్రాలలో ఉంటామని చెబుతున్నారు.	ట్రంప్ హింసాత్మక వాక్యాలు, మోసం ఆరోపణలు పెంచుతున్నప్పుడు ప్రౌడ్ బాయ్స్ పోలింగ్ స్థలాల వద్ద ఉంటామని చెబుతున్నారు.
One of the police officers stumbled to the ground when the driver applied brakes and attempted to strike him.	డ్రైవరు బ్రేక్స్ చేసి పోలీసు అధికారి గుడికి పడినప్పుడు అతను ఆక్రమించడానికి ప్రయత్నించడం వలన భూమిపై పడినాడు.	ఒక పోలీసు అధికారి బ్రేకులు వేస్తూ అతనిపై దాడి చేయడానికి ప్రయత్నించినప్పుడు నేలపై పడిపోయాడు.	ఒక పోలీసు అధికారి డ్రైవరు బ్రేక్స్ అప్లై చేసి అతన్ని కొట్టడానికి ప్రయత్నించినప్పుడు నేల కూలిపోయాడు.
The authorities confirmed they have identified the vehicle's owner and expect to make an arrest shortly.	అధికారులు గాడి యొక్క యజమానిని గుర్తించారు మరియు త్వరలో ఒక అరెస్టు చేయడానికి ఆశిస్తున్నారని ధృవీకరించారు.	అధికారులు వాహనం యజమానిని గుర్తించారని, మరియు త్వరలో అరెస్టు చేస్తారని ధృవీకరించారు.	అధికారులు వాహనం యజమానిని గుర్తించారు, త్వరలో అరెస్టు చేయడానికి ఆశిస్తున్నారు.
The Chhatrapati Shivaji statue in the Arabian Sea off the Mumbai coast is referred to as a precedent for the proposed pen memorial.	ముంబై తీరంలో అరేబియన్ సముద్రలో ఉన్న ఛత్రపతి శివాజీ ప్రతిమ ప్రస్తావిత పెన్ స్మారకంకు మూలంగా ఉందని చెప్పబడుతుంది.	ముంబయి తీరానికి సమీపంలో అరేబియా సముద్రంలో ఉన్న ఛత్రపతి శివాజీ విగ్రహాన్ని ప్రతిపాదిత పెన్ మెమోరియల్ కోసం ఒక నిదర్శనంగా పేర్కొంటారు.	ముంబై తీరం నుండి అరబ్బీ సముద్రంలో ఉన్న ఛత్రపతి శివాజీ విగ్రహం ప్రతిపాదిత పెన్ స్మారక కోసం ఒక ఆదర్శంగా పేర్కొనబడుతుంది.
Several political parties have opposed the pen memorial in the proposed location.	కొన్ని రాజకీయ పక్షాలు సూచించటం ద్వారా ఆలోచించిన స్థలంలో పెన్ స్మారకంను విరోధించారు.	ముఖ్యమైన రాజకీయ పక్షాలు ప్రతిపాదిత ప్రదేశంలో కలం స్మారక చిహ్నాన్ని వ్యతిరేకించాయి.	ప్రతిపాదిత స్థలంలో పెన్ స్మారకానికి అనేక రాజకీయ పార్టీలు వ్యతిరేకించాయి.
They have not taken into consideration the rainfall data of 2015 or years thereafter. 	వారు 2015 లో లేదా తరువాత ఏ సంవత్సరాల వరకు వర్షాల డేటాను పరిగణించలేదు.	వారు 2015 లేదా ఆ తర్వాత సంవత్సరాల వర్షపాతం డేటాను పరిగణనలోకి తీసుకోలేదు.	వారు 2015 లేదా ఆ తరువాతి సంవత్సరాల వర్షపాత డేటాను పరిగణలోకి తీసుకోలేదు.
The museum has been equipped with multimedia content, QR codes and holograms.	మ్యూజియంలో మల్టీమీడియా విషయాలు, QR కోడ్లు మరియు హోలోగ్రామ్లతో అద్దులు పెట్టబడింది.	సంగ్రహాలయం మల్టీమీడియా కంటెంట్, QR కోడ్‌లు మరియు హోలోగ్రామ్‌లతో సజ్జం చేయబడింది.	మ్యూజియం మల్టీమీడియా కంటెంట్, క్యూఆర్ కోడ్లు, హాలోగ్రామ్స్ తో సజ్జయ్యంగా ఉంది.
The ninth phase of the excavations would begin later this month, said officials.	అధికారులు చెప్పినంత ఖనివాడుల తొముగు ఖని నిలయం ఈ నెల వద్ద ప్రారంభించబోతుంది.	అధికారులు తెలిపినట్లు తవ్వకాల తొమ్మిదవ దశ ఈ నెల చివర్లో ప్రారంభమవుతుంది.	ఈ నెల చివరిలో తవ్వకాల తొమ్మిదో దశ ప్రారంభం కానుంది, అధికారులు చెప్పారు.
Mr. Reddy is a close relative of Taraka Ratna's wife Alekya Reddy.	శ్రీ రెడ్డి టారక రత్నా భార్య అలేఖ్య రెడ్డి యొక్క సన్నగా సంబంధితుడు.	మిస్టర్ రెడ్డి, తారకరత్న భార్య అలేక్య రెడ్డి కి సన్నిహిత బంధువు.	తారక రత్న భార్య అలేఖ్యా రెడ్డికి సన్నిహిత బంధువు రెడ్డి గారు.
This betrays an inexplicable hostility towards knowledge creation of all kinds. 	ఇది అన్ని రకాల ప్రజ్ఞా సృష్టికి అప్రమేయ శత్రుతను వెలువడిస్తుంది.	ఇది అన్ని రకాల జ్ఞాన సృష్టి పట్ల అర్థంచేసుకోలేని శత్రుత్వాన్ని వెల్లడిస్తుంది.	అన్ని రకాల జ్ఞాన సృష్టికి విచిత్రమైన వైరుధ్యాన్ని బహిర్గతం చేస్తుంది.
The second is what he calls alienation from the process of labour.	రెండవ అది తన క్రియా నిషేధం అనేది అన్నాడు.	రెండవది ఆయన శ్రమ ప్రక్రియ నుండి వేరుపాటు అని పిలుస్తాడు.	ఆ రెండవది ఆయన పని ప్రక్రియ నుండి విదేశీకరణను అంటారు.
In the process, Marx argued, workers become miserable.	ప్రక్రియ లో, మార్క్స్ వాదించారు, కార్మికులు దుఃఖితమవుతారు.	ఈ ప్రక్రియలో, కార్మికులు దయనీయులుగా మారుతారని మార్క్స్ వాదించారు.	ప్రక్రియలో, మార్క్స్ వాదించాడు, కార్మికులు దుఃఖంగా అవుతారు.
He asked the people to compare the scale of development in the adjoining Assam during eight years of BJP rule.	అస్సాంలో బిజెపి రాజానికి ఎనిమిది సంవత్సరాలు ఉండిన సమయంలో అస్సాంలో అభివృద్ధి స్కేల్ ను తులనగా చెయ్యడానికి వారు ప్రజలను అడిగాడు.	అతను ప్రజలను ఆరు ఏళ్లు BJP పాలనలో ఉన్న సమీపంలోని అస్సాంలో అభివృద్ధి స్థాయిని పోల్చమని కోరాడు.	ఆయన బిజెపి పాలనలో ఎనిమిది సంవత్సరాల్లో అస్సాంలో అభివృద్ధి స్థాయిని పోల్చమని ప్రజలను కోరారు.
The DMK MP also said that the Budget presented by Union Finance Minister Nirmala Sitharaman had neglected sectors such as education, health and agriculture.	డిఎంకే ఎంపీ కూడా సాంసద ఆర్థ మంత్రి నిర్మల సీతారామన్ అందించిన బడ్జెట్ లో విద్య, ఆరోగ్య మరియు వ్యవసాయ వంటి ఖాళీలు ఉపేక్షించిందని కూడా చెప్పారు.	డీఎంకే ఎంపీ కూడా కేంద్ర ఆర్థిక మంత్రి నిర్మలా సీతారామన్ సమర్పించిన బడ్జెట్ విద్య, ఆరోగ్యం మరియు వ్యవసాయం వంటి రంగాలను నిర్లక్ష్యం చేసిందని అన్నారు.	డీఎంకే ఎంపీ ఇంకా కేంద్ర ఆర్థిక మంత్రి నిర్మలా సీతారామన్ ప్రాంతీయ బడ్జెట్ విద్య, ఆరోగ్యం, వ్యవసాయం వంటి రంగాలను విస్మరించిందని చెప్పారు.
The accident took place around 3 p.m. on a State highway close to Korar village.	అపఘాతం కొరార్ గ్రామం కొరికలో ఉన్న రాష్ట్ర రహదారిలో ఉన్న ప్రాంగనం 3 గంటల సమయంలో జరిగింది.	ఆపద మధ్యాహ్నం 3 గంటల సమయానికి కొరార్ గ్రామం సమీపంలోని రాష్ట్ర రహదారిపై చోటు చేసుకుంది.	కోరార్ గ్రామం దగ్గరలోని రాష్ట్ర రహదారిపై 3 వ గంటకు సమీపంలో ఆకస్మికం జరిగింది.
Both the survivors are being treated at a hospital in Raipur.	రాయపురలో ఆస్థివాదులందరూ ఆస్పత్రిలో చికిత్స పొందుతున్నారు.	రాయపూర్‌లోని ఒక ఆసుపత్రిలో ఇద్దరు బతికిన వారు చికిత్స పొందుతున్నారు.	రాయపూర్ లోని ఒక ఆస్పత్రిలో రెండు బతికుండగా ఉన్నవారు చికిత్స పొందుతున్నారు.
Chief Minister Bhupesh Baghel took to Twitter to express grief over the accident.	ముఖ్యమంత్రి భూపేష్ బాగేల్ అక్సిడెంట్ పై దుఃఖాన్ని వ్యక్తం చేయడానికి ట్విటర్ ఉపయోగించారు.	ముఖ్యమంత్రి భూపేష్ బఘేల్ ప్రమాదంపై విచారం వ్యక్తం చేస్తూ ట్విట్టర్‌లో స్పందించారు.	ముఖ్యమంత్రి భూపేష్ బఘేల్ ఆకస్మిక సంఘటనపై సంతాపం వ్యక్తం చేసేందుకు ట్విట్టర్ వాడారు.
The Indian Institute of Technology Madras (IIT-M) Research Park hosted a competition for children.	ఇండియన్ ఇన్స్టిట్యూట్ ఆఫ్ టెక్నాలజీ మద్రాస్ (IIT-M) రిసర్చ్ పార్క్ వాటికి చిల్డ్రన్లకు ఒక పోటీకి ఆయోజించింది.	భారతీయ ఇన్స్టిట్యూట్ ఆఫ్ టెక్నాలజీ మద్రాస్ (IIT-M) రీసెర్చ్ పార్క్ పిల్లల కోసం ఒక పోటీనిర్వహించింది.	భారతీయ సాంకేతిక విశ్వవిద్యాలయం మద్రాస్ (ఐఐటీ-ఎం) పరిశోధనా పార్క్ పిల్లల కొరకు పోటీని నిర్వహించింది.
"External affairs minister S Jaishankar on Tuesday expressed concern over the attack on a Hindu temple in Canada, describing the incident as ""deeply concerning."	"మంగళవారం బహిరాంగ ప్రవాహ మంత్రి ఎస్ జయశంకర్ కెనడాలో ఒక హిందూ దేవాలయంపై దాడి జరిగినదను ఆఘాతకరంగా చెప్పి, ఈ ఘటనను ""గంభీరంగా ఆశంసించగా"" చెప్పాడు."	"బాహ్య వ్యవహారాల మంత్రి ఎస్. జైశంకర్ మంగళవారం కెనడాలో హిందూ దేవాలయంపై జరిగిన దాడి పట్ల ఆందోళన వ్యక్తం చేశారు, ఈ ఘటనను ""లోతైన ఆందోళనకరమైనది""గా వర్ణించారు."	"కెనడాలో హిందూ దేవాలయంపై జరిగిన దాడిపై విదేశాంగ మంత్రి ఎస్ జైశంకర్ మంగళవారం ఆందోళన వ్యక్తం చేసి, ఈ సంఘటనను ""చాలా ఆందోళనకరం"" అని వర్ణించారు."
Modi condemns violence after Canada temple inciden.	కెనడా దేవాలయ ఘటన తరువాత మోదీ హింసాన్ని ఖండిస్తున్నారు.	కెనడా ఆలయం ఘటన అనంతరం మోదీ హింసను ఖండించారు.	కానాడా ఆలయ సంఘటన తరువాత హింసను మోదీ ఖండిస్తున్నారు.
Mr Nijjar had been a vocal supporter of the Khalistan movement and publicly campaigned for it.	శ్రీ నిజ్జార్ ఖాలిస్తాన్ చలనంకు ప్రత్యక్ష మద్దతుగా ఉన్నాడు మరియు ప్రజాలకు పబ్లిక్‌గా ప్రచారం చేశాడు.	నిజ్జర్ గారు ఖలిస్తాన్ ఉద్యమానికి గట్టిగా మద్దతు ఇచ్చినవారు మరియు ప్రజల సమక్షంలో దాని కోసం ప్రచారం చేశారు.	నిజ్జార్ గారు ఖలిస్తాన్ ఉద్యమానికి స్పష్టంగా మద్దతు ఇచ్చారు మరియు దానికోసం ప్రజాస్వామ్యంగా ప్రచారం చేశారు.
Bangladesh steps up repayments to Adani to avoid power supply cu.	బంగ్లాదేశ్ అడానికి శక్తి సరఫరాలను కట్టడానికి దగ్గర ప్రతిపాదనలను పెంచేది.	బంగ్లాదేశ్ విద్యుత్ సరఫరా లోపం నివారించేందుకు అదానీకి చెల్లింపులను పెంచుతుంది.	బంగ్లాదేశ్ అదానికి విద్యుత్ సరఫరా కొరత నివారణ కోసం చెల్లింపులను పెంచుతోంది.
