idx	las	src	tgt	las_score_dbl	src_gt_8_words	tgt_gt_8_words	gpt_3_5_trans	gpt_4o_trans	ollama_trans	gpt_35_bleu_score	gpt_4o_bleu_score	ollama_bleu_score
2998	[[0.9059725]]	"""""""""""""""Joshua Stein, editor for OUT Magazine, who has attended the class wrote that the quality of yoga was diminished by heightened sensuality and according to The Associated Press, Hot Nude Yoga seems to be a """"""""""""""""form of sensualized tantric yoga practiced nude."""""""""""""""""""""""""""""""	"""""""""""""""யோகா வகுப்பில் கலந்து கொண்ட அவுட் இதழின் ஆசிரியர் ஜோசுவா ஸ்டீன், """"""""""""""""உயர்ந்த சிற்றின்பத்தால்"""""""""""""""" யோகாவின் தரம் குறைந்துவிட்டது என்று எழுதினார் அசோசியேட்டட் பிரஸ்ஸின் அறிக்கையின் படி, நிர்வாண யோகா நிர்வாணமாக பயிற்சி பெற்ற தாந்த்ரீக யோகாவின் ஒரு வடிவமாகத் தெரிகிறது"""""""""""""""" என்கிறது."""""""""""""""	0.9059725	True	True	"""""""ஆவ்ட் இதழுக்கான எடிட்டர் ஜோஷுவா ஸ்டைன், பயின்பாட்டை கொண்டு வந்தவர், யோகாவின் தரம் உயர்த்தப்பட்ட உத்தம காரியம் குறைந்துவிட்டது என்று எழுதினார் மற்றும் சார்பில் அசையாத நகர்வுகளுடன் பொதுவாக, ஹாட் நூட் யோகா என்று கூறப்படுகிறது ஒரு செம்மையான தந்திர யோகா முறையை நகர்வில் நீண்டு செய்கிறது."""""""	"""ஜோஷுவா ஸ்டெய்ன், ஔட் மாக்ஸின் ஆசிரியர், அந்த வகுப்பில் கலந்து கொண்டவர், யோகாவின் தரம் அதிகரிக்கப்பட்ட உணர்ச்சி மூலம் குறைக்கப்பட்டது என்று எழுதியுள்ளார், மேலும் அசோசியேட்டட் பிரஸ் தகவலின்படி, ஹாட் நியூட் யோகா """"உணர்ச்சிமயமான தாண்டிரிக யோகாவின் ஒரு வடிவமாக"""" நிர்வாணமாக மேற்கொள்ளப்படுவது போல உள்ளது."""	"""""""ஜோஷுவா ஸ்டைன், அவுட் மேகஜினின் எடிட்டர், இந்த கிளாஸ்ஸில் கலந்து கொண்டவர், யோகாவின் தரம் உயர்ந்த சென்சுவாலிட்டியால் குறைக்கப்பட்டதாக எழுதினார், அனைத்துலக செய்தித்தாளின் கூற்றுப்படி, ஹாட் நியூட் யோகா சென்சுவாலிட்டியாக்கப்பட்ட தாந்த்ரீக யோகாவின் ஒரு வடிவமாகும்."""""""	0.06	0.0	0.06
3037	[[0.9052708]]	Under pressure from Washington, the government has deployed 70,000 Pakistani troops in the traditionally autonomous border regions to stop the movement of fighters back and forth between Afghanistan and Pakistan.	வாஷிங்டனிலிருந்து வந்த அழுத்தத்தின் கீழ், பாரம்பரியமாக தன்னாட்சி உரிமை நிலவுகின்ற எல்லைப் பிராந்தியங்களில் ஆப்கானிஸ்தானிற்கும் பாக்கிஸ்தானிற்கும் இடையில் போராளிகள் நடமாடுவதை நிறுத்துவதற்கு அரசாங்கம் 70,000 பாக்கிஸ்தான் துருப்புக்களை அனுப்பியுள்ளது.	0.9052708	True	True	வாஷிங்டனில் உறுதியாகப் பதிவு செய்த அரசு, அ஫்கானிஸ்தானும் பாகிஸ்தானும் இடையே வெற்றியடைவு படைகளின் நகர்வை நிறுத்துவதற்கு தமிழில் பரபரப்புக்கு 70,000 பாகிஸ்தான் வீரர்களை வைத்துள்ளது.	வாஷிங்டனின் அழுத்தத்தினால், ஆப்கானிஸ்தானுக்கும் பாகிஸ்தானுக்கும் இடையில் போராளிகள் அந்நியமாற்றங்களைத் தடுப்பதற்காக அரசாங்கம் பாரம்பரியமாக தன்னாட்சியுள்ள எல்லைப் பகுதிகளில் 70,000 பாகிஸ்தானி படைகளை நிறுத்தி வைத்துள்ளது.	வாஷிங்டனின் அழுத்தத்தின் கீழ், அரசாங்கம் ஆப்கானிஸ்தான் மற்றும் பாகிஸ்தான் இடையே போராளிகளின் இயக்கத்தை தடுக்க பாரம்பரியமாக சுயாட்சி எல்லைப் பகுதிகளில் 70,000 பாகிஸ்தான் படைகளை நிறுவியுள்ளது.	0.0	0.0	0.0
3064	[[0.9279643]]	The film, on the very first day of its global release, has collected $169 million.	இப்படம் முதல் நாள் மட்டும் உலகம் முழுவதும் ரிலிஸான இடங்களில் 169 மில்லியன் டாலர் வசூல் செய்துள்ளதாம்.	0.9279643	True	True	உலக வெளியீட்டின் முதல் நாளில் படம் $169 மில்லியன் சம்பாதித்துள்ளது.	அந்த திரைப்படம், உலகளாவிய வெளியீட்டின் முதல் நாளிலேயே, $169 மில்லியன் வசூலித்துள்ளது.	அதன் உலகளாவிய வெளியீட்டின் முதல் நாளிலேயே $169 மில்லியன் வசூல் செய்துள்ளது.	0.0	0.0	0.0
3078	[[0.926479]]	A sum of Rs.140 crores is provided for this purpose in this Budget.	இதற்காக ரூபாய் 140 கோடி இந்த வரவு-செலவுத் திட்டத்தில் ஒதுக்கீடு செய்யப்பட்டுள்ளது.	0.926479	True	True	இந்த பட்ஜெட் இந்த நோக்கத்திற்காக ரூ.140 கோடி ஒதுக்கப்பட்டுள்ளது.	இந்த பட்ஜெட்டில் இந்த நோக்கத்திற்காக ரூ.140 கோடிகள் ஒதுக்கப்பட்டுள்ளன.	இந்த பட்ஜெட்டில் இந்த நோக்கத்திற்காக ரூ.140 கோடி ஒதுக்கப்பட்டுள்ளது.	0.0	0.0	0.0
3194	[[0.9138679]]	In the second case, the European Court decided in favor of Ingrid Hoffmann of Austria.	இரண்டாவது வழக்கில், ஆஸ்திரியாவைச் சேர்ந்த இங்க்ரிட் ஹாஃப்மானுக்கு சாதகமாக ஐரோப்பிய நீதிமன்றம் தீர்ப்பளித்தது.	0.9138679	True	True	இரண்டாவது நிலையில், ஐச்சேரியாவின் இன்கிரிட் ஹாஃமனுக்கு ஏற்கனவே ஐரோப்பிய நீதிமன்றம் வெற்றி நீதியிடம் தீர்மானித்தது.	இரண்டாவது வழக்கில், ஐரோப்பிய நீதிமன்றம் ஆஸ்திரியாவின் இங்கில்ட் ஹோஃப்மேன் சார்பாக தீர்மானித்தது.	இரண்டாவது வழக்கில், ஐரோப்பிய நீதிமன்றம் ஆஸ்திரியாவைச் சேர்ந்த இன்கிரிட் ஹோஃப்மன்னின் ஆதரவில் தீர்ப்பளித்தது.	0.0	0.0	0.0
3198	[[0.902542]]	The natural cubic spline interpolating the points in the table above is given by In this case we get f(2.5) = 0.5972.	மேலுள்ள அட்டவணையிலுள்ள புள்ளிகளை இயல்பான கனச்சதுர வளைவானது இவ்வாறு இடைக்கணிப்பு செய்கிறது இந்த வகையில் f (2.5) = 0.5972 எனப் பெறுகிறோம்.	0.902542	True	True	மேலே உள்ள அட்டவணையில் உள்ள புனிக் ஸ்ப்ளைன் அனுப்பும் இயல்பு f(2.5) = 0.5972 ஆகும்.	மேலுள்ள அட்டவணையில் உள்ள புள்ளிகளை இடைநிறுத்தும் இயற்கை கன சுருள் கீழே கொடுக்கப்பட்டுள்ளது. இச்சமயத்தில், f(2.5) = 0.5972 என்று பெறுகிறோம்.	மேலே உள்ள அட்டவணையில் உள்ள புள்ளிகளை இணைக்கும் இயற்கை கன ஸ்ப்ளைன் கீழ்க்காணும் வாய்ப்பாட்டின் படி, இந்த சந்தர்ப்பத்தில் f(2.5) = 0.5972 என்று கிடைக்கிறது.	0.24	0.25	0.21
3298	[[0.9118446]]	She is the first Indonesian artist to have success in European and American record charts.	ஐரோப்பிய மற்றும் அமெரிக்க சாதனை அட்டவணையில் வெற்றி பெற்ற முதல் இந்தோனேசிய கலைஞர் இவர்.	0.9118446	True	True	அவர் ஐரோப்பிய மற்றும் அமெரிக்க பதிவு அட்டவணைகளில் வெற்றிபெறுவதற்கு இந்தோனேசிய கலைஞராக முதல் பெற்றவர்.	அவர் ஐரோப்பிய மற்றும் அமெரிக்க இசை பட்டியல்களில் வெற்றி பெற்ற முதல் இந்தோனேசிய கலைஞர் ஆவார்.	அவள் ஐரோப்பிய மற்றும் அமெரிக்க இசைத்தடங்களில் வெற்றி பெற்ற முதல் இந்தோனேசிய கலைஞர் ஆவார்.	0.0	0.4	0.44
3353	[[0.9016036]]	His 147-ball knock included 10 boundaries and 16 sixes.	147 பந்துகளில் 10 பவுண்டரிகள் மற்றும் 16 சிக்சர்கள் உதவியுடன் அவர் இந்த ரன்களை எடுத்துள்ளார்.	0.9016036	True	True	அவரது 147 பந்து வால்லாவில் 10 புலாக்கள் மற்றும் 16 ஆற்றல்கள் உள்ளன.	அவரின் 147 பந்துகளை சந்தித்த ஆட்டத்தில் 10 பவுண்டரிகள் மற்றும் 16 சிக்ஸர்கள் அடங்கியிருந்தன.	அவரது 147-பந்து அடிதானது 10 எல்லைகளையும் 16 ஆறுகளையும் உள்ளிட்டிருந்தது.	0.0	0.22	0.0
3496	[[0.9070537]]	Since its last peak in June 2007, it has declined 43 percent.	ஜூன் 2007ல் மிக அதிக உயர்விற்கு பின்னர் அது 43 சதவிகிதம் குறைந்துள்ளது.	0.9070537	True	True	ஜூன் 2007 ஆம் மாதத்தில் அதன் கடைசி உயரம் பின்னர் 43 சதவிபாயமாக குறைந்துவிட்டது.	2007 ஜூன் மாதம் அதன் கடைசி உச்ச நிலையை எட்டியதிலிருந்து, இது 43 சதவீதம் குறைந்துவிட்டது.	2007 ஜூன் மாதத்தில் அதன் கடைசி உச்சத்திலிருந்து, இது 43 சதவீதம் குறைந்துள்ளது.	0.0	0.0	0.0
3503	[[0.9043872]]	The newspaper pointed out that the $700 billion bailout would largely hinge on the continued willingness of banks in Asia and the Middle East to hold the US debts.	அமெரிக்க கடன்களை தாங்குவதற்காக ஆசியா மற்றும் மத்திய கிழக்கில் உள்ள வங்கிகள் தொடர்ந்தும் கொண்டுள்ள விருப்பத்தில் பெருமளவில் சார்ந்திருப்பதை இந்த 700 பில்லியன் டொலர் பினையெடுப்பு சாத்தியமாக்கும் என அந்த செய்தித் தாள் சுட்டிக் காட்டியது.	0.9043872	True	True	பத்திரிகை குறிப்பிட்டது என்பது $700 பிலியன் பற்றியது பெரும்பாலும் அதை தொடர்ந்து அசியாவிலும் மத்திய கடற்கரைகளிலும் உள்ள வங்கிகளின் உத்தியைக் கைவிடுவதில் நிலை கொள்கின்றது.	செய்தித்தாள் கூறியது $700 பில்லியன் மீட்பு திட்டம் ஆசியா மற்றும் மத்திய கிழக்கு நாடுகளின் வங்கிகள் அமெரிக்க கடன்களைத் தொடர்ந்து வைத்திருக்க விரும்புவதருகே பெரிதும் சார்ந்திருக்கும்.	அந்த நியூஸ்பேப்பர் குறிப்பிட்டது என்னவென்றால், ஆசியா மற்றும் நடுகிழக்கு நாடுகளின் வங்கிகள் அமெரிக்க கடன்களை வைத்திருக்கும் தொடர்ச்சியான விருப்பு மீது தான் $700 பில்லியன் பேலவுட் பெரும்பாலும் தங்கியிருக்கும்.	0.0	0.0	0.0
3557	[[0.94646156]]	A sum of Rs.3 crore was sanctioned as Government grant for this fund during 2012-2013.	இந்நிதிக்கு அரசின் மானியமாக 2012-2013 ஆம் ஆண்டில் ரூ.3 கோடி வழங்கப்பட்டது.	0.94646156	True	True	2012-2013 ஆண்டுக்கு இந்த நிதிக்கு அரசாணையாக ரூ.3 கோடி ஒழியப்பட்டது.	இந்த நிதிக்கு 2012-2013 ஆம் ஆண்டில் அரசாங்க நிதியாக ரூ.3 கோடி ஒதுக்கப்பட்டன.	2012-2013 ஆம் ஆண்டில் இந்த நிதிக்காக அரசு உதவித்தொகையாக ரூ.3 கோடி ஒப்புதல் அளிக்கப்பட்டது.	0.27	0.42	0.39
3699	[[0.9491127]]	22 new AIIMS and 157 new Medical Colleges are being constructed in the country.	22 புதிய எய்ம்ஸ் மருத்துவமனைகள் மற்றும் 157 புதிய மருத்துவக் கல்லூரிகள் நாடு முழுவதும் கட்டப்பட்டு வருகின்றன.	0.9491127	True	True	நாட்டில் 22 புதிய AIIMS மற்றும் 157 புதிய மருத்துவக் கல்லூரிகள் கட்டப்படுகின்றன.	இந்த நாட்டில் 22 புதிய எய்ம்ஸ் மற்றும் 157 புதிய மருத்துவ கல்லூரிகள் கட்டப்படுகின்றன.	நாட்டில் 22 புதிய ஏஐஐஎம்எஸ் மற்றும் 157 புதிய மருத்துவக் கல்லூரிகள் கட்டப்படுகின்றன.	0.32	0.0	0.32
3795	[[0.930628]]	In the West Bengal Legislative Assembly election, 1971 she got 12,060 votes (34.54% of the votes in Suri), defeating the candidates of CPI(M), Bangla Congress and Congress(I).	1971 மேற்கு வங்க சட்டமன்றத் தேர்தலில், அவர் 12,060 வாக்குகளைப் பெற்று (சூரிக்கு 34.54% வாக்குகள்), சி.பி.ஐ (எம்), பங்களா காங்கிரஸ் மற்றும் காங்கிரஸ் (இந்திரா) வேட்பாளர்களை தோற்கடித்தார்.	0.930628	True	True	1971 ஆம் இரவு பெங்கால் சட்டமன்ற தேர்தலில், சூரியில் 34.54% மதிப்பையும் (12,060 வாக்குகளையும்) பெற்று, CPI(M), பங்காலா காங்கிரஸ் மற்றும் காங்கிரஸ்(I) போட்டிகளை தோல்வி அடைந்துவிட்டார்.	1971 ஆம் ஆண்டு மேற்கு வங்காள சட்டமன்றத் தேர்தலில், சூரியில் 12,060 வாக்குகள் (மொத்த வாக்குகளில் 34.54%) பெற்று, CPI(M), பங்காளா காங்கிரஸ் மற்றும் காங்கிரஸ்(I) வேட்பாளர்களை தோற்கடித்தார்.	மேற்கு வங்க சட்டமன்ற தேர்தலில், 1971ல் அவர் சூரி தொகுதியில் 12,060 வாக்குகளைப் பெற்றார் (34.54% வாக்குகள்), சிபிஐ(எம்), பாங்கா காங்கிரஸ் மற்றும் காங்கிரஸ்(ஐ) வேட்பாளர்களை தோற்கடித்தார்.	0.11	0.2	0.34
3821	[[0.9013275]]	In the first phase, the Tamil Nadu government has released Rs 110 crore while the Centre has disbursed Rs 50 crore.	முதற்கட்டமாக, தமிழக அரசு, 110 கோடி ரூபாய். மத்திய அரசு, 50 கோடி ரூபாய் விடுவித்து உள்ளன.	0.9013275	True	True	முதல் நிலையில், தமிழ்நாடு அரசு ரூ. 110 கோடி வெளியிட்டுள்ளது போன்றது மேலும் மையத்துடன் ரூ. 50 கோடி பரிசுத்தியாக்கப்பட்டுள்ளது.	முதல் கட்டத்தில், தமிழக அரசு ரூ. 110 கோடி மற்றும் மத்திய அரசு ரூ. 50 கோடி வழங்கியுள்ளது.	முதல் கட்டத்தில், தமிழ்நாடு அரசு ரூ.110 கோடி விடுவித்துள்ளது, மையம் ரூ.50 கோடி வழங்கியுள்ளது.	0.0	0.0	0.0
3828	[[0.91108954]]	Then came a convention. 45 of the new Bible students attended and were interviewed.	அதற்கு பின்னர் ஒரு மாநாடு வந்தது. புதிய பைபிள் மாணாக்கர்களில் 45 பேர் சென்றனர். அவர்கள் பேட்டி காணப்பட்டனர்.	0.91108954	True	True	அப்போது ஒரு சம்மேளனம் நடந்தது. 45 புதிய வேதாகம மாணவர்கள் உடன் பேட்டி எடுத்தனர்.	அதன் பிறகு ஒரு மாநாடு நடந்தது. புதிய பைபிள் மாணவர்களில் 45 பேர் கலந்து கொண்டு நேர்காணல் செய்யப்பட்டனர்.	அதன் பின்னர் ஒரு மாநாடு நடைபெற்றது. 45 புதிய பைபிள் மாணவர்கள் கலந்து கொண்டு நேர்காணல் செய்யப்பட்டனர்.	0.0	0.0	0.0
3853	[[0.90745777]]	BJP has won 40 seats out of 90 assembly seats in Haryana.	ஹரியானாவில் நடந்த சட்டசபை தேர்தலில் பாஜகவால் மொத்தமுள்ள 90 தொகுதிகளில் 40 தொகுதிகளில்தான் வெல்ல முடிந்தது.	0.90745777	True	True	ஹரியானாவில் 90 கட்டுரை இடையே 40 இடையே பாஜக வெல்லப்பட்டுள்ளது.	பாஜக ஹரியானாவில் 90 சட்டமன்ற இடங்களில் 40 இடங்களை வென்றுள்ளது.	ஹரியானாவில் 90 சட்டமன்ற இடங்களில் 40 இடங்களை BJP வென்றுள்ளது.	0.0	0.0	0.0
3897	[[0.92651224]]	Luminance, Y   , is derived from red, green, and blue ( R G B   ) signals: Y = 0.299 R + 0.587 G + 0.114 B   U   and V   are used to transmit chrominance.	ஒளிஉமிழ்வு, Y   , என்பது சிவப்பு, பச்சை, மற்றும் நீலம் ( R ′ G ′ B ′   ) ஆகிய சமிக்ஞைகளிலிருந்து பெறப்படுகிறது: Y = 0.299 R ′ + 0.587 G ′ + 0.114 B ′   U   மற்றும் V   இரண்டும் வண்ணக்கலவையைக் கடத்துவதற்கு பயன்படுகிறது.	0.92651224	True	True	ஒளியின்சை, Y, இருக்கின்றது சிவப்பு, பச்சை, மற்றும் நீலம் (RGB) சின்னங்களிலிருந்து: Y = 0.299 R + 0.587 G + 0.114 B U மற்றும் V நிறமாகப் பரப்பப்படுகின்றன.	பிரகாசம், Y, என்பது சிவப்பு, பச்சை மற்றும் நீலம் (R G B) சமிக்ஞைகளில் இருந்து பெறப்படுகிறது: Y = 0.299 R + 0.587 G + 0.114 B. U மற்றும் V களர் தகவலை அனுப்ப பயன்படுத்தப்படுகின்றன.	ஒளிர்வு, Y, சிவப்பு, பச்சை, நீலம் (R G B) சமிக்கைகளிலிருந்து பெறப்படுகிறது: Y = 0.299 R + 0.587 G + 0.114 B. U மற்றும் V நிறமுரையை பரப்புவதற்கு பயன்படுத்தப்படுகின்றன.	0.31	0.38	0.28
3919	[[0.9047655]]	By 1939 seven of our ten children had been born.	1939 - க்குள்ளாக எங்கள் பத்து பிள்ளைகளில் ஏழு பேர் பிறந்திருந்தனர்.	0.9047655	True	True	1939 ஆம் ஆண்டுக்கு முன்பு எங்களின் பத்து பெண் குழந்தைகளில் ஏழு புறம் பிறந்திருந்தனர்.	1939 ஆம் ஆண்டுக்குள் எங்கள் பத்து குழந்தைகளில் ஏழு பேருக்கு பிறந்து விட்டது.	1939ஆம் ஆண்டில் எங்கள் பத்து குழந்தைகளில் ஏழு பிறந்திருந்தன.	0.0	0.0	0.0
4026	[[0.92779493]]	( Read 1 Corinthians 13: 11. 14: 20.)	( 1 கொரிந்தியர் 13: 11 - ஐயும், 14: 20 - ஐயும் வாசியுங்கள்.)	0.92779493	False	True	1 கொரிந்தியர் 13: 11. 14: 20 வாசியுங்கள்.	1 கொரிந்தியர் 13:11, 14:20ஐ வாசியுங்கள்.	1 கொரிந்தியர் 13: 11. 14: 20 ஐ வாசிக்கவும்.	0.3	0.3	0.29
4067	[[0.90155846]]	The Minister said this while replying to questions.	” என்று எழுப்பிய கேள்விக்கு பதிலளிக்கும் போதே அமைச்சர் அவ்வாறு குறிப்பிட்டுள்ளார்.	0.90155846	False	True	கேள்விக்கு பதிலளித்த போது இந்த அமைச்சர் இதை சொன்னார்.	அமைச்சர் கேள்விகளுக்கு பதிலளிக்கும் போது இதைச் சொன்னார்.	அமைச்சர் இதை கேள்விகளுக்கு பதிலளிக்கையில் கூறினார்.	0.0	0.0	0.0
4134	[[0.94348836]]	One student said: 'No party is going to fight for the rights of the Tamil people, all they're concerned about is defending their own interests.	"""""""""""""""ஒரு மாணவன் தெரிவித்ததாவது: """"""""""""""""எந்தவொரு கட்சியும் தமிழ் மக்களின் உரிமைகளுக்காகப் போராடப் போவதில்லை. அவர்கள் அனைவரும் தமது சொந்த நலன்களை பாதுகாப்பது பற்றி அக்கறை காட்டுகிறார்கள்."""""""""""""""	0.94348836	True	True	ஒரு மாணவர் ஒருவர் சொல்லினார்: 'தமிழ் மக்களின் உரிமைகளை பாதுகாக்க எந்த கட்சி போராடுவதிலும், அவர்கள் கவனிக்கும் விஷயம் அவர்கள் சொந்த சார்புகளை பாதுகாக்குவதே ஆகும்.'	ஒரு மாணவன் கூறினான்: 'எந்தக் கட்சியும் தமிழர்களின் உரிமைகளுக்காக போராடப் போவதில்லை, அவர்கள் கவலைப்படுவது அவர்களின் சொந்த நலன்களை பாதுகாப்பதற்காக மட்டுமே.'	ஒரு மாணவர் கூறினார்: 'தமிழ் மக்களின் உரிமைகளுக்காக எந்த கட்சியும் போராடுவதில்லை, அவர்கள் தங்கள் சொந்த நலன்களை காக்குவதில் மட்டுமே கவனம் செலுத்துகின்றனர்.'	0.0	0.0	0.0
4164	[[0.90351003]]	Diabetes can be classified into two types: Type 1 and Type 2.	சர்க்கரை நோயை, டைப் 1, டைப் 2 என இரண்டு வகைகளாகப் பிரிக்கிறார்கள்.	0.90351003	True	True	நோய்க்கு இரு வகைகளுக்கு வகைப்படுத்தலாம்: வகை 1 மற்றும் வகை 2.	நீரிழிவு நோய் இரண்டு வகைகளாக வகைப்படுத்தப்படலாம்: வகை 1 மற்றும் வகை 2.	டயாபிடீஸ் இரண்டு வகைகளாக வகைப்படுத்தப்படுகிறது: வகை 1 மற்றும் வகை 2.	0.0	0.0	0.0
4363	[[0.91599464]]	He did his early education at the Kandanisseri Excelsior School and Nenmini Higher Elementary School.	கந்தனிசேரி எக்செல்சியர் பள்ளி மற்றும் நென்மினி மேல்நிலைப்பள்ளியில் தனது ஆரம்பக் கல்வியை படித்தார்.	0.91599464	True	True	அவர் கண்டநிச்சேரி எக்செல்சியர் பள்ளியில் முன்னேற்றம் செய்து, நென்மினி உயர்நிலை உயிரியல் பள்ளியில் கல்வியை பெற்றார்.	அவர் தனது ஆரம்பக் கல்வியை கண்டனிசேரி எக்செல்சியர் பள்ளி மற்றும் நென்மினி உயர் தொடக்கப் பள்ளியில் செய்தார்.	அவர் கந்தனிச்சேரி எக்செல்சியர் பள்ளியிலும் நென்மினி உயர் தொடக்கப் பள்ளியிலும் தனது ஆரம்ப கல்வியை பெற்றார்.	0.0	0.27	0.0
4458	[[0.90316737]]	State Bank of India alone has nearly 16,500 branches, including 191 foreign offices spread across 36 countries.	ஸ்டேட் பாங்க் ஆப் இந்தியாவிற்கு மட்டும் 16,500 கிளைகளும், 36 நாடுகளில் 191 வெளிநாட்டு அலுவலகங்களும் உள்ளன.	0.90316737	True	True	இந்தியா மத்திய வங்கி முதலாளி மட்டும் பரிந்து 16,500 கிளைகள் உள்ளன, அது 36 நாடுகளின் பரப்புத் தொகுப்புகளையும் 191 வெளியிடங்களையும் உள்ளது.	இந்திய மாநில வங்கி மட்டும் 36 நாடுகளுக்குக் குறைந்தது 191 வெளிநாட்டு அலுவலகங்களையும் உள்ளடக்கி, சுமார் 16,500 கிளைகளை கொண்டுள்ளது.	இந்தியா வங்கியே 16,500 க்கும் அதிகமான கிளைகளைக் கொண்டுள்ளது, 36 நாடுகளில் பரவியுள்ள 191 வெளிநாட்டு அலுவலகங்களை உள்ளிட்டு.	0.0	0.0	0.0
4585	[[0.9230866]]	The movie won the National Film Award for Best Feature Film in Hindi.	இந்தி மொழியில் சிறந்த படத்துக்கான தேசிய விருதினை இந்தப் படம் வென்றது.	0.9230866	True	True	படம் நேரலையில் சிறந்த அம்ச படத்துக்கான தேசிய திரைப்பட விருதை வெற்றி பெற்றது.	அந்த திரைப்படம் ஹிந்தியில் சிறந்த சிறப்புத் திரைப்படத்திற்கான தேசிய திரைப்பட விருதை வென்றது.	திரைப்படம் இந்தி சிறந்த திரைப்படத்திற்கான தேசிய திரைப்பட விருதை வென்றது.	0.0	0.0	0.0
4659	[[0.9475907]]	Priya's brother Pandian (Kamalesh) and Priya's father Ramasamy (Sethu Vinayagam) are against their love.	பிரியாவின் சகோதரர் பாண்டியன் (கமலேஷ்) மற்றும் பிரியாவின் தந்தை ராமசாமி ( சேது விநாயகம் ) அவர்களின் காதலை எதிர்க்கிறார்கள்.	0.9475907	True	True	பிரியாவின் சகோதரன் பாண்டியன் (கமலேஷ்) மற்றும் பிரியாவின் தந்தை ராமசாமி (சேது விநாயகம்) அவர்கள் காதலை எதிர்காலமாக உள்ளனர்.	பிரியாவின் சகோதரர் பாண்டியன் (கமலேஷ்) மற்றும் பிரியாவின் தந்தை ராமசாமி (சேது வினாயகம்) அவர்களின் காதலுக்கு எதிராக உள்ளனர்.	பிரியாவின் சகோதரன் பாண்டியன் (கமலேஷ்) மற்றும் பிரியாவின் தந்தை ராமசாமி (சேது விநாயகம்) அவர்களின் காதலை எதிர்க்கின்றனர்.	0.63	0.65	0.78
4797	[[0.91587436]]	Starring Kalpana and Kalyan Kumar, this movie was a critical and commercial success.	கல்பனா மற்றும் கல்யாண் குமார் நடித்த இந்த படம் விமர்சன ரீதியாகவும் வணிக ரீதியாகவும் வெற்றி பெற்றது.	0.91587436	True	True	கல்பனா மற்றும் கல்யாண் குமார் நடிப்பில், இந்த திரைப்படம் முக்கியமான வெற்றியை பெற்றது மற்றும் வணிக வெற்றியை அடைந்தது.	கல்பனா மற்றும் கல்யாண் குமாரை நடிப்பில் கொண்ட இந்த திரைப்படம் விமர்சன மற்றும் வர்த்தக வெற்றியை அடைந்தது.	கல்பனாவும் கல்யாண் குமாரும் நடித்த இந்த திரைப்படம் விமர்சன ரீதியாகவும் வணிக ரீதியாகவும் வெற்றி பெற்றது.	0.18	0.0	0.49
4989	[[0.9264509]]	The police has not registered a case in this regard so far.	இந்த சம்பவம் குறித்து போலீசார் இதுவரை வழக்கு எதுவும் பதிவு செய்யவில்லை.	0.9264509	True	True	இந்த கூட்டுறவுக்கு போலீஸ் வழக்கை பதிவு செய்துவிடவில்லை.	போலீசார் இதுவரை இதுகுறித்து ஒரு வழக்கையும் பதிவு செய்யவில்லை.	இது குறித்து இதுவரை காவல்துறை எந்த வழக்கையும் பதிவு செய்யவில்லை.	0.0	0.0	0.0
5013	[[0.91431916]]	The cabinet has proposed raising the pension age from 65 to 67 for men, and from 60 to 67 for women.	மந்திரிசபை ஒய்வு பெறும் வயதை ஆண்களுக்குக 65-லிருந்து 67-ஆகவும், பெண்களுக்கு 60-லிருந்து 67-ஆகவும் உயர்த்தியுள்ளது.	0.91431916	True	True	அரசு காபினெட் ஆண்களுக்கு 65 முதல் 67 வரை ஓய்வு வயதை உயர்த்த வருகை செய்துள்ளது, பெண்களுக்கு அதேபடியாக 60 முதல் 67 வரை ஓய்வு வயதை உயர்த்த வருகை செய்துள்ளது.	அரசாங்கம் ஆண்களுக்கு ஓய்வூதிய வயதை 65ல் இருந்து 67 ஆகவும், மகளிருக்கு 60ல் இருந்து 67 ஆகவும் உயர்த்துவதற்கு முன்மொழிவு செய்துள்ளது.	அமைச்சரவை ஆண்களுக்கு 65 இலிருந்து 67 வயதுக்கும், பெண்களுக்கு 60 இலிருந்து 67 வயதுக்கும் ஓய்வூதிய வயதை உயர்த்துவதற்கு பரிந்துரை செய்துள்ளது.	0.0	0.0	0.0
