idx	las	src	tgt	las_score_dbl	src_gt_8_words	tgt_gt_8_words	ollama_trans	ollama_bleu_score	ollama_f1_score	ollama_meteor_score
6711	[[0.9005776]]	Or they may even feel that there is no God.	অথবা তারা হয়ত এও বোধ করতে পারেন যে ঈশ্বর নেই।	0.9005776	True	True	তাঁরা হয়ত এমনও মনে করতে পারেন যে কোন ঈশ্বর নেই।	0.0	tensor([0.8933])	0.484
6796	[[0.92147803]]	The Criminal Investigation Department (CID) is currently investigating the case.	বর্তমানে পুলিশের অপরাধ তদন্ত বিভাগ সিআইডি এ ঘটনাটি তদন্ত করছে।	0.92147803	True	True	ক্রিমিনাল ইনভেস্টিগেশন ডিপার্টমেন্ট (সিআইডি) তাঁরা বর্তমানে এই মামলাটি তদন্ত করছেন।	0.0	tensor([0.7295])	0.14705882352941177
6935	[[0.9162799]]	Heath centres Upazila health complex 1, union health and family welfare centre 3, satellite clinic 4, temporary health centre 2,' brac health centre 1, clinic 3.	স্বাস্থ্যকেন্দ্র উপজেলা স্বাস্থ্য কেন্দ্র ১, ইউনিয়ন স্বাস্থ্য ও পরিবার কল্যাণ কেন্দ্র ৩, উপস্বাস্থ্য কেন্দ্র ৪, অস্থায়ী স্বাস্থ্যকেন্দ্র ২, ব্র্যাক স্বাস্থ্যকেন্দ্র ১, ক্লিনিক ৩।	0.9162799	True	True	স্বাস্থ্য কেন্দ্রসমূহ উপজেলা স্বাস্থ্য কমপ্লেক্স ১, ইউনিয়ন স্বাস্থ্য ও পরিবার কল্যাণ কেন্দ্রসমূহ ৩, স্যাটেলাইট ক্লিনিকসমূহ ৪, অস্থায়ী স্বাস্থ্য কেন্দ্রসমূহ ২, ব্র্যাক স্বাস্থ্য কেন্দ্রসমূহ ১, ক্লিনিকসমূহ ৩।	0.16	tensor([0.8644])	0.5815120184967064
6946	[[0.9212097]]	Para (Vidhan Sabha constituency) is an assembly constituency in Purulia district in the Indian state of West Bengal.	পারা (বিধানসভা কেন্দ্র) ভারতের পশ্চিমবঙ্গ রাজ্যের পুরুলিয়া জেলার একটি বিধানসভা কেন্দ্র।	0.9212097	True	True	পাড়া (বিধানসভা কনস্টিটুয়েন্সি) পুরুলিয়া জেলায় ভারতীয় রাজ্য পশ্চিমবঙ্গের একটি বিধানসভা কনস্টিটুয়েন্সি।	0.0	tensor([0.8127])	0.3931623931623932
6978	[[0.90488064]]	Click here to burn all songs as regular tracks	সব গান স্বাভাবিক ট্র্যাক হিসেবে বার্ন করার জন্য এখানে ক্লিক করুন	0.90488064	True	True	এখানে ক্লিক করুন সব গান নিয়মিত ট্র্যাক হিসেবে পুড়ান।	0.0	tensor([0.8421])	0.6226379440665155
7012	[[0.9119185]]	The Kansas City Star is a newspaper based in Kansas City, Missouri.	দ্য ক্যানসাস সিটি স্টার () হল মিজুরির ক্যানসাস সিটি ভিত্তিক একটি সংবাদপত্র।	0.9119185	True	True	ক্যানসাস সিটি স্টার তাঁদের ক্যানসাস সিটি, মিজুরিতে অবস্থিত একটি সংবাদপত্র।	0.0	tensor([0.8835])	0.5253507653061225
7015	[[0.9033531]]	The PPP threatened to stage a large scale general strike all over the country.	পিপিপি হুমকি দিয়েছিল সারা দেশে বিশাল আকারে সাধারণ ধর্মঘট করবে।	0.9033531	True	True	তাঁরা সারা দেশে ব্যাপক আকারের সাধারণ ধর্মঘট পালনের হুমকি দিয়েছেন।	0.0	tensor([0.8542])	0.446
7028	[[0.9363563]]	"""""""""""""""The Red River (simplified Chinese: . traditional Chinese: . pinyin: Hng H. Vietnamese: Sng Hng), also known as the Hng H and Sng Ci (lit. """"""""""""""""Mother River"""""""""""""""") in Vietnamese and the Yuan River (, Yun Jing Nguyn Giang) in Chinese, is a river that flows from Yunnan in Southwest China through northern Vietnam to the Gulf of Tonkin."""""""""""""""	"""""""""""""""লাল নদী বা রক্তিম নদী (সরলীকৃত চীনা: 红河. প্রথাগত চীনা: 紅河. ফিনিন: Hóng Hé. ভিয়েতনামীয়: Sông Hồng, এছাড়াও ভিয়েতনামী ভাষায় হুং হা এবং সোং কাই (অর্থ """"""""""""""""মা নদী"""""""""""""""") ও চীনা ভাষায় ইউয়ান নদী (元 江, ইউয়ান জিয়াং) নামেও পরিচিত) একটি নদী যা দক্ষিণ-পশ্চিম চীনে ইউনান থেকে উত্তর ভিয়েতনামের মধ্য দিয়ে টনকিন উপসাগর-এ প্রবাহিত হয়।"""""""""""""""	0.9363563	True	True	"""নদীটি লাল নদী (সরলীকৃত চীনা: । প্রথাগত চীনা: । পিনইন: হং হ। ভিয়েতনামী: সং হং), ভিয়েতনামীতে হং হ ও সং চি (অর্থাৎ """"মা নদী"""") এবং চীনা ভাষায় ইউয়ান নদী (, ইউন জিং নগুয়েন জিয়াং) নামেও পরিচিত, দক্ষিণ-পশ্চিম চীনের ইউন্নান থেকে উত্তর ভিয়েতনাম হয়ে টনকিন উপসাগরে প্রবাহিত হয়।"""	0.17	tensor([0.8234])	0.3421759219726943
7123	[[0.9416611]]	It was attended by Pakistans high commissioner, Pakistans former foreign minister, Indias former vice-president and former PM Manmohan Singh.	তাতে হাজির ছিলেন পাকিস্তানের হাই কমিশনার, পাকিস্তানের প্রাক্তন পররাষ্ট্রমন্ত্রী, ভারতের প্রাক্তন উপ রাষ্ট্রপতি এবং প্রাক্তন প্রধানমন্ত্রী মনমোহন সিং।	0.9416611	True	True	উক্ত অনুষ্ঠানে পাকিস্তানের উচ্চায়ুক্তগণ, পাকিস্তানের প্রাক্তন পররাষ্ট্রমন্ত্রীগণ, ভারতের প্রাক্তন উপ-রাষ্ট্রপতিগণ এবং প্রাক্তন প্রধানমন্ত্রী মনমোহন সিংহ উপস্থিত ছিলেন।	0.0	tensor([0.8670])	0.48643216080402
7258	[[0.90134615]]	Help your children to avoid becoming agitated by mistakes and misunderstandings.	আপনার সন্তানদেরকে ভুল করার এবং ভুল বোঝাবুঝির কারণে উত্তেজিত হওয়া পরিহার করতে সাহায্য করুন।	0.90134615	True	True	আপনারা আপনাদের সন্তানদের ভুল ও ভ্রান্তির কারণে উত্তেজিত হওয়া থেকে বিরত রাখতে সাহায্য করুন।	0.0	tensor([0.8825])	0.31857142857142856
7259	[[0.9269948]]	Voting is the most important political right of every adult citizen of a democratic country.	ভোটদান একটি গণতান্ত্রিক দেশের প্রতিটি প্রাপ্তবয়স্ক নাগরিকের সবচেয়ে গুরুত্বপুর্ণ রাজনৈতিক অধিকার।	0.9269948	True	True	ভোট দেওয়া একটি গণতান্ত্রিক দেশের প্রত্যেক প্রাপ্তবয়স্ক নাগরিকদের সবচেয়ে গুরুত্বপূর্ণ রাজনৈতিক অধিকার।	0.0	tensor([0.9270])	0.4360360360360361
7367	[[0.90326446]]	"""""""""""""""A young Christian sister wrote: """"""""""""""""Of all the loving reminders Jehovah gives us, those urging us to read the Bible daily have had the greatest influence on my life."""""""""""""""	"""""""""""""""একজন যুবতী খ্রিস্টান বোন লিখেছিলেন: """"""""""""""""যিহোবা প্রদত্ত সমস্ত প্রেমপূর্ণ অনুস্মারকের মধ্যে যে-অনুস্মারকগুলো আমাদেরকে প্রতিদিন বাইবেল পাঠ করার জোরালো পরামর্শ দেয়, সেগুলো আমার জীবনের ওপর বিরাট প্রভাব ফেলেছে।"""""""""""""""	0.90326446	True	True	"""একজন তরুণ খ্রিস্টান বোনেরা লিখেছেন: """"আমাদের জীবনে সবচেয়ে বেশি প্রভাব ফেলেছে সেই সকল ভালোবাসাপূর্ণ স্মরণীয় বিষয় যা ঈশ্বর আমাদের দেন, তার মধ্যে বাইবেল দৈনিক পড়ার জন্য উৎসাহিত করার বিষয়টি।"""""""	0.0	tensor([0.7623])	0.21380225477287693
7369	[[0.91026676]]	The top two teams from each group proceed to the semi-final.	প্রতি গ্রুপ থেকে সেরা দুটি দল সেমিফাইনালে অগ্রসর হয়।	0.91026676	True	True	প্রতি গ্রুপ থেকে শীর্ষ দুইটি দল সেমি-ফাইনালে অগ্রসর হন।	0.0	tensor([0.8947])	0.4955555555555556
7385	[[0.9093947]]	"""""""""""""""""""""""""""""""In the late 19th century (beginning about 1858 with the construction of prototypes by the British and French navies), the armoured frigate was a type of ironclad warship that for a time was the most powerful type of vessel afloat"""""""""""""""""""""""""""""""	"""""""""""""""""""""""""""""""উনবিংশ শতাব্দীর শেষের দিকে (১৮৫৮ এর শুরুর দিকে, ফ্রান্স ও ব্রিটিশ নৌবাহিনীর নমুনা নির্মাণের সাথে সাথে) বর্মযুক্ত ফ্রিগেট, যা এক ধরনের লৌহবর্মভূষিত যুদ্ধজাহাজ, কিছু সময়ের জন্য সবচেয়ে শক্তিশালী যুদ্ধজাহাজ ছিলো।"""""""""""""""""""""""""""""""	0.9093947	True	True	"""""""১৯শ শতাব্দীর শেষের দিকে (আনুমানিক ১৮৫৮ সাল থেকে ব্রিটিশ ও ফরাসি নৌবাহিনীর প্রোটোটাইপ নির্মাণের মাধ্যমে), আর্মার্ড ফ্রিগেট ছিল এক ধরনের আয়রনক্লাড যুদ্ধজাহাজ যা কিছুকাল সময়ের জন্য সবচেয়ে শক্তিশালী জাহাজ ছিল যা জলে ভাসমান ছিল।"""""""	0.11	tensor([0.7653])	0.34532469000866844
7555	[[0.91168046]]	He also took 5 wickets in Pakistan's 1st innings in the same match.	একই খেলায় তিনি পাকিস্তানের প্রথম ইনিংসে পাঁচ উইকেট পেয়েছিলেন।	0.91168046	True	True	তারা ঐ একই ম্যাচে পাকিস্তানের ১ম ইনিংসে ৫ উইকেটও নিয়েছিলেন।	0.0	tensor([0.8738])	0.1648351648351648
7631	[[0.90511453]]	Police officials, however, refused to comment in this regard.	পুলিশ কর্মকর্তারা এ বিষয়ে কোনও মন্তব্য করতে অস্বীকার করেছেন।	0.90511453	True	True	পুলিশ কর্মকর্তাগণ তবে এ বিষয়ে মন্তব্য করতে অস্বীকার করেন।	0.0	tensor([0.9483])	0.4955555555555556
7640	[[0.93531716]]	Install and keep Firefox up to date on your iPad, iPhone or iPod Touch.	ইন্সটল করুন এবং Firefox আপডেট করে রাখুন আপনার iPad, iPhone বা iPod টাচে।	0.93531716	True	True	আপনাদের আইপ্যাড, আইফোন বা আইপড টাচে ফায়ারফক্স ইনস্টল করুন এবং আপ টু ডেট রাখুন।	0.0	tensor([0.7864])	0.22384751773049644
7671	[[0.91386974]]	He saw Sarah Bernhardt act, Adeline Gene dance and Albert Chevalier, Vesta Tilley and Marie Lloyd perform in the music halls.	তিনি সেখানে সারাহ বের্নহার্টের অভিনয়, অ্যাডেলিন গিনের নৃত্য এবং গীতিমঞ্চে আলবার্ট শেভালিয়ে, ভেস্টা টিলি ও ম্যারি লয়েডদের পরিবেশনা দেখতেন।	0.91386974	True	True	তাঁরা সারাহ বার্নহার্টকে অভিনয় করতে দেখেছেন, অ্যাডেলিন জিনকে নাচতে দেখেছেন এবং আলবার্ট শেভালিয়ার, ভেস্টা টিলি ও মারি লয়ডকে সঙ্গীত হলে পরিবেশন করতে দেখেছেন।	0.13	tensor([0.8482])	0.416822429906542
7682	[[0.917098]]	What has God done to preserve his written Word?	ঈশ্বর তাঁর লিখিত বাক্য সংরক্ষণ করার জন্য কী করেছেন?	0.917098	True	True	ঈশ্বররা তাঁদের লিখিত বাক্য সংরক্ষণ করতে কী করেছেন?	0.0	tensor([0.9374])	0.5948372615039282
7698	[[0.91705394]]	He also read diverse writers such as Plutarch, Rousseau, Chekhov and Brecht.	তিনি প্লুটার্ক, রুশো, চেখভ এবং ব্রাচ্টের মতো বিভিন্ন লেখকও পড়েছিলেন।	0.91705394	True	True	তারা আরো বিভিন্ন লেখকদের লিখা পড়েছেন, যেমন প্লুটার্ক, রুসো, চেখভ এবং ব্রেখ্‌ট।	0.0	tensor([0.8864])	0.45731707317073167
7800	[[0.91522086]]	They are found across vast areas of North Africa, the Middle East, northwestern parts of the Indian Subcontinent, interior Australia, and smaller areas of the Southwestern United States, and Chile.	এগুলি উত্তর আফ্রিকা, মধ্য প্রাচ্য, ভারতীয় উপমহাদেশের উত্তর-পশ্চিমাঞ্চল, অভ্যন্তরীণ অস্ট্রেলিয়া, দক্ষিণ-পশ্চিম মার্কিন যুক্তরাষ্ট্রের ছোট ছোট অঞ্চল এবং চিলি জুড়ে দেখতে পাওয়া যায়।	0.91522086	True	True	তাঁরা উত্তর আফ্রিকা, মধ্যপ্রাচ্য, ভারতীয় উপমহাদেশের উত্তরপশ্চিম অংশ, অস্ট্রেলিয়ার অভ্যন্তর, দক্ষিণপশ্চিম মার্কিন যুক্তরাষ্ট্র এবং চিলির ছোট অঞ্চলগুলিতে বিস্তৃত আছেন।	0.0	tensor([0.8406])	0.37286554973148534
7823	[[0.91143835]]	He also deems two other regulations, namely the prohibition of distracting MTR staff members and photography and video-recording in the train carriages, 'unreasonable'.	তিনি আরও মনে করেন যে অন্যান্য দুটি নিয়মকানুন যথাক্রমে এমটিআর কর্মী সদস্যদের মনোযোগে বিক্ষেপ ঘটানো এবং ট্রেনের বগিতে ছবি তোলা এবং ভিডিও রেকর্ডিং সংক্রান্ত আইন দুটি হল 'অযৌক্তিক'।	0.91143835	True	True	তারা আরো দুটি আইন, যথা এমটিআর কর্মীদের বিভ্রান্ত করা এবং ট্রেনের ভেতরে আলোকচিত্র ও ভিডিও রেকর্ডিং নিষিদ্ধ করা, 'অযৌক্তিক' বলে মনে করেন।	0.0	tensor([0.8217])	0.1920690433212996
7926	[[0.912007]]	"""""""""""""""I gained so much encouragement seeing the strong faith of my brothers and sisters who had suffered severe material losses."""""""""""""""""""""""""""""""	"""""""""""""""আমার ভাইবোনেরা যারা চরম বস্তুগত ক্ষয়ক্ষতি ভোগ করেছিল, তাদের দৃঢ় বিশ্বাস দেখে আমি অনেক উৎসাহ পেয়েছিলাম।"""""""""""""""""""""""""""""""	0.912007	True	True	আমি আমার ভাই ও বোনেদের মধ্যে যাঁরা তীব্র বস্তুনির্ভর ক্ষতি স্বীকার করেছেন, তাঁদের দৃঢ় বিশ্বাস দেখে অনেক উৎসাহ পেয়েছি।	0.0	tensor([0.7628])	0.15429891633203147
7973	[[0.92684364]]	This was stated by Shri Anurag Singh Thakur, Union Minister of State for Finance & Corporate Affairs in a written reply to a question in Rajya Sabha today.	কেন্দ্রীয় অর্থ ও কর্পোরেট বিষয়ক প্রতিমন্ত্রী শ্রী অনুরাগ সিং ঠাকুর রাজ্যসভায় আজ এক প্রশ্নের লিখিত উত্তরে একথা জানিয়েছেন।	0.92684364	True	True	এটা আজ রাজ্য সভায় একটি প্রশ্নের লিখিত উত্তরে অর্থ ও কর্পোরেট বিষয়ক রাষ্ট্রমন্ত্রী শ্রী অনুরাগ সিং ঠাকুর মহাশয়েরা বলেন।	0.24	tensor([0.8916])	0.5931236016620246
8072	[[0.9023088]]	I've been working on issues of poverty for more than 20 years, and so it's ironic that the problem that and question that I most grapple with is how you actually define poverty. What does it mean?	আমি দারিদ্র্য বিষয়ে ২০ বছরেরও বেশী কাজ করছি, তাই এটা বিদ্রূপাত্মক যে যেই সমস্যা এবং যেই প্রশ্নের সঙ্গে আমি অধিকাংশ সময় মুখোমুখি হই তা হল দারিদ্র্যকে আসলে কিভাবে সংজ্ঞায়িত করা যায়। এর অর্থ কি?	0.9023088	True	True	আমরা ২০ বছরেরও বেশি সময় ধরে দারিদ্র্যের সমস্যাগুলি নিয়ে কাজ করে আসছি, এবং এটা আমাদের জন্য বিস্ময়কর যে আমরা সবচেয়ে বেশি যে সমস্যাটি নিয়ে সংগ্রাম করি তা হল দারিদ্র্যকে আসলে কিভাবে সংজ্ঞায়িত করা যায়। এর অর্থ কি?	0.24	tensor([0.8467])	0.4741012821820903
8078	[[0.905064]]	The court awarded life imprisonment to three accused.	বিচারক দোষী তিন জনকেই যাবজ্জীবন সশ্রম কারাবাসের সাজা দিয়েছেন।	0.905064	False	True	আদালত তিন আসামীকে যাবজ্জীবন কারাদণ্ড প্রদান করেন।	0.0	tensor([0.8024])	0.11363636363636365
8188	[[0.9079726]]	In 1990 he immigrated to Germany and began singing again. After traveling through Prague and Hamburg, Darya arrived in Paris, where he would meet Sultana Emam. The two were married in 1993 and moved to Northern Virginia in the United States in 1995. A year later they gave birth to a son, Hejran Darya.	১৯৯০ সালে তিনি জার্মানিতে পাড়ি জমান এবং আবার গান শুরু করলেন। প্রাগ এবং হামবুর্গ ভ্রমণ করার পরে, দরিয়া প্যারিসে পৌঁছেছিলেন, যেখানে তিনি সুলতানা ইমামের সাথে তার সাক্ষাৎ হয়। ১৯৯৩ সালে দু'জনের বিয়ে হয়েছিল এবং ১৯৯৫ সালে তারা মার্কিন যুক্তরাষ্ট্রের উত্তর ভার্জিনিয়ায় চলে আসেন। এক বছর পরে তারা হিজরান দারিয়া নামে এক পুত্র সন্তানের জন্ম দেয়।	0.9079726	True	True	১৯৯০ সালে তাঁরা জার্মানিতে অভিবাসন করেন এবং আবার গান গাওয়া শুরু করেন। প্রাগ ও হামবুর্গ ভ্রমণ করার পর, দারিয়া প্যারিসে পৌঁছেন, যেখানে তাঁরা সুলতানা ইমামের সাথে সাক্ষাৎ করেন। তাঁরা ১৯৯৩ সালে বিবাহ করেন এবং ১৯৯৫ সালে মার্কিন যুক্তরাষ্ট্রের উত্তর ভার্জিনিয়ায় চলে আসেন। এক বছর পরে তাঁরা এক পুত্র সন্তান, হেজরান দারিয়ার জন্ম দেন।	0.18	tensor([0.9282])	0.5659122700046628
8202	[[0.95018256]]	You may ask, 'Why did God let this happen to me?'	তুমি হয়ত জিজ্ঞাসা করতে পার, 'কেন ঈশ্বর আমার প্রতি এটি ঘটতে দিলেন?'	0.95018256	True	True	আপনারা জিজ্ঞাসা করতে পারেন, 'তাঁরা আমাকে এটা করতে কেন দিলেন?'	0.0	tensor([0.8422])	0.4445213607594936
8333	[[0.9178256]]	Carl, I haven't been Dr. Conners for months now.	কার্ল, আমি এই কয়েক মাস ধরেই ড. কনার নেই	0.9178256	True	True	কার্ল, আপনারা ডক্টর কনার্স হিসেবে মাস খানেক হয়নি।	0.0	tensor([0.7529])	0.23662551440329216
8363	[[0.93685484]]	Tawang sub-division is divided into 2 administrative circles: Tawang and Kitpi.	তাওয়াং উপ-বিভাগটি ২টি প্রশাসনিক বৃত্তে ভাগ করা হয়েছে: তাওয়াং এবং কিটপি।	0.93685484	True	True	তাওয়াং উপবিভাগটি ২ টি প্রশাসনিক বৃত্তে বিভক্ত: তাওয়াং এবং কিত্পি।	0.0	tensor([0.9275])	0.2652310924369748
8391	[[0.90590006]]	Prime Minister Narendra Modi holds a meeting via video-conferencing with the Chief Ministers.	সব রাজ্যের মুখ্যমন্ত্রীর সঙ্গে ভিডিয়ো কনফারেন্সের মাধ্যমে বৈঠক করবেন প্রধানমন্ত্রী নরেন্দ্র মোদী।	0.90590006	True	True	মাননীয় প্রধানমন্ত্রী নরেন্দ্র মোদি ভিডিও কনফারেন্সিং এর মাধ্যমে মাননীয় মুখ্যমন্ত্রীদের সাথে সভা করেন।	0.0	tensor([0.8497])	0.21120293847566576
8416	[[0.90711325]]	It is located at 3504 International Drive Northwest, Washington, D.C., in the Cleveland Park neighborhood.	এটি ৩৫০৪ ইন্টারন্যাশনাল ড্রাইভ, উত্তরপশ্চিম, ওয়াশিংটন, ডি.সি.-তে ক্লেভেল্যান্ড পার্কের কাছে অবস্থিত।	0.90711325	True	True	এটি ৩৫০৪ ইন্টারন্যাশনাল ড্রাইভ নর্থওয়েস্ট, ওয়াশিংটন, ডি.সি.-তে ক্লিভল্যান্ড পার্ক পাড়ায় অবস্থিত।	0.42	tensor([0.9173])	0.539568345323741
8440	[[0.9365876]]	L. M. Fazlur Rahman is a retired Bangladesh Army officer and former Director General of Bangladesh Rifles. Since retirement he has been working as a security analyst in Bangladesh.	এ,এল,এম ফজলুর রহমান অবসরপ্রাপ্ত বাংলাদেশ সেনাবাহিনীর কর্মকর্তা এবং বাংলাদেশ রাইফেলসের সাবেক মহাপরিচালক। অবসর গ্রহণের পর থেকে তিনি বাংলাদেশে নিরাপত্তা বিশ্লেষক হিসেবে কাজ করছেন।	0.9365876	True	True	এল এম ফজলুর রহমান বাংলাদেশ সেনাবাহিনীর অবসরপ্রাপ্ত কর্মকর্তা এবং বাংলাদেশ রাইফলসের প্রাক্তন মহাপরিচালকগণ। অবসর গ্রহণের পর থেকে তিনি বাংলাদেশে নিরাপত্তা বিশ্লেষক হিসেবে কাজ করছেন।	0.51	tensor([0.9518])	0.7773446457234581
8510	[[0.91460574]]	The first warship built by MDL was the 2,900-ton displacement, INS Nilgiri, the lead ship of her class.	এমডিএল দ্বারা নির্মিত প্রথম যুদ্ধজাহাজ আইএনএস নিলগিরির স্থানচ্যুতি ছিল ২,৯০০ টন, যা নিলগিরি শ্রেণীর প্রধান জাহাজ।	0.91460574	True	True	এমডিএল কর্তৃক নির্মিত প্রথম যুদ্ধজাহাজটি ছিল ২,৯০০-টন ডিসপ্লেসমেন্ট, আইএনএস নীলগিরি, তাঁদের শ্রেণির নেতৃত্বস্থানীয় জাহাজ।	0.0	tensor([0.8303])	0.2837821519140201
8522	[[0.9148977]]	"""""""""""""""""""""""""""""""I wept when I read this article,"""""""""""""""" wrote one Christian sister."""""""""""""""	"""""""""""""""""""""""""""""""এই প্রবন্ধটি পড়ে আমি কেঁদে ফেলেছিলাম,"""""""""""""""" একজন খ্রিস্টান বোন লিখেছিলেন।"""""""""""""""	0.9148977	True	True	"""আমরা এই আর্টিকেলটি পড়ে কান্নাকাটি করেছিলাম,"""" লিখেছেন এক খ্রিস্টান বোনেরা।"""	0.0	tensor([0.7064])	0.1248937074829932
8536	[[0.9274647]]	It is a friendly tournament organised each year by Real Madrid at the beginning of the season, somewhere around the end of August or the beginning of September.	এটি মৌসুমের শুরুতে আগস্টের শেষের দিকে বা সেপ্টেম্বরের শুরুর দিকে কোথাও রিয়াল মাদ্রিদ দ্বারা প্রতি বছর অনুষ্ঠিত একটি বন্ধুত্বপূর্ণ প্রতিযোগিতা।	0.9274647	True	True	এটি প্রতি বছর রিয়াল মাদ্রিদ কর্তৃক মৌসুমের শুরুতে আয়োজিত একটি বন্ধুত্বপূর্ণ টুর্নামেন্ট, আগস্টের শেষ দিকে অথবা সেপ্টেম্বরের শুরুতে কোথাও।	0.0	tensor([0.8803])	0.47343749999999996
8585	[[0.92483306]]	The finance ministry conducted a survey in 2011 at the initiative of former finance minister Abul Maal Abdul Muhith.	সাবেক অর্থমন্ত্রী আবুল মাল আবদুল মুহিতের উদ্যোগে ২০১১ সালে অর্থ মন্ত্রণালয় এ নিয়ে একটি সমীক্ষা পরিচালনা করেছিল।	0.92483306	True	True	অর্থ মন্ত্রণালয়সমূহ ২০১১ সালে প্রাক্তন অর্থ মন্ত্রী আবুল মাল আব্দুল মুহিতের উদ্যোগে একটি জরিপ পরিচালনা করেন।	0.0	tensor([0.8855])	0.45364891518737666
8591	[[0.9091439]]	However, no casualty was reported due to the earthquake.	তবে ভূমিকম্পে মআহত হলেও কোনো প্রাণহানির খবর পাওয়া যায়নি।	0.9091439	True	True	তবে ভূমিকম্পের কারণে কোনও হতাহতের খবর পাওয়া যায়নি।	0.0	tensor([0.8692])	0.11235955056179774
8691	[[0.9093021]]	During the same period 205 persons were convicted under the Indian Penal Code and Arms and Explosive Substances Acts.	ওই একই সময়ব্যাপী ভারতীয় দন্ডবিধি এবং অস্ত্র ও বিস্ফোরক পদার্থ আইনের আওতায় ২০৫ ব্যক্তিকে অপরাধী বলে সাব্যস্ত করে সাজা দেওয়া হয়।	0.9093021	True	True	একই সময়ে ভারতীয় দণ্ডবিধি ও অস্ত্র ও বিস্ফোরক দ্রব্য আইনের অধীনে ২০৫ জন দোষী সাব্যস্ত হন।	0.0	tensor([0.8527])	0.2792434046789447
8739	[[0.90081286]]	Government approves draft Act for setting up of Higher Education Commission of India by repealing UGC Act	ইউজিসি আইন বাতিল করে ভারতীয় উচ্চশিক্ষা কমিশন গঠনের জন্য একটি খসড়া বিলে সরকারের অনুমতি	0.90081286	True	True	সরকারগণ ভারতের উচ্চ শিক্ষা কমিশন স্থাপনের জন্য ড্রাফট আইন অনুমোদন করেছেন উজিসি আইন রহিত করে।	0.0	tensor([0.7762])	0.10638297872340424
8746	[[0.9137012]]	In Shahi, he studied Sahih Bukhari with Syed Fakhruddin Ahmad, Sahih Muslim with Ismail Sambhali, and Jami' al-Tirmidhi with Muhammad Miyan Deobandi.	মাদ্রাসা শাহীতে তিনি সৈয়দ ফখরুদ্দিন আহমদের নিকট সহীহ বুখারী, মাওলানা ইসমাইল সম্বলীর নিকট সহীহ মুসলিম এবং সৈয়দ মুহাম্মদ মিয়াঁ দেওবন্দীর নিকট তিরমিযী অধ্যয়ন করেন।	0.9137012	True	True	শাহীতে তাঁরা সৈয়দ ফখরুদ্দিন আহমদের সাথে সহীহ বুখারী, ইসমাইল সাম্ভলীর সাথে সহীহ মুসলিম এবং মুহাম্মদ মিয়ান দেওবন্দীর সাথে জামি' আল-তিরমিযী অধ্যয়ন করেন।	0.0	tensor([0.8936])	0.5373493975903615
8752	[[0.92757475]]	Delegation of power.-The Director General, where necessary, subject to the conditions determined by the Council, may, by an order made in writing, delegate any of his powers or responsibilities conferred upon him under this Act to any officer or employee of the Directorate.	৭৯। ক্ষমতা অর্পণ:- মহাপরিচালক, প্রয়োজনবোধে, পরিষদ কর্তৃক নির্ধারিত শর্ত সাপেক্ষে, এই আইনের অধীন তার উপর অর্পিত যে কোন ক্ষমতা বা দায়িত্ব, লিখিত আদেশ দ্বারা, অধিদপ্তরের কোন কর্মকর্তা বা কর্মচারীকে অর্পণ করতে পারবেন।	0.92757475	True	True	ক্ষমতা অর্পণ - পরিচালক মহাশয়গণ, যেখানে প্রয়োজন, কাউন্সিল কর্তৃক নির্ধারিত শর্তাবলীর অধীনে, তাঁরা লিখিত আদেশের মাধ্যমে এই আইনের অধীনে তাঁদের উপর অর্পিত কোনও ক্ষমতা বা দায়িত্ব ডিরেক্টরেটের কোনও কর্মকর্তা বা কর্মচারীর উপর অর্পণ করতে পারেন।	0.0	tensor([0.8280])	0.4102072933653305
8776	[[0.9052865]]	Jamiat Ulema-e-Hind general secretary Maulana Mahmood Madani said that whatever happened is unacceptable.	জামায়াত উলেমা-ই-হিন্দের সাধারণ সম্পাদক মৌলানা মুহাম্মদ মাদানি বলেন, ‘যা হচ্ছে, তা মেনে নেওয়া যায় না।	0.9052865	True	True	জমিয়াত উলামায়ে হিন্দের সাধারণ সম্পাদক মাওলানা মাহমুদ মাদানীরা বলেন, যা ঘটেছে তা গ্রহণযোগ্য নয়।	0.0	tensor([0.8356])	0.2408976773383553
8808	[[0.9188684]]	Most tourists visit in the cooler months of October, November and February.	সবচেয়ে বেশি পর্যটক আসে ঠান্ডা মৌসুমে অক্টোবর, নভেম্বর ও ফেব্রুয়ারি মাসে।	0.9188684	True	True	বেশিরভাগ পর্যটকগণ অক্টোবর, নভেম্বর ও ফেব্রুয়ারি মাসের শীতল সময়ে ভ্রমণ করেন।	0.32	tensor([0.7901])	0.4150000000000001
8861	[[0.9130195]]	This morning, I woke up with a sudden chest-pain (centre and left).. ignored it and rushed to work.	এই সকালে হঠাৎ বুকে ব্যথা (কেন্দ্র এবং বাম বাম) দিয়ে জেগেছি আমি উপেক্ষা করে কাজে চলে গেলাম।	0.9130195	True	True	সকালে আমি হঠাৎ বুকের ব্যথা অনুভব করি (মধ্য ও বাম দিকে).. তা উপেক্ষা করি এবং কর্মস্থলে ছুটে গেলাম।	0.0	tensor([0.8078])	0.2604166666666667
