idx	las	src	tgt	las_score_dbl	src_gt_8_words	tgt_gt_8_words	ollama_trans	ollama_bleu_score	ollama_f1_score	ollama_meteor_score
5623	[[0.91557753]]	The police, however, said the exact cause of death will be known only on getting the post-mortem report.	ତେବେ ଶବ ବ୍ୟବଚ୍ଛେଦ ରିପୋର୍ଟସ ଆସିବା ପରେ ହିଁ ମୃତୁର ପ୍ରକୃତ କାରଣ ଜଣାପଡିବ ବୋଲି ପୋଲିସ ପକ୍ଷରୁ ସୂଚନା ।	0.91557753	True	True	ପୋଲିସ୍ ତଥାପି କହିଲେ ଯେ ମୃତ୍ୟୁର ସଠିକ୍ କାରଣ ପୋଷ୍ଟ୍-ମର୍ଟମ୍ ରିପୋର୍ଟ୍ ପାଇବା ପରେ ଜଣାପଡିବ ।	0.0	tensor([0.9643])	0.12738853503184713
5661	[[0.90440464]]	Our party has lost and people voted against us.	ଆମ ଦଳ ହାରିଗଲା ଓ ଲୋକମାନେ ଆମ ବିରୁଦ୍ଧରେ ଭୋଟ୍ ଦେଲେ ।	0.90440464	True	True	ଆମ ଦଳ ହାରିଗଲା ଏବଂ ଲୋକମାନେ ଆମର ବିରୋଧରେ ଭୋଟ ଦେଲେ।	0.0	tensor([1.0000])	0.3188131313131313
5667	[[0.9115213]]	The country was divided into India and Pakistan.	ସେଥିଲାଗି ଦେଶ ଭାରତ ଓ ପାକିସ୍ତାନ ଭାବେ ଦୁଇ ଭାଗ ହେଲା ।	0.9115213	False	True	ଦେଶଟି ଭାରତ ଏବଂ ପାକିସ୍ତାନରେ ବିଭକ୍ତ ହୋଇଥିଲା।	0.0	tensor([0.9614])	0.05208333333333333
5679	[[0.9075423]]	From 1996 to 2016, Africa accounted for nearly one-fifth of Indian overseas direct investments.	1996ରୁ 2016 ମସିହା ମଧ୍ୟରେ ଆଫ୍ରିକାରେ ବିଦେଶୀ ପ୍ରତ୍ୟକ୍ଷ ପୁଞ୍ଜିନିବେଶର ପ୍ରାୟ ଏକ ପଞ୍ଚମାଂଶ ଭାରତର ରହିଛି ।	0.9075423	True	True	୧୯୯୬ରୁ ୨୦୧୬ ପର୍ଯ୍ୟନ୍ତ, ଆଫ୍ରିକା ଭାରତୀୟ ବିଦେଶୀ ପ୍ରତ୍ୟକ୍ଷ ବିନିଯୋଗର ପ୍ରାୟ ଏକ-ପଞ୍ଚମାଂଶ ଗ୍ରହଣ କରିଥିଲା।	0.0	tensor([0.8975])	0.18385291766586728
5682	[[0.90587413]]	These two countries are developing so fast.	ଏହି ଦୁଇ ଦେଶ ଏବେ ବହୁ ଦୃତ ଗତିରେ ବିକଶିତ ହେଉଛି।	0.90587413	False	True	ଏହି ଦୁଇ ଦେଶ ଏତେ ଦ୍ରୁତ ବିକାଶ କରୁଛନ୍ତି।	0.0	tensor([0.9840])	0.3345959595959596
5702	[[0.9206867]]	The selection process will include a preliminary exam, main exam and interview.	ଚୟନ ପ୍ରକ୍ରିୟାରେ ଗୋଟିଏ ପ୍ରାରମ୍ଭିକ ପରୀକ୍ଷା, ମୁଖ୍ୟ ପରୀକ୍ଷା ଏବଂ ସାକ୍ଷାତକାର ସାମିଲ୍ ରହିବ ।	0.9206867	True	True	ଚୟନ ପ୍ରକ୍ରିୟାରେ ପ୍ରାଥମିକ ପରୀକ୍ଷା, ମୁଖ୍ୟ ପରୀକ୍ଷା ଏବଂ ସାକ୍ଷାତ୍କାର ଅନ୍ତର୍ଭୁକ୍ତ ହେବ ।	0.35	tensor([0.9945])	0.6038032945736435
5735	[[0.923234]]	Ministry of Chemicals and Fertilizers R K Chaturvedi Assumes Charge as Secretary,Department of Chemicals and Petrochemicals Shri R K Chaturvedi, a 1987-batch IAS officer of Madhya Pradesh cadre, has assumed charge today as Secretary in the Department of Chemicals and Petrochemicals, Ministry of Chemicals and Fertilizers,Govt.of India.	ରସାୟନ ଓ ସାର ମନ୍ତ୍ରଣାଳୟ କେମିକାଲ୍ସ ଏବଂ ପେଟ୍ରୋକେମିକାଲ୍ସ ବିଭାଗ ସଚିବ ଭାବେ ଆର କେ ଚତୁର୍ବେଦୀଙ୍କ ଦାୟିତ୍ଵ ଗ୍ରହଣ ଭାରତ ସରକାରଙ୍କ ସାର ଓ ରସାୟନ ମନ୍ତ୍ରଣାଳୟ ଅଧିନସ୍ଥ ରସାୟନ ଓ ପେଟ୍ରୋକେମିକାଲ୍ସ ବିଭାଗ ସଚିବ ଭାବେ ମଧ୍ୟପ୍ରଦେଶ କ୍ୟାଡରର 1987 ବ୍ୟାଚ ଆଇଏଏସ ଅଧିକାରୀ ଶ୍ରୀ ଆର କେ ଚତୁର୍ବେଦୀ ଆଜି ଦାୟିତ୍ଵ ଗ୍ରହଣ କରିଛନ୍ତି ।	0.923234	True	True	ରସାୟନିକ ଓ ଉର୍ବରକ ମନ୍ତ୍ରାଳୟରେ ରସାୟନିକ ଓ ପେଟ୍ରୋରସାୟନିକ ବିଭାଗର ସଚିବ ଭାବେ ଶ୍ରୀ ଆର୍ କେ ଚତୁର୍ବେଦୀ ଆଜି କାର୍ଯ୍ୟଭାର ଗ୍ରହଣ କରିଛନ୍ତି ।	0.0	tensor([0.9527])	0.2489516752839637
5736	[[0.9126513]]	Police filed the case and started with investigation.	ପୋଲିସ ଏତଲା ଆଧାରରେ ମାମଲା ରୁଜୁ କରି ତଦନ୍ତ ଆରମ୍ଭ କରିଥିଲା ।	0.9126513	False	True	ପୋଲିସ୍ କେସ୍ ଦାଖଲ୍ କରିଥିଲେ ଏବଂ ଅନୁସନ୍ଧାନ ଆରମ୍ଭ କରିଥିଲେ।	0.0	tensor([0.9956])	0.05102040816326531
5742	[[0.9199563]]	Union Minister of Minority Affairs launched Haj Committee of India Mobile App at Haj House in Mumbai in January.	ଜାନୁଆରୀରେ ମୁମ୍ବାଇ ହଜ୍ ହାଉସରେ କେନ୍ଦ୍ର ସଂଖ୍ୟାଲଘୁ ବ୍ୟାପାର ମନ୍ତ୍ରୀ ହଜ୍ କମିଟି ଅଫ୍ ଇଣ୍ଡିଆ ମୋବାଇଲ ଆପ୍ର ଶୁଭାରମ୍ଭ କରିଥିଲେ ।	0.9199563	True	True	ଜାନୁୟାରୀରେ ମୁମ୍ବାଇରେ ହାଜ୍ ହାଉସରେ ଅଲ୍ପସଂଖ୍ୟକ ବ୍ୟାପାର ମନ୍ତ୍ରୀ ହାଜ୍ କମିଟି ଅଫ୍ ଇଣ୍ଡିଆ ମୋବାଇଲ୍ ଆପ୍ ଲୋଞ୍ଚ କରିଥିଲେ।	0.0	tensor([0.9989])	0.3348214285714286
5796	[[0.9111246]]	Residents of the village later informed the police.	ପରେ ଗାଁ ଲୋକଙ୍କୁ ଜଣାଇବା ସହ ପୋଲିସକୁ ଖବର ଦେଇଥିଲେ ଗ୍ରାମବାସୀ ।	0.9111246	False	True	ଗାଁର ବାସିନ୍ଦାମାନେ ପରେ ପୁଲିସକୁ ଜଣାଇଲେ।	0.0	tensor([0.9291])	0.052631578947368425
5869	[[0.9090309]]	Hundreds of BJP workers participated in the rally.	ଏହି ସମାବେଶରେ ହଜାର ହଜାର ବିଜେପି କର୍ମୀ ଯୋଗ ଦେଇଥିଲେ ।	0.9090309	False	True	ବିଜେପିର ସହସ୍ରାଧିକ କର୍ମୀମାନେ ରାଲୀରେ ଭାଗ ନେଇଥିଲେ।	0.0	tensor([0.9790])	0.0
5951	[[0.93361795]]	Selection Process: The candidates will be selected through a written test & interview.	ଚୟନ ପ୍ରକ୍ରିୟା : ଲିଖିତ ପରୀକ୍ଷା ଏବଂ ସାକ୍ଷାତକାର ମାଧ୍ୟମରେ ଚୟନ କରାଯିବ ।	0.93361795	True	True	ଚୟନ ପ୍ରକ୍ରିୟା: ପ୍ରାର୍ଥୀମାନେ ଲିଖିତ ପରୀକ୍ଷା ଓ ସାକ୍ଷାତକାରରେ ନିର୍ବାଚିତ ହେବେ।	0.0	tensor([1.])	0.40917431192660547
5955	[[0.90232295]]	Educated in India, France, and Sweden, Susmita holds multiple degrees.	ଭାରତ, ଫ୍ରାନ୍ସ ଓ ସ୍ୱିଡେନ୍‌ ଭଳି ଦେଶରେ ଶିକ୍ଷା ଲାଭ କରିଥିବା ସୁସ୍ମିତା ବହୁ ଡିଗ୍ରୀର ଅଧିକାରୀ।	0.90232295	True	True	ଭାରତ, ଫ୍ରାନ୍ସ ଏବଂ ସୁଇଡେନରେ ଶିକ୍ଷିତ, ସୁସ୍ମିତା ଅନେକ ଡିଗ୍ରୀ ଧାରଣ କରନ୍ତି।	0.0	tensor([0.9663])	0.14492753623188406
6001	[[0.9398364]]	India: Rohit Sharma, Shubman Gill, Cheteshwar Pujara, Virat Kohli (captain), Ajinkya Rahane, Rishabh Pant (wicketkeeper), Axar Patel, Ravichandran Ashwin, Kuldeep Yadav, Ishant Sharma, Mohammed Siraj	ଭାରତ: ରୋହିତ୍ ଶର୍ମା, ମୟଙ୍କ ଅଗ୍ରୱାଲ୍‌, ଚେତେଶ୍ୱର ପୂଜାରା, ବିରାଟ୍ କୋହଲି (କ୍ୟାପଟେନ୍‌), ଆଜିଙ୍କ୍ୟ ରାହାଣେ, ରବୀନ୍ଦ୍ର ଜାଡେଜା, ଋଦ୍ଧିମାନ ସାହା (ୱିକେଟକିପର), ରବିଚନ୍ଦ୍ରନ୍ ଅଶ୍ୱିନ୍‌, ମହମ୍ମଦ ଶାମି, ଉମେଶ ଯାଦବ, ଈଶାନ୍ତ ଶର୍ମା, କୁଲଦୀପ ଯାଦବ ।	0.9398364	True	True	ଭାରତ: ରୋହିତ ଶର୍ମା, ଶୁଭମାନ ଗିଲ୍, ଚେତେଶ୍ୱର ପୁଜାରା, ବିରାଟ କୋହଲୀ (ଅଧିନାୟକ), ଅଜିଙ୍କ୍ୟ ରହାନେ, ରିଷଭ ପାଣ୍ଟ (ଉଇକେଟକିପର), ଅକ୍ଷର ପଟେଲ, ରବିଚନ୍ଦ୍ରନ ଆଶ୍ୱିନ, କୁଲଦୀପ ଯାଦବ, ଇଶାନ୍ତ ଶର୍ମା, ମୋହମ୍ମଦ ସିରାଜ	0.0	tensor([0.9756])	0.3538923214545758
6079	[[0.92776287]]	One died on the spot, while other succumbed at the hospital.	ଘଟଣାସ୍ଥଳରେ ଜଣଙ୍କର ମୃତ୍ୟୁ ହୋଇଥିବା ବେଳେ ହସ୍ପିଟାଲରେ ଅନ୍ୟଜଣଙ୍କ ମୃତ୍ୟୁ ହୋଇଛି ।	0.92776287	True	True	ଏକଜଣ ତଥାଯାଇ ମୃତ୍ୟୁବରଣ କଲେ, ଅନ୍ୟଜଣ ହସ୍ପାତାଳରେ ମୃତ୍ୟୁବରଣ କଲେ।	0.0	tensor([0.9393])	0.0
6090	[[0.9193994]]	Police, however, say no complaint has been filed.	ତେବେ ଏନେଇ ଥାନାରେ କୌଣସି ଅଭିଯୋଗ ହୋଇ ନାହିଁ ବୋଲି ପୁଲିସ କହିଛି।	0.9193994	False	True	ପୁଲିସ୍ ତଥାପି କୌଣସି ଅଭିଯୋଗ ଦାଖଲ ହୋଇନାହିଁ ।	0.0	tensor([0.9438])	0.19329896907216493
6120	[[0.91185623]]	I congratulate Chief Minister Mr. Biplab Kumar Deb for his cooperation in this project.	ଏହି ପ୍ରକଳ୍ପ ନିମନ୍ତେ ସହଯୋଗ ଲାଗି ମୁଁ ମୁଖ୍ୟମନ୍ତ୍ରୀ ଶ୍ରୀ ବିପ୍ଳବ କୁମାର ଦେବଙ୍କୁ ଅଭିନନ୍ଦନ ଜଣାଉଛି ।	0.91185623	True	True	ମୁଖ୍ୟମନ୍ତ୍ରୀ ଶ୍ରୀ ବିପ୍ଲବ କୁମାର ଦେବଙ୍କୁ ଏହି ପ୍ରକଳ୍ପରେ ତାଙ୍କର ସହଯୋଗ ପାଇଁ ଅଭିନନ୍ଦନ କରୁଛି।	0.0	tensor([0.9987])	0.41481810115350487
6148	[[0.9055444]]	He said it is widely accepted that India will be a major engine of world growth in the coming decades.	ସେ କହିଥିଲେ ଯେ ଏହା ବ୍ୟାପକ ଭାବେ ସ୍ୱୀକାର୍ଯ୍ୟ ହୋଇପାରିଛି ଯେ ଭାରତ ଆଗାମୀ ଦଶନ୍ଧୀରେ ବିଶ୍ୱ ବିକାଶର ଏକ ପ୍ରମୁଖ ବାହକ ହେବ ।	0.9055444	True	True	ସେ କହିଲେ ଯେ ଆଗାମୀ ଦଶକରେ ବିଶ୍ୱ ବୃଦ୍ଧିର ମୁଖ୍ୟ ଇଞ୍ଜିନ ଭାରତ ହେବ ।	0.0	tensor([0.9726])	0.2620720419315267
6212	[[0.9467376]]	Today, the forest is rich in biodiversity with 23 plant species, 29 bird species, 15 butterfly species, 10 reptiles and 3 mammal species.	ଆଜି ଜୈବ ବିବିଧତାରେ ସମୃଦ୍ଧ ଏହି ଜଙ୍ଗଲରେ 23ଟି ବିଭିନ୍ନ ପ୍ରଜାତିର ବୃକ୍ଷଲତା, 29ଟି ବିଭିନ୍ନ ପ୍ରଜାତିର ପକ୍ଷୀ, 15ଟି ବିଭିନ୍ନ କିସମର ପ୍ରଜାପତି, 10 ପ୍ରଜାତିର ସରୀସୃପ ଓ 3 ପ୍ରଜାତିର ସ୍ତନ୍ୟପାୟୀ ପ୍ରାଣୀ ଦେଖାଯାଉଛନ୍ତି ।	0.9467376	True	True	ଆଜି, ଜଙ୍ଗଲରେ ୨୩ ପ୍ରଜାତିର ଉଦ୍ଭିଦ, ୨୯ ପକ୍ଷୀ ପ୍ରଜାତି, ୧୫ ପତଙ୍ଗ ପ୍ରଜାତି, ୧୦ ସରୀସୃପ ଏବଂ ୩ ସ୍ତନ୍ୟପାୟୀ ପ୍ରଜାତି ରହିଛି।	0.0	tensor([0.9485])	0.14950166112956811
6239	[[0.90034086]]	Brothers and sisters, Today I have got the opportunity to re-start the Urea factory at Sindri.	ଭାଇ ଓ ଭଉଣୀମାନେ, ଆଜି ମୋତେ ସିନ୍ଦ୍ରିରେ ୟୁରିଆ କାରଖାନା ପୁଣି ଥରେ ଆରମ୍ଭ କରିବାର ସୁଯୋଗ ମିଳିଛି ।	0.90034086	True	True	ଭାଇ ଓ ଭଉଣୀମାନେ, ଆଜି ମୁଇଁ ସିନ୍ଦ୍ରୀରେ ଉରିଆ କାରଖାନାକୁ ପୁନର୍ବାର ଆରମ୍ଭ କରିବାର ସୁଯୋଗ ପାଇଛି।	0.31	tensor([0.9985])	0.5023734177215189
6258	[[0.9103737]]	Yes, the first requirement for that is to set a goal.	ହଁ, ସେଥିପାଇଁ ପ୍ରଥମ ଆବଶ୍ୟକତା ହେଉଛି କୌଣସି ଲକ୍ଷ୍ୟ ନିର୍ଦ୍ଧାରଣ କରାଯିବା ଆବଶ୍ୟକ ।	0.9103737	True	True	ହଁ, ତାହା ପାଇଁ ପ୍ରଥମ ଆବଶ୍ୟକତା ହେଉଛି ଲକ୍ଷ୍ୟ ନିର୍ଦ୍ଧାରଣ କରିବା।	0.0	tensor([0.9970])	0.5698720166032515
6274	[[0.9059008]]	The foundation stone of NRL Bio Refinery at Numaligarh and a 729 km gas pipeline from Barauni Guwahati passing through Bihar, West Bengal, Sikkim & Assam will be laid by PM on this occasion.	ଏହି ଅବସରରେ ପ୍ରଧାନମନ୍ତ୍ରୀଙ୍କ ଦ୍ୱାରା ନୁମାଲିଗଡରେ ଏନଆରଏଲ ବାୟୋ ରିଫାଇନାରୀ ଏବଂ ବରଉଣୀରୁ ଗୌହାଟୀ ମଧ୍ୟ ଦେଇ ବିହାର, ପଶ୍ଚିମବଙ୍ଗ, ସିକ୍କିମ ଓ ଆସାମ ମଧ୍ୟଦେଇ ଯାଇଥିବା 729 କିଲୋମିଟର ଗ୍ୟାସ ପାଇପଲାଇନର ଆଧାରଶିଳା ରଖାଯିବ ।	0.9059008	True	True	ଏହି ଅବସରରେ ପ୍ରଧାନମନ୍ତ୍ରୀ ନୁମାଲିଗଡରେ NRL ବାୟୋ ରିଫାଇନରୀର ଭିତ୍ତିପ୍ରସ୍ତର ଓ ବିହାର, ପଶ୍ଚିମ ବଙ୍ଗ, ସିକ୍କିମ୍ ଓ ଆସାମ ଦେଇ ବାରାଉନୀରୁ ଗୁଆହାଟୀ ଯାଏଁ 729 କିଲୋମିଟର ଗ୍ୟାସ ପାଇପଲାଇନର ଭିତ୍ତିପ୍ରସ୍ତର ସ୍ଥାପନ କରିବେ।	0.13	tensor([0.9579])	0.43923451733634633
6301	[[0.91488075]]	The patients were shifted to Gandhi Hospital in Hyderabad.	ଏହି ସଂକ୍ରମିତମାନଙ୍କୁ ହାଇଦ୍ରାବାଦର ଗାନ୍ଧୀ ହସ୍ପିଟାଲରେ ଚିକିତ୍ସା ପାଇଁ ଭର୍ତ୍ତି କରାଯାଇଛି।	0.91488075	True	True	ହାଇଦରାବାଦରେ ଗାନ୍ଧୀ ହସ୍ପିଟାଲକୁ ରୋଗୀମାନେ ସ୍ଥାନାନ୍ତରିତ ହେଲେ ।	0.0	tensor([0.9614])	0.05681818181818182
6314	[[0.9332656]]	I am sure that we will definitely achieve the target of 100% soon.	ମୁଁ ନିଶ୍ଚିତ ଯେ ଆମେ ଖୁବଶୀଘ୍ର 100% ଲକ୍ଷ୍ୟ ହାସଲ କରିପାରିବୁ ।	0.9332656	True	True	ମୁଁ ନିଶ୍ଚିତ ଯେ ଆମେ ୧୦୦% ଲକ୍ଷ୍ୟକୁ ଶୀଘ୍ର ଅବଶ୍ୟ ପ୍ରାପ୍ତ କରିବୁ।	0.25	tensor([0.9720])	0.44
6320	[[0.90170217]]	Prime Minister received the German Chancellor in front of the statue of Mahatma Gandhi sculpted by renowned artist Padma Bhushan Shri Ram Sutar.	ବିଶିଷ୍ଟ ଶିଳ୍ପୀ ପଦ୍ମଭୂଷଣ ଶ୍ରୀ ରାମ ସୂତାରଙ୍କ ଦ୍ୱାରା ନିର୍ମିତ ମହାତ୍ମା ଗାନ୍ଧୀଙ୍କ ପ୍ରତିମୂର୍ତ୍ତି ସମ୍ମୁଖରେ ଜର୍ମାନ ଚାନ୍ସେଲରଙ୍କୁ ପ୍ରଧାନମନ୍ତ୍ରୀ ସ୍ୱାଗତ କରିଥିଲେ ।	0.90170217	True	True	ପ୍ରଧାନମନ୍ତ୍ରୀ ମହାତ୍ମା ଗାନ୍ଧୀଙ୍କ ପ୍ରତିମୂର୍ତ୍ତିର ସମ୍ମୁଖରେ ଜର୍ମାନ ଚାନ୍ସେଲରଙ୍କୁ ଆମନ୍ତ୍ରଣ କରିଥିଲେ, ଯାହାକୁ ବିଖ୍ୟାତ କଳାକାର ପଦ୍ମଭୂଷଣ ଶ୍ରୀ ରାମ ସୂତରଙ୍କଦ୍ୱାରା ନିର୍ମିତ ହୋଇଥିଲା।	0.0	tensor([0.9697])	0.5584219898634766
6360	[[0.93914413]]	India remembers 2009, and how the DMK and Congress allotted portfolios after the elections.	ଭାରତ 2009 କଥା ସ୍ମରଣ ରଖିଛି ଏବଂ କିପରି ଡ଼ିଏମକେ ଓ କଂଗ୍ରେସ ନିର୍ବାଚନ ପରେ ମନ୍ତ୍ରୀପଦ ବାଣ୍ଟିଥିଲେ ସେକଥା ବି ଲୋକଙ୍କ ସ୍ମୃତିରେ ରହିଛି ।	0.93914413	True	True	ଭାରତ ୨୦୦୯କୁ ମନେ ପକାଏ, ଏବଂ କେଉଁଠି ଡିଏମ୍‌କେ ଓ କଂଗ୍ରେସ୍ ନିର୍ବାଚନ ପରେ ବିଭାଗଗୁଡ଼ିକୁ ବଣ୍ଟନ କରିଥିଲେ ।	0.0	tensor([0.9273])	0.21754535147392287
6387	[[0.9025904]]	Assam Chief Minister Sarbananda Sonowal, in the meantime, urged people to maintain peace and calm.	ଏହା ମଧ୍ୟରେ ଆସାମ ଜନସାଧାରଣଙ୍କୁ ରାଜ୍ୟରେ ଶାନ୍ତି ରକ୍ଷା କରିବା ପାଇଁ ମୁଖ୍ୟମନ୍ତ୍ରୀ ସର୍ବାନନ୍ଦ ସୋନୋଓ୍ବାଲ ଅପିଲ୍ କରିଛନ୍ତି।	0.9025904	True	True	ଅସମର ମୁଖ୍ୟମନ୍ତ୍ରୀ ସର୍ବାନନ୍ଦ ସୋନୋୱାଲ ଏହି ମଧ୍ୟରେ ଲୋକଙ୍କୁ ଶାନ୍ତି ଓ ପ୍ରଶାନ୍ତି ବଜାୟ ରଖିବାକୁ ଆହ୍ୱାନ କରିଥିଲେ ।	0.0	tensor([1.])	0.22384751773049644
6506	[[0.9237625]]	Ministry of Micro,Small Medium Enterprises Cabinet approves proposal for Amendment to the Micro, Small and Medium Enterprises Development Act, 2006 to change the criteria of classification and to withdraw the MSMED (Amendment) Bill, 2015 pending in Lok Sabha This will encourage ease of doing business, make the norms of classification growth oriented and align them to the new tax regime revolving around GST (Goods Services Tax).	Cabinet ବର୍ଗୀକରଣ ମାନକକୁ ବଦଳାଇବା ଲାଗି ସୂକ୍ଷ୍ମ, ଲଘୁ ଏବଂ ମଧ୍ୟମ ଉଦ୍ୟୋଗ ବିକାଶ ଆଇନ, 2006ରେ ସଂଶୋଧନ ଏବଂ ଲୋକସଭାରେ ପଡ଼ିରହିଥିବା ଏମଏସଏମଇଡି (ସଂଶୋଧନ) ବିଧେୟକ, 2015ରୁ ପ୍ରତ୍ୟାହାର କରିବା ପ୍ରସ୍ତାବକୁ କ୍ୟାବିନେଟ ଅନୁମୋଦନ ଏହି ପଦକ୍ଷେପ ଦ୍ୱାରା ବ୍ୟବସାୟ କରିବା ସହଜ ହୋଇଯିବ ଏବଂ ବର୍ଗୀକୃତ ବୃଦ୍ଧିର ନିୟମ କରାଯିବ ଏବଂ ଜିଏସଟି ପରିସରରେ ନୂଆ ଟିକସ ବ୍ୟବସ୍ଥା ପ୍ରଚଳିତ ହେବ । ସୂକ୍ଷ୍ମ, କ୍ଷୁଦ୍ର ଏବଂ ମଧ୍ୟମ ଉଦ୍ୟୋଗ ବିକାଶ (ଏମଏସଏମଇଡି) ଅଧିନିୟମ, 2006ର ଧାରା 7ରେ ସଂଶୋଧନ ହେବ ଏବଂ ବସ୍ତୁ ଓ ସେବା ସମ୍ପର୍କରେ ବାର୍ଷିକ କାରବାରକୁ ଧ୍ୟାନରେ ରଖି ସଂସ୍ଥାଗୁଡ଼ିକୁ ନିମ୍ନ ପ୍ରକାରରେ ବିବେଚନା କରାଯିବ ।	0.9237625	True	True	ମାଇକ୍ରୋ, ସ୍ମାଲ୍ ମିଡିୟମ୍ ଏଣ୍ଟରପ୍ରାଇଜ୍ ମନ୍ତ୍ରାଳୟ କେବିନେଟ୍ ମାଇକ୍ରୋ, ସ୍ମାଲ୍ ଏବଂ ମିଡିୟମ୍ ଏଣ୍ଟରପ୍ରାଇଜ୍ ଉନ୍ନୟନ ଆଇନ୍, ୨୦୦୬ରେ ପରିବର୍ତ୍ତନ ପାଇଁ ପ୍ରସ୍ତାବ ଅନୁମୋଦନ କରିଛି । ଏହା ବ୍ୟବସାୟ କରିବାରେ ସୁବିଧା, ବର୍ଗୀକରଣର ମାନଦଣ୍ଡ ବୃଦ୍ଧିମୂଳକ ଏବଂ ଜିଏସଟି (ମାଲ ଓ ସେବା କର) ଚାରିତ୍ରରେ ଅନୁରୂପ କରିବ ।	0.0	tensor([0.9173])	0.11141704908913921
6569	[[0.9066838]]	Any new extensions you add to { -brand-shorter-name } wont work in Private Windows unless you allow this in the settings.	ଯେକୌଣସି ନୂତନ ଏକ୍ସଟେନ୍ସନ୍ ଆପଣ { -brand-shorter-name } ରେ ଯୋଡିଛନ୍ତି, ଯଦି ଆପଣ ସେଟିଂସମୂହରେ ଏହାକୁ ଅନୁମତି ନ ଦିଅନ୍ତି ତେବେ ବ୍ୟକ୍ତିଗତ ୱିଣ୍ଡୋରେ କାମ କରିବ ନାହିଁ	0.9066838	True	True	ଆପଣ { -brand-shorter-name } କୁ ଯେଉଁ ନୂଆ ଏକ୍ସଟେନ୍ସନ୍ ଯୋଡ଼ନ୍ତି, ସେଗୁଡ଼ିକ ପ୍ରାଇଭେଟ୍ ୱିଣ୍ଡୋର୍ରେ କାମ କରିବେ ନାହିଁ, ଯଦି ଆପଣ ସେଟିଂରେ ଏହାକୁ ଅନୁମତି ଦେନ୍ତି ।	0.17	tensor([0.9350])	0.48701298701298695
6629	[[0.9249073]]	Prime Minister is for the whole country and all religions.	ପ୍ରଧାନମନ୍ତ୍ରୀ ହେଉଛନ୍ତି ସମଗ୍ର ଦେଶ ଏବଂ ସମସ୍ତ ଧର୍ମ ପାଇଁ ହୋଇଥାଏ ।	0.9249073	True	True	ମୁଖ୍ୟମନ୍ତ୍ରୀ ସମଗ୍ର ଦେଶ ଏବଂ ସମସ୍ତ ଧର୍ମର ହୋଇଥାଏ।	0.27	tensor([0.9840])	0.40914948453608246
6653	[[0.9385505]]	The central government will stand shoulder to shoulder with you in every work.	କେନ୍ଦ୍ର ସରକାର ପ୍ରତ୍ୟେକ କାର୍ଯ୍ୟରେ ଆପଣମାନଙ୍କ ସହ କାନ୍ଧକୁ କାନ୍ଧ ମିଳାଇ ଠିଆହେବ ।	0.9385505	True	True	ତୁମେମାନଙ୍କ ସହ ପ୍ରତ୍ୟେକ କାମରେ କେନ୍ଦ୍ର ସରକାର କାନ୍ଧରେ କାନ୍ଧ ଲଗାଇବ।	0.0	tensor([0.9968])	0.3444444444444445
6797	[[0.91362697]]	Prime Minister will lay the foundation stone of Guru Ravidas Birth Place Development Project at Shri Guru Ravidas Janmasthan Temple, Seergoverdhanpur.	ପ୍ରଧାନମନ୍ତ୍ରୀ ଶ୍ରୀଗୋବର୍ଦ୍ଧନପୁରରେ ଶ୍ରୀଗୁରୁ ରବିଦାନ ଜନ୍ମସ୍ଥାନ ମନ୍ଦିରରେ ଗୁରୁ ରବିଦାସଙ୍କ ଜନ୍ମସ୍ଥାନ ବିକାଶ ପ୍ରକଳ୍ପର ଶିଳାନ୍ୟାସ କରିବେ ।	0.91362697	True	True	ପ୍ରଧାନମନ୍ତ୍ରୀ ଶ୍ରୀ ଗୁରୁ ରବିଦାସ ଜନ୍ମସ୍ଥାନ ମନ୍ଦିର, ସୀରଗୋବର୍ଧନପୁରରେ ଗୁରୁ ରବିଦାସ ଜନ୍ମସ୍ଥାନ ବିକାଶ ପ୍ରକଳ୍ପର ଶିଳାନ୍ୟାସ ପ୍ରସ୍ତର ସ୍ଥାପନା କରିବେ।	0.16	tensor([0.9696])	0.4438418724133009
6821	[[0.9075098]]	The police reached the spot and immediately sent the body for post-mortem.	ପୋଲିସ ତୁରନ୍ତ ଘଟଣାସ୍ଥଳରେ ପହଞ୍ଚି ମୃତଦେହକୁ ଜବତ କରି ବ୍ୟବଚ୍ଛେଦ ପାଇଁ ପଠାଇଛି ।	0.9075098	True	True	ପୁଲିସ୍ ସ୍ଥାନକୁ ପହଞ୍ଚିଲେ ଏବଂ ତାଙ୍କୁ ତୁରନ୍ତ ପୋଷ୍ଟ୍-ମର୍ଟମ୍ ପାଇଁ ପଠାଇଲେ।	0.0	tensor([0.9671])	0.09259259259259259
6880	[[0.9083114]]	Former PM Manmohan Singh takes oath as Rajya Sabha member	ରାଜ୍ୟସଭା ସାଂସଦ ଭାବେ ଶପଥ ନେଲେ ପୂର୍ବତନ ପ୍ରଧାନମନ୍ତ୍ରୀ ମନମୋହନ ସିଂ	0.9083114	True	True	ପୂର୍ବତନ ପ୍ରଧାନମନ୍ତ୍ରୀ ମନମୋହନ ସିଂହ ରାଜ୍ୟ ସଭା ସଦସ୍ୟ ଭାବେ ଶପଥ ଗ୍ରହଣ କରିଛନ୍ତି	0.0	tensor([0.9970])	0.5260869565217392
