idx	las	src	tgt	las_score_dbl	src_gt_8_words	tgt_gt_8_words	ollama_trans
21646	[[0.90176636]]	The National Defence College, located in New Delhi, is the highest seat of strategic learning for officers of the Indian Armed Forces and the Civil Services of India.	புது தில்லி இல் அமைந்துள்ள தேசிய பாதுகாப்பு கல்லூரி, இந்திய இராணுவத்தின் பாதுகாப்புப் படை அதிகாரிகள் மற்றும் இந்திய ஆட்சிப் பணி அதிகாரிகளுக்கு மூலோபாய பயிற்சினை வழங்கும் மிக உயர்ந்த நிறுவனம் ஆகும்.	0.90176636	True	True	இந்திய ஆயுதப் படைகள் மற்றும் இந்திய சிவில் சேவைகளின் அதிகாரிகளுக்கான உயர்ந்த உத்தியான கற்றல் இருக்கையாக புது தில்லியில் அமைந்துள்ள தேசிய பாதுகாப்பு கல்லூரி ஆகும்.
21702	[[0.97335094]]	They have three children (two sons and a daughter).	இவா்களுக்கு மூன்று குழந்தைகள் (இரண்டு மகன்கள் மற்றும் ஒரு மகள்) உள்ளனா்.	0.97335094	True	True	அவர்களுக்கு மூன்று குழந்தைகள் உள்ளனர் (இரண்டு மகன்களும் ஒரு மகளும்).
21720	[[0.9007072]]	The Cable Television Network (Regulation) Act, 1995 (7 of 1995), regulates the Cable Television Network all over India.	இந்தியா முழுவதும் உள்ள கேபிள் தொலைக்காட்சி கட்டமைப்பினை 1995-ம் ஆண்டு கேபிள் தொலைக்காட்சி கட்டமைப்புச் (முறைப்படுத்துதல்) சட்டம் (மத்திய சட்டம் 7/1995) முறைப்படுத்துகிறது.	0.9007072	True	True	1995 7 1995) , .
21724	[[0.9316107]]	13-year-old girl dies after fasting for 68 days in Hyderabad	ஹைதராபாத்தில் 68 நாட்கள் விரதமிருந்த 13 வயது ஜைன மத சிறுமி மரணம்	0.9316107	True	True	ஹைதராபாத்தில் 68 நாட்கள் உண்ணாநோன்பு இருந்த பெண் குழந்தை 13 வயதில் இறந்தார்.
21752	[[0.9205891]]	The Tamil Nadu Forest Academy, Coimbatore is imparting professional training to the Foresters recruited through Tamil Nadu Forest Uniformed Services Recruitment Committee and Forest Range Officers not only of Tamil Nadu but also of other States.	தமிழ்நாடு வனச்சீருடைப் பணியாளர்கள் தேர்வுக் குழுமம் மூலம் தேர்வு செய்யப்படும் வனவர்களுக்கும், தமிழ்நாடு மாநிலம் மட்டுமல்லாது, இதர மாநிலங்களைச் சார்ந்த புதியதாக பணியில் சேர்ந்துள்ள வனச்சரக அலுவலர்களுக்கான தொழில்ரீதியிலான பயிற்சியினை கோயம்புத்தூர், தமிழ்நாடு வன உயர்ப்பயிற்சி கழகம் வழங்கி வருகிறது.	0.9205891	True	True	கோயம்புத்தூரில் உள்ள தமிழ்நாடு வன அகாடமி, தமிழ்நாடு வன சீருடைப் பணியாளர் தேர்வு குழு மூலம் தேர்ந்தெடுக்கப்பட்ட காட்டர்களுக்கும், தமிழ்நாட்டின் காட்டு வரிசை அதிகாரிகளுக்கும் மட்டுமல்ல, பிற மாநிலங்களின் காட்டு வரிசை அதிகாரிகளுக்கும் தொழில்முறை பயிற்சியை வழங்குகிறது.
21754	[[0.9035865]]	There were Samaritans in the north, Ammonites in the east, Arabs in the south, and Ashdodites in the west.	வடக்கில் சமாரியரும், கிழக்கில் அம்மோனியரும், தெற்கில் அரபியரும், மேற்கில் அஸ்தோத்தியரும் இருந்தார்கள்.	0.9035865	True	True	வடக்கில் சமாரியர்கள், கிழக்கில் அம்மோனியர்கள், தெற்கில் அரபிகள், மேற்கில் அஷ்டோதியர்கள்.
21806	[[0.9259308]]	Ministry of Culture announces 7 new circles of Archaeological Survey of India	இந்திய தொல்பொருள் ஆய்வின் 7 புதிய வட்டங்களை கலாச்சார அமைச்சகம் அறிவித்துள்ளது	0.9259308	True	True	பண்பாட்டு அமைச்சகம் இந்திய தொல்பொருள் ஆய்வு நிறுவனத்தின் 7 புதிய வட்டங்களை அறிவிக்கிறது.
21842	[[0.9104587]]	There are about 6 lakh registered Waqf properties across the country.	நாடு முழுவதும் 6 லட்சம் பதிவு செய்யப்பட்ட வக்ஃபு சொத்துகள் உள்ளன.	0.9104587	True	True	நாடு முழுவதும் சுமார் 6 லட்சம் பதிவு செய்யப்பட்ட வக்ஃப் சொத்துக்கள் உள்ளன.
21898	[[0.9389355]]	The famous mathematician Sir Isaac Newton (1642 - 1727) also had a keen interest in the Bible.	பிரசித்திபெற்ற கணித மேதையான சர் ஐஸக் நியூட்டனும் (1642 - 1727) பைபிளில் மிகுந்த ஆர்வம் காட்டினார்.	0.9389355	True	True	புகழ்பெற்ற கணிதவியலாளர் சர் ஐசாக் நியூட்டன் (1642 - 1727) என்பவருக்கு பைபிளிலும் ஆர்வம் இருந்தது.
21997	[[0.9417758]]	Police have registered a case and are investigating into the incident.	இந்த சம்பவம் தொடர்பாக, பொலிசார் வழக்கு பதிவு செய்து விசாரணை மேற்கொண்டு வருகின்றனர்.	0.9417758	True	True	காவல்துறை ஒரு வழக்கை பதிவு செய்து சம்பவத்தை விசாரித்து வருகிறது.
22037	[[0.94699883]]	All farmers in 22 districts viz., Ariyalur, Coimbatore, Cuddalore, Dharmapuri, Dindigul, Erode, Kanniyakumari, Krishnagiri, Madurai, Perambalur, Pudukottai, Ramnad, Salem, Sivagangai, Thanjavur, Theni, The Nilgiris, Tirupur, Trichy, Tirunelveli, Vellore and Villupuram.	அரியலூர், கோயம்புத்தூர், கடலூர், தருமபுரி, திண்டுக்கல், ஈரோடு, கன்னியாகுமரி, கிருஷ்ணகிரி, மதுரை, பெரம்பலூர், புதுக்கோட்டை, இராமநாதபுரம், சேலம், சிவகங்கை, தஞ்சாவூர், தேனி, நீலகிரி, திருப்பூர், திருச்சி, திருநெல்வேலி, வேலூர் மற்றும் விழுப்புரம் ஆகிய 22 மாவட்டங்களிலுள்ள அனைத்து விவசாயிகள்.	0.94699883	True	True	22 மாவட்டங்களில் உள்ள அனைத்து விவசாயிகளும், அரியலூர், கோயம்புத்தூர், கடலூர், தர்மபுரி, திண்டுக்கல், ஈரோடு, கன்னியாகுமரி, கிருஷ்ணகிரி, மதுரை, பெரம்பலூர், புதுக்கோட்டை, இராமநாதபுரம், சேலம், சிவகங்கை, தஞ்சாவூர், தேனி, நீலகிரி, திருப்பூர், திருச்சி, திருநெல்வேலி, வேலூர் மற்றும் விழுப்புரம்.
22046	[[0.9382852]]	Opposition leader Mahinda Rajapakse declared that the time had come for President Kumaratunga to use her executive powers to form a new government.	எதிர்க் கட்சித் தலைவர் மகிந்த ராஜபக்ஷ ஜனாதிபதி குமாரதுங்கவுக்கு ஒரு புதிய அரசாங்கத்தை அமைப்பதற்காக அவரது நிறைவேற்று அதிகாரத்தைப் பயன்படுத்த வேண்டிய நேரம் வந்துவிட்டது எனப் பிரகடனம் செய்தார்.	0.9382852	True	True	எதிர்க்கட்சித் தலைவர் மஹிந்த ராஜபக்ஷே அறிவித்தார், குமாரதுங்கா அதிபர் தனது நிர்வாக அதிகாரங்களைப் பயன்படுத்தி புதிய அரசை உருவாக்கும் நேரம் வந்துவிட்டதாக.
22202	[[0.9083547]]	Bare-breasted women are legal and culturally acceptable at public beaches in Australia and much of Europe.	வெற்று மார்பகங்களுடைய பெண்களைச் சட்டப்படியாகவும், பண்பாடுபடியாகவும் ஆஸ்திரேலியாவிலுள்ள பொதுக் கடற்கரைகளிலும், ஐரோப்பாவின் மிகுந்த இடங்களிலும் ஏற்றுக்கொள்ளப்படுகின்றது.	0.9083547	True	True	ஆஸ்ட்ரேலியாவிலும் ஐரோப்பாவின் பெரும்பாலான பகுதிகளிலும் பொதுக் கடற்கரைகளில் மார்புகள் திறந்த பெண்கள் சட்டப்பூர்வமானவர்களாகவும் கலாச்சார ரீதியில் ஏற்றுக்கொள்ளப்பட்டவர்களாகவும் உள்ளனர்.
22271	[[0.901135]]	The subsequent actions of Jesus enemies prove that it was indeed Lazarus who had come back to life. John 11: 43, 44. 12: 1, 9 - 11.	இயேசுவின் எதிரிகள் அதன் பிறகு செய்த காரியங்கள் லாசரு உண்மையிலேயே உயிரோடு எழுப்பப்பட்டார் என்பதை நிரூபித்தன. ​ —⁠ யோவான் 11: 43, 44. 12: 1, 9 - 11.	0.901135	True	True	இயேசுவின் எதிரிகளின் அடுத்த நடவடிக்கைகள் லாசரஸ் உயிர்பெற்றதை உண்மையாக்குகின்றன. யோவான் 11: 43, 44. 12: 1, 9 - 11.
22380	[[0.91135657]]	Use selection mode to select more than one document or collection.	ஒன்றுக்கு அதிகமான ஆவணங்கள் அல்லது தொகுப்பைத் தேர்ந்தெடுக்க தேர்ந்தெடுத்தல் பயன்முறையைப் பயன்படுத்தவும்.	0.91135657	True	True	ஒன்றுக்கு மேற்பட்ட ஆவணங்களை அல்லது தொகுப்புகளை தேர்ந்தெடுக்கும் படியில் தேர்ந்தெடுப்பு காலத்தை பயன்படுத்தவும்.
22392	[[0.9378239]]	A sum of Rs.500 crores has been allocated in the coming financial year for distribution of 25 lakh colour televisions to the remaining families having no colour television.	வண்ணத் தொலைக்காட்சிப் பெட்டி இல்லாத மீதமுள்ள குடும்பங்களுக்கும் சுமார் 25,00,000 வண்ணத் தொலைக்காட்சி பெட்டிகளை வழங்கிட, வரும் நிதியாண்டில் ரூபாய் 500 கோடி நிதி ஒதுக்கீடு செய்யப்பட்டுள்ளது.	0.9378239	True	True	அடுத்த நிதி ஆண்டில் 25 லட்சம் குடும்பங்களுக்கு நிற தொலைக்காட்சிகளை வழங்குவதற்காக ரூ.500 கோடி ஒதுக்கப்பட்டுள்ளது.
22399	[[0.9000025]]	During the last 24 hours, a total of 15,350 COVID-19 patients have been cured.	கடந்த 24 மணி நேரத்தில், மொத்தம் 15,350 கோவிட் நோயாளிகள் குணமடைந்துள்ளனர்.	0.9000025	True	True	கடந்த 24 மணிநேரங்களில், 15,350 கோவிட்-19 நோயாளிகள் உயவு பெற்றுள்ளனர்.
22465	[[0.9175558]]	The 182 metre statue of Sardar Vallabhbhai Patel, was dedicated to the nation on his birth anniversary, at Kevadiya in Narmada District of Gujarat.	குஜராத்தின் நர்மதா மாவட்டத்தில் உள்ள கெவாடியாவில் சர்தார் வல்லபாய் பட்டேலின்  பிறந்த நாளன்று 182 மீட்டர் உயரமுள்ள அவரது சிலை நாட்டுக்கு அர்ப்பணிக்கப்படுகிறது.	0.9175558	True	True	சர்தார் வல்லபாய் படேலின் 182 மீட்டர் சிலை, குஜராத்தின் நர்மதா மாவட்டத்தில் கேவடியாவில் அவரது பிறந்தநாளில் நாட்டிற்கு அர்ப்பணிக்கப்பட்டது.
22627	[[0.9138708]]	1 The State Department of Archaeology was established in 1961 with the following objectives:-	1 மாநில தொல்லியல் துறையானது பின்வரும் நோக்கங்களுக்காக 1961-ஆம் ஆண்டு நிறுவப்பட்டது.	0.9138708	True	True	1961இல் பின்வரும் நோக்கங்களுடன் தொல்லியல் துறை நிறுவப்பட்டது:-
22692	[[0.90909207]]	ISO/TS 16949:2009 is an interpretation agreed upon by major automotive manufacturers (American and European manufacturers). the latest version is based on ISO 9001:2008.	ஐஎஸ்ஓ/டிஎஸ் 16949:2009 என்பது பெரும்பாலான தானியங்கி உற்பத்தியாளர்களால் (அமெரிக்க மற்றும் ஐரோப்பிய உற்பத்தியாளர்கள்) ஏற்றுக்கொள்ளப்பட்ட தரநிலையாகும். இதன் சமீபத்திய பதிப்பு ஐஎஸ்ஓ 9001:2008 ஐ அடிப்படையாகக் கொண்டது.	0.90909207	True	True	ISO/TS 16949:2009 என்பது அமெரிக்க மற்றும் ஐரோப்பிய தானுந்து உற்பத்தியாளர்களின் ஒப்புதல் பெற்ற விளக்கம் ஆகும். இதன் புதிய பதிப்பு ISO 9001:2008 அடிப்படையில் உள்ளது.
22767	[[0.9025558]]	Babar Azam is regarded as the new superstar of the Pakistan cricket team.	பாகிஸ்தான் கிரிக்கெட் அணியின் புதிய நம்பிக்கை நட்சத்திரமாக உருவெடுத்திருப்பவர் பாபர் அஸாம் (Babar Azam).	0.9025558	True	True	பாபர் அஜம் பாகிஸ்தான் கிரிக்கெட் அணியின் புதிய சூப்பர்ஸ்டார் என்று கருதப்படுகிறார்.
22769	[[0.9442744]]	With this, it became the only Telugu film after Saptapadi (1981) to receive the Nargis Dutt award.	இதன் மூலம், சப்தபாடிக்கு (1981) பிறகு நர்கிஸ் தத் விருதைப் பெற்ற ஒரே தெலுங்கு படம் இதுவாகும் .	0.9442744	True	True	இதன் மூலம், 1981 இல் சப்தபதி பிறகு நர்கிஸ் தத் விருதைப் பெற்ற ஒரே தெலுங்கு திரைப்படமாக ஆனது.
22936	[[0.90476644]]	He did Bachelor of Arts and higher diploma in Cooperative education at Utkal University, Bhubaneswar.	புவனேஸ்வரில் உள்ள உத்கல் பல்கலைக்கழகத்தில் இளங்கலைப் பட்டத்தையும் மற்றும் கூட்டுறவு கல்வியில் உயர் பட்டயப்படிப்பையும் முடித்தார்.	0.90476644	True	True	அவர் உத்கால் பல்கலைக்கழகத்தில், புவனேஸ்வரில் கலை இளங்கலை மற்றும் சஹகார கல்வி உயர் டிப்ளோமாவை படித்தார்.
22979	[[0.9222094]]	The police said an investigation is underway into the incident.	மேலும் இந்தச் சம்பவம் தொடர்பாக விசாரணைகளை மேற்கொண்டு வருவதாக பொலிஸார் தெரிவித்துள்ளனர்.	0.9222094	True	True	காவல்துறை அதிகாரிகள் இந்த சம்பவத்தில் விசாரணை நடந்து வருகிறது என்றனர்.
23005	[[0.91797036]]	Police have registered a case in this regard and are investigating.	இந்த விவகாரம் தொடர்பில் பொலிசார் வழக்குப் பதிந்து தற்போது விசாரித்து வருகின்றனர்.	0.91797036	True	True	இது குறித்து காவல்துறை ஒரு வழக்கை பதிவு செய்து விசாரணை நடத்தி வருகிறது.
23268	[[0.9174822]]	Chances of accidents and injuries are high and health will be of major concern too.	விபத்துக்கள் மற்றும் காயங்கள் ஏற்படுவதற்கான வாய்ப்புக்கள் அதிகம் மற்றும் ஆரோக்கியமும் பெரும் கவலையாக இருக்கும்.	0.9174822	True	True	விபத்துக்களும் காயங்களும் அதிகமாக இருக்கும், உடல்நலமும் முக்கிய கவலையாக இருக்கும்.
23290	[[0.9278811]]	Serena Williams handed worst defeat of her career	வாழ்நாளில் மிகமோசமான தோல்வியைச் சந்தித்த செரீனா வில்லியம்ஸ்! | Serena williams suffers worst defeat of her career | nakkheeran	0.9278811	False	True	செரேனா வில்லியம்ஸ் தனது வாழ்க்கையில் மோசமான தோல்வியை அடைந்தார்.
23303	[[0.9035093]]	There were instances of rape and burning cases in the past in Karnataka and Maharashtra.	முன்னர், பாலியல் வன்கொடுமை செய்து எரித்துக் கொல்லப்பட்ட சம்பவங்கள் கர்நாடகா, மகாராஷ்டிரா மாநிலங்களிலும் நடைபெற்றுள்ளது.	0.9035093	True	True	கர்நாடகாவிலும் மகாராஷ்டிராவிலும் இப்போதும் பாலியல் வன்கொடுமை மற்றும் தீவைப்பு வழக்குகள் நிகழ்ந்துள்ளன.
23394	[[0.9253427]]	Chromium(II) fluoride is an inorganic compound with the formula CrF2.	குரோமியம்(II) புளோரைடு (Chromium(II) fluoride) என்பது CrF2 என்ற மூலக்கூற்று வாய்ப்பாடு கொண்ட ஒரு வேதிச் சேர்மம் ஆகும்.	0.9253427	True	True	குரோமியம்(II) புளோரைடு என்பது CrF2 என்ற சூத்திரத்தைக் கொண்ட ஒரு அகர்நீர் சேர்மம் ஆகும்.
23447	[[0.9210022]]	In this Revised Budget, Rs. 258.46 crores has been allotted for this scheme.	இந்த திருத்த வரவு-செலவுத் திட்ட மதிப்பீடுகளில், இத்திட்டத்திற்காக 258.46 கோடி ரூபாய் ஒதுக்கீடு செய்யப்பட்டுள்ளது.	0.9210022	True	True	இந்த திருத்தப்பட்ட பட்ஜெட்டில், இந்த திட்டத்திற்கு ரூ. 258.46 கோடி ஒதுக்கப்பட்டுள்ளது.
23477	[[0.9471264]]	Kohli, Dhoni rested as India select young squad for T20 tri-series	Kohli, Dhoni rested as India select young squad for T20 tri-series || முத்தரப்பு இருபது ஓவர் போட்டியில் கோலி, தோனிக்கு ஓய்வு	0.9471264	True	True	கோஹ்லி, தோனி ஓய்வுக்கு அனுப்பப்பட்டனர், இந்தியா டி20 தொடரில் இளம் அணியை தேர்ந்தெடுக்கிறது.
23672	[[0.9004166]]	New Zealand were 211/5 in 46.1 overs when rain stopped play.	நியூசிலாந்து அணி 46.1 ஓவரில் 5 விக்கெட்டுக்கு 211 ரன் எடுத்த போது பலத்த மழை வர போட்டி நிறுத்தப்பட்டது.	0.9004166	True	True	நியூசிலாந்து 46.1 ஓவர்களில் 211/5 என்ற நிலையில் மழை ஆட்டத்தை நிறுத்தியது.
23777	[[0.9018782]]	While Kumaratunga is pushing for peace talks, the army is preparing for war.	குமாரதுங்க சமாதான பேசுக்களுக்காக முயற்சி செய்யும் அதேவேளை, இராணுவம் யுத்தத்திற்கு தயார் செய்கின்றது.	0.9018782	True	True	குமாரதுங்கா அமைதி பேச்சுக்களுக்காக உந்துகிறார், இராணுவம் போருக்காக தயாராகிறது.
23822	[[0.90460896]]	The Congress and the Janata Dal (Secular) only managed to win one seat each of the 28 in Karnataka, while the BJP won 25 seats.	கர்நாடகாவில் மொத்தமுள்ள 28 தொகுதிகளில் 25 தொகுதிகளைக் கைப்பற்றியுள்ளது பா. ஜ. க. இரண்டில் மட்டுமே மதச்சார்பற்ற ஜனதா தளமும் ஒன்றில் காங்கிரஸ் கட்சியும் வென்றுள்ளன.	0.90460896	True	True	கர்நாடகாவில் 28 இடங்களில் காங்கிரஸ் மற்றும் ஜனதா தளம் (சுயாட்சி) ஒவ்வொன்றும் ஒரு இடத்தையே வென்றன, அதேசமயம் பாஜபா 25 இடங்களை வென்றது.
23825	[[0.915201]]	The main object of the project is to expedite the improvement of infrastructure in Karnataka and also in reducing the time and cost of travel for traffic, particularly heavy traffic, plying on the Hospet-Bellary-Karnataka/Andhra Pradesh Border sector of NH-63.	இந்த திட்டத்தின் முக்கிய நோக்கமானது கர்நாடகா மாநிலத்தில் கட்டமைப்பு மேம்பாட்டை விரைவுபடுத்துவது, போக்குவரத்து நெருக்கடியால் ஏற்படும் காலம் மற்றும் பண விரயத்தை குறைப்பது, குறிப்பாக கர்நாடகா / ஆந்திர மாநில எல்லையில் என். எச். -63ல், ஹோஸ்பேட் - பெல்லாரி பகுதியில் ஏற்படும் கடுமையான போக்குவரத்து நெரிசலை குறைப்பது ஆகியவையே ஆகும்.	0.915201	True	True	இந்த திட்டத்தின் முக்கிய இலக்கு கர்நாடகாவிலும் அதே போல் ஆந்திரப் பிரதேச எல்லையிலும் உள்ள NH-63 இன் ஹொஸ்பேட்-பெல்லாரி பிரிவில் போக்குவரத்து நேரத்தையும் செலவையும் குறைப்பதற்காக அடிப்படை உள்கட்டமைப்பை மேம்படுத்துவதாகும்.
23845	[[0.9245039]]	Renovation of 575 Hostel Buildings for Backward Classes, Most Backward Classes and Minority Welfare Students at an estimated cost of Rs. 25.00 Crore completed.	பிற்படுத்தப்பட்டோர், மிகப் பிற்படுத்தப்பட்டோர் மற்றும் சிறுபான்மையினர் மாணவ மாணவியருக்கான 575 விடுதிக் கட்டடங்களை 25.00 கோடி ரூபாய் மதிப்பீட்டில் புதுப்பிக்கும் பணிகள் முடிக்கப்பட்டது.	0.9245039	True	True	பின்தங்கிய வகுப்பினர், மிகவும் பின்தங்கிய வகுப்பினர் மற்றும் சிறுபான்மையினர் நல்வாழ்வு மாணவர்களுக்கான 575 விடுதி கட்டிடங்களின் புதுப்பித்தல் ரூ. 25.00 கோடி மதிப்பீட்டில் நிறைவேறியது.
23858	[[0.91035175]]	Parliament also passed a bill to bifurcate the state into two Union Territories- Jammu & Kashmir and Ladakh.	மேலும், அந்த மாநிலத்தை ஜம்மு-காஷ்மீா், லடாக் என இரு யூனியன் பிரதேசங்களாகவும் பிரிக்க நாடாளுமன்றத்தில் சட்டம் நிறைவேற்றப்பட்டது.	0.91035175	True	True	நாடாளுமன்றம் ஜம்மு & காஷ்மீர் மற்றும் லடாக் என்ற இரண்டு யூனியன் பிரதேசங்களாக மாநிலத்தை பிரிக்கும் ஒரு சட்டத்தையும் இயற்றியது.
24016	[[0.9047742]]	He has worked in Hollywood, Hindi,Telugu,Tamil and Malayalam films.	இவர் ஹாலிவுட், பாலிவுட்,தமிழகத் திரைப்படத்துறை, மற்றும் மலையாளத் திரைப்படத் துறை போன்றவற்றில் பணிபுரிந்துள்ளார்.	0.9047742	True	True	அவர் ஹாலிவுட், ஹிந்தி, தெலுங்கு, தமிழ் மற்றும் மலையாள திரைப்படங்களில் பணியாற்றியுள்ளார்.
24195	[[0.90936065]]	There 11 Training Centres headed by the Senior Managers located at Korattur Vellore,, Tiruvannamalai, Madurai, Trichy, Thanjavur, Virudhunagar, Tirunelveli Coimbatore, Mettur and Cable Jointing Training Development Centre, Chennai	மூத்த மேலாளர்கள் தலைமையிலான 11 பயிற்சி மையங்கள் கொரட்டூர், வேலூர், திருவண்ணாமலை, மதுரை , திருச்சி, தஞ்சாவூர், விருதுநகர், திருநெல்வேலி, கோயம்புத்தூர், மேட்டூர் மற்றும் கேபிள் கூட்டு பயிற்சி மேம்பாட்டு மையம், சென்னை ஆகியவை உள்ளன.	0.90936065	True	True	அன்று சீனியர் மேலாளர்களால் தலைமை தாங்கப்பட்ட 11 பயிற்சி மையங்கள் கொரட்டூர், வேலூர், திருவண்ணாமலை, மதுரை, திருச்சி, தஞ்சாவூர், விருதுநகர், திருநெல்வேலி, கோயம்புத்தூர், மேட்டூர் மற்றும் சென்னையில் உள்ள கேபிள் ஜாய்ன்டிங் பயிற்சி வளர்ச்சி மையம் ஆகியவை உள்ளன.
24385	[[0.9371422]]	( Read 1 Thessalonians 5: 1 - 6.)	( 1 தெசலோனிக்கேயர் 5: 1 - 6 - ஐ வாசியுங்கள்.)	0.9371422	False	True	1 5: 1 - 6.)
24401	[[0.9139501]]	Similarly, he added that Netaji Subhash Chandra Bose, Swami Vivekananda and Mahatma Gandhi are respected in Bangladesh as much as in India.	அதைப்போல, நேதாஜி சுபாஷ் சந்திர போஸ், ஸ்வாமி விவேகானந்தர், மகாத்மா காந்தி ஆகியோர் இந்தியாவைப் போலவே வங்காளதேசத்திலும் போற்றப்படுகின்றனர் என்றும் பிரதமர் குறிப்பிட்டார்.	0.9139501	True	True	அதுபோல, அவர் நேதாஜி சுபாஷ் சந்திர போஸ், சுவாமி விவேகானந்தா, மகாத்மா காந்தி ஆகியோர் இந்தியாவில் உள்ளது போலவே வங்காளதேசத்திலும் மதிக்கப்படுகின்றனர்.
24436	[[0.9085531]]	"""""""Mishkin who spoke last said, """"""""Nandalala' should have been my second film."""""""	"""""""கடைசியாக பேச வந்த மிஷ்கின் """"""""எனது இரண்டாவது படமாக 'நந்தலாலா' வந்திருக்க வேண்டும்."""""""	0.9085531	True	True	"கடைசியாகப் பேசிய மிஷ்கின், ""நந்தலாலா"" என்பது எனது இரண்டாவது திரைப்படமாக இருக்க வேண்டும்."
24440	[[0.9213584]]	More than 1,000 came from Japan and Korea, almost 4,000 came from the United States and Canada, and other thousands came from more than 30 lands in the South Pacific, Africa, Europe, and other areas truly a meeting of East and West.	ஜப்பானிலிருந்தும் கொரியாவிலிருந்தும் 1,000 - க்கு மேற்பட்டோர், ஐக்கிய மாகாணங்களிலிருந்தும் கனடாவிலிருந்தும் கிட்டத்தட்ட 4,000 பேரும், மேலும் தென் பசிபிக், ஆப்பிரிக்கா, ஐரோப்பா, மற்ற பகுதிகளிலிருந்தும் மற்ற ஆயிரக்கணக்கானோர் 30 - க்கு மேற்பட்ட தேசங்களிலிருந்தும் வந்திருந்தனர் — உண்மையில் கிழக்கும் மேற்கும் சந்தித்தன.	0.9213584	True	True	ஜப்பான் மற்றும் கொரியாவிலிருந்து 1,000 க்கும் அதிகமானோர் வந்தனர், அமெரிக்கா மற்றும் கனடாவிலிருந்து சுமார் 4,000 பேர் வந்தனர், தென் பசிபிக், ஆப்பிரிக்கா, ஐரோப்பா மற்றும் பிற பகுதிகளிலிருந்து ஆயிரக்கணக்கானோர் வந்தனர், உண்மையில் கிழக்கும் மேற்கும் சந்திக்கும் ஒரு கூட்டம்.
24588	[[0.914962]]	The active participation of Indian women will only strengthen Indias developmental journey therefore this decision has been taken in the interest of women.	இந்தியப் பெண்களின் தீவிரமான பங்கேற்பு மட்டுமே இந்தியாவின் வளர்ச்சிக்கான பயணத்தை வலுப்படுத்தும். எனவே பெண்களின் நலனைக் கருதியே இந்த முடிவு எடுக்கப்பட்டுள்ளது.	0.914962	True	True	இந்திய பெண்களின் செயல்பாட்டு பங்கேற்பு இந்தியாவின் வளர்ச்சிப் பயணத்தை மட்டுமே வலுப்படுத்தும் என்பதால், பெண்களின் நலனுக்காக இந்த முடிவு எடுக்கப்பட்டுள்ளது.
24597	[[0.90169275]]	Therefore, we the sons of the Martyr Jamal Khashoggi announce that we pardon those who killed our father, seeking reward [from] God almighty.	எனவே, தியாகி ஜமால் கஷோகியின் மகன்களான நாங்கள் எங்கள் தந்தையை கொன்றவர்களுக்கு மன்னிப்பு வழங்குவதாக அறிவிக்கிறோம், சர்வவல்லமையுள்ள கடவுளிடம் வெகுமதி கோருகிறோம் என கூறினார்.	0.90169275	True	True	எனவே, நாம் சஹீத் ஜமால் காஷோகியின் மகன்கள், எங்கள் தந்தையைக் கொன்றவர்களை மன்னிக்கிறோம், சக்திவாய்ந்த இறைவனிடம் பரிசைத் தேடி.
24684	[[0.90942216]]	Krishnan was a Tamil politician and former Member of the Legislative Assembly.	ஆர் கிருஷ்ணன் என்பவர் ஒரு தமிழ் அரசியல்வாதியும், முன்னாள் சட்டமன்ற உறுப்பினரும் ஆவார்.	0.90942216	True	True	கிருஷ்ணன் ஒரு தமிழ் அரசியல்வாதி மற்றும் முன்னாள் சட்டமன்ற உறுப்பினர்.
24705	[[0.91283894]]	New Delhi: President of India Ram Nath Kovind has rejected the mercy plea of Nirbhaya convict Mukesh Singh.	புது தில்லி: நிர்பயா வழக்கில் குற்றவாளி முகேஷ் சிங்கின் கருணை மனுவை குடியரசுத் தலைவர் ராம்நாத் கோவிந்த் நிராகரித்தார்.	0.91283894	True	True	இந்தியாவின் ஜனாதிபதி ராம் நாத் கோவிந்த், நிர்பயா குற்றவாளி முகேஷ் சிங்கின் கருணை மனுவை நிராகரித்துள்ளார்.
24762	[[0.9189274]]	It had lain in ruins for nearly 70 years since its destruction by the Babylonians in 607 B.C.E.	607 - ல் பாபிலோனியர்களால் அழிக்கப்பட்டது முதற்கொண்டு சுமார் 70 ஆண்டுகளாக பாழ்க்கடிக்கப்பட்ட நிலையிலிருந்தது.	0.9189274	True	True	அது கி.மு. 607ல் பாபிலோனியர்களால் அழிக்கப்பட்டதிலிருந்து சுமார் 70 ஆண்டுகளாக இடிபாடுகளில் இருந்தது.
24788	[[0.90516895]]	Cabinet approves of 4/6 laning of Kharar-Ludhiana Section of NH-95 (New NH-05) in Punjab	பஞ்சாபின் NH-95யின் (புதிய NH-05) கரார்-லூதியானா பகுதியை 4/6 வழிப்பாதையாக மேம்படுத்த மத்திய அமைச்சரவை ஒப்புதல்	0.90516895	True	True	அமைச்சரவை பஞ்சாபில் உள்ள NH-95 (புதிய NH-05) இன் கரார்-லூதியானா பிரிவின் 4/6 பாதை விரிவாக்கத்தை அனுமதிக்கிறது.
