idx	las	src	tgt	las_score_dbl	src_gt_8_words	tgt_gt_8_words	gpt_3_5_trans	gpt_4o_trans	ollama_trans
3493	[[0.94473314]]	However, operations at private lenders such as ICICI Bank, HDFC Bank, Axis Bank and Kotak Mahindra Bank were almost normal.	हालांकि आईसीआईसीआई बैंक, एचडीएफसी बैंक, एक्सिस बैंक और कोटक महिंद्रा बैंक जैसे निजी बैंकों में बैंकिंग गतिविधियां लगभग सामान्य रहीं।	0.94473314	True	True	हालांकि, आईसीआईसीआई बैंक, एचडीएफसी बैंक, एक्सिस बैंक और कोटक महिंद्रा बैंक जैसे निजी ऋणदाताओं पर कार्यान्वयन लगभग सामान्य थे।	हालांकि, आईसीआईसीआई बैंक, एचडीएफसी बैंक, एक्सिस बैंक और कोटक महिंद्रा बैंक जैसे निजी बैंकों में संचालन लगभग सामान्य थे।	हालांकि, आईसीआईसीआई बैंक, एचडीएफसी बैंक, एक्सिस बैंक और कोटक महिंद्रा बैंक जैसे निजी बैंकों में संचालन लगभग सामान्य थे।
3496	[[0.9339764]]	The CBI has registered the case against Lalu Yadav, his wife Rabri Devi, son Tejaswi and Sarla Gupta, wife of Prem Chand Gupta, former union minister.	सीबीआई ने लालू यादव, उनकी पत्नी राबड़ी देवी, बेटे तेजस्वी और पूर्व केंद्रीय मंत्री प्रेमचंद गुप्ता की पत्नी सरला गुप्ता के खिलाफ एफआईआर दर्ज की है.	0.9339764	True	True	सीबीआई ने लालू यादव, उनकी पत्नी राबड़ी देवी, उनके बेटे तेजस्वी और प्रेम चंद गुप्ता, पूर्व केंद्रीय मंत्री, के पत्नी सरला गुप्ता के खिलाफ मामला दर्ज किया है।	सीबीआई ने लालू यादव, उनकी पत्नी राबड़ी देवी, बेटे तेजस्वी और प्रेम चंद गुप्ता की पत्नी सरला गुप्ता, पूर्व केंद्रीय मंत्री, के खिलाफ मामला दर्ज किया है।	सीबीआई ने लालू यादव, उनकी पत्नी राबड़ी देवी, पुत्र तेजस्वी और पूर्व केंद्रीय मंत्री प्रेम चंद गुप्ता की पत्नी सरला गुप्ता के खिलाफ मामला दर्ज किया है।
3517	[[0.92001015]]	However, there has not been an official announcement yet in this regard.	हालांकि अभी इस बात की आधिकारिक घोषणा नहीं की गई है।	0.92001015	True	True	फिर भी, इस संबंध में अब तक कोई आधिकारिक घोषणा नहीं हुई है।	हालांकि, इस संबंध में अभी तक कोई आधिकारिक घोषणा नहीं हुई है।	इस संबंध में अभी तक कोई आधिकारिक घोषणा नहीं हुई है.
3518	[[0.9143772]]	The exact cause of the fire has still unknown.	आग लगने के सही कारणों का अभी पता नहीं चला पाया है।	0.9143772	True	True	आग की सटीक वजह अभी भी अज्ञात है।	आग का सटीक कारण अभी भी अज्ञात है।	आग के सटीक कारण अभी तक अज्ञात हैं।
3573	[[0.9499831]]	"""""""Defence Minister Rajnath Singh also tweeted and said, """"""""The news of the death of young Bollywood actor Sushant Singh Rajput is shocking."""""""	"""""""रक्षामंत्री राजनाथ सिंह ने भी ट्वीट में लिखा, """"""""बॉलीवुड के युवा अभिनेता सुशांत सिंह राजपूत की मौत की खबर चौंकाने वाली है।"""""""	0.9499831	True	True	"रक्षा मंत्री राजनाथ सिंह ने भी ट्वीट किया और कहा, ""युवा बॉलीवुड अभिनेता सुशांत सिंह राजपूत की मौत की खबर दुखद है।"""	"रक्षा मंत्री राजनाथ सिंह ने भी ट्वीट किया और कहा, ""युवा बॉलीवुड अभिनेता सुशांत सिंह राजपूत की मृत्यु की खबर चौंकाने वाली है।"""	"""रक्षा मंत्री राजनाथ सिंह ने भी ट्वीट किया और कहा, """"बॉलीवुड के युवा अभिनेता सुशांत सिंह राजपूत की मौत की खबर चौंकाने वाली है."""""
3608	[[0.9003546]]	About 45 per cent of children studying in the fifth standard in Pakistans rural areas cannot read English meant for students of Class II, a report has revealed.	पाकिस्तान के ग्रामीण इलाकों में पांचवीं कक्षा में पढ़ने वाले करीब 45 फीसदी बच्चे कक्षा दूसरी के छात्रों की अंग्रेजी नहीं पढ़ सकते हैं।	0.9003546	True	True	पाकिस्तान के ग्रामीण क्षेत्रों में पढ़ाई कर रहे पांचवीं कक्षा के लगभग 45 प्रतिशत बच्चे उन विद्यार्थियों के लिए अंग्रेजी पढ़ नहीं सकते हैं, जो कक्षा II के छात्रों के लिए है, एक रिपोर्ट में खुलासा हुआ है।	पाकिस्तान के ग्रामीण क्षेत्रों में पाँचवीं कक्षा में पढ़ने वाले लगभग 45 प्रतिशत बच्चे दूसरी कक्षा के छात्रों के लिए निर्धारित अंग्रेज़ी नहीं पढ़ सकते, एक रिपोर्ट ने यह खुलासा किया है।	पाकिस्तान के ग्रामीण क्षेत्रों में पांचवीं कक्षा में पढ़ने वाले बच्चों में से लगभग ४५ प्रतिशत बच्चे दूसरी कक्षा के छात्रों के लिए निर्धारित अंग्रेजी नहीं पढ़ सकते, एक रिपोर्ट ने खुलासा किया है।
3622	[[0.9576554]]	The West Bengal Land Reforms (Third Amendment) Act, 1986 (West Bengal Act 35 of 1986).	पश्चिमी बंगाल भूमि सुधार (तीसरा संशोधन) अधिनियम, 1986 (1986 का पश्चिमी बंगाल अधिनियम 35)।	0.9576554	True	True	पश्चिम बंगाल भूमि सुधार (तृतीय संशोधन) अधिनियम, १९८६ (पश्चिम बंगाल अधिनियम ३५ ऑफ १९८६)।	पश्चिम बंगाल भू-सुधार (तीसरा संशोधन) अधिनियम, 1986 (पश्चिम बंगाल अधिनियम 35 का 1986)।	पश्चिम बंगाल भूमि सुधार (तीसरा संशोधन) अधिनियम, 1986 (पश्चिम बंगाल अधिनियम 35, 1986)
3631	[[0.9257349]]	Dream11 extends contract with New Zealand Cricket until 2026	ड्रीम11 ने न्यूजीलैंड क्रिकेट के साथ अनुबंध 2026 तक बढ़ाया	0.9257349	True	True	Dream11 ने 2026 तक न्यूजीलैंड क्रिकेट के साथ अनुबंध को बढ़ा दिया है।	ड्रीम11 ने न्यूज़ीलैंड क्रिकेट के साथ अनुबंध को 2026 तक बढ़ाया।	ड्रीम11 ने 2026 तक न्यूजीलैंड क्रिकेट के साथ अनुबंध बढ़ाया।
3641	[[0.914228]]	In the pavilion, five doctors from All India Institute of Medical Sciences (AIIMS), Raipur and two doctors from health department are providing their services.	मंडप में, अखिल भारतीय आयुर्विज्ञान संस्थान (एम्स), रायपुर के पांच डॉक्टर और स्वास्थ्य विभाग के दो डॉक्टर अपनी सेवाएं प्रदान कर रहे हैं।	0.914228	True	True	पैविलियन में, ऑल इंडिया इंस्टीट्यूट ऑफ मेडिकल साइंसेज (एम्स), रायपुर से पांच डॉक्टर्स और स्वास्थ्य विभाग से दो डॉक्टर्स अपनी सेवाएं प्रदान कर रहे हैं।	मंडप में, अखिल भारतीय आयुर्विज्ञान संस्थान (एम्स), रायपुर के पाँच डॉक्टर और स्वास्थ्य विभाग के दो डॉक्टर अपनी सेवाएँ प्रदान कर रहे हैं।	पवेलियन में, अखिल भारतीय आयुर्विज्ञान संस्थान (एम्स), रायपुर के पांच डॉक्टर और स्वास्थ्य विभाग के दो डॉक्टर अपनी सेवाएं प्रदान कर रहे हैं।
3646	[[0.9184925]]	(1)(a) In respect of a new ship or new machinery or plant (other than office appliances or road transport vehicles) which is owned by the assessee and is wholly used for the purposes of the business carried on by him, there shall, in accordance with and subject to the provisions of this section and of section 34, be allowed a deduction, in respect of the previous year in which the ship was acquired or the machinery or plant was installed or, if the ship, machinery or plant is first put to use in the immediately succeeding previous year, then, in respect of that previous year, a sum by way of development rebate as specified in clause (b).	(1) (क) किसी नए पोत या नर्इ मशीनरी या संयंत्र की बाबत (ऐसे कार्यालय साधित्रों या सड़क परिवहन यानों से भिन्न) जो निर्धारिती के स्वामित्व में है और उसके द्वारा चलाए गए कारबार के प्रयोजनों के लिए सम्पूर्णतः प्रयुक्त किया जाता है, इस धारा के और धारा 34 के उपबंधों के अनुसार और उनके अधीन रहते हुए, विकास रिबेट के रूप में ऐसी राशि की कटौती, जैसी खण्ड (ख) में विनिर्दिष्ट है उस पूर्ववर्ष की बाबत, जिसमें वह पोत अर्जित किया गया था या मशीनरी या संयंत्र अधिष्ठापित किया गया था यदि पोत, मशीनरी या संयंत्र ठीक बाद के पूर्ववर्ष में प्रथम बार उपयोग में लाया गया है तब उस पूर्ववर्ष की बाबत, अनुज्ञात की जाएगी।	0.9184925	True	True	(१)(ए) उस नए जहाज या नई मशीनरी या प्लांट के संदर्भ में (जो केवल कारोबार के उद्देश्यों के लिए पूरी तरह से उसके द्वारा चलाए जाने वाले हैं) जो असेसी के द्वारा स्वामित्व में है और उसे विधि के अनुसार और इस धारा और धारा ३४ के प्रावधानों के अधीन, एक छूट दी जाएगी, जिसके संदर्भ में जिस पिछले वर्ष जिसमें जहाज प्राप्त किया गया था या मशीनरी या प्लांट इंस्टॉल किया गया था, या अगर जहाज, मशीनरी या प्लांट पहली बार तुरंत अगले पिछले वर्ष में उपयोग में लाए गए हैं, तो, उस पिछले वर्ष के संदर्भ में, एक विकास छूट के रूप में निर्दिष्ट किया गया राशि।	(1)(a) उस नए जहाज या नई मशीनरी या संयंत्र के संबंध में (कार्यालय उपकरण या सड़क परिवहन वाहनों को छोड़कर) जो करदाता के स्वामित्व में है और पूरी तरह से उसके द्वारा किए जा रहे व्यवसाय के उद्देश्यों के लिए उपयोग किया जाता है, इस धारा और धारा 34 के प्रावधानों के अनुसार और उनके अधीन, उस पूर्ववर्ती वर्ष के संबंध में कटौती की अनुमति दी जाएगी जिसमें जहाज का अधिग्रहण किया गया था या मशीनरी या संयंत्र स्थापित किया गया था, या यदि जहाज, मशीनरी या संयंत्र का पहली बार उपयोग अगले सीधे पिछले वर्ष में किया जाता है, तो उस पिछले वर्ष के संबंध में, एक राशि विकास छूट के रूप में धारा (b) में निर्दिष्ट की जाएगी।	नई जहाज या नई मशीनरी या संयंत्र (कार्यालय उपकरण या सड़क परिवहन वाहनों के अलावा) जिसका स्वामित्व आकलनकर्ता के पास है और जिसका पूरा उपयोग उसके द्वारा संचालित व्यवसाय के उद्देश्य से किया जाता है, उसे इस धारा और धारा 34 के प्रावधानों के अनुसार और उनके अधीन, पिछले वर्ष में जहाज के अधिग्रहण या मशीनरी या संयंत्र के स्थापना के संबंध में या यदि जहाज, मशीनरी या संयंत्र का पहला उपयोग तत्काल अगले पिछले वर्ष में किया जाता है, तो उस पिछले वर्ष के संबंध में, विकास रिबेट के रूप में निर्धारित राशि की कटौती की अनुमति दी जाएगी।
3654	[[0.9045125]]	The citys streetlights have been changed to energy efficient LED bulbs and the majority of the garbage trucks run on gas.	शहर की स्ट्रीट लाइटों को ऊर्जा दक्ष एलईडी बल्बों से बदल दिया गया है और ज्यादातर कचरा ट्रक गैस से चलाए जा रहे हैं।	0.9045125	True	True	शहर की सड़क की लाइट्स को ऊर्जा कुशल LED बल्बों पर बदल दिया गया है और अधिकांश कचरा ट्रक गैस पर चलते हैं।	शहर की स्ट्रीट लाइट्स को ऊर्जा-कुशल एलईडी बल्बों में बदल दिया गया है और अधिकांश कचरा ट्रक गैस पर चलते हैं।	शहर की स्ट्रीटलाइट्स को ऊर्जा कुशल एलईडी बल्ब में बदल दिया गया है और अधिकांश कचरा ट्रक गैस पर चलते हैं।
3662	[[0.9261663]]	England lost the first Test by 9 wickets, with Anderson taking just one wicket in the match.	इंग्लैंड ने पहला टेस्ट 9 विकेट से गंवाया, जिससे एंडरसन मैच में सिर्फ एक विकेट ले पाए।	0.9261663	True	True	इंग्लैंड ने पहले टेस्ट मैच को 9 विकेट से हारा, जिसमें एंडरसन ने मैच में सिर्फ एक विकेट लिया।	इंग्लैंड पहला टेस्ट 9 विकेट से हार गया, जिसमें एंडरसन ने मैच में सिर्फ एक विकेट लिया।	इंग्लैंड ने पहला टेस्ट 9 विकेट से हारा, मैच में एंडरसन ने सिर्फ एक विकेट लिया।
3664	[[0.9383589]]	Aindri Anurag, Chief Post Master General, in the presence of Shri Akhilesh Kumar Pandey, Postmaster General (Operations), Delhi Circle and Ms. Annu Paul, SSPOs inaugurated the third all-Women Sub Post Office Nanak Pura, New Delhi -110021 on 6th March under New Delhi South West Division to commemorate the International Womens Day celebrations.	मुख्य पोस्टमास्टर जनरल सुश्री एंद्री अनुराग ने अंतर्राष्ट्रीय महिला दिवस के तहत पोस्टमास्टर जनरल (परिचालन), दिल्ली सर्कल श्री अखिलेश कुमार पांडेय और एसएसपीओ सुश्री अनु पॉल की मौजूदगी में 6 मार्च को नई दिल्ली दक्षिण-पश्चिम मंडल के अंतर्गत तीसरे महिला उप-डाकघर, नानक पुरा, नई दिल्ली-110021 का उद्घाटन किया।	0.9383589	True	True	श्री आंद्री अनुराग, मुख्य पोस्ट मास्टर जनरल, श्री अखिलेश कुमार पांडेय, पोस्टमास्टर जनरल (ऑपरेशंस), दिल्ली सर्कल और मिसेज अन्नू पॉल, एसएसपीओएस ने 6 मार्च को नई दिल्ली -110021 में तीसरा सभी महिलाओं का सब पोस्ट ऑफिस नानक पुरा का उद्घाटन किया, जिसे नई दिल्ली साउथ वेस्ट डिवीजन के अंतरराष्ट्रीय महिला दिवस के उत्सव के रूप में समर्पित किया गया।	ऐंद्रि अनुराग, मुख्य डाकपाल महाप्रबंधक ने श्री अखिलेश कुमार पांडे, डाकपाल महाप्रबंधक (ऑपरेशन्स), दिल्ली सर्कल और सुश्री अन्नू पॉल, एसएसपीओ की उपस्थिति में 6 मार्च को अंतर्राष्ट्रीय महिला दिवस समारोह के उपलक्ष्य में नई दिल्ली दक्षिण पश्चिम मंडल के अंतर्गत नई दिल्ली -110021 के नानक पुरा में तीसरा ऑल-वूमेन सब पोस्ट ऑफिस का उद्घाटन किया।	आइन्द्री अनुराग, मुख्य डाक महाप्रबंधक, श्री अखिलेश कुमार पांडेय, डाक महाप्रबंधक (संचालन), दिल्ली वृत्त और श्रीमती अन्नू पॉल, एसएसपीओएस ने नई दिल्ली -110021 में नानक पुरा में तीसरे सभी महिला उप डाकघर का उद्घाटन 6 मार्च को नई दिल्ली दक्षिण पश्चिम विभाग के तहत अंतर्राष्ट्रीय महिला दिवस समारोह के अवसर पर किया।
3667	[[0.9451205]]	Tourism Minister Amar Kumar Bauri said that after the formation of the Shrine Board, the arrangement of Deoghar on the world panel is being discussed.	पर्यटन मंत्री अमर कुमार बाउरी ने कहा कि श्राइन बोर्ड के गठन के बाद विश्व फलक पर देवघर की व्यवस्था की चर्चा हो रही है।	0.9451205	True	True	पर्यटन मंत्री अमर कुमार बौरी ने कहा कि श्राइन बोर्ड के गठन के बाद, देवघर की व्यवस्था को विश्व स्तर पर चर्चा की जा रही है।	पर्यटन मंत्री अमर कुमार बाउरी ने कहा कि श्राइन बोर्ड के गठन के बाद, देवघर की व्यवस्था को विश्व पटल पर लाने की चर्चा हो रही है।	पर्यटन मंत्री अमर कुमार बौरी ने कहा कि श्राइन बोर्ड के गठन के बाद देवघर की विश्व पटल पर व्यवस्था की चर्चा की जा रही है।
3703	[[0.91429734]]	Her death came as a great blow to her admirers and just a few months afterwards a scholarship for women was set up in her memory at the Madras Medical College, and a memorial medal at the University of Madras for the best female Matriculation candidate in English.	उनकी मौत उनके प्रशंसकों के लिए एक बड़ा झटका बन गई और कुछ ही महीने बाद मद्रास मेडिकल कॉलेज में उनकी स्मृति में महिलाओं के लिए छात्रवृत्ति रखी गई और अंग्रेजी में सर्वश्रेष्ठ महिला मैट्रिकुलेशन उम्मीदवार के लिए मद्रास विश्वविद्यालय में एक स्मारक पदक स्थापित किया गया।	0.91429734	True	True	उसकी मौत उसके प्रशंसकों के लिए एक बड़ी धक्का थी और बस कुछ महीने बाद मद्रास मेडिकल कॉलेज में उसकी याद में महिलाओं के लिए एक छात्रवृत्ति स्थापित की गई, और मद्रास विश्वविद्यालय में बेस्ट फीमेल मैट्रिक्लेशन कैंडिडेट के लिए एक स्मारक मेडल।	उसकी मृत्यु उसके प्रशंसकों के लिए एक बड़ा आघात थी और उसके कुछ महीनों बाद उसकी स्मृति में मद्रास मेडिकल कॉलेज में महिलाओं के लिए एक छात्रवृत्ति स्थापित की गई, और मद्रास विश्वविद्यालय में सर्वश्रेष्ठ महिला मैट्रिकुलेशन उम्मीदवार के लिए अंग्रेजी में एक स्मारक पदक स्थापित किया गया।	उसकी मृत्यु उसके प्रशंसकों के लिए एक बड़ा आघात था और कुछ महीने बाद ही मद्रास मेडिकल कॉलेज में उसकी स्मृति में महिलाओं के लिए एक छात्रवृत्ति स्थापित की गई और मद्रास विश्वविद्यालय में अंग्रेजी में सर्वश्रेष्ठ महिला मैट्रिक परीक्षार्थी के लिए एक स्मारक पदक स्थापित किया गया।
3713	[[0.90096277]]	Police are conducting raids to trace the other accused.	अन्य आरोपियों के गिरफ्तारी के लिए पुलिस छापेमारी में जुटी हैं ।	0.90096277	True	True	पुलिस अन्य अभियुक्तों के पता लगाने के लिए छापेमारी कर रही है।	पुलिस अन्य आरोपियों का पता लगाने के लिए छापेमारी कर रही है।	पुलिस अन्य आरोपियों का पता लगाने के लिए छापे मार रही है।
3731	[[0.9095659]]	It plans to achieve 175GW of renewable energy capacity by 2022.	इसमें 2022 तक 175 गिगावाट क्षमता की नवीकरणीय ऊर्जा शामिल है.	0.9095659	True	True	यह 2022 तक 175 जीडब्ल्यू की नवीकरणीय ऊर्जा क्षमता प्राप्त करने की योजना बना रहा है।	यह 2022 तक 175 गीगावाट नवीकरणीय ऊर्जा क्षमता प्राप्त करने की योजना बना रहा है।	यह 2022 तक नवीकरणीय ऊर्जा क्षमता 175GW हासिल करने की योजना है।
3745	[[0.9008682]]	Shri Pradhan assured that LPG will be supplied to Nepal in adequate quantity without interruption.	श्री प्रधान ने भरोसा दिलाया कि नेपाल को निर्बाध और पर्याप्त मात्रा में एलपीजी की आपूर्ति की जाएगी।	0.9008682	True	True	श्री प्रधान ने आश्वासन दिया कि नेपाल को अविरल मात्रा में एलपीजी आपूर्ति की जाएगी।	श्री प्रधान ने आश्वासन दिया कि नेपाल को एलपीजी की आपूर्ति पर्याप्त मात्रा में बिना रुकावट के की जाएगी।	श्री प्रधान ने आश्वासन दिया कि नेपाल को पर्याप्त मात्रा में बिना रुकावट के एलपीजी की आपूर्ति की जाएगी।
3768	[[0.9288813]]	He will be accompanied by Pakistan Army chief and Lieutenant General Hameed.	उनके साथ पाकिस्तान के सेना प्रमुख तथा लेफ्टिनेंट जनरल हमीद भी होंगे.	0.9288813	True	True	उसके साथ पाकिस्तान सेना के मुख्य और लेफ्टिनेंट जनरल हमीद होंगे।	वह पाकिस्तान सेना प्रमुख और लेफ्टिनेंट जनरल हमीद के साथ होंगे।	वह पाकिस्तान सेना प्रमुख और लेफ्टिनेंट जनरल हामिद के साथ होंगे।
3781	[[0.9141239]]	As specified under sub-section (2) of Section 286, the said Report is to be furnished on or before the due date specified under Section 139(1) of the Act for furnishing of return of income for the relevant accounting year	जैसा कि धारा 286 की उप-धारा (2) में निर्दिष्‍ट किया गया है, उपर्युक्‍त रिपोर्ट संबंधित लेखांकन वर्ष हेतु आयकर रिटर्न पेश करने के लिए अधिनियम की धारा 139 (1) में निर्दिष्‍ट तिथि को या उससे पहले प्रस्‍तुत करनी है	0.9141239	True	True	धारा 286 के उप-अनुभाग (2) के तहत विशिष्ट किया गया है कि कहा गया रिपोर्ट उस तिथि तक प्रस्तुत की जानी चाहिए जो अधिनियम के धारा 139(1) के तहत आय के रिटर्न की प्रस्तुति के लिए पर्याप्त तिथि के पहले हो।	धारा 286 के उपखंड (2) के तहत निर्दिष्ट अनुसार, उक्त रिपोर्ट संबंधित लेखा वर्ष के लिए आय विवरण प्रस्तुत करने की धारा 139(1) के अंतर्गत निर्दिष्ट नियत तिथि तक या उससे पहले प्रस्तुत की जानी है।	धारा 286 की उपधारा (2) के तहत निर्दिष्ट के अनुसार, उक्त रिपोर्ट उस तिथि से पहले या उस तिथि को प्रस्तुत की जानी है जो आय की वापसी के लिए धारा 139(1) के तहत प्रासंगिक लेखा वर्ष के लिए निर्दिष्ट की गई है।
3782	[[0.901856]]	For details: Booking of tickets for 200 Trains which are being introduced wef 01st June, in full swing Indian Railways will start operations of 200 daily passenger trains across the country from 1 June 2020 and booking of all these trains commenced from 21 May 2020.	अधिक जानकारी के लिए पढ़ें- 1 जून से शुरू होने जा रही 200 ट्रेनों के लिए तेजी से हो रही है टिकटों की बुकिंग भारतीय रेलवे 1 जून 2020 से देश भर में 200 दैनिक यात्री ट्रेनों का परिचालन शुरू करेगा और इन सभी ट्रेनों के लिए बुकिंग 21 मई, 2020 से शुरू हो गई है।	0.901856	True	True	विवरण के लिए: 1 जून से आरंभ हो रहे 200 ट्रेनों के टिकट की बुकिंग पूरी गति से चल रही है, भारतीय रेल 1 जून 2020 से देश भर में रोज़ाना 200 पैसेंजर ट्रेनों की संचालन शुरू करेगा और इन सभी ट्रेनों की बुकिंग 21 मई 2020 से शुरू हो गई है।	विवरण के लिए: 200 ट्रेनों के टिकटों की बुकिंग, जो 1 जून से शुरू की जा रही हैं, पूरे जोर-शोर से भारतीय रेलवे 1 जून 2020 से देश भर में 200 दैनिक यात्री ट्रेनों का संचालन शुरू करेगा और इन सभी ट्रेनों की बुकिंग 21 मई 2020 से शुरू हो चुकी है।	विवरण के लिए: 1 जून से शुरू होने वाली 200 ट्रेनों के टिकटों की बुकिंग जोरों पर है, भारतीय रेलवे 1 जून 2020 से देश भर में 200 दैनिक यात्री ट्रेनों का संचालन शुरू करेगा और इन सभी ट्रेनों की बुकिंग 21 मई 2020 से शुरू हुई।
3793	[[0.93641514]]	The police have registered a case and started an investigation based on the complaint.	पुलिस ने शिकायत के आधार पर मामला दर्ज कर जाँच शुरु कर दी है।	0.93641514	True	True	पुलिस ने शिकायत के आधार पर मामला दर्ज किया और जांच शुरू की है।	पुलिस ने शिकायत के आधार पर मामला दर्ज कर जांच शुरू कर दी है।	पुलिस ने शिकायत के आधार पर मामला दर्ज कर जांच शुरू कर दी है।
3808	[[0.9046552]]	I am also thankful to our Indian friends for giving our players a platform to show their skills.	मैं हमारे भारतीय मित्रों का भी आभारी हूं जिन्होंने हमारे खिलाड़ियों को अपना कौशल दिखाने के लिए एक मंच प्रदान किया है।	0.9046552	True	True	मैं हमारे भारतीय दोस्तों का भी आभारी हूँ जिन्होंने हमारे खिलाड़ियों को उनके कौशल दिखाने के लिए एक मंच दिया।	मैं हमारे भारतीय मित्रों का भी आभारी हूँ जिन्होंने हमारे खिलाड़ियों को अपनी प्रतिभा दिखाने के लिए एक मंच प्रदान किया।	मैं हमारे भारतीय मित्रों का भी आभारी हूँ जिन्होंने हमारे खिलाड़ियों को अपने कौशल दिखाने का मंच प्रदान किया।
3810	[[0.9580116]]	Police have arrested both the men.	दोनों लोगों को पुलिस ने गिरफ्तार कर लिया है।	0.9580116	False	True	पुलिस ने दोनों आदमी को गिरफ्तार किया है।	पुलिस ने दोनों आदमियों को गिरफ्तार कर लिया है।	पुलिस ने दोनों पुरुषों को गिरफ्तार कर लिया है।
3832	[[0.92372155]]	It had also alleged that the assistant panchayat electoral registration officers appointed by the West Bengal State Election Commission were refusing to give nomination forms to BJP candidates.	बीजेपी ने यह भी आरोप लगाया है कि पश्चिम बंगाल राज्य निर्वाचन आयोग की ओर से नियुक्त सहायक पंचायत चुनाव पंजीकरण अधिकारी भाजपा उम्मीदवारों को नामांकन के फॉर्म देने से इनकार कर रहा है।	0.92372155	True	True	यह भी आरोप लगाया गया था कि पश्चिम बंगाल राज्य चुनाव आयोग द्वारा नियुक्त सहायक पंचायत चुनाव पंजीकरण अधिकारियां भाजपा उम्मीदवारों को नामांकन फॉर्म नहीं देने की इनकार कर रहे थे।	इसने यह भी आरोप लगाया था कि पश्चिम बंगाल राज्य चुनाव आयोग द्वारा नियुक्त सहायक पंचायत चुनाव पंजीकरण अधिकारी बीजेपी उम्मीदवारों को नामांकन फॉर्म देने से इनकार कर रहे थे।	यह आरोप भी लगाया था कि पश्चिम बंगाल राज्य निर्वाचन आयोग द्वारा नियुक्त सहायक पंचायत निर्वाचन पंजीकरण अधिकारी भाजपा उम्मीदवारों को नामांकन फॉर्म देने से इनकार कर रहे थे।
3833	[[0.9013183]]	Petrol, diesel prices rise for second straight day. here's how to check rates in your city	लगातार दूसरे दिन बढ़े पेट्रोल-डीजल के दाम, यहां एक क्लिक में चेक करें अपने शहर का रेट	0.9013183	True	True	पेट्रोल, डीजल की कीमतें दूसरे दिन बाद बढ़ीं। यहाँ अपने शहर में दर की जाँच कैसे करें, इसकी जानकारी है।	पेट्रोल, डीजल की कीमतों में दूसरे लगातार दिन वृद्धि हुई। यहां बताया गया है कि अपने शहर में दरें कैसे जांचें।	पेट्रोल, डीजल के दाम दूसरे दिन भी बढ़े, यहां जानें अपने शहर में रेट कैसे चेक करें।
3836	[[0.9479586]]	Only 18% of the adult population has secondary education and only 1.4% of them have higher education.	वयस्क आबादी का केवल 18% माध्यमिक शिक्षा है और उनमें से केवल 1.4% में उच्च शिक्षा है।	0.9479586	True	True	केवल 18% वयस्क जनसंख्या के पास माध्यमिक शिक्षा है और केवल 1.4% उनमें उच्च शिक्षा है।	केवल 18% वयस्क जनसंख्या के पास माध्यमिक शिक्षा है और उनमें से केवल 1.4% के पास उच्च शिक्षा है।	वयस्क आबादी का केवल 18% माध्यमिक शिक्षा प्राप्त है और उनमें से केवल 1.4% के पास उच्च शिक्षा है.
3865	[[0.9061276]]	Sonia Ji has assured that Rahul Ji will attend the ceremony.	सोनिया जी ने आश्वासन दिया है कि राहुल जी समारोह में शामिल होंगे.	0.9061276	True	True	सोनिया जी ने आश्वासन दिया है कि राहुल जी समारोह में शामिल होंगे।	सोनिया जी ने आश्वासन दिया है कि राहुल जी समारोह में शामिल होंगे।	सोनिया जी ने आश्वासन दिया है कि राहुल जी समारोह में उपस्थित होंगे।
3879	[[0.9176183]]	This was Pakistan's seventh straight defeat to India in World Cups.	विश्व कप में भारत के खिलाफ पाकिस्तान की यह लगातार सातवीं हार थी।	0.9176183	True	True	यह था पाकिस्तान की सातवीं सीधी हार भारत के हाथ में विश्व कप में।	यह विश्व कप में भारत के खिलाफ पाकिस्तान की लगातार सातवीं हार थी।	यह विश्व कप में भारत से पाकिस्तान की सातवीं लगातार हार थी।
3893	[[0.9120852]]	The Congress has the support of four Independents, two BSP and one SP MLA.	चार निर्दलीय, बसपा के दो और सपा के एक विधायक के समर्थन का कांग्रेस दावा कर रही है.	0.9120852	True	True	कांग्रेस को चार स्वतंत्र, दो बीएसपी और एक एसपी विधायकों का समर्थन है।	कांग्रेस को चार निर्दलीय, दो बसपा और एक सपा विधायक का समर्थन प्राप्त है।	कांग्रेस के पास चार निर्दलीय, दो बसपा और एक सपा विधायक का समर्थन है।
