idx	las	src	tgt	las_score_dbl	src_gt_8_words	tgt_gt_8_words	ollama_trans
2126	[[0.9214957]]	The business group has admitted an undisclosed income of Rs 175 crore and further tax related proceedings are on, official sources said.	आधिकारिक सूत्रों ने कहा, ‘व्यापार समूह ने 175 करोड़ की अघोषित आय होना स्वीकार किया है तथा कर संबंधी आगे की कार्रवाई जारी है।	0.9214957	True	True	व्यावसायिक समूह ने 175 करोड़ रुपये की अनुशंसित आय स्वीकार की है और आगे कर संबंधी कार्यवाही जारी हैं, अधिकारी स्रोतों ने।
2152	[[0.90144265]]	Subsequently, both were placed under arrest.	बाद में दोनों को हिरासत में ले लिया गया।	0.90144265	False	True	इसके बाद, उन दोनों को गिरफ्तार कर लिया गया।
2170	[[0.9176068]]	Asking Chief Minister Amarinder Singh to take action, Mishra tweeted: @Priyanka Gandhiji if you are free from your political drama then look what is happening in Congress-ruled states.	मुख्यमंत्री अमरिंदर सिंह से इस बाबत कार्रवाई करने की मांग को लेकर मिश्रा ने ट्वीट किया, प्रियंका गांधी जी यदि आप अपने राजनीतिक नाटक से खाली हो गई हों, तो कांग्रेस शासित राज्य में क्या हो रहा है जरा देख लीजिए।	0.9176068	True	True	मुख्यमंत्री अमरिंदर सिंहजी से कार्रवाई करने का अनुरोध करते हुए, मिश्रा ने ट्वीट किया: @प्रियंका गांधीजी यदि आप अपने राजनीतिक नाटक से मुक्त हैं तो कांग्रेस-शासित राज्यों में क्या हो रहा है, देख लीजिए।
2261	[[0.9168469]]	General and OBC category candidates will have to pay application fee of Rs Rs 600 and SC/ST category candidates will have to pay Rs 400 as application fee.	सामान्य और ओबीसी वर्ग के छात्रों को 600 रुपये और एसएसी/एसटी वर्ग के छात्रों को 400 रुपये फीस देनी होगी.	0.9168469	True	True	सामान्य और ओबीसी श्रेणी के उम्मीदवारों को 600 रुपये का आवेदन शुल्क अदा करना होगा और अनुसूचित जाति/अनुसूचित जनजाति श्रेणी के उम्मीदवारों को 400 रुपये का आवेदन शुल्क अदा करना होगा।
2263	[[0.92267257]]	The match was being played between Rajasthan Royals and the Chennai Super Kings.	ये मैच चेन्नई सुपर किंग्स बनाम राजस्थान राॅयल्स के बीच खेला गया था।	0.92267257	True	True	राजस्थान रॉयल्स और चेन्नई सुपर किंग्स के बीच मैच खेला जा रहा था।
2264	[[0.91757715]]	Australia: David Warner, Aaron Finch (captain), Marnus Labuschagne, Steven Smith, Ashton Turner, Alex Carey (wk), Ashton Agar, Pat Cummins, Mitchell Starc, Josh Hazlewood, Adam Zampa.	ऑस्ट्रेलिया : एरोन फिंच (कप्तान), डेविड वॉर्नर, मार्नस लाबुस्चगने, स्टीव स्मिथ, एश्टन टर्नर, एलेक्स केरी (विकेटकीपर), एश्टन अगर, पैट कमिंस, मिशेल स्टार्क, केन रिचर्डसन, एडम जम्पा।	0.91757715	True	True	ऑस्ट्रेलिया: डेविड वॉर्नर, एरोन फिंच (कप्तान), मार्नस लाबुशेन, स्टीवन स्मिथ, एश्टन टर्नर, एलेक्स केरी (विकेटकीपर), एश्टन अगार, पैट कमिंस, मिचेल स्टार्क, जोश हेजलवुड, एडम जाम्पा.
2270	[[0.9153489]]	Application Fee: Rs 100 for General and OBC category candidates.	आवेदन शुल्क: सामान्य और ओबीसी वर्गों के उम्मीदवारों को 100 रुपये शुल्क देना होगा।	0.9153489	True	True	आवेदन शुल्क: सामान्य और ओबीसी श्रेणी के उम्मीदवारों के लिए 100 रुपये।
2278	[[0.9145987]]	No application will be accepted after the last date.	आखिरी तारीख के बाद किसी भी आवेदन को स्वीकार नहीं किया जाएगा।	0.9145987	True	True	आवेदनों की स्वीकृति अंतिम तिथि के बाद नहीं की जाएगी।
2314	[[0.91925156]]	"""""""""""""""I think it's a great opportunity for other young players like Krunal Pandya to win matches and bowl those tough over to emerge victoriously,"""""""" he said."""""""	"""""""उन्होंने कहा, """"""""मुझे लगता है कि क्रुणाल पंड्या जैसे अन्य युवा खिलाड़ियों के लिए यह शानदार मौका है कि वे मैच जीतें और उन मुश्किलों को जीतकर उभरें।"""""""	0.91925156	True	True	उन्हें लगता है कि कрунल पंड्या जैसे अन्य युवा खिलाड़ियों के लिए मैच जीतने और कठिन ओवर फेंकने के लिए यह एक बड़ा अवसर है, वे कहा।
2323	[[0.93856025]]	Police has started investigating of whole case.	पुलिस ने सारे मामले की जांच शुरू कर दी है।	0.93856025	False	True	पुलिस ने पूरे मामले की जांच शुरू कर दी है।
2331	[[0.9034995]]	The investigation is on and strict action will be taken against the accused.	मामले की जांच जारी है और दोषियों पर कड़ी कार्रवाई की जाएगी।	0.9034995	True	True	जाँच जारी है और आरोपियों के विरुद्ध सख्त कार्रवाई की जाएगी।
2371	[[0.9188012]]	By providing a Post to the Site, you undertake, represent and warrant to the Company that you have all necessary rights in and to that Post and all information it contains and that no such Post shall infringe any rights, of third parties, including without limitation, Intellectual Property Rights or other rights of any third parties or be otherwise defamatory, slanderous or hurtful to any particular person or group of people.	साइट पर एक पोस्ट प्रदान करके, आप प्रतिनिधित्व करते हैं और कंपनी को वचन और गारंटी देते हैं कि आपके पास उस पोस्ट के और उसमें निहित सभी जानकारी के सभी आवश्यक अधिकार हैं और इस तरह की कोई पोस्ट तीसरे पक्ष के अधिकारों और साथ ही बिना किसी सीमा के किसी भी तीसरे पक्ष के इंटेलेक्चुअल प्रॉपर्टी राइट या अन्य अधिकार का उल्लंघन नहीं करेगी, या किसी विशेष व्यक्ति या लोगों के समूह के लिए अपमानजनक, बदनामी या हानिकारक न हो।	0.9188012	True	True	आप साइट पर पोस्ट प्रदान करके, आप कंपनी के प्रति यह वचन देते हैं, प्रतिनिधित्व करते हैं और वारंटी देते हैं कि आपके पास उस पोस्ट और उसमें निहित सभी सूचनाओं के संबंध में सभी आवश्यक अधिकार हैं और कोई भी पोस्ट किसी तीसरे पक्ष के अधिकारों, जिसमें बिना किसी सीमा के बौद्धिक संपदा अधिकार या किसी तीसरे पक्ष के अन्य अधिकारों का उल्लंघन नहीं करेगा या किसी विशेष व्यक्ति या लोगों के समूह के प्रति अपमानजनक, निन्दनीय या आहत नहीं होगा।
2382	[[0.94451714]]	"""""""Pressing this button will discard all recent changes made in """"""""% 1"""""""" object."""""""	"""""""इस बटन को दबाने पर वस्तु """"""""% 1"""""""" में किए गए सभी हालिया परिवर्तन रद्द हो जाएंगे"""""""	0.94451714	True	True	"यह बटन दबाने से ""%1"" वस्तु में किए गए सभी हाल के परिवर्तन निरस्त हो जाएंगे।"
2384	[[0.93537605]]	The investigation involved multiple agencies the Punjab Police, central security agencies, the Border Security Force, the Indian Air Force.	जाँच में कई एजेंसियाँ- पंजाब पुलिस, केंद्रीय सुरक्षा एजेंसियाँ, सीमा सुरक्षा बल, भारतीय वायु सेना ​​शामिल थीं।	0.93537605	True	True	जांच में कई एजेंसियां शामिल थीं, पंजाब पुलिस, केंद्रीय सुरक्षा एजेंसियां, सीमा सुरक्षा बल, भारतीय वायु सेना।
2393	[[0.9041618]]	It emerges whenever opportunity appears.	जब भी अवसर आता है, यह प्रकट होती है.	0.9041618	False	True	यह अवसर प्रकट होते ही प्रस्फुटित हो जाता है।
2397	[[0.9479457]]	To harness India's space ability commercially, a public sector enterprise, New Space India Limited (NSIL) has been incorporated to tap benefits of ISRO.	व्यावसायिक रूप से भारत की अंतरिक्ष क्षमता का दोहन करने के लिए, एक सार्वजनिक क्षेत्र के उद्यम, न्यू स्पेस इंडिया लिमिटेड (NSIL) को इसरो के लाभों का दोहन करने के लिए शामिल किया गया है.	0.9479457	True	True	भारत की अंतरिक्ष क्षमता का व्यावसायिक उपयोग करने के लिए, एक सार्वजनिक क्षेत्र के उपक्रम, न्यू स्पेस इंडिया लिमिटेड (एनएसआईएल) की स्थापना की गई है ताकि इसरो के लाभों का उपयोग किया जा सके।
2422	[[0.91024387]]	The incident happened in Uttar Pradesh's Gorakhpur.	यह घटना उत्तर प्रदेश के गोरखपुर जिले में घटी है	0.91024387	False	True	घटना उत्तर प्रदेश के गोरखपुर में हुई थी।
2457	[[0.90365016]]	An AnandTech review praised the display, NFC tag reader, and Android Gingerbread operating system, but noted the lack of 720p video recording, HSPA+ baseband, and external storage support.	आनंदटेक ने अपनी समीक्षा में प्रदर्शन, NFC टैग रीडर और एंडरॉयड जिंजरब्रेड ऑपरेटिंग प्रणाली की प्रशंसा की, लेकिन 720p वीडियो रिकॉर्डिंग की कमी, HSPA +, बेसबैड की और बाह्य भंडारण के समर्थन की आलोचना की।	0.90365016	True	True	उन्होंने डिस्प्ले, एनएफसी टैग रीडर और एंड्रॉयड जिंजरब्रेड ऑपरेटिंग सिस्टम की प्रशंसा की, लेकिन 720पी वीडियो रिकॉर्डिंग, एचएसपीए+ बेसबैंड और बाहरी स्टोरेज सपोर्ट की कमी पर टिप्पणी की।
2461	[[0.9260416]]	"""""""""""""""I'd decided before the match that I was going to retire,"""""""" said Blackwell."""""""	"""""""ब्लैकवेल ने कहा, """"""""मैच से पहले मैंने फैसला कर लिया था कि मैं संन्यास लूंगी।"""""""	0.9260416	True	True	"उन्होंने कहा, ""मैच से पहले ही मैंने निर्णय ले लिया था कि मैं संन्यास ले लूँगा,"" ब्लैकवेल ने।"
2494	[[0.9133787]]	"""""""Hitting out at Congress government in Madhya Pradesh, Chouhan claimed BJP could also have formed a """"""""lame"""""""" government too but it decided it would do so only with a grand majority."""""""	’’ मध्य प्रदेश में कांग्रेस सरकार पर निशाना साधते हुए चौहान ने दावा किया कि भाजपा भी ‘‘पंगु’’ सरकार बना सकती थी लेकिन उसने फैसला किया कि वह भारी बहुमत के साथ सरकार बनाएगी।	0.9133787	True	True	"कांग्रेस सरकार की मध्य प्रदेश में आलोचना करते हुए, चौहान ने दावा किया कि भाजपा ने भी एक ""लाचार"" सरकार बना सकती थी, लेकिन उन्होंने यह निर्णय लिया कि वे केवल एक बड़े बहुमत के साथ ऐसा करेंगे।"
2504	[[0.93059134]]	He died at the hospital, the police said.	पुलिस ने बताया कि अस्पताल में उसकी मृत्यु हो गयी।	0.93059134	False	True	वह अस्पताल में मर गए, पुलिस ने कहा।
2512	[[0.9689632]]	USA (24.26%), Russian Federation (15.06%), Republic of Korea (11.01%), Ukraine (8.16%), Australia (7.98%), New Zealand (5.08%), Japan (4.30%), Singapore (4.27%), Germany (4.05%) and the Philippines (3.10%).	अमेरिका (24.26%), रूसी संघ (15.06%), कोरिया गणराज्य (11.01%), यूक्रेन (8.16%), ऑस्ट्रेलिया (7.98%), न्यूजीलैण्ड (5.08%), जापान (4.30%), सिंगापुर (4.27%), जर्मनी (4.05%) और फिलीपींस (3.10%)	0.9689632	True	True	संयुक्त राज्य अमेरिका (24.26%), रूसी संघ (15.06%), कोरिया गणराज्य (11.01%), यूक्रेन (8.16%), ऑस्ट्रेलिया के उनके (7.98%), न्यूजीलैंड के उनके (5.08%), जापान के उनके (4.30%), सिंगापुर के उनके (4.27%), जर्मनी के उनके (4.05%) और फिलीपींस के उनके (3.10%).
2562	[[0.90738773]]	India and South Africa are proud inheritors of legacies of Mahatma Gandhi and Nelson Mandela, Kumar said.	’’ कुमार ने कहा, ‘‘भारत और दक्षिण अफ्रीका महात्मा गांधी और नेल्सन मंडेला की विरासत के गौरवशाली उत्तराधिकारी हैं।	0.90738773	True	True	भारत और दक्षिण अफ्रीका महात्मा गांधी और नेल्सन मंडेला की विरासत के गर्वित वारिस हैं, कुमार ने कहा।
2573	[[0.9271631]]	"""""""He draws distinctions between several types of public gatherings (""""""""gatherings"""""""", """"""""situations"""""""", """"""""social occasions"""""""") and types of audiences (acquainted versus unacquainted)."""""""	"""""""वह (अपरिचित बनाम परिचित) कई सार्वजनिक समारोहों के प्रकार (""""""""समारोहों"""""""", """"""""स्थितियों"""""""", """"""""सामाजिक अवसरों"""""""") और दर्शकों के प्रकार के बीच भेद खींचता है।"""""""	0.9271631	True	True	वे कई प्रकार के सार्वजनिक समारोहों (समारोहों, स्थितियों, सामाजिक अवसरों) और श्रोताओं के प्रकारों (परिचित और अपरिचित) के बीच अंतर करते हैं।
2589	[[0.90297055]]	Bakshi had filed a contempt plea before the NCLT against termination of franchise license of 169 outlets in the north and east India last month by McDonald's.	बख्‍शी ने एनसीएलटी में मैकडोनाल्‍ड्स द्वारा पिछले महीने नॉर्थ और ईस्‍ट इंडिया में 169 आउटलेट्स के फ्रेंचाइजी लाइसेंस रद्द करने के खिलाफ अवमानना याचिका दायर की थी।	0.90297055	True	True	बक्शी ने पिछले महीने मैकडोनल्ड के द्वारा उत्तर और पूर्वी भारत में 169 आउटलेट्स के फ्रैंचाइजी लाइसेंस की समाप्ति के विरुद्ध एनसीएलटी के समक्ष अवमानना याचिका दायर की थी।
2592	[[0.922238]]	However, the price of marbles (6%) and white cement (1%) moved up.	हालांकि मार्बल (6 प्रतिशत) और सफेद सीमेंट (1 प्रतिशत) की क़ीमतों में वृद्धि हुई।	0.922238	True	True	वहीं, मार्बल्स (6%) और सफ़ेद सीमेंट (1%) के दाम में वृद्धि हुई।
2606	[[0.92128325]]	Gandhi was accompanied by Tamil Nadu Congress chief Su Thirunavukkarasar and party leader Mukul Wasnik.	राहुल गांधी के साथ तमिलनाडु कांग्रेस के प्रमुख सू थिरूनावुक्कारासर और पार्टी नेता मुकुल वासनिक थे.	0.92128325	True	True	गांधी जी के साथ तमिलनाडु कांग्रेस के प्रमुख श्री सु थिरुनावुक्करासर जी और पार्टी नेता श्री मुकुल वासनिक जी थे।
2610	[[0.92852306]]	Chief Secretary Deepak Kumar had said the action followed a review meeting of the top government officials.	मुख्य सचिव दीपक कुमार ने कहा था कि कार्रवाई सरकार के शीर्ष अधिकारियों की समीक्षा बैठक के बाद की गई।	0.92852306	True	True	मुख्य सचिव दीपक कुमार ने कहा था कि यह कार्रवाई शीर्ष सरकारी अधिकारियों की समीक्षा बैठक के बाद की गई थी।
2631	[[0.90327865]]	He was rushed to hospital where he died during treatment.	उससे आनन-फानन अस्पताल लाया गया, जहां उपचार के दौरान उसकी मौत हो गई।	0.90327865	True	True	उन्हें अस्पताल ले जाया गया जहाँ वे इलाज के दौरान मृत्यु हो गई।
2645	[[0.9035976]]	The Indian red - admiral butterfly Vanessa indica occurs on the hills of South India, the Himalaya and north Burma.	भारतीय लाल-एडमिरल तितली वेनेसा इंडिका दक्षिण भारत की पहाडियों, हिमालय और उत्तरी बर्मा में पाई जाती है.	0.9035976	True	True	भारतीय लाल एडमिरल तितली वैनेसा इंडिका दक्षिण भारत की पहाड़ियों, हिमालय और उत्तरी बर्मा में पाई जाती हैं।
2680	[[0.9062364]]	Group B has Sri Lanka, Bangladesh and Afghanistan.	ग्रुप बी में श्रीलंका, बांग्लादेश और अफगानिस्तान को रखा गया है।	0.9062364	False	True	समूह बी में श्रीलंका के महानुभाव, बांग्लादेश के महानुभाव और अफगानिस्तान के महानुभाव हैं।
2689	[[0.9026836]]	India is talking with Pakistan on terrorism.	भारत आतंकवाद के मामले में पाकिस्तान से बातचीत करता रहा है।	0.9026836	False	True	भारत पाकिस्तान से आतंकवाद पर बातचीत कर रहे हैं।
2700	[[0.9092898]]	In his first program, Shri Rajnath Singh attended the sports conclave in Srinagar.	पहले कार्यक्रम के अंतर्गत श्री राजनाथ सिंह श्रीनगर के खेल सम्मेलन में शामिल हुए।	0.9092898	True	True	उनके पहले कार्यक्रम में, श्री राजनाथ सिंह जी ने श्रीनगर में खेल सम्मेलन में उपस्थित हुए।
2729	[[0.9053708]]	The film also stars Anushka Shetty, Ramya Krishna and Tamannah Bhatia in the lead roles.	इसके अलावा फिल्म में तमन्ना भाटिया, अनुष्का शेट्टी, सत्याराज और राम्या कृष्णन प्रमुख भूमिकाओं में हैं.	0.9053708	True	True	फ़िल्म में अनुष्का शेट्टी, राम्या कृष्णा और तमन्ना भाटिया प्रमुख भूमिकाओं में अभिनय करती हैं।
2751	[[0.90337825]]	Prime Minister Narendra Modi and BJP chief Amit Shah have arrived at Parliament.	प्रधानमंत्री नरेंद्र मोदी और गृहमंत्री अमित शाह संसद भवन पहुंच गए हैं।	0.90337825	True	True	प्रधानमंत्री नरेंद्र मोदी जी और भाजपा अध्यक्ष अमित शाह जी संसद पहुँचे हैं।
2779	[[0.9268362]]	In Patna, the 11 STP projects worth Rs 3237.69 crore will create total of 350 MLD sewage treatment capacity and lay down 1140.26 km of sewerage lines.	पटना में 3237.69 करोड़ रुपये की 11 एसटीपी परियोजनाएं कुल 305 एमएलडी शोधन क्षमता का सृजन करेगी और 1140.26 किलोमीटर की सिवरेज लाइने बिछाएंगी।	0.9268362	True	True	पटना में, 11 एसटीपी परियोजनाओं की कीमत 3237.69 करोड़ रुपये होगी जिससे कुल 350 एमएलडी सीवेज उपचार क्षमता सृजित होगी और 1140.26 किलोमीटर सीवरेज लाइनें बिछाई जाएंगी।
2824	[[0.90810484]]	BJP chief Amit Shah himself is in the fray from Gandhinagar seat.	बीजेपी अध्यक्ष अमित शाह ख़ुद गांधीनगर की सीट से लड़ रहे हैं।	0.90810484	True	True	भाजपा प्रमुख अमित शाह स्वयं गांधीनगर सीट से मैदान में हैं।
2889	[[0.9054954]]	Cooperation between Indian Institute of Mass Communication (IIMC) and Jordan Media Institute (JMI) The purpose of this MoU is development of joint projects between the two institutes joint organization of academic and scientific activities, and exchange of staff, students and materials of common interest.	भारतीय जन संचार संस्थान (आईआईएमसी) तथा जॉर्डन मीडिया इस्टिट्च्यूट (जेएमआई) के बीच सहयोग इस सहमति ज्ञापन का उद्देश्य दोनों संस्थानों के बीच संयुक्त परियोजनाओं का विकास करना, शैक्षिक और वैज्ञानिक गतिविधियों को संयुक्त रूप से आयोजित करना तथा स्टॉफ, विद्यार्थियों और समान हित की सामग्रियों का आदान-प्रदान करना है।	0.9054954	True	True	सहयोग भारतीय जन संचार संस्थान (आईआईएमसी) और जॉर्डन मीडिया संस्थान (जेएमआई) के बीच, इस एमओयू का उद्देश्य दोनों संस्थानों के बीच संयुक्त परियोजनाओं का विकास, शैक्षणिक और वैज्ञानिक गतिविधियों का संयुक्त आयोजन, तथा सामान्य हित के स्टाफ, विद्यार्थियों और सामग्रियों का आदान-प्रदान है।
2900	[[0.93669236]]	The relevant portions of the said Section 126 are re-produced below:	उक्त धारा 126 के प्रासंगिक अंश नीचे पुन: प्रस्‍तुत किए गए हैं:	0.93669236	True	True	उन अधिनियम की धारा 126 के प्रासंगिक अंश नीचे पुनरुत्पादित हैं:
2906	[[0.90456474]]	The Minister for Consumer Affairs, Food & Public Distribution, Shri Ramvilas Paswan has expressed extreme grief and sorrow at the sudden demise of the Union Minister, Shri Gopi Nath Munde, Minister for Rural Development.	उपभोक्ता मामले, खाद्य एवं सार्वजनिक वितरण मंत्री श्री रामविलास पासवान ने केंद्रीय मंत्री श्री गोपीनाथ मुंडे के असामयिक निधन पर गहरा दुःख व्यक्त किया है।	0.90456474	True	True	माननीय उपभोक्ता मामलों, खाद्य एवं सार्वजनिक वितरण मंत्री, श्री रामविलास पासवान जी ने केंद्रीय मंत्री, श्री गोपी नाथ मुंडे जी, ग्रामीण विकास मंत्री के आकस्मिक निधन पर अत्यंत शोक एवं दुःख व्यक्त किया है।
2927	[[0.92211103]]	This build of gdk-pixbuf does not support saving the image format: %s	gdk-pixbf का यह बिल्ड छवि फ़ॉर्मेट: %s को सहेजना समर्थित नहीं करता	0.92211103	True	True	इन्होंने gdk-pixbuf के इस निर्माण में चित्र प्रारूप को संचित करने का समर्थन नहीं किया है: %s
2930	[[0.9292536]]	PIS is the principal policy formulating body of sports in Punjab.	पी. आई. एस. पंजाब में खेल सम्बन्धी नीति तैयार करने वाली प्रमुख संस्था है।	0.9292536	True	True	पीआईएस पंजाब में खेलों की प्रमुख नीति निर्माण संस्थाएं हैं।
2945	[[0.90369064]]	This led to hundreds of vehicles stranded on both sides of the highway.	इससे हाईवे के दोनों ओर सैंकड़ो वाहन जाम में फंस गए है।	0.90369064	True	True	इन्हें यह सड़क के दोनों ओर सैकड़ों वाहन फंसे हुए थे।
2946	[[0.93464756]]	Ministry of Consumer Affairs, Food Public Distribution Shri Ram Vilas Paswan launches BIS Mobile App BIS-Care and Standardization, Conformity Assessment and Training Portals of e-BIS All provisions of the Consumer Protection Act, 2019 have come into force from 24th July, 2020 including the Consumer Protection (e-Commerce) Rules, 2020 Shri Paswan Union Minister for Consumer Affairs, Food Public Distribution Shri Ram Vilas Paswan today launched the Bureau of Indian Standards Mobile App BIS-Care and three portals the Standardization, Conformity Assessment and Training Portals of e-BIS on www.manakonline.in for consumers.	उपभोक्ता कार्य, खाद्य एवं सार्वजनिक वितरण मंत्रालय श्री राम विलास पासवान ने बीआईएस मोबाइल ऐप्स बीआईएस-केयर एवं ई-बीआईएस के मानकीकरण, अनुरूपता आकलन तथा प्रशिक्षण पोर्टल को लॉन्च किया उपभोक्ता सुरक्षा (ई-कामर्स) नियम, 2020 सहित उपभोक्ता सुरक्षा अधिनियम, 2019 के सभी प्रावधान 24 जुलाई, 2020 से प्रभावी हो गए हैं: श्री पासवान केंद्रीय उपभोक्ता मामले, खाद्य एवं सार्वजनिक वितरण मंत्री श्री राम विलास पासवान ने आज उपभोक्ताओं के लिए भारतीय मानक ब्यूरो का मोबाइल ऐप्स बीआईएस-केयरऔर www.manakonline.in पर ई-बीआईएस के तीन पोर्टलों- मानकीकरण, अनुरूपता आकलन तथा प्रशिक्षण को लॉन्च किया।	0.93464756	True	True	"Here is the translation: व्यापारी मामलों के मंत्रालय, खाद्य सार्वजनिक वितरण श्रीमान राम विलास पासवान ने बीआईएस मोबाइल ऐप बीआईएस-केयर और मानकीकरण, अनुरूपता मूल्यांकन और प्रशिक्षण पोर्टल्स ऑफ ई-बीआईएस का शुभारंभ किया। उपभोक्ता संरक्षण अधिनियम, 2019 के सभी प्रावधान 24 जुलाई, 2020 से लागू हो गए हैं, जिसमें उपभोक्ता संरक्षण (ई-कॉमर्स) नियम, 2020 भी शामिल हैं। श्रीमान पासवान, उपभोक्ता मामलों के केंद्रीय मंत्री, खाद्य सार्वजनिक वितरण ने आज उपभोक्ताओं के लिए www.manakonline.in पर बीआईएस मोबाइल ऐप बीआईएस-केयर और ई-बीआईएस के तीन पोर्टल्स - मानकीकरण, अनुरूपता मूल्यांकन और प्रशिक्षण पोर्टल्स का शुभारंभ किया।"
2961	[[0.9289922]]	45 cases of coronavirus have been reported in India, new cases were found in Karnataka and Punjab.	भारत में कोरोनावायरस के 45 मामले सामने आए, कर्नाटक और पंजाब में नए केस मिले	0.9289922	True	True	भारत में कोरोनावायरस के 45 मामले सामने आए हैं, कर्नाटक और पंजाब में नए मामले पाए गए हैं।
2963	[[0.92036533]]	Kolhapur South Assembly constituency is falling under Kolhapur Lok sabha constituency.	कोल्हापुुर साउथ विधानसभा सीट कोल्हापुर के अंतर्गत आती है।	0.92036533	True	True	कोल्हापुर दक्षिण विधानसभा क्षेत्र कोल्हापुर लोक सभा क्षेत्र के अंतर्गत आता है.
2993	[[0.9206728]]	The government has decided in principle to extend the house arrest of Hafiz Saeed, Professor Malik Zafar Iqbal, Abdur Rehman Abid, Qazi Kashif Hussain and Abdullah Ubaid for another 90 days under preventive detention, he said.	उन्होंने बताया, सरकार ने सैद्वान्तिक तोर पर हाफिज सईद, प्रोफेसर मलिक जफर इकबाल, अब्दुर रहमान अबीद, काजी कासिफ हुसैन और अब्दुल्ला उबैद को नजरबंद किए जाने की अवधि में 90 दिनों की बढोतरी का फैसला किया है।	0.9206728	True	True	सरकार ने हाफ़िज़ सईद, प्रोफ़ेसर मलिक ज़फ़र इक़बाल, अब्दुर रहमान अबीद, क़ाज़ी काशिफ़ हुसैन और अब्दुल्लाह उबैद की घर नज़रबंदी 90 दिन और बढ़ाने का सिद्धांततः फ़ैसला कर लिया है, वे कह रहे हैं।
2997	[[0.93232685]]	Air Marshal Harjit Singh Arora AVSM ADC assumes charge as Vice Chief of the Air Staff	एयर मार्शल हरजीत सिंह अरोड़ा एवीएसएम एडीसी ने वायुसेना उप-प्रमुख का पदभार संभाला	0.93232685	True	True	वायु सेना मार्शल हरजीत सिंह अरोड़ा एवीएसएम एडीसी वायु सेना के उप प्रमुख का कार्यभार ग्रहण करते हैं।
3041	[[0.90617335]]	A video of the incident is going viral on social media.	इस घटना का एक वीडियो सोशल मीडिया पर खुब वायरल हो रहा है।	0.90617335	True	True	एक घटना का वीडियो सोशल मीडिया पर वायरल हो रहा है.
3064	[[0.9253906]]	The incident has caused a stir in the area.	इस घटना से इलाके में हड़कंप मचा हुआ है।	0.9253906	True	True	घटना ने क्षेत्र में हलचल पैदा कर दी है.
3127	[[0.93364227]]	Under UJALA (Unnat Jyoti by Affordable LEDs for All) programme, over 20 crore LED bulbs have been distributed, resulting in savings of more than Rs. Ten thousand crore in the electricity bills of consumers, majority of whom are poor.	उजाला(उन्नत ज्योति बाइ अफोर्डेबल एलईडी फॉर ऑल) कार्यक्रम के अंतर्गत20करोड़ से अधिक एलईडी बल्ब वितरित किए जा चुके हैं,जिससे उपभोक्ताओं के बिजली के बिलों में दस हजार करोड़ रुपए से अधिक की बचत हुई है। इनमें से अधिकांश उपभोक्ता गरीब तबके के हैं।	0.93364227	True	True	उन्नत ज्योति अफोर्डेबल एलईडी फॉर ऑल (उजाला) कार्यक्रम के तहत, उपभोक्ताओं के बिजली बिलों में 10 हजार करोड़ रुपये से अधिक की बचत हुई है, जिनमें से अधिकांश गरीब हैं, 20 करोड़ से अधिक एलईडी बल्ब वितरित किए गए हैं।
3142	[[0.90196526]]	When neighbours saw smoke emanating from the house, they alerted police and the fire brigade, which rushed to the spot.	जब पड़ोसियों ने घर से धुंआ निकलता देखा तो उन्होंने पुलिस और दमकल विभाग को इसकी इत्तिला की।	0.90196526	True	True	जब पड़ोसियों ने घर से धुआं निकलते देखा, तो उन्होंने पुलिस को और अग्निशमन विभाग को सूचित किया, जिन्होंने उस स्थान पर दौड़ाई।
3157	[[0.90466696]]	The girl has been admitted to a district hospital.	बच्ची को जिला हॉस्पिटल में भर्ती कराया गया है।	0.90466696	True	True	लड़की को जिला अस्पताल में भर्ती कराया गया है।
3162	[[0.9075221]]	During the last three years and the current year (2008-09 to 2011-12), a total of 8 ST students had gone abroad for higher studies.	पिछले तीन वर्षों के दौरान तथा वर्ष 2008-09 से 2011-12 वर्षों के दौरान कुल मिलाकर अनुसूचित जाति के आठ छात्र उच्च अध्ययन के लिए विदेश गये।	0.9075221	True	True	पिछले तीन वर्षों और वर्तमान वर्ष (2008-09 से 2011-12) में, उनके पास से कुल 8 एसटी छात्र उच्च अध्ययन के लिए विदेश गए थे।
3169	[[0.93738997]]	BJP-backed BMS and NFITU however stayed away from the strike.	भाजपा समर्थित बीएमएस और एनएफआईटीयू ने हालांकि हड़ताल से दूरी बना रखी है।	0.93738997	True	True	भाजपा-पोषित बीएमएस और एनएफआईटीयू ने हालांकि हड़ताल से दूरी बना ली।
3239	[[0.92514753]]	In Karachi, he designed the Karachi Port Trust (KPT) building.	कराची में, उन्होंने कराची पोर्ट ट्रस्ट (KPT) भवन का डिजाइन तैयार किया।	0.92514753	True	True	कराची में, वे कराची पोर्ट ट्रस्ट (केपीटी) इमारत का डिज़ाइन किया।
3243	[[0.9498161]]	Prime Minister Narendra Modi will be inaugurating the worlds largest cricket stadium at Motera.	प्रधानमंत्री नरेंद्र मोदी मोटेरा में दुनिया के सबसे बड़े क्रिकेट स्टेडियम का उद्घाटन करेंगे।	0.9498161	True	True	प्रधान मंत्री नरेंद्र मोदी जी उनका विश्व का सबसे बड़ा क्रिकेट स्टेडियम मोटेरा में उद्घाटन करेंगे।
